date,pair,base,quote,quote_per_rub,rub_per_quote,rub_per_usd,quote_per_usd,published_at_utc,source
2024-05-11,RUB/TJS,RUB,TJS,0.11826486549083091,8.455596646136042,92.250923,10.910043,2024-05-11T23:59:36+00:00,openexchangerates.org
2024-05-11,RUB/TMT,RUB,TMT,0.0379399997981592,26.357406571428573,92.250923,3.5,2024-05-11T23:59:36+00:00,openexchangerates.org
2024-05-11,RUB/UZS,RUB,UZS,137.48451940150235,0.007273546173439747,92.250923,12683.073813,2024-05-11T23:59:36+00:00,openexchangerates.org
2024-05-12,RUB/AMD,RUB,AMD,4.209220497446947,0.23757367916613972,92.250923,388.304476,2024-05-12T23:59:59+00:00,openexchangerates.org
2024-05-12,RUB/AZN,RUB,AZN,0.01842799990196304,54.26524882352941,92.250923,1.7,2024-05-12T23:59:59+00:00,openexchangerates.org
2024-05-12,RUB/BYN,RUB,BYN,0.03549997001114016,28.169037880488137,92.250923,3.274905,2024-05-12T23:59:59+00:00,openexchangerates.org
2024-05-12,RUB/KGS,RUB,KGS,0.9578202269043965,1.044037254498086,92.250923,88.3598,2024-05-12T23:59:59+00:00,openexchangerates.org
2024-05-12,RUB/KZT,RUB,KZT,4.771977240813081,0.20955674127012672,92.250923,440.219305,2024-05-12T23:59:59+00:00,openexchangerates.org
2024-05-12,RUB/MDL,RUB,MDL,0.19254560737565735,5.193574725644067,92.250923,17.76251,2024-05-12T23:59:59+00:00,openexchangerates.org
2024-05-12,RUB/TJS,RUB,TJS,0.11846911276974431,8.441018731554044,92.250923,10.928885,2024-05-12T23:59:59+00:00,openexchangerates.org
2024-05-12,RUB/TMT,RUB,TMT,0.03800189619782991,26.314476382815464,92.250923,3.50571,2024-05-12T23:59:59+00:00,openexchangerates.org
2024-05-12,RUB/UZS,RUB,UZS,137.72112255180363,0.007261050312916606,92.250923,12704.900672,2024-05-12T23:59:59+00:00,openexchangerates.org
2024-05-13,RUB/AMD,RUB,AMD,4.235496471027297,0.2360998307613878,91.575092,387.865979,2024-05-13T23:59:59+00:00,openexchangerates.org
2024-05-13,RUB/AZN,RUB,AZN,0.018563999913863042,53.86770117647058,91.575092,1.7,2024-05-13T23:59:59+00:00,openexchangerates.org
2024-05-13,RUB/BYN,RUB,BYN,0.03572698567422679,27.99004677076335,91.575092,3.271702,2024-05-13T23:59:59+00:00,openexchangerates.org
2024-05-13,RUB/KGS,RUB,KGS,0.9646629675239639,1.0366314802844947,91.575092,88.3391,2024-05-13T23:59:59+00:00,openexchangerates.org
2024-05-13,RUB/KZT,RUB,KZT,4.8209777829106635,0.20742680116568601,91.575092,441.481484,2024-05-13T23:59:59+00:00,openexchangerates.org
2024-05-13,RUB/MDL,RUB,MDL,0.19295085174470808,5.182666938019496,91.575092,17.669492,2024-05-13T23:59:59+00:00,openexchangerates.org
2024-05-13,RUB/TJS,RUB,TJS,0.11905013428760738,8.399822528416045,91.575092,10.902027,2024-05-13T23:59:59+00:00,openexchangerates.org
2024-05-13,RUB/TMT,RUB,TMT,0.038329199822152514,26.0897698005698,91.575092,3.51,2024-05-13T23:59:59+00:00,openexchangerates.org
2024-05-13,RUB/UZS,RUB,UZS,138.8172594574079,0.007203715185767814,91.575092,12712.203306,2024-05-13T23:59:59+00:00,openexchangerates.org
2024-05-14,RUB/AMD,RUB,AMD,4.244049230718153,0.2356240339442966,91.324201,387.584405,2024-05-14T23:59:59+00:00,openexchangerates.org
2024-05-14,RUB/AZN,RUB,AZN,0.01861499998231575,53.720118235294116,91.324201,1.7,2024-05-14T23:59:59+00:00,openexchangerates.org
2024-05-14,RUB/BYN,RUB,BYN,0.03583085276596069,27.9089087421888,91.324201,3.272224,2024-05-14T23:59:59+00:00,openexchangerates.org
2024-05-14,RUB/KGS,RUB,KGS,0.9672638690810993,1.033844054311674,91.324201,88.3346,2024-05-14T23:59:59+00:00,openexchangerates.org
2024-05-14,RUB/KZT,RUB,KZT,4.831468615860104,0.2069764039690401,91.324201,441.230011,2024-05-14T23:59:59+00:00,openexchangerates.org
2024-05-14,RUB/MDL,RUB,MDL,0.1936007411660793,5.165269481805112,91.324201,17.680433,2024-05-14T23:59:59+00:00,openexchangerates.org
2024-05-14,RUB/TJS,RUB,TJS,0.11944891803652352,8.371779472244638,91.324201,10.908577,2024-05-14T23:59:59+00:00,openexchangerates.org
2024-05-14,RUB/TMT,RUB,TMT,0.03832499996359125,26.09262885714286,91.324201,3.5,2024-05-14T23:59:59+00:00,openexchangerates.org
2024-05-14,RUB/UZS,RUB,UZS,139.04762661980476,0.007191780430271425,91.324201,12698.413402,2024-05-14T23:59:59+00:00,openexchangerates.org
2024-05-15,RUB/AMD,RUB,AMD,4.250890135777265,0.23524484709298477,91.199289,387.678158,2024-05-15T23:59:59+00:00,openexchangerates.org
2024-05-15,RUB/AZN,RUB,AZN,0.018640496199482433,53.64664058823529,91.199289,1.7,2024-05-15T23:59:59+00:00,openexchangerates.org
2024-05-15,RUB/BYN,RUB,BYN,0.03588000559960506,27.870675694961633,91.199289,3.272231,2024-05-15T23:59:59+00:00,openexchangerates.org
2024-05-15,RUB/KGS,RUB,KGS,0.9684954890382973,1.0325293316471575,91.199289,88.3261,2024-05-15T23:59:59+00:00,openexchangerates.org
2024-05-15,RUB/KZT,RUB,KZT,4.845849653498943,0.20636215968399896,91.199289,441.938043,2024-05-15T23:59:59+00:00,openexchangerates.org
2024-05-15,RUB/MDL,RUB,MDL,0.1939687928926727,5.155468491023309,91.199289,17.689816,2024-05-15T23:59:59+00:00,openexchangerates.org
2024-05-15,RUB/TJS,RUB,TJS,0.11933879221361036,8.379504949321516,91.199289,10.883613,2024-05-15T23:59:59+00:00,openexchangerates.org
2024-05-15,RUB/TMT,RUB,TMT,0.03848714215304902,25.98270341880342,91.199289,3.51,2024-05-15T23:59:59+00:00,openexchangerates.org
2024-05-15,RUB/UZS,RUB,UZS,139.3844270759611,0.007174402628602293,91.199289,12711.760647,2024-05-15T23:59:59+00:00,openexchangerates.org
2024-05-16,RUB/AMD,RUB,AMD,4.262526780737473,0.234602631593786,90.909091,387.502435,2024-05-16T23:59:59+00:00,openexchangerates.org
2024-05-16,RUB/AZN,RUB,AZN,0.018699999981299998,53.47593588235295,90.909091,1.7,2024-05-16T23:59:59+00:00,openexchangerates.org
2024-05-16,RUB/BYN,RUB,BYN,0.035999743964000255,27.777975337824625,90.909091,3.272704,2024-05-16T23:59:59+00:00,openexchangerates.org
2024-05-16,RUB/KGS,RUB,KGS,0.970883099029117,1.0299901203347757,90.909091,88.2621,2024-05-16T23:59:59+00:00,openexchangerates.org
2024-05-16,RUB/KZT,RUB,KZT,4.831086266168914,0.20699278483242803,90.909091,439.189661,2024-05-16T23:59:59+00:00,openexchangerates.org
2024-05-16,RUB/MDL,RUB,MDL,0.1950365008049635,5.127245391876673,90.909091,17.730591,2024-05-16T23:59:59+00:00,openexchangerates.org
2024-05-16,RUB/TJS,RUB,TJS,0.11940527488059471,8.374839394658235,90.909091,10.855025,2024-05-16T23:59:59+00:00,openexchangerates.org
2024-05-16,RUB/TMT,RUB,TMT,0.038609999961389994,25.90002592592593,90.909091,3.51,2024-05-16T23:59:59+00:00,openexchangerates.org
2024-05-16,RUB/UZS,RUB,UZS,139.84032442915966,0.007151013157914834,90.909091,12712.756779,2024-05-16T23:59:59+00:00,openexchangerates.org
2024-05-17,RUB/AMD,RUB,AMD,4.264437697585775,0.23449750492688162,90.991811,388.028909,2024-05-17T23:59:59+00:00,openexchangerates.org
2024-05-17,RUB/AZN,RUB,AZN,0.01868299994600613,53.52459470588236,90.991811,1.7,2024-05-17T23:59:59+00:00,openexchangerates.org
2024-05-17,RUB/BYN,RUB,BYN,0.035956730216085045,27.811205134349382,90.991811,3.271768,2024-05-17T23:59:59+00:00,openexchangerates.org
2024-05-17,RUB/KGS,RUB,KGS,0.9700004761966987,1.0309273289441334,90.991811,88.2621,2024-05-17T23:59:59+00:00,openexchangerates.org
2024-05-17,RUB/KZT,RUB,KZT,4.875812714618901,0.20509401376343905,90.991811,443.659029,2024-05-17T23:59:59+00:00,openexchangerates.org
2024-05-17,RUB/MDL,RUB,MDL,0.19364026066037965,5.164215316534161,90.991811,17.619678,2024-05-17T23:59:59+00:00,openexchangerates.org
2024-05-17,RUB/TJS,RUB,TJS,0.11939445847495002,8.37559810374121,90.991811,10.863918,2024-05-17T23:59:59+00:00,openexchangerates.org
2024-05-17,RUB/TMT,RUB,TMT,0.03846499988883615,25.997660285714286,90.991811,3.5,2024-05-17T23:59:59+00:00,openexchangerates.org
2024-05-17,RUB/UZS,RUB,UZS,139.77241656394773,0.0071544874488342755,90.991811,12718.145311,2024-05-17T23:59:59+00:00,openexchangerates.org
2024-05-18,RUB/AMD,RUB,AMD,4.242477842319238,0.23571130767611254,90.991811,386.030742,2024-05-18T23:59:47+00:00,openexchangerates.org
2024-05-18,RUB/AZN,RUB,AZN,0.01868299994600613,53.52459470588236,90.991811,1.7,2024-05-18T23:59:47+00:00,openexchangerates.org
2024-05-18,RUB/BYN,RUB,BYN,0.035956730216085045,27.811205134349382,90.991811,3.271768,2024-05-18T23:59:47+00:00,openexchangerates.org
2024-05-18,RUB/KGS,RUB,KGS,0.9700004761966987,1.0309273289441334,90.991811,88.2621,2024-05-18T23:59:47+00:00,openexchangerates.org
2024-05-18,RUB/KZT,RUB,KZT,4.860998381491714,0.2057190563583619,90.991811,442.311046,2024-05-18T23:59:47+00:00,openexchangerates.org
2024-05-18,RUB/MDL,RUB,MDL,0.1934438693609472,5.169458217019525,90.991811,17.601808,2024-05-18T23:59:47+00:00,openexchangerates.org
2024-05-18,RUB/TJS,RUB,TJS,0.11901085252605864,8.40259504721252,90.991811,10.829013,2024-05-18T23:59:47+00:00,openexchangerates.org
2024-05-18,RUB/TMT,RUB,TMT,0.03846499988883615,25.997660285714286,90.991811,3.5,2024-05-18T23:59:47+00:00,openexchangerates.org
2024-05-18,RUB/UZS,RUB,UZS,139.98512459544298,0.007143616172718352,90.991811,12737.5,2024-05-18T23:59:47+00:00,openexchangerates.org
2024-05-19,RUB/AMD,RUB,AMD,4.248779383989521,0.23536171441808765,90.930726,386.344594,2024-05-19T23:59:59+00:00,openexchangerates.org
2024-05-19,RUB/AZN,RUB,AZN,0.018695550720666188,53.48866235294118,90.930726,1.7,2024-05-19T23:59:59+00:00,openexchangerates.org
2024-05-19,RUB/BYN,RUB,BYN,0.03579562314283073,27.936376355562437,90.930726,3.254922,2024-05-19T23:59:59+00:00,openexchangerates.org
2024-05-19,RUB/KGS,RUB,KGS,0.9700714365790942,1.0308519169747408,90.930726,88.2093,2024-05-19T23:59:59+00:00,openexchangerates.org
2024-05-19,RUB/KZT,RUB,KZT,4.864263879296421,0.20558095218811248,90.930726,442.311046,2024-05-19T23:59:59+00:00,openexchangerates.org
2024-05-19,RUB/MDL,RUB,MDL,0.19365242943292896,5.163890806473706,90.930726,17.608956,2024-05-19T23:59:59+00:00,openexchangerates.org
2024-05-19,RUB/TJS,RUB,TJS,0.11847760898774744,8.440413412659405,90.930726,10.773255,2024-05-19T23:59:59+00:00,openexchangerates.org
2024-05-19,RUB/TMT,RUB,TMT,0.03849083971901863,25.98020742857143,90.930726,3.5,2024-05-19T23:59:59+00:00,openexchangerates.org
2024-05-19,RUB/UZS,RUB,UZS,139.33764891528523,0.007176811204902574,90.930726,12670.073575,2024-05-19T23:59:59+00:00,openexchangerates.org
2024-05-20,RUB/AMD,RUB,AMD,4.277123679978407,0.23380198348742826,90.702967,387.947808,2024-05-20T23:59:59+00:00,openexchangerates.org
2024-05-20,RUB/AZN,RUB,AZN,0.018742496042053396,53.35468647058824,90.702967,1.7,2024-05-20T23:59:59+00:00,openexchangerates.org
2024-05-20,RUB/BYN,RUB,BYN,0.03611649219809976,27.68818174575144,90.702967,3.275873,2024-05-20T23:59:59+00:00,openexchangerates.org
2024-05-20,RUB/KGS,RUB,KGS,0.9723551821628943,1.0284307816158422,90.702967,88.1955,2024-05-20T23:59:59+00:00,openexchangerates.org
2024-05-20,RUB/KZT,RUB,KZT,4.894281363475133,0.20432008822843004,90.702967,443.925841,2024-05-20T23:59:59+00:00,openexchangerates.org
2024-05-20,RUB/MDL,RUB,MDL,0.1948412558543978,5.132383260490203,90.702967,17.67268,2024-05-20T23:59:59+00:00,openexchangerates.org
2024-05-20,RUB/TJS,RUB,TJS,0.11974179411352663,8.351302963206853,90.702967,10.860936,2024-05-20T23:59:59+00:00,openexchangerates.org
2024-05-20,RUB/TMT,RUB,TMT,0.03858749185128641,25.915133428571426,90.702967,3.5,2024-05-20T23:59:59+00:00,openexchangerates.org
2024-05-20,RUB/UZS,RUB,UZS,140.10407454477206,0.007137551161514843,90.702967,12707.85525,2024-05-20T23:59:59+00:00,openexchangerates.org
2024-05-21,RUB/AMD,RUB,AMD,4.287907118739255,0.23321400681226123,90.497738,388.045895,2024-05-21T23:59:59+00:00,openexchangerates.org
2024-05-21,RUB/AZN,RUB,AZN,0.0187849999079535,53.23396352941177,90.497738,1.7,2024-05-21T23:59:59+00:00,openexchangerates.org
2024-05-21,RUB/BYN,RUB,BYN,0.036169533872769284,27.647577751972726,90.497738,3.273261,2024-05-21T23:59:59+00:00,openexchangerates.org
2024-05-21,RUB/KGS,RUB,KGS,0.9740574952271184,1.026633442994895,90.497738,88.15,2024-05-21T23:59:59+00:00,openexchangerates.org
2024-05-21,RUB/KZT,RUB,KZT,4.878712880094307,0.20497209501303337,90.497738,441.51248,2024-05-21T23:59:59+00:00,openexchangerates.org
2024-05-21,RUB/MDL,RUB,MDL,0.19426965124807874,5.147484404154402,90.497738,17.580964,2024-05-21T23:59:59+00:00,openexchangerates.org
2024-05-21,RUB/TJS,RUB,TJS,0.11941753726485407,8.37397942466455,90.497738,10.807017,2024-05-21T23:59:59+00:00,openexchangerates.org
2024-05-21,RUB/TMT,RUB,TMT,0.038785510859950995,25.782823993497438,90.497738,3.510001,2024-05-21T23:59:59+00:00,openexchangerates.org
2024-05-21,RUB/UZS,RUB,UZS,140.66649931073417,0.007109013197172034,90.497738,12730.0,2024-05-21T23:59:59+00:00,openexchangerates.org
2024-05-22,RUB/AMD,RUB,AMD,4.301463826760183,0.23247899791201765,90.171326,387.868697,2024-05-22T23:59:59+00:00,openexchangerates.org
2024-05-22,RUB/AZN,RUB,AZN,0.01885299989932498,53.04195647058823,90.171326,1.7,2024-05-22T23:59:59+00:00,openexchangerates.org
2024-05-22,RUB/BYN,RUB,BYN,0.03631343959608623,27.538013780104087,90.171326,3.274431,2024-05-22T23:59:59+00:00,openexchangerates.org
2024-05-22,RUB/KGS,RUB,KGS,0.9761528847873436,1.024429692914191,90.171326,88.021,2024-05-22T23:59:59+00:00,openexchangerates.org
2024-05-22,RUB/KZT,RUB,KZT,4.912953548004829,0.2035435487490217,90.171326,443.007536,2024-05-22T23:59:59+00:00,openexchangerates.org
2024-05-22,RUB/MDL,RUB,MDL,0.19519587634765403,5.1230590456683,90.171326,17.601071,2024-05-22T23:59:59+00:00,openexchangerates.org
2024-05-22,RUB/TJS,RUB,TJS,0.11967184557095235,8.356184324132522,90.171326,10.790969,2024-05-22T23:59:59+00:00,openexchangerates.org
2024-05-22,RUB/TMT,RUB,TMT,0.03881499979272791,25.763235999999996,90.171326,3.5,2024-05-22T23:59:59+00:00,openexchangerates.org
2024-05-22,RUB/UZS,RUB,UZS,141.12735749277994,0.007085798372233817,90.171326,12725.64096,2024-05-22T23:59:59+00:00,openexchangerates.org
2024-05-23,RUB/AMD,RUB,AMD,4.282276863435646,0.23352063210544163,90.620771,388.063231,2024-05-23T23:59:59+00:00,openexchangerates.org
2024-05-23,RUB/AZN,RUB,AZN,0.018759496098306204,53.30633588235294,90.620771,1.7,2024-05-23T23:59:59+00:00,openexchangerates.org
2024-05-23,RUB/BYN,RUB,BYN,0.03611412663880337,27.689995386058566,90.620771,3.27269,2024-05-23T23:59:59+00:00,openexchangerates.org
2024-05-23,RUB/KGS,RUB,KGS,0.9710235195416732,1.029841172613413,90.620771,87.9949,2024-05-23T23:59:59+00:00,openexchangerates.org
2024-05-23,RUB/KZT,RUB,KZT,4.889022297106697,0.2045398730522861,90.620771,443.04697,2024-05-23T23:59:59+00:00,openexchangerates.org
2024-05-23,RUB/MDL,RUB,MDL,0.19455316706585954,5.139983147442072,90.620771,17.630558,2024-05-23T23:59:59+00:00,openexchangerates.org
2024-05-23,RUB/TJS,RUB,TJS,0.11885041234089698,8.41393799401986,90.620771,10.770316,2024-05-23T23:59:59+00:00,openexchangerates.org
2024-05-23,RUB/TMT,RUB,TMT,0.038732841944149866,25.81788347578348,90.620771,3.51,2024-05-23T23:59:59+00:00,openexchangerates.org
2024-05-23,RUB/UZS,RUB,UZS,140.48340078677987,0.0071182787033876,90.620771,12730.714092,2024-05-23T23:59:59+00:00,openexchangerates.org
2024-05-24,RUB/AMD,RUB,AMD,4.322494503281514,0.2313478939628098,89.605735,387.320297,2024-05-24T23:59:57+00:00,openexchangerates.org
2024-05-24,RUB/AZN,RUB,AZN,0.0189719999506728,52.70925588235294,89.605735,1.7,2024-05-24T23:59:57+00:00,openexchangerates.org
2024-05-24,RUB/BYN,RUB,BYN,0.03649518638511252,27.400873897384177,89.605735,3.270178,2024-05-24T23:59:57+00:00,openexchangerates.org
2024-05-24,RUB/KGS,RUB,KGS,0.9815856094478774,1.018759841602079,89.605735,87.9557,2024-05-24T23:59:57+00:00,openexchangerates.org
2024-05-24,RUB/KZT,RUB,KZT,4.939186046518116,0.20246250912231803,89.605735,442.579396,2024-05-24T23:59:57+00:00,openexchangerates.org
2024-05-24,RUB/MDL,RUB,MDL,0.1978340002456316,5.054742858954453,89.605735,17.727061,2024-05-24T23:59:57+00:00,openexchangerates.org
2024-05-24,RUB/TJS,RUB,TJS,0.12021516256744058,8.318418231468938,89.605735,10.771968,2024-05-24T23:59:57+00:00,openexchangerates.org
2024-05-24,RUB/TMT,RUB,TMT,0.03917159989815384,25.52869943019943,89.605735,3.51,2024-05-24T23:59:57+00:00,openexchangerates.org
2024-05-24,RUB/UZS,RUB,UZS,141.77064716895634,0.007053646293990897,89.605735,12703.463041,2024-05-24T23:59:57+00:00,openexchangerates.org
2024-05-25,RUB/AMD,RUB,AMD,4.3206629464062765,0.2314459638263968,89.605735,387.156179,2024-05-25T23:59:38+00:00,openexchangerates.org
2024-05-25,RUB/AZN,RUB,AZN,0.0189719999506728,52.70925588235294,89.605735,1.7,2024-05-25T23:59:38+00:00,openexchangerates.org
2024-05-25,RUB/BYN,RUB,BYN,0.03647988602515229,27.412366346498892,89.605735,3.268807,2024-05-25T23:59:38+00:00,openexchangerates.org
2024-05-25,RUB/KGS,RUB,KGS,0.9815856094478774,1.018759841602079,89.605735,87.9557,2024-05-25T23:59:38+00:00,openexchangerates.org
2024-05-25,RUB/KZT,RUB,KZT,4.937096046363551,0.20254821672682594,89.605735,442.39212,2024-05-25T23:59:38+00:00,openexchangerates.org
2024-05-25,RUB/MDL,RUB,MDL,0.1977510702858472,5.056862643294471,89.605735,17.71963,2024-05-25T23:59:38+00:00,openexchangerates.org
2024-05-25,RUB/TJS,RUB,TJS,0.12016420600757308,8.321945720982647,89.605735,10.767402,2024-05-25T23:59:38+00:00,openexchangerates.org
2024-05-25,RUB/TMT,RUB,TMT,0.03917159989815384,25.52869943019943,89.605735,3.51,2024-05-25T23:59:38+00:00,openexchangerates.org
2024-05-25,RUB/UZS,RUB,UZS,141.71359988286466,0.007056485763021784,89.605735,12698.351277,2024-05-25T23:59:38+00:00,openexchangerates.org
2024-05-26,RUB/AMD,RUB,AMD,4.27387711181482,0.2339795866464137,90.615367,387.278943,2024-05-26T23:59:59+00:00,openexchangerates.org
2024-05-26,RUB/AZN,RUB,AZN,0.0187606148524455,53.30315705882353,90.615367,1.7,2024-05-26T23:59:59+00:00,openexchangerates.org
2024-05-26,RUB/BYN,RUB,BYN,0.036073428914104595,27.721234994907935,90.615367,3.268807,2024-05-26T23:59:59+00:00,openexchangerates.org
2024-05-26,RUB/KGS,RUB,KGS,0.9706488304572003,1.0302387110784181,90.615367,87.9557,2024-05-26T23:59:59+00:00,openexchangerates.org
2024-05-26,RUB/KZT,RUB,KZT,4.882087162986384,0.20483042735933002,90.615367,442.39212,2024-05-26T23:59:59+00:00,openexchangerates.org
2024-05-26,RUB/MDL,RUB,MDL,0.1953923444353539,5.117907781340189,90.615367,17.705549,2024-05-26T23:59:59+00:00,openexchangerates.org
2024-05-26,RUB/TJS,RUB,TJS,0.11882534228438317,8.415713186895038,90.615367,10.767402,2024-05-26T23:59:59+00:00,openexchangerates.org
2024-05-26,RUB/TMT,RUB,TMT,0.03873515184240218,25.816343874643877,90.615367,3.51,2024-05-26T23:59:59+00:00,openexchangerates.org
2024-05-26,RUB/UZS,RUB,UZS,140.22655805168233,0.0071313167341056525,90.615367,12706.681021,2024-05-26T23:59:59+00:00,openexchangerates.org
2024-05-27,RUB/AMD,RUB,AMD,4.360137747098473,0.22935055220800463,88.967972,387.912613,2024-05-27T23:59:58+00:00,openexchangerates.org
2024-05-27,RUB/AZN,RUB,AZN,0.01910799989910976,52.33410117647059,88.967972,1.7,2024-05-27T23:59:58+00:00,openexchangerates.org
2024-05-27,RUB/BYN,RUB,BYN,0.036784417205778276,27.185424589054385,88.967972,3.272635,2024-05-27T23:59:58+00:00,openexchangerates.org
2024-05-27,RUB/KGS,RUB,KGS,0.9881567267825324,1.0119852174219668,88.967972,87.9143,2024-05-27T23:59:58+00:00,openexchangerates.org
2024-05-27,RUB/KZT,RUB,KZT,4.968709245165215,0.2012595124122118,88.967972,442.055985,2024-05-27T23:59:58+00:00,openexchangerates.org
2024-05-27,RUB/MDL,RUB,MDL,0.19837732167256775,5.0408987860545516,88.967972,17.649228,2024-05-27T23:59:58+00:00,openexchangerates.org
2024-05-27,RUB/TJS,RUB,TJS,0.12128231943962935,8.245224898570394,88.967972,10.790242,2024-05-27T23:59:58+00:00,openexchangerates.org
2024-05-27,RUB/TMT,RUB,TMT,0.03945239979169132,25.347000569800574,88.967972,3.51,2024-05-27T23:59:58+00:00,openexchangerates.org
2024-05-27,RUB/UZS,RUB,UZS,142.80688135725967,0.007002463680292143,88.967972,12705.238622,2024-05-27T23:59:58+00:00,openexchangerates.org
2024-05-28,RUB/AMD,RUB,AMD,4.3860199135955975,0.22799714084750108,88.573959,388.487148,2024-05-28T23:59:59+00:00,openexchangerates.org
2024-05-28,RUB/AZN,RUB,AZN,0.019193000055467768,52.10232882352942,88.573959,1.7,2024-05-28T23:59:59+00:00,openexchangerates.org
2024-05-28,RUB/BYN,RUB,BYN,0.0369159517866871,27.088560679089067,88.573959,3.269792,2024-05-28T23:59:59+00:00,openexchangerates.org
2024-05-28,RUB/KGS,RUB,KGS,0.9923910028680101,1.007667337883959,88.573959,87.9,2024-05-28T23:59:59+00:00,openexchangerates.org
2024-05-28,RUB/KZT,RUB,KZT,4.9990066493471295,0.20003974192164758,88.573959,442.78181,2024-05-28T23:59:59+00:00,openexchangerates.org
2024-05-28,RUB/MDL,RUB,MDL,0.1990490003952516,5.023888580270687,88.573959,17.630558,2024-05-28T23:59:59+00:00,openexchangerates.org
2024-05-28,RUB/TJS,RUB,TJS,0.12126130661044517,8.246653676696093,88.573959,10.740594,2024-05-28T23:59:59+00:00,openexchangerates.org
2024-05-28,RUB/TMT,RUB,TMT,0.039627900114524627,25.234746153846157,88.573959,3.51,2024-05-28T23:59:59+00:00,openexchangerates.org
2024-05-28,RUB/UZS,RUB,UZS,143.43679779516236,0.0069717116902461036,88.573959,12704.765047,2024-05-28T23:59:59+00:00,openexchangerates.org
2024-05-29,RUB/AMD,RUB,AMD,4.335050608088869,0.23067781449519353,89.605735,388.445396,2024-05-29T23:59:59+00:00,openexchangerates.org
2024-05-29,RUB/AZN,RUB,AZN,0.0189719999506728,52.70925588235294,89.605735,1.7,2024-05-29T23:59:59+00:00,openexchangerates.org
2024-05-29,RUB/BYN,RUB,BYN,0.03655972466494472,27.35250358597065,89.605735,3.275961,2024-05-29T23:59:59+00:00,openexchangerates.org
2024-05-29,RUB/KGS,RUB,KGS,0.9787319974552969,1.0217301596351196,89.605735,87.7,2024-05-29T23:59:59+00:00,openexchangerates.org
2024-05-29,RUB/KZT,RUB,KZT,4.956932522231976,0.20173766649333494,89.605735,444.169582,2024-05-29T23:59:59+00:00,openexchangerates.org
2024-05-29,RUB/MDL,RUB,MDL,0.19641074312933207,5.091371195217781,89.605735,17.599529,2024-05-29T23:59:59+00:00,openexchangerates.org
2024-05-29,RUB/TJS,RUB,TJS,0.11981486452848135,8.346209829100868,89.605735,10.736099,2024-05-29T23:59:59+00:00,openexchangerates.org
2024-05-29,RUB/TMT,RUB,TMT,0.039059999898444005,25.60163857142857,89.605735,3.5,2024-05-29T23:59:59+00:00,openexchangerates.org
2024-05-29,RUB/UZS,RUB,UZS,141.28364581798252,0.007077960044210018,89.605735,12659.824927,2024-05-29T23:59:59+00:00,openexchangerates.org
2024-05-30,RUB/AMD,RUB,AMD,4.293846296556553,0.23289142902063106,90.252708,387.531256,2024-05-30T23:59:59+00:00,openexchangerates.org
2024-05-30,RUB/AZN,RUB,AZN,0.01883599991260096,53.08982823529412,90.252708,1.7,2024-05-30T23:59:59+00:00,openexchangerates.org
2024-05-30,RUB/BYN,RUB,BYN,0.03625593151177248,27.581693761620638,90.252708,3.272196,2024-05-30T23:59:59+00:00,openexchangerates.org
2024-05-30,RUB/KGS,RUB,KGS,0.9717159954912379,1.029107274800456,90.252708,87.7,2024-05-30T23:59:59+00:00,openexchangerates.org
2024-05-30,RUB/KZT,RUB,KZT,4.938687357724491,0.2024829529724983,90.252708,445.729908,2024-05-30T23:59:59+00:00,openexchangerates.org
2024-05-30,RUB/MDL,RUB,MDL,0.19522603133415123,5.122267728161661,90.252708,17.619678,2024-05-30T23:59:59+00:00,openexchangerates.org
2024-05-30,RUB/TJS,RUB,TJS,0.11883661152859813,8.414915127055345,90.252708,10.725326,2024-05-30T23:59:59+00:00,openexchangerates.org
2024-05-30,RUB/TMT,RUB,TMT,0.038890799819546684,25.713022222222225,90.252708,3.51,2024-05-30T23:59:59+00:00,openexchangerates.org
2024-05-30,RUB/UZS,RUB,UZS,140.078666082795,0.007138845821168366,90.252708,12642.478947,2024-05-30T23:59:59+00:00,openexchangerates.org
2024-05-31,RUB/AMD,RUB,AMD,4.2928207891900625,0.23294706420499622,90.415913,388.139311,2024-05-31T23:59:58+00:00,openexchangerates.org
2024-05-31,RUB/AZN,RUB,AZN,0.01880200004174044,53.185831176470586,90.415913,1.7,2024-05-31T23:59:58+00:00,openexchangerates.org
2024-05-31,RUB/BYN,RUB,BYN,0.03618005826031973,27.639535370697402,90.415913,3.271253,2024-05-31T23:59:58+00:00,openexchangerates.org
2024-05-31,RUB/KGS,RUB,KGS,0.9699620021533156,1.030968221208666,90.415913,87.7,2024-05-31T23:59:58+00:00,openexchangerates.org
2024-05-31,RUB/KZT,RUB,KZT,4.9421619953116,0.202340595259454,90.415913,446.850089,2024-05-31T23:59:58+00:00,openexchangerates.org
2024-05-31,RUB/MDL,RUB,MDL,0.19475361599235302,5.134692852323034,90.415913,17.608826,2024-05-31T23:59:58+00:00,openexchangerates.org
2024-05-31,RUB/TJS,RUB,TJS,0.11856975884322485,8.433853705667216,90.415913,10.720593,2024-05-31T23:59:58+00:00,openexchangerates.org
2024-05-31,RUB/TMT,RUB,TMT,0.0387100000859362,25.833118000000002,90.415913,3.5,2024-05-31T23:59:58+00:00,openexchangerates.org
2024-05-31,RUB/UZS,RUB,UZS,139.8537003104752,0.007150329221035983,90.415913,12645.0,2024-05-31T23:59:58+00:00,openexchangerates.org
