epoch,training_bce
1,0.6133077577077127
2,0.5678880393287297
3,0.5642167222340128
4,0.5624933736478223
5,0.5620372509549799
6,0.5560054123232242
7,0.5556089076577674
8,0.5534902936164509
9,0.5508184562695496
10,0.5525406562502773
11,0.5473521062140052
12,0.5469340739383767
13,0.5430210049782542
14,0.5419209245932668
15,0.5385851813582352
16,0.5402118544292024
17,0.5325894568734085
18,0.534051765284304
