config_id,train_horizon,evaluation_horizon,policy,year,corridor,rows,dates,signals,hits,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps,regret_bps,brier,raw_brier,auc,log_loss,week_cells,weeks_with_1_2,week_coverage,mean_cell_week_coverage,signals_per_corridor_week,silent_weeks,max_week_signals,max_silent_week_run,min_year_corridor_coverage
tabm_pooled,5,5,rank90_shared,2024,KZT,243,243,61,25,0.2674897119341564,0.4098360655737705,1.5321563682219415,39.57937678534752,38.41277421417424,89.65946791812634,0.20093565464439428,0.18620033660999497,0.6808124459809852,0.5908382355040985,51,44,0.8627450980392157,0.8627450980392157,1.196078431372549,7,2,3,0.8627450980392157
tabm_pooled,5,5,rank90_shared,2024,TJS,243,243,60,28,0.3497942386831276,0.4666666666666667,1.3341176470588234,44.44224212863853,59.97922737677352,56.92392438981865,0.20099650507436417,0.22395602405875595,0.7189873417721518,0.5874894685152153,51,44,0.8627450980392157,0.8627450980392157,1.1764705882352942,7,2,3,0.8627450980392157
tabm_pooled,5,5,rank90_shared,2024,UZS,243,243,61,28,0.3292181069958848,0.45901639344262296,1.394262295081967,50.459479714253085,60.68588741631714,59.4736779794084,0.18618028839736597,0.21032774366238677,0.7409509202453987,0.5517352378611393,51,43,0.8431372549019608,0.8431372549019608,1.196078431372549,8,2,3,0.8431372549019608
tabm_pooled,5,5,rank90_shared,2025,AMD,242,242,73,20,0.2190082644628099,0.273972602739726,1.2509692426983716,22.190099992272028,-5.287951997143736,123.90365984170882,0.1633157830773747,0.1592961705874412,0.6682639512828192,0.5056079882354427,51,50,0.9803921568627451,0.9803921568627451,1.4313725490196079,1,2,1,0.9803921568627451
tabm_pooled,5,5,rank90_shared,2025,KGS,242,242,75,21,0.2024793388429752,0.28,1.3828571428571426,15.672851068307525,-17.129957308180497,129.8206763965807,0.164650214160298,0.15417755730194146,0.6595114729829756,0.5091742911917315,51,51,1.0,1.0,1.4705882352941178,0,2,0,1.0
tabm_pooled,5,5,rank90_shared,2025,KZT,242,242,75,20,0.19834710743801653,0.26666666666666666,1.3444444444444446,16.34444107121877,-11.90185781650134,135.93153592335122,0.1518251924097314,0.1552895131026106,0.6619415807560137,0.47603931957102635,51,50,0.9803921568627451,0.9803921568627451,1.4705882352941178,1,2,1,0.9803921568627451
tabm_pooled,5,5,rank90_shared,2025,TJS,242,242,76,25,0.2892561983471074,0.32894736842105265,1.137218045112782,21.54906248243186,10.187501280346465,122.2553688607526,0.18784170092171276,0.1977353704779077,0.6681893687707641,0.5590539946914755,51,51,1.0,1.0,1.4901960784313726,0,2,0,1.0
tabm_pooled,5,5,rank90_shared,2025,UZS,242,242,72,21,0.19834710743801653,0.2916666666666667,1.4704861111111112,17.635152973520686,-5.601041227272538,140.731622882287,0.14854311354595684,0.14363113988599444,0.7240120274914089,0.4678141093714411,51,51,1.0,1.0,1.411764705882353,0,2,0,1.0
tabm_pooled,5,5,rank90_shared,2026,AMD,156,156,42,20,0.3333333333333333,0.47619047619047616,1.4285714285714286,34.138921273560456,58.731801919090685,80.37063936041707,0.19028799196633592,0.1884613267730353,0.73021449704142,0.5626266060394045,33,30,0.9090909090909091,0.9090909090909091,1.2727272727272727,3,2,1,0.9090909090909091
tabm_pooled,5,5,rank90_shared,2026,KGS,156,156,42,19,0.3076923076923077,0.4523809523809524,1.470238095238095,35.01938357906967,51.36342961424413,86.72515323729395,0.180201936426401,0.1774496739527452,0.7511574074074073,0.534870885880984,33,30,0.9090909090909091,0.9090909090909091,1.2727272727272727,3,2,1,0.9090909090909091
tabm_pooled,5,5,rank90_shared,2026,KZT,156,156,41,16,0.36538461538461536,0.3902439024390244,1.0680359435173299,43.74463909583403,80.90921538755316,89.778230855371,0.2142154418513384,0.20685560100342146,0.7146907673223462,0.6206426181957624,33,30,0.9090909090909091,0.9090909090909091,1.2424242424242424,3,2,1,0.9090909090909091
tabm_pooled,5,5,rank90_shared,2026,TJS,156,156,42,20,0.32051282051282054,0.47619047619047616,1.4857142857142855,38.0195712790379,56.25162511851043,83.23107867131044,0.1846519371257382,0.18285386855320865,0.7396226415094339,0.5497309573002259,33,31,0.9393939393939394,0.9393939393939394,1.2727272727272727,2,2,1,0.9393939393939394
tabm_pooled,5,5,rank90_shared,2026,UZS,156,156,42,24,0.38461538461538464,0.5714285714285714,1.4857142857142858,31.20201948417973,51.69361623233239,93.05820002623541,0.20099293528642947,0.1947062588326939,0.7680555555555555,0.5835882440115282,33,31,0.9393939393939394,0.9393939393939394,1.2727272727272727,2,2,1,0.9393939393939394
tabm_pooled,5,5,strict05,2024,AMD,243,243,34,16,0.3497942386831276,0.47058823529411764,1.3453287197231834,38.08306728631628,56.256913724248854,76.6738811367369,0.1980244458183008,0.22201896827070336,0.7252419955323901,0.5802045411746586,51,33,0.6470588235294118,0.6470588235294118,0.6666666666666666,18,2,4,0.6470588235294118
tabm_pooled,5,5,strict05,2024,KGS,243,243,33,18,0.37037037037037035,0.5454545454545454,1.4727272727272729,44.19324604042006,62.55841258903519,63.634372064361216,0.21260029017785298,0.23809743825875332,0.6868554829339144,0.6183621356190256,51,32,0.6274509803921569,0.6274509803921569,0.6470588235294118,19,2,5,0.6274509803921569
tabm_pooled,5,5,strict05,2024,KZT,243,243,29,10,0.2674897119341564,0.3448275862068966,1.2891246684350133,34.507372655419466,33.340770084246195,121.94989894329485,0.20093565464439428,0.18620033660999497,0.6808124459809852,0.5908382355040985,51,28,0.5490196078431373,0.5490196078431373,0.5686274509803921,23,2,6,0.5490196078431373
tabm_pooled,5,5,strict05,2024,TJS,243,243,32,17,0.3497942386831276,0.53125,1.5187499999999998,46.45930085167735,61.99628609981234,73.84469618286391,0.20099650507436417,0.22395602405875595,0.7189873417721518,0.5874894685152153,51,31,0.6078431372549019,0.6078431372549019,0.6274509803921569,20,2,5,0.6078431372549019
tabm_pooled,5,5,strict05,2024,UZS,243,243,29,16,0.3292181069958848,0.5517241379310345,1.675862068965517,56.697032272163014,66.9234399742271,72.33005969278962,0.18618028839736597,0.21032774366238677,0.7409509202453987,0.5517352378611393,51,28,0.5490196078431373,0.5490196078431373,0.5686274509803921,23,2,6,0.5490196078431373
tabm_pooled,5,5,strict05,2025,AMD,242,242,12,8,0.2190082644628099,0.6666666666666666,3.044025157232704,148.97572222000701,121.49767023059125,11.619106968009016,0.1633157830773747,0.1592961705874412,0.6682639512828192,0.5056079882354427,51,12,0.23529411764705882,0.23529411764705882,0.23529411764705882,39,1,10,0.23529411764705882
tabm_pooled,5,5,strict05,2025,KGS,242,242,18,10,0.2024793388429752,0.5555555555555556,2.743764172335601,140.94021040005597,108.13740202356796,26.07707506671411,0.164650214160298,0.15417755730194146,0.6595114729829756,0.5091742911917315,51,18,0.35294117647058826,0.35294117647058826,0.35294117647058826,33,1,7,0.35294117647058826
tabm_pooled,5,5,strict05,2025,KZT,242,242,3,1,0.19834710743801653,0.3333333333333333,1.6805555555555556,40.61889771796155,12.372598830241438,78.01366219133706,0.1518251924097314,0.1552895131026106,0.6619415807560137,0.47603931957102635,51,3,0.058823529411764705,0.058823529411764705,0.058823529411764705,48,1,21,0.058823529411764705
tabm_pooled,5,5,strict05,2025,TJS,242,242,13,8,0.2892561983471074,0.6153846153846154,2.127472527472527,146.54205947533637,135.18049827325098,26.10454157285404,0.18784170092171276,0.1977353704779077,0.6681893687707641,0.5590539946914755,51,13,0.2549019607843137,0.2549019607843137,0.2549019607843137,38,1,10,0.2549019607843137
tabm_pooled,5,5,strict05,2025,UZS,242,242,13,8,0.19834710743801653,0.6153846153846154,3.102564102564102,170.0065074092157,146.77031320842246,35.86475036689868,0.14854311354595684,0.14363113988599444,0.7240120274914089,0.4678141093714411,51,13,0.2549019607843137,0.2549019607843137,0.2549019607843137,38,1,10,0.2549019607843137
