config_id,train_horizon,evaluation_horizon,policy,year,evaluation_scope,cohort,rows,dates,signals,hits,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps,regret_bps,brier,raw_brier,auc,log_loss,week_cells,weeks_with_1_2,week_coverage,mean_cell_week_coverage,signals_per_corridor_week,silent_weeks,max_week_signals,max_silent_week_run,min_year_corridor_coverage
tabm_kzt,3,5,rank90_shared,2026,KZT,common_H5_dates_frozen_contacts,156,156,42,20,0.36538461538461536,0.47619047619047616,1.3032581453634087,34.34024281682515,71.50481910854427,99.64267312367204,,,,,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_kzt,3,3,strict05,2024,KZT,common_H5_dates_frozen_contacts,243,243,31,17,0.3333333333333333,0.5483870967741935,1.64516129032258,65.32548782901775,63.89529243181075,54.85564506083811,0.19202365767409543,0.21228892318135817,0.7448559670781894,0.5626184898569365,51,31,0.6078431372549019,0.6078431372549019,0.6078431372549019,20,1,8,0.6078431372549019
tabm_kzt,3,5,strict05,2024,KZT,common_H5_dates_frozen_contacts,243,243,31,15,0.2674897119341564,0.4838709677419355,1.8089330024813897,76.22018280025303,75.05358022907974,83.30050757758882,,,,,51,31,0.6078431372549019,0.6078431372549019,0.6078431372549019,20,1,8,0.6078431372549019
tabm_kzt,3,3,strict05,2025,KZT,common_H5_dates_frozen_contacts,242,242,26,16,0.2644628099173554,0.6153846153846154,2.3269230769230766,99.14963029379706,80.44187267592767,44.66684051827281,0.16018257540471678,0.16133452107790847,0.7618504213483147,0.4911557001671538,51,24,0.47058823529411764,0.47058823529411764,0.5098039215686274,27,2,4,0.47058823529411764
tabm_kzt,3,5,strict05,2025,KZT,common_H5_dates_frozen_contacts,242,242,26,12,0.19834710743801653,0.46153846153846156,2.3269230769230766,93.12663887817992,64.88033999045982,77.95033887430311,,,,,51,24,0.47058823529411764,0.47058823529411764,0.5098039215686274,27,2,4,0.47058823529411764
tabm_kzt,3,3,strict05,2026,KZT,common_H5_dates_frozen_contacts,156,156,25,18,0.4230769230769231,0.72,1.701818181818182,97.80152278298608,122.02448733716534,23.747960509789138,0.18817562467531046,0.19209396819261465,0.795959595959596,0.5542340225795723,33,23,0.696969696969697,0.696969696969697,0.7575757575757576,10,2,2,0.696969696969697
tabm_kzt,3,5,strict05,2026,KZT,common_H5_dates_frozen_contacts,156,156,25,15,0.36538461538461536,0.6,1.642105263157895,99.86338812679591,137.027964418515,46.18164162661706,,,,,33,23,0.696969696969697,0.696969696969697,0.7575757575757576,10,2,2,0.696969696969697
tabm_kzt,5,3,cadence80,2024,KZT,common_H5_dates_frozen_contacts,243,243,34,20,0.3333333333333333,0.5882352941176471,1.7647058823529411,85.89247399507359,84.4622785978666,26.980986821692508,,,,,51,30,0.5882352941176471,0.5882352941176471,0.6666666666666666,21,2,5,0.5882352941176471
tabm_kzt,5,5,cadence80,2024,KZT,common_H5_dates_frozen_contacts,243,243,34,15,0.2674897119341564,0.4411764705882353,1.6493212669683255,88.71067654673016,87.54407397555688,71.96709125011273,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,30,0.5882352941176471,0.5882352941176471,0.6666666666666666,21,2,5,0.5882352941176471
tabm_kzt,5,3,cadence80,2025,KZT,common_H5_dates_frozen_contacts,242,242,60,22,0.2644628099173554,0.36666666666666664,1.3864583333333336,49.980664079718196,31.27290646184881,56.59003377187466,,,,,51,45,0.8823529411764706,0.8823529411764706,1.1764705882352942,6,2,1,0.8823529411764706
