config_id,horizon_cbr_rows_pub_proxy,development_years,policy_layer,policy,score_window_sessions,minimum_history_sessions,cooldown_sessions,quantile,fold_corridor_cells,signal_count,cell_standardized_lift,cell_standardized_hit_delta_pp,cell_standardized_symmetric_bps_delta,cell_standardized_forward_bps_delta,mean_signals_per_corridor_week,minimum_fold_corridor_signals_per_week,maximum_fold_corridor_signals_per_week,mean_weekly_1_to_2_fulfillment,minimum_fold_corridor_weekly_1_to_2_fulfillment,mean_silent_week_share,maximum_fold_corridor_silent_week_share,maximum_calendar_gap_days,minimum_fold_corridor_lift,passes_point_lift_1_3,passes_minimum_weekly_fulfillment_0_90,passes_both_point_screens,partial_boundary_weeks_included,selection_status,uncertainty_status,warmup_status
hgb_plus_cnyrub_basis,5,"2023,2024,2025",corridor_policy_candidate_only,fixed_per_corridor_rolling_score_quantile,126,40,3,0.05,15,894,1.0962337674481983,3.014568587524091,5.810845131194197,7.245698706234019,1.195406690160173,1.163323782234957,1.22,0.9822845804988661,0.9591836734693877,0.017715419501133787,0.04081632653061224,11.0,0.9054421768707481,False,True,False,False,posthoc_frontier_diagnostic_not_for_selection_or_go,point_estimates_only_use_block_bootstrap_before_claim,prior_year_backcast_with_frozen_fold_model_and_calibrator
hgb_plus_cnyrub_basis,5,"2023,2024,2025",corridor_policy_candidate_only,fixed_per_corridor_rolling_score_quantile,126,40,3,0.1,15,874,1.1474131792868516,4.630368980390937,14.091184862961772,17.605987882049632,1.1686596844844053,1.1432664756446993,1.2,0.9768140589569161,0.9183673469387755,0.023185941043083903,0.08163265306122448,11.0,0.972953216374269,False,True,False,False,posthoc_frontier_diagnostic_not_for_selection_or_go,point_estimates_only_use_block_bootstrap_before_claim,prior_year_backcast_with_frozen_fold_model_and_calibrator
hgb_plus_cnyrub_basis,5,"2023,2024,2025",corridor_policy_candidate_only,fixed_per_corridor_rolling_score_quantile,126,40,3,0.2,15,844,1.1147030367450137,3.5966261784874436,15.684492572342212,17.879342223753312,1.1284988527703674,1.0862068965517242,1.18,0.960232426303855,0.9183673469387755,0.039767573696145135,0.08163265306122448,13.0,0.9097744360902257,False,True,False,False,posthoc_frontier_diagnostic_not_for_selection_or_go,point_estimates_only_use_block_bootstrap_before_claim,prior_year_backcast_with_frozen_fold_model_and_calibrator
hgb_plus_cnyrub_basis,5,"2023,2024,2025",corridor_policy_candidate_only,fixed_per_corridor_rolling_score_quantile,126,40,3,0.3,15,801,1.2586183716315253,8.106247746722405,16.772092780785357,23.18730991541789,1.070981787043441,1.0057471264367814,1.1400000000000001,0.9464852607709752,0.8958333333333334,0.05351473922902495,0.10416666666666667,17.0,1.0287449392712547,False,False,False,False,posthoc_frontier_diagnostic_not_for_selection_or_go,point_estimates_only_use_block_bootstrap_before_claim,prior_year_backcast_with_frozen_fold_model_and_calibrator
hgb_plus_cnyrub_basis,5,"2023,2024,2025",corridor_policy_candidate_only,fixed_per_corridor_rolling_score_quantile,126,40,3,0.4,15,744,1.3771611610548318,11.816103725792004,24.098181418027306,36.71961516775521,0.9947865713752485,0.9426934097421205,1.0630372492836677,0.897108843537415,0.8367346938775511,0.10289115646258502,0.16326530612244897,20.0,1.1957035445757247,True,False,False,False,posthoc_frontier_diagnostic_not_for_selection_or_go,point_estimates_only_use_block_bootstrap_before_claim,prior_year_backcast_with_frozen_fold_model_and_calibrator
hgb_plus_cnyrub_basis,5,"2023,2024,2025",corridor_policy_candidate_only,fixed_per_corridor_rolling_score_quantile,126,40,3,0.5,15,667,1.4210114019575746,13.28133249975359,28.821337212888242,48.91743429650171,0.891821449351733,0.7822349570200573,0.9600000000000001,0.8245181405895692,0.7551020408163265,0.17548185941043082,0.24489795918367346,25.0,1.2586288416075648,True,False,False,False,posthoc_frontier_diagnostic_not_for_selection_or_go,point_estimates_only_use_block_bootstrap_before_claim,prior_year_backcast_with_frozen_fold_model_and_calibrator
