scenario,policy,segment,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,own_h_target_sum,all_date_h5_base_sum,exposure_weeks,contacts_per_week,relevance,h5_quality,own_h_quality,h5_unconditional_same_dates,forward_bps_per_contact,timing_bps_all_volume,h5_lift_vs_unconditional
execution_drag25bps,group_aware,occasional,2.6083333333333334,1.6333333333333333,0.5138888888888888,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,324.15772530671893,199.38341067990922,122.16598129347638,48866.39251739056,3.1638888888888888,0.16111111111111112,1.175,127.3593695202335,1.1194444444444445,0.7450338554413444,48.214285714285715,0.05409876543209877,0.6261980830670927,0.4504792332268371,0.4291799787007455,0.28563598291680936,48.82787329849207,7.869352977623145,0.16484325031002772
execution_drag25bps,group_expected_budget,frequent,11.947222222222223,8.030555555555555,2.7055555555555557,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,199.9677876511413,63.15091421565205,124.86965121326702,49947.86048530681,4.227777777777778,0.6777777777777778,5.069444444444445,528.602524246771,4.927777777777778,3.525708559823445,48.214285714285715,0.24779423868312758,0.6721692629621018,0.42431992559869797,0.41246221808881656,0.29510697082921183,44.2448055635521,2.930723731351365,0.12921295476948613
execution_drag25bps,group_expected_budget,monthly,6.991666666666666,4.169444444444444,1.4,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,176.41583528615436,11.394292118099655,158.02987650138803,63211.95060055521,4.480555555555555,0.5,2.411111111111111,129.61547986263517,1.113888888888889,2.0027086499901245,48.214285714285715,0.14501234567901233,0.5963448549860946,0.344854986094557,0.15931664680174812,0.2864422383776102,18.538566845668917,3.4212528097311106,0.05841274771694682
execution_drag25bps,group_expected_budget,occasional,2.6083333333333334,1.6333333333333333,0.5138888888888888,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,324.15772530671893,199.38341067990922,122.16598129347638,48866.39251739056,3.1638888888888888,0.16111111111111112,1.175,127.3593695202335,1.1194444444444445,0.7450338554413444,48.214285714285715,0.05409876543209877,0.6261980830670927,0.4504792332268371,0.4291799787007455,0.28563598291680936,48.82787329849207,7.869352977623145,0.16484325031002772
execution_drag25bps,group_unconstrained_expected_budget,frequent,6.211111111111111,4.144444444444445,1.4333333333333333,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,96.09663976802206,24.45820741482301,65.42732124208793,26170.928496835175,2.2416666666666667,0.37777777777777777,2.6222222222222222,264.4903365038656,2.5,1.8581644854917518,48.214285714285715,0.12882304526748972,0.667262969588551,0.4221824686940966,0.4025044722719141,0.29916780625090816,42.58341732620376,1.4083903511629325,0.12301466244318843
execution_drag25bps,group_unconstrained_expected_budget,monthly,6.447222222222222,3.602777777777778,1.225,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,179.79549566147267,31.33458033548222,142.01369310376825,56805.477241507295,3.938888888888889,0.41944444444444445,2.4972222222222222,154.3441245691126,2.763888888888889,1.9215024989051188,48.214285714285715,0.13372016460905348,0.5588108573890564,0.38733304610081865,0.42869452822059456,0.29803571719338334,23.939631557466843,3.4867949564224183,0.0892973289074353
execution_drag25bps,group_unconstrained_expected_budget,occasional,2.7222222222222223,1.5305555555555554,0.5083333333333333,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,203.24593585362265,82.70572234141574,117.8179912899847,47127.19651599388,3.236111111111111,0.17222222222222222,0.9972222222222222,77.17386967606306,0.8166666666666667,0.7793393787945144,48.214285714285715,0.05646090534979424,0.5622448979591836,0.3663265306122449,0.3,0.28628793506737266,28.34958477896194,4.93406106236135,0.08003859554487225
execution_drag25bps,group_unconstrained_exploratory,frequent,11.947222222222223,8.030555555555555,2.7055555555555557,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,199.9677876511413,63.15091421565205,124.86965121326702,49947.86048530681,4.227777777777778,0.6777777777777778,5.069444444444445,528.602524246771,4.927777777777778,3.525708559823445,48.214285714285715,0.24779423868312758,0.6721692629621018,0.42431992559869797,0.41246221808881656,0.29510697082921183,44.2448055635521,2.930723731351365,0.12921295476948613
execution_drag25bps,group_unconstrained_exploratory,monthly,12.71111111111111,6.913888888888889,2.3361111111111112,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,209.34522040135053,-75.73616402391856,272.370273314158,108948.10932566319,7.775,0.8777777777777778,4.875,240.03793216714172,5.319444444444445,3.7066355162257087,48.214285714285715,0.2636378600823045,0.5439248251748252,0.3835227272727273,0.4184877622377623,0.29160594096181275,18.884103055107303,4.059856204745757,0.09191678631091454
execution_drag25bps,group_unconstrained_exploratory,occasional,5.358333333333333,2.9055555555555554,0.9222222222222223,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,365.9519713025253,142.9762371138149,217.61740085537704,87046.96034215082,5.944444444444445,0.34444444444444444,2.025,154.28992412793866,1.6388888888888888,1.5011161346832573,48.214285714285715,0.1111358024691358,0.5422498703991705,0.3779160186625194,0.3058579574909279,0.2801460904541071,28.794387084529767,8.883962991508863,0.0977699282084123
execution_drag25bps,random_expected_budget,frequent,6.280555555555556,4.116666666666666,1.4944444444444445,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,5.034075895643188,-69.14757865981359,67.90109899990122,27160.43959996049,2.3555555555555556,0.5777777777777777,1.7861111111111112,-15.61329807958242,1.7861111111111112,1.775227241500717,48.214285714285715,0.13026337448559672,0.6554621848739495,0.2843874391862008,0.2843874391862008,0.28265449223363914,-2.485974041861862,0.07377931148852797,0.0017329469525616537
execution_drag25bps,random_expected_budget,monthly,5.513888888888889,3.161111111111111,1.0527777777777778,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,21.96792890280951,-106.74951355419176,123.20355356811238,49281.42142724495,3.4027777777777777,0.4666666666666667,1.5305555555555554,-30.395214920109012,1.5305555555555554,1.553289151660355,48.214285714285715,0.11436213991769548,0.5732997481108312,0.27758186397984885,0.27758186397984885,0.2817048335504926,-5.512482302891307,0.42602659994099146,-0.004122969570643731
execution_drag25bps,random_expected_budget,occasional,3.6277777777777778,2.0,0.6777777777777778,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,62.29969924526852,-112.8873209948043,171.55924246229503,68623.69698491802,4.322222222222222,0.275,1.0277777777777777,-11.743020674685129,1.0277777777777777,1.0233999708031705,48.214285714285715,0.07524279835390946,0.5513016845329249,0.2833078101071975,0.2833078101071975,0.28210106392736706,-3.2369735397294384,1.5124067251425104,0.0012067461798304646
execution_drag25bps,universal,frequent,10.666666666666666,7.197222222222222,2.488888888888889,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,175.41397796055767,50.54921768390302,114.198093609988,45679.2374439952,3.85,0.5694444444444444,4.805555555555555,540.7189145150824,6.288888888888889,3.069656336141381,48.214285714285715,0.22123456790123455,0.6747395833333334,0.4505208333333333,0.5895833333333333,0.2877802815132545,50.69239823578897,2.570863607875784,0.1627405518200788
execution_drag25bps,universal,monthly,9.447222222222223,5.241666666666666,1.8138888888888889,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,388.8183424438024,170.77575468634325,208.59536553523697,83438.14621409478,6.041666666666667,0.5166666666666667,4.169444444444444,430.5666410752409,5.55,2.74512563224017,48.214285714285715,0.19594238683127574,0.5548368127021464,0.441340782122905,0.5874742722728609,0.29057489785547225,45.57600434786437,7.540399332084527,0.15076588426743276
execution_drag25bps,universal,occasional,6.308333333333334,3.2222222222222223,1.0666666666666667,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,807.2388166091773,546.5937777110247,254.3367055648193,101734.68222592773,6.727777777777778,0.3194444444444444,2.886111111111111,331.784714154024,3.797222222222222,1.8302097019347192,48.214285714285715,0.13083950617283951,0.5107881990312637,0.4575077058564509,0.601937472479084,0.2901257123278287,52.5946706717079,19.596778633381977,0.1673819935286222
execution_drag25bps,universal_expected_budget,frequent,5.016666666666667,3.325,1.1805555555555556,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,88.34313795742976,29.984367221390325,53.342104069372766,21336.84162774911,1.8277777777777777,0.2722222222222222,2.2666666666666666,251.70800252496605,2.9194444444444443,1.4238168843547931,48.214285714285715,0.10404938271604938,0.6627906976744187,0.45182724252491696,0.5819490586932448,0.28381731914049035,50.17435266278393,1.2947551900987855,0.1680099233844266
execution_drag25bps,universal_expected_budget,monthly,4.444444444444445,2.5388888888888888,0.8972222222222223,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,222.55935756329725,115.14385506396378,102.97105805488901,41188.42322195561,2.9611111111111112,0.23055555555555557,1.975,219.51873233813794,2.577777777777778,1.2729718937578895,48.214285714285715,0.09218106995884774,0.5712499999999999,0.444375,0.58,0.2864186760955251,49.39171477608103,4.316119503446532,0.1579563239044749
execution_drag25bps,universal_expected_budget,occasional,3.1305555555555555,1.725,0.5611111111111111,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,424.82252839836946,285.5475066342589,136.14446620855503,54457.786483422,3.4722222222222223,0.16666666666666666,1.3972222222222221,152.80424222965104,1.85,0.8996188310963409,48.214285714285715,0.06493004115226338,0.5510204081632654,0.4463176574977817,0.59094942324756,0.2873671510156901,48.810583143455524,10.31312280356691,0.15895050648209158
execution_drag25bps,v3_readiness,frequent,7.844444444444444,5.341666666666667,1.886111111111111,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,119.69287273506924,25.22128486546484,86.62714342515997,34650.85737006399,2.95,0.4361111111111111,3.2083333333333335,329.074642360612,3.2083333333333335,2.2456059844913314,48.214285714285715,0.16269958847736624,0.6809490084985836,0.40899433427762044,0.40899433427762044,0.28626705184733686,41.95002523010635,1.7542162501205438,0.12272728243028358
execution_drag25bps,v3_readiness,monthly,6.866666666666666,4.011111111111111,1.4277777777777778,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,318.8388579039483,144.29417277392594,167.67801846335564,67071.20738534226,4.733333333333333,0.40555555555555556,2.9444444444444446,298.0610361928948,2.9444444444444446,1.9749746674566984,48.214285714285715,0.14241975308641974,0.5841423948220065,0.4288025889967638,0.4288025889967638,0.2876176700179658,43.40694701838274,6.183279050239279,0.14118491897879804
execution_drag25bps,v3_readiness,occasional,4.872222222222222,2.736111111111111,0.9333333333333333,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,582.9698869459583,347.3804268589747,230.71723786476133,92286.89514590453,5.680555555555555,0.3138888888888889,2.063888888888889,209.36359106097933,2.063888888888889,1.4065689646288997,48.214285714285715,0.10105349794238681,0.5615735461801596,0.4236031927023946,0.4236031927023946,0.2886914636638563,42.970862475457565,14.152356885408205,0.13491172903853832
execution_drag25bps,weekly_expected_budget,frequent,6.208333333333333,4.219444444444444,1.461111111111111,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,13.461880287901765,-59.26647585190693,66.52002280647535,26608.009122590145,2.3055555555555554,0.7388888888888889,1.663888888888889,-59.40582730671546,1.663888888888889,1.725552807618655,48.214285714285715,0.12876543209876543,0.6796420581655481,0.2680089485458613,0.2680089485458613,0.27794139183119276,-9.56872386148437,0.19729703714677108,-0.009932443285331438
execution_drag25bps,weekly_expected_budget,monthly,5.555555555555555,3.311111111111111,1.1944444444444444,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,-8.568724876659335,-148.79766036366215,134.67337993144724,53869.3519725789,3.816666666666667,0.6138888888888889,1.5527777777777778,-37.34609225981678,1.5527777777777778,1.550450082008742,48.214285714285715,0.11522633744855966,0.596,0.2795,0.2795,0.27908101476157354,-6.722296606767021,-0.16617427802063303,0.0004189852384264836
execution_drag25bps,weekly_expected_budget,occasional,3.736111111111111,2.1638888888888888,0.675,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,-71.36959879465147,-239.55497572582914,164.44926582006656,65779.70632802662,4.127777777777778,0.33611111111111114,0.9611111111111111,-35.63330740928503,0.9611111111111111,1.054525508583009,48.214285714285715,0.07748971193415638,0.579182156133829,0.2572490706319703,0.2572490706319703,0.28225218073597264,-9.537539529622759,-1.732590405658361,-0.025003110104002357
high_response,group_aware,frequent,12.141666666666667,8.036111111111111,5.355555555555555,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,367.7650319542897,355.623365287623,0.0,99372.5006890722,8.530555555555555,1.4194444444444445,5.158333333333333,536.4436452814168,5.013888888888889,3.5856739100565904,48.214285714285715,0.2518271604938272,0.6618622740791581,0.4248455730954015,0.41294898192633267,0.29531974550912204,44.18204353724778,5.389956649367765,0.12952582758627945
high_response,group_aware,monthly,7.027777777777778,4.169444444444444,2.852777777777778,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,325.8356749820012,318.8078972042234,0.0,129975.06133622705,9.052777777777777,1.086111111111111,2.425,131.59105792134375,1.125,2.0141876196855333,48.214285714285715,0.14576131687242797,0.5932806324110672,0.3450592885375494,0.1600790513833992,0.286603771971064,18.72441930896591,6.318969137518772,0.0584555165664854
high_response,group_aware,occasional,2.6166666666666667,1.6305555555555555,1.1194444444444445,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,703.3763662205108,700.7596995538441,0.0,110103.69351017028,6.838888888888889,0.3888888888888889,1.1777777777777778,127.21997227590754,1.125,0.7472073017835829,48.214285714285715,0.05427160493827161,0.6231422505307855,0.45010615711252655,0.4299363057324841,0.28555693061792975,48.619097685060204,17.07538173483227,0.1645492264945968
high_response,group_expected_budget,frequent,12.141666666666667,8.036111111111111,5.355555555555555,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,367.7650319542897,355.623365287623,0.0,99372.5006890722,8.530555555555555,1.4194444444444445,5.158333333333333,536.4436452814168,5.013888888888889,3.5856739100565904,48.214285714285715,0.2518271604938272,0.6618622740791581,0.4248455730954015,0.41294898192633267,0.29531974550912204,44.18204353724778,5.389956649367765,0.12952582758627945
high_response,group_expected_budget,monthly,7.027777777777778,4.169444444444444,2.852777777777778,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,325.8356749820012,318.8078972042234,0.0,129975.06133622705,9.052777777777777,1.086111111111111,2.425,131.59105792134375,1.125,2.0141876196855333,48.214285714285715,0.14576131687242797,0.5932806324110672,0.3450592885375494,0.1600790513833992,0.286603771971064,18.72441930896591,6.318969137518772,0.0584555165664854
high_response,group_expected_budget,occasional,2.6166666666666667,1.6305555555555555,1.1194444444444445,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,703.3763662205108,700.7596995538441,0.0,110103.69351017028,6.838888888888889,0.3888888888888889,1.1777777777777778,127.21997227590754,1.125,0.7472073017835829,48.214285714285715,0.05427160493827161,0.6231422505307855,0.45010615711252655,0.4299363057324841,0.28555693061792975,48.619097685060204,17.07538173483227,0.1645492264945968
high_response,group_unconstrained_expected_budget,frequent,6.275,4.138888888888889,2.808333333333333,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,173.4221652926687,167.1471652926687,0.0,51465.217458709805,4.480555555555555,0.8055555555555556,2.65,267.4732996074665,2.525,1.8783570986938714,48.214285714285715,0.13014814814814815,0.6595838866755201,0.4223107569721115,0.40239043824701193,0.29933977668428224,42.625227029078324,2.541671642896042,0.12297098028782927
high_response,group_unconstrained_expected_budget,monthly,6.491666666666666,3.4694444444444446,2.397222222222222,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,353.2228524691717,346.731185802505,0.0,109967.94675426072,7.833333333333333,0.8444444444444444,2.525,157.68722758493394,2.7944444444444443,1.935706756489854,48.214285714285715,0.13464197530864197,0.5344458707744972,0.3889602053915276,0.43046640992725715,0.2981833257750738,24.290715417448105,6.850091855480024,0.09077687961645381
high_response,group_unconstrained_expected_budget,occasional,2.7416666666666667,1.4527777777777777,0.9777777777777777,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,490.148019331427,487.40635266476033,0.0,95490.84306725928,6.155555555555556,0.3527777777777778,1.0055555555555555,77.33744775062134,0.825,0.7855822405990502,48.214285714285715,0.0568641975308642,0.5298885511651469,0.3667679837892604,0.3009118541033434,0.28653455584159887,28.20818762940596,11.898984581509536,0.08023342794766153
high_response,group_unconstrained_exploratory,frequent,12.141666666666667,8.036111111111111,5.355555555555555,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,367.7650319542897,355.623365287623,0.0,99372.5006890722,8.530555555555555,1.4194444444444445,5.158333333333333,536.4436452814168,5.013888888888889,3.5856739100565904,48.214285714285715,0.2518271604938272,0.6618622740791581,0.4248455730954015,0.41294898192633267,0.29531974550912204,44.18204353724778,5.389956649367765,0.12952582758627945
high_response,group_unconstrained_exploratory,monthly,12.897222222222222,6.455555555555556,4.416666666666667,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,525.155819260402,512.2585970381799,0.0,206450.55414596514,14.88888888888889,1.6305555555555555,4.961111111111111,247.7711178857256,5.416666666666667,3.7624287253866435,48.214285714285715,0.2674979423868313,0.500538444970924,0.3846650872280853,0.41998707732069784,0.291723958892783,19.211200180672243,10.184407875160307,0.09294112833530227
high_response,group_unconstrained_exploratory,occasional,5.405555555555556,2.625,1.7555555555555555,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,582.2265633371941,576.8210077816385,0.0,172899.03233627634,11.366666666666667,0.7138888888888889,2.0527777777777776,156.11247541104004,1.6666666666666667,1.5144189401550865,48.214285714285715,0.11211522633744857,0.4856115107913669,0.3797533401849948,0.30832476875642345,0.2801597217141989,28.880005728661054,14.134311732085292,0.0995936184707959
high_response,random_expected_budget,frequent,6.236111111111111,4.05,2.763888888888889,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,16.1895120340645,9.953400922953387,0.0,50773.85815889753,4.408333333333333,1.0916666666666666,1.788888888888889,-10.342651993292614,1.788888888888889,1.7627173661024809,48.214285714285715,0.12934156378600822,0.6494432071269488,0.2868596881959911,0.2868596881959911,0.28266291839505264,-1.6585098964745395,0.23727315121376524,0.004196769800938471
high_response,random_expected_budget,monthly,5.4527777777777775,2.9972222222222222,2.0277777777777777,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,-2.8538877121775554,-8.306665489955334,0.0,92823.62123200641,6.658333333333333,0.9694444444444444,1.4944444444444445,-31.892881044832738,1.4944444444444445,1.5357248971670487,48.214285714285715,0.11309465020576132,0.5496688741721855,0.2740703005603668,0.2740703005603668,0.2816408369740894,-5.848923676077323,-0.05534577629104053,-0.007570536413722628
high_response,random_expected_budget,occasional,3.5833333333333335,1.8083333333333333,1.2305555555555556,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,66.2693409708939,62.68600763756056,0.0,122286.74999334145,7.719444444444444,0.5333333333333333,1.0055555555555555,-10.442785846010704,1.0055555555555555,1.0092670951730771,48.214285714285715,0.07432098765432099,0.5046511627906977,0.2806201550387597,0.2806201550387597,0.2816559335366727,-2.914265817491359,1.6087749727420058,-0.0010357784979129758
high_response,universal,frequent,10.813888888888888,7.191666666666666,4.911111111111111,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,362.34258793278474,351.52869904389587,0.0,91500.6571411569,7.833333333333333,1.15,4.888888888888889,550.6615562602939,6.4,3.1147339868270776,48.214285714285715,0.22428806584362138,0.6650398150526586,0.45209350115592095,0.5918314924222965,0.28803088498786233,50.92169541579908,5.310485422714633,0.16406261616805862
high_response,universal,monthly,9.580555555555556,4.988888888888889,3.452777777777778,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,773.8516908414749,764.2711352859194,0.0,160625.40837780057,11.575,1.0333333333333334,4.227777777777778,437.2179896732554,5.636111111111111,2.7850101115490635,48.214285714285715,0.19870781893004116,0.5207306465642215,0.4412873296607712,0.5882864598434329,0.29069400990364247,45.63597456722874,15.007395834461999,0.15059331975712875
high_response,universal,occasional,6.358333333333333,2.7583333333333333,1.8666666666666667,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,1226.1756669833424,1219.817333650009,0.0,182176.38622465797,12.4,0.5916666666666667,2.911111111111111,332.4049755959253,3.8361111111111112,1.844560265691149,48.214285714285715,0.13187654320987655,0.4338138925294889,0.45784185233726515,0.6033202271734383,0.2901012213406787,52.27863312124644,29.76701890085853,0.16774063099658643
high_response,universal_expected_budget,frequent,5.058333333333334,3.327777777777778,2.3055555555555554,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,175.61816648442783,170.5598331510945,0.0,42520.77185845313,3.686111111111111,0.5333333333333333,2.297222222222222,255.16935357565717,2.952777777777778,1.4357432525268137,48.214285714285715,0.10491358024691358,0.6578802855573861,0.4541460735859417,0.5837451949478308,0.2838372163150208,50.44534172830125,2.573856190629262,0.17030885727092093
high_response,universal_expected_budget,monthly,4.475,2.486111111111111,1.7444444444444445,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,426.6729399056951,422.1979399056951,0.0,80012.49180632753,5.716666666666667,0.49444444444444446,1.9916666666666667,221.17899279118623,2.5972222222222223,1.2818888416587235,48.214285714285715,0.09281481481481481,0.5555555555555556,0.44506517690875236,0.580384854127871,0.2864556070745751,49.42547324942709,8.274517942909169,0.15860956983417723
high_response,universal_expected_budget,occasional,3.147222222222222,1.5888888888888888,1.0611111111111111,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,692.0764000382219,688.9291778159997,0.0,102989.63400106705,6.55,0.33055555555555555,1.4055555555555554,153.42251951374234,1.863888888888889,0.9042681041811578,48.214285714285715,0.06527572016460904,0.5048543689320388,0.4466019417475728,0.5922330097087379,0.28732261033117107,48.74854988962687,16.801060268516768,0.15927933141640171
high_response,v3_readiness,frequent,7.847222222222222,5.341666666666667,3.686111111111111,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,233.77783675362238,225.93061453140015,0.0,69286.91322246114,5.905555555555556,0.9055555555555556,3.2083333333333335,329.0622551115076,3.2083333333333335,2.2461566452842825,48.214285714285715,0.16275720164609053,0.68070796460177,0.40884955752212393,0.40884955752212393,0.2862358910804749,41.93359711155495,3.426243106880301,0.122613666441649
high_response,v3_readiness,monthly,6.9222222222222225,3.9833333333333334,2.8027777777777776,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,638.2453243535946,631.3231021313724,0.0,130643.99705638408,8.966666666666667,0.7861111111111111,2.9805555555555556,303.85652073528144,2.9805555555555556,1.9914661531459583,48.214285714285715,0.14357201646090537,0.5754414125200642,0.43057784911717495,0.43057784911717495,0.2876917396198013,43.89580556368431,12.3775657990145,0.14288610949737363
high_response,v3_readiness,occasional,4.908333333333333,2.4555555555555557,1.6861111111111111,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,1004.9909202784845,1000.0825869451511,0.0,164184.97172177833,10.858333333333333,0.5583333333333333,2.077777777777778,212.92476931257383,2.077777777777778,1.4168758748314743,48.214285714285715,0.10180246913580246,0.5002829654782117,0.4233163554046407,0.4233163554046407,0.28866741083153974,43.38025860358041,24.39746973018937,0.13464894457310095
high_response,weekly_expected_budget,frequent,6.208333333333333,4.219444444444444,2.8805555555555555,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,12.406952597689562,6.198619264356229,0.0,53491.860328467534,4.602777777777778,1.461111111111111,1.663888888888889,-59.40582730671546,1.663888888888889,1.725552807618655,48.214285714285715,0.12876543209876543,0.6796420581655481,0.2680089485458613,0.2680089485458613,0.27794139183119276,-9.56872386148437,0.18183603888860017,-0.009932443285331438
high_response,weekly_expected_budget,monthly,5.566666666666666,3.311111111111111,2.3055555555555554,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,38.0129674882744,32.44630082160773,0.0,105269.68295035008,7.266666666666667,1.1861111111111111,1.5527777777777778,-37.88460130235769,1.5527777777777778,1.5536225536921109,48.214285714285715,0.11545679012345678,0.5948103792415169,0.2789421157684631,0.2789421157684631,0.2790938719207385,-6.805617000423537,0.7371898991636779,-0.00015175615227536188
high_response,weekly_expected_budget,occasional,3.763888888888889,2.058333333333333,1.3833333333333333,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,42.37357012062056,38.60968123173168,0.0,135977.77429411243,8.402777777777779,0.6972222222222222,0.9694444444444444,-37.922834319889915,0.9694444444444444,1.0624203527663996,48.214285714285715,0.07806584362139918,0.5468634686346863,0.25756457564575647,0.25756457564575647,0.28226666198959693,-10.075439376502118,1.0286738651245002,-0.024702086343840468
low_response,group_aware,frequent,11.841666666666667,8.027777777777779,0.8055555555555556,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,61.48164611374566,49.63997944707899,0.0,14574.643545998493,1.275,0.21944444444444444,5.022222222222222,526.0341763795487,4.888888888888889,3.4921959665438678,48.214285714285715,0.24560493827160493,0.6779263429509735,0.42411447337555713,0.41285479709125034,0.2949074707848446,44.42230905386759,0.9010737250463974,0.12920700259071255
low_response,group_aware,monthly,6.963888888888889,4.169444444444444,0.41944444444444445,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,56.085726624051595,49.12183773516271,0.0,19430.63968256336,1.3666666666666667,0.15833333333333333,2.397222222222222,127.92312787642048,1.1083333333333334,1.9951024465225717,48.214285714285715,0.14443621399176954,0.5987235739928201,0.3442361388113283,0.15915436777024333,0.2864925730945855,18.369495825892052,1.0876770188294262,0.05774356571674283
low_response,group_aware,occasional,2.6083333333333334,1.6333333333333333,0.16111111111111112,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,116.44241222733844,113.8340788940051,0.0,16504.017628322872,0.9944444444444445,0.05,1.175,127.3593695202335,1.1194444444444445,0.7450338554413444,48.214285714285715,0.05409876543209877,0.6261980830670927,0.4504792332268371,0.4291799787007455,0.28563598291680936,48.82787329849207,2.826791934438079,0.16484325031002772
low_response,group_expected_budget,frequent,11.841666666666667,8.027777777777779,0.8055555555555556,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,61.48164611374566,49.63997944707899,0.0,14574.643545998493,1.275,0.21944444444444444,5.022222222222222,526.0341763795487,4.888888888888889,3.4921959665438678,48.214285714285715,0.24560493827160493,0.6779263429509735,0.42411447337555713,0.41285479709125034,0.2949074707848446,44.42230905386759,0.9010737250463974,0.12920700259071255
low_response,group_expected_budget,monthly,6.963888888888889,4.169444444444444,0.41944444444444445,11.063888888888888,11.063888888888888,515646.8846276798,515646.8846276798,56.085726624051595,49.12183773516271,0.0,19430.63968256336,1.3666666666666667,0.15833333333333333,2.397222222222222,127.92312787642048,1.1083333333333334,1.9951024465225717,48.214285714285715,0.14443621399176954,0.5987235739928201,0.3442361388113283,0.15915436777024333,0.2864925730945855,18.369495825892052,1.0876770188294262,0.05774356571674283
low_response,group_expected_budget,occasional,2.6083333333333334,1.6333333333333333,0.16111111111111112,4.211111111111111,4.211111111111111,411924.2410760781,411924.2410760781,116.44241222733844,113.8340788940051,0.0,16504.017628322872,0.9944444444444445,0.05,1.175,127.3593695202335,1.1194444444444445,0.7450338554413444,48.214285714285715,0.05409876543209877,0.6261980830670927,0.4504792332268371,0.4291799787007455,0.28563598291680936,48.82787329849207,2.826791934438079,0.16484325031002772
low_response,group_unconstrained_expected_budget,frequent,6.186111111111111,4.141666666666667,0.4888888888888889,36.31666666666667,36.31666666666667,682315.3800270882,682315.3800270882,39.92373451578315,33.73762340467204,0.0,8852.987501812815,0.7861111111111111,0.13055555555555556,2.6083333333333334,263.9330046297239,2.486111111111111,1.8512978634790598,48.214285714285715,0.1283045267489712,0.6695105523125281,0.42164346654692414,0.4018859452177818,0.29926683019868056,42.66541610538869,0.5851214216246768,0.12237663634824358
