year,scenario,policy,mix,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,own_h_target_sum,all_date_h5_base_sum,exposure_weeks,contacts_per_week,relevance,h5_quality,own_h_quality,h5_unconditional_same_dates,forward_bps_per_contact,timing_bps_all_volume,h5_lift_vs_unconditional
2024,base,group_unconstrained_exploratory,wb2016_kg_planning,8.99635241301908,4.974803591470257,1.6033670033670033,7.9993265993266,7.9993265993266,463577.5057630537,463577.5057630537,375.83736913625376,366.8410167232347,0.0,97898.35762806729,6.698316498316498,0.5778338945005612,3.4424242424242424,185.23192948776864,3.259652076318743,3.0956120660799025,48.285714285714285,0.18631499080217032,0.5529800704862301,0.38264666437950284,0.3623304120013723,0.3440963541623919,20.58967023342817,8.107325408674031,0.03855031021711092
2024,base,group_unconstrained_exploratory,wb2016_kg_no_frequent,8.999046015712683,4.896464646464647,1.5732884399551066,6.976655443322111,6.976655443322111,456955.04056167696,456955.04056167696,377.1419937698006,368.1429477540879,0.0,100218.22054578381,6.82334455667789,0.576936026936027,3.4154882154882156,172.57941878581624,3.3144219977553315,3.097329040896293,48.285714285714285,0.18637077547333958,0.5441093020210398,0.37953892107281606,0.3683081508826849,0.34418415413014186,19.17752376023924,8.253372001460532,0.0353547669426742
2024,base,group_unconstrained_exploratory,wb2016_kg_frequent_quarter_of_monthly,8.992312008978676,5.092312008978675,1.6484848484848484,9.533333333333335,9.533333333333335,473511.20356511895,473511.20356511895,373.8804321859336,364.88812017695494,0.0,94418.56325149254,6.5107744107744105,0.5791806958473624,3.4828282828282826,204.2106955406972,3.177497194163861,3.0930366038553174,48.285714285714285,0.18623131379541635,0.5662961876649838,0.38731177024893443,0.35335708892120093,0.34396455558559036,22.70947619886812,7.89591522589003,0.04334721466334407
2024,base,group_unconstrained_exploratory,wb2016_kg_frequent_half_of_monthly,8.98557800224467,5.288159371492705,1.7236812570145903,12.090011223344558,12.090011223344558,490067.36656856094,490067.36656856094,370.61887060206664,361.63329259982197,0.0,88618.90595720126,6.198204264870931,0.5814253647586981,3.55016835016835,235.84197229557816,3.040572390572391,3.088744166814342,48.285714285714285,0.18609185211749318,0.588516328072794,0.3950962697426353,0.3383836175939746,0.34374462789625204,26.246722496500826,7.562610691610225,0.051351641846383245
2024,base,group_unconstrained_exploratory,wb2016_tj_same_split,9.091122334455667,5.026257014590348,1.6206734006734007,8.094309764309765,8.094309764309765,464838.8340710653,464838.8340710653,373.1249520958444,364.0338297613887,0.0,98182.31503968936,6.720218855218855,0.5840852974186308,3.481818181818182,187.69160228701958,3.3137822671156005,3.1281704963868706,48.28571428571429,0.18827768148280966,0.5528753029249931,0.38299101626011245,0.36450749920680875,0.34409068333961323,20.645591972254287,8.026974614577929,0.038900332920499214
2024,base,group_unconstrained_exploratory,iom2024_returnees_scenario,11.45875420875421,6.359595959595959,2.071380471380471,11.082491582491583,11.082491582491583,500345.52089217905,500345.52089217905,304.5317513054806,293.07299709672645,0.0,103889.33257961081,7.192760942760942,0.7409090909090909,4.482828282828283,256.774928689464,4.634175084175084,3.9411010691712445,48.28571428571429,0.23731147769609306,0.5549988981120987,0.39121428046720047,0.4044222434437669,0.34393800559578624,22.408625231990246,6.086429049319002,0.047276274871414226
2024,base,group_unconstrained_exploratory,v3_balanced,11.442592592592593,6.82962962962963,2.2518518518518515,17.218518518518515,17.218518518518515,540080.3121004398,540080.3121004398,296.7040035041999,285.2614109116073,0.0,89970.15507331178,6.442592592592592,0.7462962962962962,4.644444444444444,332.6899929011783,4.305555555555555,3.930799220272904,48.285714285714285,0.23697676966907738,0.5968603333872795,0.40589092086098066,0.3762744780708852,0.3435234793570753,29.074704024378747,5.493701526542987,0.062367441503905385
2024,base,group_unconstrained_exploratory,frequent_heavy_stress,13.152777777777779,8.05111111111111,2.676388888888889,22.696944444444444,22.696944444444444,587286.1462614032,587286.1462614032,242.68403103486014,229.53125325708237,0.0,86607.18535758533,6.381111111111111,0.8630555555555556,5.458333333333333,423.7835841221252,5.086944444444445,4.515431286549708,48.285714285714285,0.27239480604865224,0.6121224920802534,0.41499472016895456,0.3867581837381204,0.3433062857778025,32.22008242533581,4.132296199727493,0.07168843439115208
2024,base,group_unconstrained_exploratory,l2kgz_regular10pct_frequent_scenario,7.244736016876148,4.023798692356418,1.2834957950708876,6.243768858853171,6.243768858853171,440264.58841817133,440264.58841817133,425.9705135890291,418.72577757215294,0.0,92650.0209146481,6.29349894773941,0.4622902738644157,2.7143127371587656,139.77021400879667,2.2591729338984026,2.4938401167750577,48.285714285714285,0.15003891159210958,0.5554099808444692,0.3746599918666392,0.31183647390820096,0.3442278795204983,19.292657963411077,9.675329899220388,0.03043211234614085
2024,base,v3_readiness,wb2016_kg_planning,6.37250280583614,3.6575757575757577,1.25347923681257,7.9993265993266,7.9993265993266,463577.5057630537,463577.5057630537,687.1556374249769,680.7831346191408,0.0,88591.75147205018,5.700785634118968,0.33367003367003367,2.9095398428731762,306.17640078215186,2.9095398428731762,2.190331679366767,48.285714285714285,0.1319749101800384,0.5739622043361101,0.45657725567551377,0.45657725567551377,0.34371607923982267,48.04649132547197,14.822885685402511,0.1128611764356911
2024,base,v3_readiness,wb2016_kg_no_frequent,6.333221099887767,3.601683501683502,1.2346240179573513,6.976655443322111,6.976655443322111,456955.04056167696,456955.04056167696,699.0119717457783,692.6787506458905,0.0,90048.21530449454,5.782716049382716,0.32940516273849607,2.89270482603816,304.44473552776265,2.89270482603816,2.17708616378207,48.285714285714285,0.1311613837254863,0.5686969466054688,0.4567509613851034,0.4567509613851034,0.343756538646764,48.07107326999176,15.297171706139217,0.11299442273833943
2024,base,v3_readiness,wb2016_kg_frequent_quarter_of_monthly,6.431425364758699,3.7414141414141415,1.2817620650953985,9.533333333333335,9.533333333333335,473511.20356511895,473511.20356511895,669.3711359437748,662.9397105790162,0.0,86407.05572338364,5.577890011223345,0.3400673400673401,2.9347923681257013,308.77389866373574,2.9347923681257013,2.210199952743812,48.285714285714285,0.13319519986186654,0.5817394946251571,0.4563206756945413,0.4563206756945413,0.3436563168181517,48.01018143748927,14.136331535642757,0.11266435887638965
2024,base,v3_readiness,wb2016_kg_frequent_half_of_monthly,6.52962962962963,3.8811447811447817,1.3289001122334456,12.090011223344558,12.090011223344558,490067.36656856094,490067.36656856094,639.7303001417714,633.2006705121418,0.0,82765.89614227274,5.3730639730639735,0.3507295173961841,2.9768799102132437,313.1030617997088,2.9768799102132437,2.2433137417055544,48.285714285714285,0.13522901599824677,0.5943897282524623,0.45590333281768336,0.45590333281768336,0.3435591096202494,47.95112120585444,13.053925720889078,0.11234422319743398
2024,base,v3_readiness,wb2016_tj_same_split,6.395426487093154,3.674292929292929,1.2599551066217733,8.094309764309765,8.094309764309765,464838.8340710653,464838.8340710653,681.5086218311662,675.1131953440731,0.0,88303.18107784106,5.6888608305274975,0.33506734006734007,2.9195005611672276,307.2102449387513,2.9195005611672276,2.1981199421111706,48.28571428571429,0.13244966097530197,0.5745188279011815,0.4564981814831551,0.4564981814831551,0.3437018542152392,48.035927792891314,14.661180862676721,0.11279632726791589
2024,base,v3_readiness,iom2024_returnees_scenario,6.992087542087543,4.125757575757575,1.4331649831649829,11.082491582491583,11.082491582491583,500345.52089217905,500345.52089217905,533.2194313934177,526.2273438513301,0.0,80215.04292314628,5.341582491582492,0.3725589225589226,3.1786195286195285,334.09534800637084,3.1786195286195285,2.400773820072066,48.28571428571429,0.14480654672962365,0.5900609154166565,0.45460236438494683,0.45460236438494683,0.3433558011997224,47.78191720217279,10.657024178863846,0.11124656318522441
2024,base,v3_readiness,v3_balanced,7.227777777777778,4.461111111111111,1.5462962962962963,17.218518518518515,17.218518518518515,540080.3121004398,540080.3121004398,462.0814254686094,454.8536476908316,0.0,71476.25992848011,4.85,0.39814814814814814,3.2796296296296297,344.4853395327063,3.2796296296296297,2.480246913580247,48.285714285714285,0.14968770545693624,0.617217524980784,0.4537535229310787,0.4537535229310787,0.34315483815868136,47.66130754487865,8.555790965079193,0.11059868477239732
2024,base,v3_readiness,frequent_heavy_stress,7.788055555555555,4.969722222222222,1.7330555555555553,22.696944444444444,22.696944444444444,587286.1462614032,587286.1462614032,316.0605250657029,308.2724695101474,0.0,60891.664428723125,4.332777777777777,0.43916666666666665,3.5222222222222217,369.6069870401627,3.5222222222222217,2.6702314814814816,48.285714285714285,0.16129109138724523,0.6381210543210757,0.45225951421336086,0.45225951421336086,0.342862408008465,47.45818573116189,5.381712595771384,0.10939710620489584
2024,base,v3_readiness,l2kgz_regular10pct_frequent_scenario,5.948808290307724,3.348595105982331,1.1337868326706384,6.243768858853171,6.243768858853171,440264.58841817133,440264.58841817133,791.5284695794504,785.5796612891429,0.0,93925.34916080999,5.921189757863859,0.3078438563465146,2.725437574803914,287.0680344534129,2.725437574803914,2.0463825390301498,48.285714285714285,0.12320017169276352,0.5629018355555567,0.45814849660635654,0.45814849660635654,0.3439987370855908,48.25639362443856,17.978472273305847,0.11414975952076573
2024,base,universal_expected_budget,wb2016_kg_planning,3.965881032547699,2.2780022446689117,0.7104377104377104,7.9993265993266,7.9993265993266,463577.5057630537,463577.5057630537,533.2604276393059,529.2945466067582,0.0,50208.02042575496,2.9483726150392813,0.14180695847362512,1.9572951739618407,230.34321816508572,2.9881032547699213,1.3647060271329277,48.285714285714285,0.08213363085157957,0.5744000452796016,0.49353350690513925,0.7534525696173874,0.34411169067677116,58.08122237522396,11.503155804800178,0.1494218162283681
2024,base,universal_expected_budget,wb2016_kg_no_frequent,3.947699214365881,2.2454545454545456,0.6922558922558923,6.976655443322111,6.976655443322111,456955.04056167696,456955.04056167696,538.6551035986608,534.7074043842949,0.0,50860.06855006041,2.97351290684624,0.13911335578002243,1.9415824915824915,228.48125095497352,2.9683501683501685,1.35843276822809,48.285714285714285,0.08175708432118689,0.5688008187866037,0.4918263490077898,0.7519190311025189,0.344107464744194,57.87706675410286,11.78792344508467,0.1477188842635958
2024,base,universal_expected_budget,wb2016_kg_frequent_quarter_of_monthly,3.9931537598204265,2.32682379349046,0.7377104377104378,9.533333333333335,9.533333333333335,473511.20356511895,473511.20356511895,525.1684137002735,521.1752599404531,0.0,49229.94823929679,2.9106621773288435,0.1458473625140292,1.980864197530864,233.136168980254,3.017732884399551,1.3741159154901843,48.285714285714285,0.0826984506471686,0.5827032800247337,0.4960650945782624,0.755726692711993,0.3441179574191951,58.38396991523267,11.090939554253872,0.15194713715906732
2024,base,universal_expected_budget,wb2016_kg_frequent_half_of_monthly,4.0386083052749715,2.408193041526375,0.7831649831649832,12.090011223344558,12.090011223344558,490067.36656856094,490067.36656856094,511.6817238018863,507.6431154966113,0.0,47599.82792853318,2.8478114478114476,0.15258136924803592,2.020145903479237,237.7910870055345,3.067115600448934,1.389799062752279,48.285714285714285,0.0836398169731503,0.5962927967985773,0.5002084259670966,0.7594486438417075,0.3441282139040353,58.87946268395155,10.441048694685966,0.15608021206306127
2024,base,universal_expected_budget,wb2016_tj_same_split,3.980028058361392,2.286896745230079,0.7137542087542088,8.094309764309765,8.094309764309765,464838.8340710653,464838.8340710653,527.8950574949371,523.9150294365757,0.0,50011.31451554985,2.942637485970819,0.14243546576879912,1.9644219977553312,231.36630369564656,2.998361391694725,1.3694974107547209,48.28571428571429,0.08242661659328326,0.5745931213790517,0.493569886681678,0.7533518225821688,0.34409240102657807,58.13182728940404,11.356517975738482,0.14947748565509994
2024,base,universal_expected_budget,iom2024_returnees_scenario,4.344612794612795,2.528787878787879,0.8075757575757576,11.082491582491583,11.082491582491583,500345.52089217905,500345.52089217905,390.52399831010183,386.179385515489,0.0,44702.43788583861,2.784175084175084,0.15976430976430975,2.152020202020202,258.0606222857356,3.2666666666666666,1.4930459566424479,48.28571428571429,0.08997718805411112,0.582051381408145,0.4953307242221103,0.7518890223582748,0.3436545504109792,59.39784153048666,7.805086325420649,0.15167617381113108
2024,base,universal_expected_budget,v3_balanced,4.453703703703704,2.724074074074074,0.9166666666666666,17.218518518518515,17.218518518518515,540080.3121004398,540080.3121004398,358.1559425539723,353.7022388502686,0.0,40790.14914000593,2.633333333333333,0.17592592592592593,2.246296296296296,269.23242554640876,3.385185185185185,1.530685510071475,48.285714285714285,0.09223646723646725,0.6116424116424115,0.5043659043659042,0.7600831600831599,0.343688222635591,60.45135542414167,6.631531172855739,0.16067768173031322
2024,base,universal_expected_budget,frequent_heavy_stress,4.777222222222222,3.005,1.043611111111111,22.696944444444444,22.696944444444444,587286.1462614032,587286.1462614032,240.96927031789517,236.19204809567293,0.0,34826.10519342666,2.4369444444444444,0.19722222222222222,2.4333333333333336,294.6371750462129,3.6438888888888887,1.6406798245614034,48.285714285714285,0.09893655489809336,0.6290266310036051,0.5093615536690314,0.7627631119897662,0.3434380374706973,61.67541750007946,4.103098154994429,0.16592351619833406
2024,base,universal_expected_budget,l2kgz_regular10pct_frequent_scenario,3.7044039520955243,2.1136066982521333,0.6491394341397194,6.243768858853171,6.243768858853171,440264.58841817133,440264.58841817133,632.4276546855023,628.7232507334068,0.0,53843.702426019685,3.054374033612119,0.13019036465742378,1.8255712976531289,211.43370169802716,2.7985038485554927,1.2761476957032776,48.285714285714285,0.07671842504339843,0.5705659333012261,0.4928110760222117,0.7554532077886437,0.34449474522922385,57.076308208348166,14.364717747519839,0.14831633079298784
2024,base,group_expected_budget,wb2016_kg_planning,5.011167227833894,3.1031425364758696,0.9950617283950618,7.9993265993266,7.9993265993266,463577.5057630537,463577.5057630537,236.2409382792834,231.2297710514495,0.0,53774.87928596091,3.6809764309764312,0.37508417508417513,1.8864758698092032,101.27001640793,1.1833894500561168,1.718289621359797,48.285714285714285,0.10378156980721083,0.619245456276106,0.37645438358772215,0.2361504608114313,0.34289209344596894,20.20886787522047,5.096039720271333,0.033562290141753215
2024,base,group_expected_budget,wb2016_kg_no_frequent,4.734399551066218,2.8988776655443322,0.9268237934904603,6.976655443322111,6.976655443322111,456955.04056167696,456955.04056167696,233.03484963889127,228.30045008782506,0.0,54167.73253080832,3.674915824915825,0.3645342312008979,1.7414702581369248,81.24176252014954,1.0372615039281707,1.623239707011637,48.285714285714285,0.09804969484456665,0.6123010181706117,0.3678333945737077,0.2190904026455842,0.3428607343978969,17.159887255787982,5.099732554704967,0.02497266017581079
2024,base,group_expected_budget,wb2016_kg_frequent_quarter_of_monthly,5.42631874298541,3.4095398428731762,1.0974186307519642,9.533333333333335,9.533333333333335,473511.20356511895,473511.20356511895,241.05007123987156,235.62375249688614,0.0,53185.599418689795,3.69006734006734,0.39090909090909093,2.103984287317621,131.31239723960067,1.402581369248036,1.8608644928820368,48.285714285714285,0.11237938225117713,0.6283338676484275,0.3877369515083198,0.25847751222892124,0.3429331340492248,24.199167697133145,5.090694146727227,0.04480381745909501
2024,base,group_expected_budget,wb2016_kg_frequent_half_of_monthly,6.118237934904602,3.9202020202020207,1.2680134680134683,12.090011223344558,12.090011223344558,490067.36656856094,490067.36656856094,249.06529284085184,242.94705490594723,0.0,52203.46630657128,3.705218855218855,0.41728395061728396,2.466498316498317,181.3830319590518,1.7679012345679015,2.0984892787524365,48.285714285714285,0.12670906965778764,0.6407403670650389,0.40313867207205556,0.2889559466921038,0.3429891581660361,29.646286053090545,5.08226643583311,0.06014951390601947
2024,base,group_expected_budget,wb2016_tj_same_split,5.06797418630752,3.1387766554433223,1.0082716049382716,8.094309764309765,8.094309764309765,464838.8340710653,464838.8340710653,234.19157704700928,229.12360286070174,0.0,54079.16445824309,3.7045286195286193,0.3811279461279461,1.907665544332211,102.36811689557953,1.1968630751964087,1.7376588989308288,48.28571428571429,0.1049580452785581,0.6193355648739416,0.3764157973586915,0.23616203066504413,0.3428705109875217,20.199020976104066,5.038124181578291,0.033545286371169825
2024,base,group_expected_budget,iom2024_returnees_scenario,6.654208754208754,4.152188552188552,1.3794612794612795,11.082491582491583,11.082491582491583,500345.52089217905,500345.52089217905,184.88119942439081,178.22699067018203,0.0,61450.58181838905,4.296969696969697,0.5385521885521886,2.524410774410774,141.83758141948624,1.6213804713804714,2.2789207868155232,48.28571428571429,0.13780905703982624,0.6239943328442039,0.3793705409097809,0.24366239943328444,0.34247810235501214,21.315469150223862,3.695070540348285,0.03689243855476876
2024,base,group_expected_budget,v3_balanced,8.314814814814815,5.377777777777778,1.7888888888888888,17.218518518518515,17.218518518518515,540080.3121004398,540080.3121004398,204.11773126674348,195.80291645192864,0.0,59093.4623493046,4.333333333333333,0.6018518518518517,3.394444444444444,262.0071047461689,2.498148148148148,2.849220272904483,48.285714285714285,0.17220030681569143,0.6467706013363029,0.40824053452115805,0.30044543429844095,0.342667917008557,31.51087674007377,3.7793958915647954,0.06557261751260107
2024,base,group_expected_budget,frequent_heavy_stress,10.361944444444443,6.774444444444445,2.2791666666666663,22.696944444444444,22.696944444444444,587286.1462614032,587286.1462614032,178.6921778220072,168.33023337756276,0.0,63173.97575108007,4.783055555555555,0.7502777777777778,4.311388888888889,355.466355682522,3.279166666666667,3.5497246588693954,48.285714285714285,0.21459648257725178,0.6537811972227435,0.41607913572634914,0.3164624829102217,0.3425732185596286,34.30498567024313,3.042676537826429,0.07350591716672056
2024,base,group_expected_budget,l2kgz_regular10pct_frequent_scenario,3.9612138421070537,2.4445231549323116,0.7509058190795442,6.243768858853171,6.243768858853171,440264.58841817133,440264.58841817133,274.1189346061348,270.1577207640278,0.0,48150.82801744457,3.2456653216318148,0.2633781791908818,1.4948307068629865,80.97401120266571,0.9343587201213004,1.3602905467529394,48.285714285714285,0.08203697306138868,0.6171146654460891,0.3773668290697112,0.23587686940533742,0.3434024521204268,20.44171671368136,6.226231721043429,0.03396437694928439
2024,base,group_unconstrained_expected_budget,wb2016_kg_planning,4.998316498316498,2.8478675645342313,0.9176767676767678,7.9993265993266,7.9993265993266,463577.5057630537,463577.5057630537,224.82792077346818,219.82960427515167,0.0,54358.26243342036,3.6639169472502804,0.2969135802469136,1.892087542087542,117.03248167303049,1.8454545454545455,1.7216797605686494,48.285714285714285,0.10351543043850736,0.5697653530930729,0.37854496463455706,0.36921522398113843,0.34445192919426665,23.41437996422368,4.849845343625958,0.03409303544029041
2024,base,group_unconstrained_expected_budget,wb2016_kg_no_frequent,4.998989898989899,2.810381593714927,0.8981481481481481,6.976655443322111,6.976655443322111,456955.04056167696,456955.04056167696,228.01760889387492,223.018618994885,0.0,55597.82871276772,3.7218294051627385,0.2957912457912458,1.8765993265993268,111.61686695747866,1.8768799102132439,1.7225815661488175,48.285714285714285,0.1035293766062997,0.5621898924586336,0.3753957028355897,0.3754518308973755,0.3445859265482581,22.327884075147278,4.989935303341917,0.030809776287331614
