stage,scope,config_id,benchmark,delta_brier,delta_brier_ci95_low,delta_brier_ci95_high,repetitions,lift_delta,lift_delta_ci95_low,lift_delta_ci95_high,forward_delta_bps_delta,forward_delta_bps_delta_ci95_low,forward_delta_bps_delta_ci95_high,symmetric_delta_bps_delta,symmetric_delta_bps_delta_ci95_low,symmetric_delta_bps_delta_ci95_high,regret_bps_delta,regret_bps_delta_ci95_low,regret_bps_delta_ci95_high,signals_delta,signals_delta_ci95_low,signals_delta_ci95_high
development_2023_2025,all,synth_full2010_D3,synth_no_oxr,0.001593816954310107,-0.00043986044796377543,0.0038347539951027656,10000,-0.03418773898209038,-0.10999246117343424,0.04277968050571674,1.938732661575095,-1.6440091920274214,5.4331761788868365,2.4175166444903553,-0.24383947789495175,5.350153877262396,2.904180450266935,-1.359602006618353,7.40500047495353,-11.0,-29.0,7.0
development_2023_2025,all,synth_full2010_D3,v3_long,0.0016050413531956932,-0.0010999281422126956,0.004385923477179503,10000,-0.032745200753006465,-0.10890987841416813,0.042816518899257985,3.763677914852238,-0.7172240695393806,8.308146789505328,5.179792052110567,1.6557032087359738,9.225632246176056,1.7873602473738828,-1.9554612027034357,5.53283399799142,-3.0,-26.0,20.0
development_2023_2025,all,synth_full2010_D3,synth_full2010_D2,3.320409541884185e-05,-0.0013416687912026486,0.0013581560377242392,10000,0.025542351567058086,-0.04063758954181128,0.09396427190256275,8.726334884057323,3.9462789698720844,14.040805883733245,6.214237016170639,2.613060077778762,10.22814358524733,-6.403789178588951,-12.401150340167897,-1.1621777877158042,-31.0,-50.0,-13.0
development_2023_2025,all,synth_no_oxr,v3_long,1.1224398885586067e-05,-0.001139891598395661,0.001134774076008702,10000,0.0014425382290839117,-0.054633421458828754,0.060290214169853994,1.8249452532771429,-2.4212608160572313,5.673142090501501,2.762275407620212,-0.04697228372120204,5.570108017266226,-1.1168202028930523,-5.94419745974634,4.087688441711079,8.0,-6.0,22.0
development_2023_2025,all,v3_long,synth_no_oxr,-1.1224398885586067e-05,-0.0011347740760087024,0.0011398915983956606,10000,-0.0014425382290839117,-0.06029021416985403,0.054633421458828706,-1.8249452532771429,-5.673142090501504,2.4212608160572313,-2.762275407620212,-5.570108017266227,0.046972283721200485,1.1168202028930523,-4.087688441711081,5.944197459746336,-8.0,-22.0,6.0
development_2023_2025,KZT,small_basis2010_D2,small_no_oxr,0.0005063594902958467,-0.0009348229769805084,0.0018259100833939452,10000,-0.06070092540383554,-0.24085383474296004,0.10617358442771381,4.195572773317778,-7.798611761427218,16.006307904799982,3.899353138622608,-5.548104387756101,14.708743502935512,-3.7332225079854595,-12.530255533677005,4.9446523123222885,-2.0,-10.0,5.0
development_2023_2025,KZT,small_basis2010_D2,v3_long,0.004026637097124097,-0.0014368086744653823,0.009371118697160558,10000,-0.1381491970128217,-0.42564873957835014,0.149202487118051,2.236983098639964,-16.142052268544276,20.486719574487086,7.218600582757169,-5.286846786800669,20.05577938975906,1.2342433207840173,-19.60292149687109,20.342702608627697,3.0,-6.0,12.0
development_2023_2025,KZT,small_no_oxr,v3_long,0.003520277606828251,-0.0015821671994753128,0.008583101676143026,10000,-0.07744827160898615,-0.312411462701489,0.16301906136144914,-1.958589674677814,-16.69907647898394,14.005167113542631,3.319247444134561,-6.99900499396463,14.73384373122445,4.967465828769477,-15.929088711976528,23.575830553958085,5.0,-2.0,12.0
development_2023_2025,KZT,synth_availability2010_D2,synth_no_oxr,-0.00031959053286368516,-0.0013367435158038723,0.0006418712217629324,10000,-0.07053912542807961,-0.15179364650327218,0.0,-2.5594050031326567,-13.132174908210011,5.442229890488607,-0.8630380469208454,-7.11262989294721,5.572318700658643,5.709597955316184,-2.603814831855695,19.659032018579317,0.0,-3.0,3.0
development_2023_2025,KZT,synth_availability2010_D2,v3_long,-0.0015774082970585388,-0.0029721899594860185,-0.00021189490867803764,10000,-0.09056763193410888,-0.21250530123403483,0.020494431942994332,1.1696242669186319,-7.150041441149615,9.829979065633635,5.237608488731528,-0.416789622519946,11.884176921000153,2.657594127307064,-7.357574861917667,12.83798837928347,0.0,-4.0,4.0
development_2023_2025,KZT,synth_basis2010_D2,synth_no_oxr,-9.811963736496332e-05,-0.0014391857504601055,0.0012570186225024696,10000,-0.058128470815283606,-0.2902710353036461,0.15272235579794313,-4.42009630811696,-13.5259033297436,4.03263965676067,-3.9540002335036277,-11.137064961999702,2.9199234779176524,6.40472303616626,-1.5242545265875294,15.07830313179349,6.0,1.0,12.0
development_2023_2025,KZT,synth_basis2010_D2,v3_long,-0.0013559374015598164,-0.0031863499326672015,0.00037751393704040236,10000,-0.07815697732131288,-0.3246565774049288,0.15283707360205684,-0.6910670380656718,-14.151591489511157,12.319657112323126,2.1466463021487456,-6.545158715663441,11.37720377301345,3.35271920815714,-10.655013528678925,16.955111626269105,6.0,0.0,12.0
development_2023_2025,KZT,synth_basis2010_D2,synth_basis2018_D2,0.0005058254047580784,-0.000648341161406409,0.00163039722029082,10000,0.009003796632671035,-0.12582735547486337,0.1256829562884155,2.1369027942627348,-9.145228513039163,14.565474433292678,0.374731420585082,-6.462823790929192,7.322964033406387,-5.007510582933492,-21.063025493185265,8.050164482061515,1.0,-2.0,4.0
development_2023_2025,KZT,synth_basis2010_D2,synth_availability2010_D2,0.0002214708954987221,-0.0005992871235357713,0.0010234927857764786,10000,0.012410654612796002,-0.22797806263025427,0.23236930936131736,-1.8606913049843037,-14.340581373377715,10.864641967435453,-3.0909621865827823,-12.832032264812236,6.065251699927614,0.695125080850076,-14.760896014622537,13.587188730787558,6.0,0.0,12.0
development_2023_2025,KZT,synth_basis2010_D3,synth_no_oxr,-0.0005322347442219301,-0.001788473824082524,0.0006849663814445775,10000,-0.11252273993423123,-0.19812895713960277,-0.03594550304905918,-4.548455007096617,-14.219048538170558,1.9341791714540981,-3.0533330058818997,-8.532126657674043,1.1837664322346804,9.050737644392584,0.40218110309909433,23.19881964659904,-3.0,-6.0,0.0
development_2023_2025,KZT,synth_basis2010_D3,v3_long,-0.001790052508416784,-0.003739275317055374,4.3294607544278316e-05,10000,-0.1325512464402605,-0.2787805240395001,-0.007927787875344063,-0.8194257370453286,-8.132328357747609,6.161405178543947,3.0473135297704737,-1.2702233340085445,7.328126393840698,5.998733816383464,-4.155450163290727,16.28389058778284,-3.0,-7.0,1.0
