config_id,cutoff,corridor,signals,hit_rate,lift,forward_delta_bps,symmetric_delta_bps,regret_bps,brier,logloss,auc,ece10,rows,dates,mean_signals_per_corridor_week,min_cell_week_coverage,mean_cell_week_coverage
synth_basis2010_D2,2026-01-01,KZT,34.0,0.4411764705882353,1.2074303405572757,31.60429895654539,24.91316675540188,96.84326071695753,0.23512388454101613,0.6845984673916565,0.6348573453836611,0.1349378236104319,156,156,1.0577777777777777,0.967741935483871,0.967741935483871
synth_basis2010_D2,2026-01-01,TJS,36.0,0.4166666666666667,1.2999999999999998,16.48921162032888,13.808409951630145,94.3407007992763,0.19851800479094645,0.5832597047063638,0.699622641509434,0.10543682263391248,156,156,1.1199999999999999,0.967741935483871,0.967741935483871
synth_basis2010_D2,2026-01-01,UZS,35.0,0.5142857142857142,1.3371428571428572,27.493938198082322,21.934999391487263,89.14855877988039,0.21668650494838496,0.6248757257620768,0.73984375,0.12904855088530362,156,156,1.0888888888888888,0.9354838709677419,0.9354838709677419
synth_basis2010_D2,2026-03-01,AMD,29.0,0.41379310344827586,1.12183908045977,14.10106539933223,14.364219474014588,92.48411852172764,0.22503673413847533,0.6464568749822808,0.6620490620490621,0.1257872767112028,122,122,1.1534090909090908,1.0,1.0
synth_basis2010_D2,2026-03-01,KGS,29.0,0.3448275862068966,1.0016420361247946,13.63053506769593,14.17574754814758,101.0305196482,0.21627905395247266,0.622557184859787,0.6657738095238095,0.11515334576119808,122,122,1.1534090909090908,1.0,1.0
synth_basis2010_D2,2026-03-01,KZT,27.0,0.48148148148148145,1.2237654320987654,23.063466187114358,15.16085088170041,112.90347663180371,0.24366883931607045,0.7018091454201233,0.6421734234234234,0.15818280636160253,122,122,1.0738636363636365,0.9583333333333334,0.9583333333333334
synth_basis2010_D2,2026-03-01,TJS,29.0,0.3448275862068966,0.9145427286356822,4.086102635549792,5.588300828678923,100.43266296867608,0.2349032857767754,0.6714550187190629,0.6435926773455376,0.1536358119162856,122,122,1.1534090909090908,1.0,1.0
synth_basis2010_D2,2026-03-01,UZS,27.0,0.5925925925925926,1.3903133903133904,40.80004145334191,31.124415021372684,78.94800519402332,0.24258516057304122,0.6874126477935295,0.6998626373626373,0.17178111687176192,122,122,1.0738636363636365,0.9583333333333334,0.9583333333333334
synth_basis2010_D3,2023-01-01,AMD,56.0,0.44642857142857145,1.137218045112782,33.08160138282565,29.43208370434906,79.17577442324016,0.20422837527918897,0.5902958796081846,0.7506623702112424,0.07545517514247635,242,242,1.1264367816091954,0.9791666666666666,0.9791666666666666
synth_basis2010_D3,2023-01-01,KGS,56.0,0.48214285714285715,1.2412613981762917,25.89744893823268,21.3415523071408,70.74980652224302,0.19479703216307612,0.5698841089521969,0.7870543415756182,0.12274522518557492,242,242,1.1264367816091954,0.9791666666666666,0.9791666666666666
