cutoff,rule,delay,rows,first_date,last_date,brier,log_loss,raw_brier,candidate_frequency_per_week,weeks_1_to_2_share,threshold,candidate_count,candidate_quality,candidate_lift,candidate_lift_standardized,candidate_lift_unstandardized,forward_delta_bps,forward_bps_absolute,forward_bps_per_candidate,regret_bps_per_candidate
2026-01-01,feature_dropout,0,120,2026-03-05,2026-08-25,0.22165269141347144,0.6333487044165695,0.21253313598345513,1.0862068965517242,0.9230769230769231,0.14034114213724633,27,0.4444444444444444,1.134751773049645,1.134751773049645,1.1347517730496453,52.09966017863536,94.36625832075235,94.36625832075235,81.36842513280486
2026-01-01,feature_dropout,1,120,2026-03-05,2026-08-25,0.23406633368126778,0.6697132491961483,0.2245188240172867,1.1666666666666667,0.9615384615384616,0.14034114213724633,29,0.4827586206896552,1.2325752017608211,1.2325752017608211,1.2325752017608218,19.26828342542765,61.53488156754466,61.53488156754466,117.34313225420951
2026-01-01,halyk_l1,0,120,2026-03-05,2026-08-25,0.2283920094464092,0.6592300805466107,0.21751179218094915,1.0862068965517242,0.8846153846153846,0.13972030655425657,27,0.4444444444444444,1.134751773049645,1.134751773049645,1.1347517730496453,49.983815168336186,92.25041331045321,92.25041331045321,83.10364838019414
2026-01-01,halyk_l1,1,120,2026-03-05,2026-08-25,0.24326124159830798,0.6981155632981609,0.23037469078872091,1.1264367816091954,0.8846153846153846,0.13972030655425657,28,0.39285714285714285,1.0030395136778112,1.0030395136778112,1.0030395136778116,23.604021983087282,65.8706201252043,65.8706201252043,102.82585853987669
2026-01-01,halyk_l2_retrained,0,120,2026-03-05,2026-08-25,0.2497771255217436,0.7176299941095785,0.23079348410590306,1.0459770114942528,0.8846153846153846,0.1772187608983695,26,0.46153846153846156,1.178396072013093,1.178396072013093,1.1783960720130933,33.81677163382742,76.08336977594443,76.08336977594443,110.5594090371631
2026-01-01,halyk_l2_retrained,1,120,2026-03-05,2026-08-25,0.25388036300303074,0.7335206251798213,0.23611628247920216,1.0862068965517242,0.9230769230769231,0.1772187608983695,27,0.48148148148148145,1.2293144208037823,1.2293144208037823,1.2293144208037825,25.66503999620683,67.93163813832383,67.93163813832383,112.90347663180374
2026-01-01,lag_augmentation,0,120,2026-03-05,2026-08-25,0.24105683998913177,0.6896920915859781,0.2268373673635125,1.1264367816091954,0.9230769230769231,0.16192985036490817,28,0.5,1.2765957446808507,1.2765957446808507,1.2765957446808511,25.03591391469695,67.30251205681397,67.30251205681397,113.84081423468014
2026-01-01,lag_augmentation,1,120,2026-03-05,2026-08-25,0.24690827591724887,0.7070119837343695,0.23231822316301934,1.0862068965517242,0.9230769230769231,0.16192985036490817,27,0.48148148148148145,1.2293144208037823,1.2293144208037823,1.2293144208037825,25.83263077843117,68.09922892054817,68.09922892054817,112.90347663180374
2026-01-01,lag_ensemble,0,120,2026-03-05,2026-08-25,0.2375405506234789,0.6814237900703508,0.22246516159030422,1.0459770114942528,0.8461538461538461,0.1629897616915216,26,0.5,1.276595744680851,1.276595744680851,1.2765957446808511,47.32844451291271,89.59504265502973,89.59504265502973,83.5108619611923
2026-01-01,lag_ensemble,1,120,2026-03-05,2026-08-25,0.24659532944326623,0.7090570155888917,0.23160596177293613,1.1264367816091954,0.9230769230769231,0.1629897616915216,28,0.5357142857142857,1.367781155015197,1.367781155015197,1.3677811550151975,27.055312339922434,69.32191048203946,69.32191048203946,110.44152057911292
2026-01-01,minimax_shrink_v3,0,120,2026-03-05,2026-08-25,0.23460589962963796,0.6714936121835435,0.23460589962963796,1.1264367816091954,0.9615384615384616,0.17492009881006143,28,0.5357142857142857,1.367781155015197,1.367781155015197,1.3677811550151975,42.77037744339317,85.03697558551019,85.03697558551019,97.42873722392584
2026-01-01,minimax_shrink_v3,1,120,2026-03-05,2026-08-25,0.2381174847354727,0.6808355594111725,0.2381174847354727,1.1666666666666667,0.9615384615384616,0.17492009881006143,29,0.4482758620689655,1.1445341159207625,1.1445341159207625,1.1445341159207632,12.158943021470353,54.42554116358737,54.42554116358737,125.13195052652576
