cutoff,rule,delay,rows,first_date,last_date,brier,log_loss,raw_brier,candidate_frequency_per_week,weeks_1_to_2_share,threshold,candidate_count,candidate_quality,candidate_lift,candidate_lift_standardized,candidate_lift_unstandardized,forward_delta_bps,forward_bps_absolute,forward_bps_per_candidate,regret_bps_per_candidate
2023-01-01,minimax_shrink_v3,0,242,2023-01-10,2023-12-23,0.19490933958145554,0.5728000789411378,0.19490933958145554,1.1264367816091954,0.98,0.221139125066954,56,0.42857142857142855,1.1653290529695024,1.1653290529695024,1.1653290529695024,20.751576308684985,58.67519281925712,58.67519281925712,105.96283789599875
2023-01-01,minimax_shrink_v3,1,242,2023-01-10,2023-12-23,0.19880603822616866,0.5822342452078796,0.19880603822616866,1.146551724137931,1.0,0.221139125066954,57,0.42105263157894735,1.1448846836191602,1.1448846836191602,1.1448846836191602,17.9378388093498,55.86145531992192,55.86145531992192,106.32393915715889
2023-01-01,v3_long_globalcal,0,242,2023-01-10,2023-12-23,0.19904166666732276,0.5824965302086502,0.20880271305757112,1.1666666666666667,1.0,0.20512717768620656,58,0.46551724137931033,1.265788454087563,1.265788454087563,1.265788454087563,17.36652998462376,55.29014649519589,55.29014649519589,101.06711806347357
2023-01-01,v3_long_globalcal,1,242,2023-01-10,2023-12-23,0.19904166666732276,0.5824965302086502,0.20880271305757112,1.1666666666666667,1.0,0.20512717768620656,58,0.46551724137931033,1.265788454087563,1.265788454087563,1.265788454087563,17.36652998462376,55.29014649519589,55.29014649519589,101.06711806347357
2023-01-01,v3_long_localcal,0,242,2023-01-10,2023-12-23,0.19469084306073467,0.574245660399138,0.20880271305757112,1.1666666666666667,1.0,0.1623210107410602,58,0.46551724137931033,1.265788454087563,1.265788454087563,1.265788454087563,17.36652998462376,55.29014649519589,55.29014649519589,101.06711806347357
2023-01-01,v3_long_localcal,1,242,2023-01-10,2023-12-23,0.19469084306073467,0.574245660399138,0.20880271305757112,1.1666666666666667,1.0,0.1623210107410602,58,0.46551724137931033,1.265788454087563,1.265788454087563,1.265788454087563,17.36652998462376,55.29014649519589,55.29014649519589,101.06711806347357
2024-01-01,feature_dropout,0,243,2024-01-10,2024-12-24,0.18955783170194074,0.5637656977318614,0.19777938794702205,0.92,0.8235294117647058,0.27122090796518017,46,0.41304347826086957,1.5441471571906347,1.5441471571906347,1.5441471571906353,43.098033464289735,41.931430893116456,41.931430893116456,93.94687475430923
2024-01-01,feature_dropout,1,243,2024-01-10,2024-12-24,0.1872656793473404,0.5631164205750443,0.194920821376383,0.96,0.8627450980392157,0.27122090796518017,48,0.3541666666666667,1.3240384615384615,1.3240384615384615,1.3240384615384615,14.60313604218146,13.436533471008183,13.436533471008183,116.7523705163606
2024-01-01,halyk_l1,0,243,2024-01-10,2024-12-24,0.1937380523952357,0.5731032257525804,0.19976392014760988,0.88,0.7843137254901961,0.2690777098557793,44,0.4090909090909091,1.5293706293706288,1.5293706293706288,1.5293706293706295,33.017897314090256,31.85129474291698,31.85129474291698,100.4321962856422
2024-01-01,halyk_l1,1,243,2024-01-10,2024-12-24,0.18899041544379497,0.5687491805778707,0.19778935876971954,0.88,0.7843137254901961,0.2690777098557793,44,0.4090909090909091,1.5293706293706288,1.5293706293706288,1.5293706293706295,29.886482371132352,28.719879799959084,28.719879799959084,106.37034810910694
