config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,eligible_count,baseline_hits,baseline_hit_rate,signal_count,signal_hits,hit_rate,candidate_signal_count,candidate_signal_hits,candidate_hit_rate,candidate_expected_hits_cell_standardized,candidate_cell_standardized_lift,candidate_false_positives,candidate_false_negatives,candidate_weighted_error_1,candidate_weighted_error_2,candidate_weighted_error_3,candidate_weighted_error_5,lift,expected_signal_hits_cell_standardized,signal_weighted_baseline_hit_rate,cell_standardized_lift,mean_signals_per_week,mean_portfolio_signals_per_week,mean_candidate_signals_per_corridor_week,minimum_fold_corridor_candidate_signals_per_week,maximum_fold_corridor_candidate_signals_per_week,mean_candidate_silent_week_share,minimum_candidate_weeks_with_1_to_2_signals_share,mean_candidate_weeks_with_1_to_2_signals_share,maximum_candidate_calendar_gap_days,candidate_top_fold_signal_share,mean_portfolio_silent_week_share,minimum_portfolio_weeks_with_1_to_2_signals_share,mean_portfolio_weeks_with_1_to_2_signals_share,maximum_portfolio_calendar_gap_days,portfolio_top_fold_signal_share,min_fold_lift,folds_lift_ge_1,active_fold_count,fold_count,candidate_min_fold_lift,candidate_folds_lift_ge_1,candidate_active_fold_count,min_corridor_lift,corridors_lift_ge_1,active_corridor_count,corridor_count,candidate_min_corridor_lift,candidate_corridors_lift_ge_1,candidate_active_corridor_count,positive_fold_corridor_cells,active_fold_corridor_cells,fold_corridor_cell_count,signal_symmetric_bps,baseline_symmetric_bps,symmetric_bps_delta,cell_standardized_symmetric_bps_delta,signal_forward_bps,baseline_forward_bps,forward_bps_delta,cell_standardized_forward_bps_delta,signal_regret_bps,baseline_regret_bps,regret_bps_improvement,cell_standardized_regret_bps_improvement,candidate_signal_symmetric_bps,candidate_cell_standardized_symmetric_bps_delta,candidate_signal_forward_bps,candidate_cell_standardized_forward_bps_delta,candidate_signal_regret_bps,candidate_cell_standardized_regret_bps_improvement,model_brier,prior_year_prevalence_brier,brier_skill_vs_prior_year,exploratory_post_selection,prediction_rows,brier,log_loss,average_precision,roc_auc,macro_fold_corridor_brier,worst_fold_corridor_brier,macro_fold_corridor_log_loss,worst_fold_corridor_log_loss,macro_fold_corridor_average_precision,worst_fold_corridor_average_precision,macro_fold_corridor_roc_auc,worst_fold_corridor_roc_auc,candidate_layer_available
hgb_plus_cnyrub_basis__adaptive_q126,hist_gradient_boosting,plus_cnyrub_basis,5,3635,1140,0.31361760660247595,134,64,0.47761194029850745,,,,,,,,,,,,1.5229117570044512,42.301958983777176,0.315686261072964,1.5129322976400226,0.8958023471549804,0.8958023471549804,,,,,,,,,0.17120181405895693,0.7551020408163265,0.828798185941043,22.0,0.3656716417910448,1.3490063015026659,3,3,3,,,,0.754735869397813,4,5,5,,,,12,15,15,31.493391067108963,1.202433901388913,30.29095716572005,30.245686357631147,64.63948118201525,6.18681459909674,58.4526665829185,57.61464858672016,73.94702718695359,116.72717357913415,42.780146392180555,42.58112722284203,,,,,,,0.19061658311191612,0.2195249231631005,0.13168591353842007,True,3635,0.19061658311191612,0.5611614972587021,0.506606064592488,0.7226837886298914,0.1906090702573305,0.22261312906132938,0.5611441666635938,0.6327773707927158,0.5315307875557818,0.33339438666784355,0.7272090554450508,0.6650332225913621,False
logit_plus_kazakhstan_official__adaptive_q126,logistic,plus_kazakhstan_official,5,3635,1140,0.31361760660247595,116,42,0.3620689655172414,,,,,,,,,,,,1.154491833030853,38.75927626432677,0.3341316919338515,1.0836115647147913,0.77536222815049,0.77536222815049,,,,,,,,,0.3496315192743764,0.5306122448979592,0.6503684807256236,82.0,0.4051724137931034,0.9227848101265822,2,3,3,,,,0.9092160660183236,4,5,5,,,,8,11,15,-6.189935403825458,1.202433901388913,-7.392369305214371,-7.393450509881484,18.173838532432715,6.18681459909674,11.987023933335974,5.959099018006645,96.0205546995391,116.72717357913415,20.70661887959504,17.29074444390929,,,,,,,0.2186278847589377,0.2195249231631005,0.004086271350138726,True,3635,0.21862788475893769,0.6290757718512334,0.32820650112172545,0.509842492001547,0.218613387171414,0.2512779673416773,0.62904614535659,0.6996378127654365,0.37108765576541153,0.2331210349531597,0.5321422358751493,0.47039026136770495,False
