config_id,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,rows,probability_kind,mean_probability,event_rate,quantile_ece,calibration_intercept,calibration_slope
hgb_all_public_fast,10,2025,__ALL__,1185,probability,0.37202503391449154,0.15274261603375527,0.21928241788073627,-1.379076175757826,0.6748757635222541
hgb_all_public_fast,10,2025,AMD,237,probability,0.3811424776139094,0.1518987341772152,0.22924374343669424,-1.3859176853945046,0.7507030325533346
hgb_all_public_fast,10,2025,KGS,237,probability,0.38525716548914996,0.13924050632911392,0.2460166591600361,-1.459925868599877,0.8913545533691043
hgb_all_public_fast,10,2025,KZT,237,probability,0.36902004981374137,0.1308016877637131,0.24030520376149223,-1.7579863326460494,0.24864988409206057
hgb_all_public_fast,10,2025,TJS,237,probability,0.35747431437676036,0.21518987341772153,0.15185776761769834,-0.9357165994791186,0.6189020407070622
hgb_all_public_fast,10,2025,UZS,237,probability,0.3672311622788964,0.12658227848101267,0.2406488837978837,-1.420751753706907,1.074021401368961
hgb_all_public_fast,20,2023,__ALL__,1135,probability,0.14395278371630332,0.2669603524229075,0.1370016637842683,-4.3064330381306295,-1.8413890432452558
hgb_all_public_fast,20,2023,AMD,227,probability,0.1442743358125917,0.31718061674008813,0.19025080430459554,-6.439027530586132,-3.1701490413373468
hgb_all_public_fast,20,2023,KGS,227,probability,0.14425551617361512,0.28193832599118945,0.1550265068385722,-3.40088777757869,-1.3805335003601658
hgb_all_public_fast,20,2023,KZT,227,probability,0.14131019156494537,0.2422907488986784,0.13243689975715447,-4.588543225345912,-1.9019695697318213
hgb_all_public_fast,20,2023,TJS,227,probability,0.14518247949155608,0.2511013215859031,0.12456065505115871,-2.5400824000926807,-0.8141815482797297
hgb_all_public_fast,20,2023,UZS,227,probability,0.14474139553880833,0.2422907488986784,0.12241845806573011,-4.830738312339424,-2.068095878724447
hgb_all_public_fast,20,2024,__ALL__,1140,probability,0.27131532708851575,0.20350877192982456,0.07235944364369291,-2.2479049701539324,-0.8812383897139359
hgb_all_public_fast,20,2024,AMD,228,probability,0.2707860588490519,0.22807017543859648,0.06536124127400947,-2.060347924692041,-0.8376940833302199
hgb_all_public_fast,20,2024,KGS,228,probability,0.27053830637659126,0.22807017543859648,0.08369945456926325,-1.7545827642480647,-0.5335379233010565
hgb_all_public_fast,20,2024,KZT,228,probability,0.2718486482568001,0.16228070175438597,0.16376312824091288,-1.6752141817923187,-0.03414982698618421
hgb_all_public_fast,20,2024,TJS,228,probability,0.27109509806157467,0.20175438596491227,0.08711882887221784,-2.1370683503407326,-0.7598541779958594
hgb_all_public_fast,20,2024,UZS,228,probability,0.2723085238985607,0.19736842105263158,0.11841454143756074,-3.759754512200182,-2.332862430995763
hgb_all_public_fast,20,2025,__ALL__,1135,probability,0.23234209309931772,0.0960352422907489,0.13630685080856883,-1.3957086171262527,0.7169418697714386
hgb_all_public_fast,20,2025,AMD,227,probability,0.2507334926400649,0.0881057268722467,0.16262776576781818,-1.3421733562808105,0.976189370194407
hgb_all_public_fast,20,2025,KGS,227,probability,0.2569545092335469,0.0881057268722467,0.17167915411547038,-1.4674660578042593,0.8690689108696366
hgb_all_public_fast,20,2025,KZT,227,probability,0.22590571099012774,0.07048458149779736,0.15542112949233036,-1.9918887713290334,0.46633605979897197
hgb_all_public_fast,20,2025,TJS,227,probability,0.2179159524955609,0.14977973568281938,0.08275275286492419,-0.7517421434571233,0.769802236379771
hgb_all_public_fast,20,2025,UZS,227,probability,0.21020080013728806,0.08370044052863436,0.1265003596086537,-1.4947614657387522,0.6802798111578281
hgb_base,1,2023,__ALL__,1230,probability,0.46082482944968556,0.5642276422764227,0.10340281282673716,0.3180862751814062,0.362425000330288
hgb_base,1,2023,AMD,246,probability,0.4657557626125733,0.5691056910569106,0.12856963190974294,0.2894876230458711,0.07739745583471885
hgb_base,1,2023,KGS,246,probability,0.4695041181201635,0.5650406504065041,0.09991699758485538,0.3053490239412629,0.336779893410212
hgb_base,1,2023,KZT,246,probability,0.43401001864545974,0.556910569105691,0.12860545756794206,0.3846185430426054,0.5618589501757998
hgb_base,1,2023,TJS,246,probability,0.46364655336555216,0.5691056910569106,0.1282066269547109,0.3775290166174971,0.6427418106582263
hgb_base,1,2023,UZS,246,probability,0.47120769450467936,0.5609756097560976,0.09491290611145986,0.2737643574169568,0.23587912803660513
hgb_base,1,2024,__ALL__,1235,probability,0.5880203020616199,0.5425101214574899,0.06699221903337448,-0.08715925695062471,0.7107600733930407
hgb_base,1,2024,AMD,247,probability,0.5945214100610956,0.5587044534412956,0.10091743320943371,-0.16753190031156873,1.0469697839780496
hgb_base,1,2024,KGS,247,probability,0.5855488957528735,0.562753036437247,0.0991388828128179,-0.05625432139740988,0.8840830573465854
hgb_base,1,2024,KZT,247,probability,0.581952531498571,0.5060728744939271,0.11015386532845552,0.002121541773684228,0.06498500137220393
