config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,prediction_rows,brier,log_loss,average_precision,roc_auc
logit_plus_cnyrub_ret1,logistic,plus_cnyrub_ret1,5,2023,UZS,242,0.24132899685261627,0.6756879050827559,0.5903561829866346,0.6913712853562477
logit_plus_cnyrub_ret1,logistic,plus_cnyrub_ret1,5,2024,AMD,243,0.2345663422934895,0.6664049339731267,0.5036158790498851,0.6592702903946388
logit_plus_cnyrub_ret1,logistic,plus_cnyrub_ret1,5,2024,KGS,243,0.23581846706001053,0.663604473950127,0.493704587156219,0.590486564996369
logit_plus_cnyrub_ret1,logistic,plus_cnyrub_ret1,5,2024,KZT,243,0.21271887667928785,0.6187933177419157,0.37394877426926254,0.598962834917891
logit_plus_cnyrub_ret1,logistic,plus_cnyrub_ret1,5,2024,TJS,243,0.22723489114426448,0.650624353626344,0.5078346495830558,0.6518987341772153
logit_plus_cnyrub_ret1,logistic,plus_cnyrub_ret1,5,2024,UZS,243,0.21054232358748376,0.6083674758205938,0.48620670835062185,0.6680214723926381
logit_plus_cnyrub_ret1,logistic,plus_cnyrub_ret1,5,2025,AMD,242,0.17046879988897745,0.5247452555893015,0.42775971741677754,0.6453029849256265
logit_plus_cnyrub_ret1,logistic,plus_cnyrub_ret1,5,2025,KGS,242,0.1568135412964559,0.49264892855378345,0.40304322277815796,0.6933488421275246
logit_plus_cnyrub_ret1,logistic,plus_cnyrub_ret1,5,2025,KZT,242,0.1668868546798956,0.515563558995673,0.25776625444215623,0.5638960481099657
logit_plus_cnyrub_ret1,logistic,plus_cnyrub_ret1,5,2025,TJS,242,0.19933183621084902,0.5850093266393458,0.40705568504879197,0.6251661129568106
logit_plus_cnyrub_ret1,logistic,plus_cnyrub_ret1,5,2025,UZS,242,0.1579260254367698,0.4938973224469399,0.33512349575689093,0.6803049828178694
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2023,AMD,242,0.25356783202417904,0.7053681908836348,0.5876534494839946,0.6993197278911565
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2023,KGS,242,0.2514300647438245,0.7006534734072964,0.6626779276468532,0.748706152961472
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2023,KZT,242,0.24248532039407106,0.6815291894086328,0.6038064840457809,0.7131526768010573
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2023,TJS,242,0.25153118172502237,0.7009078436412697,0.6605110736393337,0.7538096607245544
