config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,eligible_count,baseline_hits,baseline_hit_rate,signal_count,signal_hits,hit_rate,candidate_signal_count,candidate_signal_hits,candidate_hit_rate,candidate_expected_hits_cell_standardized,candidate_cell_standardized_lift,candidate_false_positives,candidate_false_negatives,candidate_weighted_error_1,candidate_weighted_error_2,candidate_weighted_error_3,candidate_weighted_error_5,lift,expected_signal_hits_cell_standardized,signal_weighted_baseline_hit_rate,cell_standardized_lift,mean_signals_per_week,mean_portfolio_signals_per_week,mean_candidate_signals_per_corridor_week,minimum_fold_corridor_candidate_signals_per_week,maximum_fold_corridor_candidate_signals_per_week,mean_candidate_silent_week_share,minimum_candidate_weeks_with_1_to_2_signals_share,mean_candidate_weeks_with_1_to_2_signals_share,maximum_candidate_calendar_gap_days,candidate_top_fold_signal_share,mean_portfolio_silent_week_share,minimum_portfolio_weeks_with_1_to_2_signals_share,mean_portfolio_weeks_with_1_to_2_signals_share,maximum_portfolio_calendar_gap_days,portfolio_top_fold_signal_share,min_fold_lift,folds_lift_ge_1,active_fold_count,fold_count,candidate_min_fold_lift,candidate_folds_lift_ge_1,candidate_active_fold_count,min_corridor_lift,corridors_lift_ge_1,active_corridor_count,corridor_count,candidate_min_corridor_lift,candidate_corridors_lift_ge_1,candidate_active_corridor_count,positive_fold_corridor_cells,active_fold_corridor_cells,fold_corridor_cell_count,signal_symmetric_bps,baseline_symmetric_bps,symmetric_bps_delta,cell_standardized_symmetric_bps_delta,signal_forward_bps,baseline_forward_bps,forward_bps_delta,cell_standardized_forward_bps_delta,signal_regret_bps,baseline_regret_bps,regret_bps_improvement,cell_standardized_regret_bps_improvement,candidate_signal_symmetric_bps,candidate_cell_standardized_symmetric_bps_delta,candidate_signal_forward_bps,candidate_cell_standardized_forward_bps_delta,candidate_signal_regret_bps,candidate_cell_standardized_regret_bps_improvement,model_brier,prior_year_prevalence_brier,brier_skill_vs_prior_year,exploratory_post_selection,prediction_rows,brier,log_loss,average_precision,roc_auc,macro_fold_corridor_brier,worst_fold_corridor_brier,macro_fold_corridor_log_loss,worst_fold_corridor_log_loss,macro_fold_corridor_average_precision,worst_fold_corridor_average_precision,macro_fold_corridor_roc_auc,worst_fold_corridor_roc_auc
hgb_base,hist_gradient_boosting,base,5,780,267,0.3423076923076923,39,9,0.23076923076923078,166,54,0.3253012048192771,56.46153846153846,0.9564032697547684,112,213,0.4166666666666667,0.5602564102564103,0.7038461538461539,0.9910256410256411,0.6741573033707865,13.12179487179487,0.33645627876397105,0.6858817782120177,1.2133333333333334,1.2133333333333334,1.032888888888889,0.7466666666666667,1.2133333333333334,0.1032258064516129,0.6451612903225806,0.8967741935483872,29.0,1.0,0.0,1.0,1.0,7.0,1.0,0.6858817782120176,0,1,1,0.9564032697547683,0,1,,1,4,5,0.6923076923076923,3,5,1,4,5,12.092406967512497,2.381282585779129,9.711124381733368,10.055958778306655,36.646908596244884,23.3650307120098,13.281877884235083,12.86265077318215,92.90298876592614,109.22951758390055,16.326528817974406,8.478067952255657,13.759504619246169,11.421974084685273,33.93981960237816,11.41363663681841,97.68197594831919,10.44041327730784,0.23805928985841482,0.24186075632356624,0.015717582806471286,True,780,0.23805928985841487,0.6761695251591014,0.374772221738193,0.5491016346525908,0.23805928985841485,0.25858555607678796,0.6761695251591016,0.720987004229429,0.39252826029637095,0.33252973739724856,0.5516360028183465,0.4945950735424419
hgb_plus_cnyrub_basis,hist_gradient_boosting,plus_cnyrub_basis,5,780,267,0.3423076923076923,34,18,0.5294117647058824,168,79,0.47023809523809523,57.44230769230769,1.3752929360562436,89,188,0.35512820512820514,0.46923076923076923,0.5833333333333334,0.8115384615384615,1.5465961665565102,11.352564102564102,0.3338989441930618,1.585544889892716,1.0577777777777777,1.0577777777777777,1.0453333333333332,1.0266666666666666,1.0577777777777777,0.09032258064516127,0.8709677419354839,0.9096774193548386,13.0,1.0,0.0967741935483871,0.9032258064516129,0.9032258064516129,12.0,1.0,1.585544889892716,1,1,1,1.3752929360562436,1,1,0.4285714285714286,3,5,5,0.9952153110047848,4,5,3,5,5,21.187637910754834,2.381282585779129,18.806355324975705,18.811589771384448,56.92945410475051,23.3650307120098,33.56442339274071,35.77372335608804,82.54356683123406,109.22951758390055,26.685950752666486,24.503845623908646,28.294596557398354,25.916718484748642,61.07041746047376,37.770423127129746,80.82230456741556,28.31413859794931,0.20662686602476496,0.24186075632356624,0.1456784094880803,True,780,0.20662686602476496,0.6058275047333948,0.5412373457838133,0.7058975987617817,0.20662686602476493,0.23698814647799885,0.6058275047333948,0.6915462211749547,0.5496620674729955,0.5112244100152238,0.7073202856095796,0.6384015594541911
logit_base,logistic,base,5,780,267,0.3423076923076923,38,18,0.47368421052631576,169,70,0.41420118343195267,58.205128205128204,1.2026431718061674,99,197,0.37948717948717947,0.5064102564102564,0.6333333333333333,0.8871794871794871,1.3837965700768775,14.256410256410257,0.3751686909581647,1.2625899280575539,1.1822222222222223,1.1822222222222223,1.0515555555555556,0.7466666666666667,1.1822222222222223,0.06451612903225808,0.7096774193548387,0.935483870967742,39.0,1.0,0.0,1.0,1.0,8.0,1.0,1.262589928057554,1,1,1,1.2026431718061674,1,1,,2,4,5,0.912280701754386,4,5,2,4,5,8.66919328504006,2.381282585779129,6.287910699260932,6.139317368372609,35.192608094154046,23.3650307120098,11.827577382144245,11.418979771838405,97.92103843347535,109.22951758390055,11.3084791504252,16.125891521682874,16.598987858856244,14.243008359156002,42.53710152460388,18.848869601888676,94.3438354951896,15.254131220382817,0.2397793446269789,0.24186075632356624,0.00860582646075414,True,780,0.2397793446269789,0.6829680333007496,0.4000332550744554,0.5528688554511539,0.23977934462697886,0.26510616650523733,0.6829680333007495,0.7518283226309064,0.42169387748143344,0.3347532245923214,0.5603518614370806,0.41236930710614916
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,780,267,0.3423076923076923,38,14,0.3684210526315789,166,68,0.40963855421686746,57.08974358974359,1.1911071187963171,98,199,0.38076923076923075,0.5064102564102564,0.632051282051282,0.8833333333333333,1.0762862211709048,14.128205128205128,0.3717948717948718,0.9909255898366607,1.1822222222222223,1.1822222222222223,1.032888888888889,0.84,1.1822222222222223,0.09032258064516129,0.7741935483870968,0.9096774193548388,20.0,1.0,0.0,1.0,1.0,8.0,1.0,0.9909255898366607,0,1,1,1.1911071187963171,1,1,,2,3,5,0.9407894736842106,4,5,2,3,5,17.255330055008294,2.381282585779129,14.874047469229165,14.640891565451922,31.77932602759682,23.3650307120098,8.414295315587019,6.260424466600028,100.69518081729437,109.22951758390055,8.534336766606174,14.006627223102939,16.02493580091942,13.669630158812073,38.0515099163101,14.698130643900097,100.05519340832524,9.208847995598973,0.23888152060356083,0.24186075632356624,0.012317979011112201,True,780,0.23888152060356074,0.6805286734674281,0.40731507529384214,0.5843499718918603,0.23888152060356077,0.2687687114774119,0.680528673467428,0.7650179195397424,0.43235210694811804,0.3240508539160019,0.5935598783082439,0.4201665780613149
