stage,scope,config_id,signals,hit_rate,lift,forward_delta_bps,symmetric_delta_bps,regret_bps,brier,logloss,auc,ece10,rows,dates,mean_signals_per_corridor_week,min_cell_week_coverage,mean_cell_week_coverage
development_2023_2025,all,synth_basis2010_D2_canonical,745.0,0.42818791946308726,1.348502886227203,38.05174551066032,27.838186940132257,85.62767305295996,0.18472591234844854,0.5479402493798259,0.736099567556165,0.05217256570061819,3635,727,0.9961795606494745,0.7142857142857143,0.9059807256235827
development_2023_2025,all,small_basis2010_D2_canonical,761.0,0.4060446780551905,1.2732344986034825,34.82805516083797,27.387873184278057,87.41341163187684,0.18634912770682327,0.5523966514341928,0.7272084519917028,0.026475761918193754,3635,727,1.0175740210124162,0.7959183673469388,0.8992063492063491
development_2023_2025,KZT,synth_basis2010_D2_canonical,155.0,0.3935483870967742,1.3996801213650287,29.280353609866495,21.395695770375212,106.69726156575376,0.18134884434948523,0.542246582331123,0.7083592644978784,0.03081888096372832,727,727,1.0362941738299905,0.8775510204081632,0.9318310657596371
development_2023_2025,KZT,small_basis2010_D2_canonical,152.0,0.375,1.33968790167352,32.20840374657213,26.467650050983636,104.57878567838064,0.18673141884816918,0.5534863402740527,0.6895379537953795,0.048464555485703394,727,727,1.0162368672397324,0.8571428571428571,0.9044784580498866
development_2023_2025,KZT,synth_kzt_basis2010_halyk_H1O2_canonical,129.0,0.49612403100775193,1.788570795835648,53.311296027637106,34.55566146004118,89.07267373629625,0.18103316716460335,0.539940858015545,0.7143281471004242,0.03729112522081277,727,727,0.8624641833810888,0.7291666666666666,0.7940759637188209
jan2026_retrospective,all,synth_basis2010_D2_canonical,177.0,0.4406779661016949,1.2892561983471074,24.193577644014926,20.43358347038197,91.76048373536304,0.20888303146257972,0.6099672321908547,0.6953296683239518,0.10170230510759619,780,156,1.1013333333333333,0.9354838709677419,0.9612903225806452
jan2026_retrospective,all,small_basis2010_D2_canonical,174.0,0.42528735632183906,1.246383070611099,25.63687808032411,21.021027808096193,91.8798859353742,0.21719656121967582,0.6373536795045011,0.6612823152346117,0.09237177519976192,780,156,1.0826666666666667,0.8709677419354839,0.9483870967741936
jan2026_retrospective,KZT,synth_basis2010_D2_canonical,34.0,0.4411764705882353,1.2074303405572757,31.60429895654539,24.91316675540188,96.84326071695753,0.23512388454101613,0.6845984673916565,0.6348573453836611,0.1349378236104319,156,156,1.0577777777777777,0.967741935483871,0.967741935483871
jan2026_retrospective,KZT,small_basis2010_D2_canonical,32.0,0.40625,1.111842105263158,38.927020927366975,29.19594148148051,93.83009402102363,0.24771234581873294,0.7195929820296507,0.5982633351054404,0.14810069910805992,156,156,0.9955555555555554,0.8709677419354839,0.8709677419354839
jan2026_retrospective,KZT,synth_kzt_basis2010_halyk_H1O2_canonical,34.0,0.4411764705882353,1.2074303405572757,46.99001931886291,31.256505374970274,78.96013922245089,0.22804178900811387,0.6675487029744744,0.6659578238525606,0.13076136997869,156,156,1.0577777777777777,0.9354838709677419,0.9354838709677419
march2026_retrospective,all,synth_basis2010_D2_canonical,141.0,0.4326241134751773,1.1349702607899956,18.773248909695603,15.882425156435215,97.19476412990664,0.23249461475136704,0.6659381743549567,0.6618150977334047,0.14011938596155488,610,122,1.121590909090909,0.9583333333333334,0.9833333333333334
march2026_retrospective,all,small_basis2010_D2_canonical,143.0,0.4195804195804196,1.09992486851991,14.61467887876406,13.709004559679448,104.20349864048704,0.24480999390319896,0.704121824185045,0.6270306576655548,0.1332222117311048,610,122,1.1375,0.9583333333333334,0.9916666666666666
march2026_retrospective,KZT,synth_basis2010_D2_canonical,27.0,0.48148148148148145,1.2237654320987654,23.063466187114358,15.16085088170041,112.90347663180371,0.24366883931607045,0.7018091454201233,0.6421734234234234,0.15818280636160253,122,122,1.0738636363636365,0.9583333333333334,0.9583333333333334
march2026_retrospective,KZT,small_basis2010_D2_canonical,30.0,0.36666666666666664,0.9319444444444446,2.870370277126305,3.3586482767557864,132.3451848707823,0.25902640318126613,0.7452871299551468,0.6024774774774775,0.1713587754541014,122,122,1.1931818181818181,1.0,1.0
march2026_retrospective,KZT,synth_kzt_basis2010_halyk_H1O2_canonical,27.0,0.5555555555555556,1.4120370370370372,32.22009876634497,19.719734890219907,106.4418754192078,0.23598015040632908,0.6788977120029511,0.6725788288288289,0.13722201636058612,122,122,1.0738636363636365,0.9583333333333334,0.9583333333333334
