stage,scope,config_id,benchmark,delta_brier,delta_brier_ci95_low,delta_brier_ci95_high,repetitions,lift_delta,lift_delta_ci95_low,lift_delta_ci95_high,forward_delta_bps_delta,forward_delta_bps_delta_ci95_low,forward_delta_bps_delta_ci95_high,symmetric_delta_bps_delta,symmetric_delta_bps_delta_ci95_low,symmetric_delta_bps_delta_ci95_high,regret_bps_delta,regret_bps_delta_ci95_low,regret_bps_delta_ci95_high,signals_delta,signals_delta_ci95_low,signals_delta_ci95_high
development_2023_2025,KZT,base_control_head10y,base_control_head2y,-0.0058707223446557875,-0.012310820987892618,0.0004950658748181554,10000,-0.11888598133549988,-0.3313055032769026,0.11171142434618181,-13.871146829144713,-28.94542126227381,0.7000925648987579,-2.3664558050826656,-11.375465022851925,7.274393589457902,8.829179982938044,-5.904050457649331,24.731917416410283,17.0,7.0,26.0
development_2023_2025,KZT,base_control_head2y,baseline_reproduction,0.0,0.0,0.0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2023_2025,KZT,base_control_head2y,basis_train_120m,0.0065773255507013215,0.0003781089473593712,0.012979850249211423,10000,0.10967081649418131,-0.12050152620408483,0.32240108992244615,12.06580796191648,-2.9208607036866336,27.16687582298359,2.1029224310355055,-7.590397728170575,11.05202204153556,-6.279819904325208,-23.251067135952724,9.743981510092318,-16.0,-25.0,-6.0
development_2023_2025,KZT,baseline_reproduction,basis_train_120m,0.0065773255507013215,0.0003781089473593712,0.012979850249211423,10000,0.10967081649418131,-0.12050152620408483,0.32240108992244615,12.06580796191648,-2.9208607036866336,27.16687582298359,2.1029224310355055,-7.590397728170575,11.05202204153556,-6.279819904325208,-23.251067135952724,9.743981510092318,-16.0,-25.0,-6.0
development_2023_2025,KZT,basis_train_120m,baseline_reproduction,-0.0065773255507013215,-0.012979850249211425,-0.00037810894735937237,10000,-0.10967081649418131,-0.3224010899224462,0.12050152620408475,-12.06580796191648,-27.16687582298359,2.9208607036866265,-2.1029224310355055,-11.052022041535563,7.590397728170569,6.279819904325208,-9.743981510092327,23.251067135952724,16.0,6.0,25.0
development_2023_2025,KZT,chronos2_small_ft_head10y,baseline_reproduction,-0.0031638668946867266,-0.01242825430382731,0.005815436517987561,10000,-0.20718370320922097,-0.47510477154359726,0.0561908079925911,-13.825567490256091,-35.75090009256505,7.469686896938331,-1.2184758186001723,-15.31062385123103,13.041658417808147,12.949098627725874,-11.698330338804249,38.093992408094145,17.0,5.0,29.0
development_2023_2025,KZT,chronos2_small_ft_head10y,basis_train_120m,0.003413458656014595,-0.0018600438472819746,0.008637775277570313,10000,-0.09751288671503966,-0.33287005116627194,0.1331705552814041,-1.759759528339611,-17.114892710044042,14.903441361718823,0.8844466124353332,-10.38891930620248,13.028748862856775,6.669278723400666,-14.722389360680468,25.84848246684308,1.0,-7.0,9.0
development_2023_2025,KZT,chronos2_small_ft_head10y,chronos2_small_ft_head2y,-0.0020445267268010387,-0.008239340073249356,0.004337513495872245,10000,0.17481341218708124,-0.047341578403670426,0.40882442195126306,2.665064057603132,-13.499203800127788,17.110051359430532,0.48381685670526764,-11.420446138827,11.650458315996513,-3.5780455800846482,-19.07476476465749,12.122296115818411,-10.0,-18.0,-2.0
development_2023_2025,KZT,chronos2_small_ft_head10y,base_control_head10y,0.002706855449969059,-0.002503622654797439,0.007973195452974903,10000,-0.08829772187372109,-0.322324733336715,0.13974029936400767,0.04557933888862209,-14.232315354948906,15.97812311931528,1.1479799864824933,-10.140625169348475,13.376495437504504,4.11991864478783,-15.80652383685675,21.24302224807311,0.0,-8.0,8.0
development_2023_2025,KZT,chronos2_small_ft_head2y,baseline_reproduction,-0.0011193401678856907,-0.007026115149043022,0.004736244083772212,10000,-0.3819971153963022,-0.6104711508310551,-0.16979331330487793,-16.490631547859223,-33.85493275648558,0.32758752577573014,-1.70229267530544,-10.672238037334592,7.497091090587683,16.527144207810522,-3.7208288325625927,37.70806937447964,27.0,17.0,38.0
development_2023_2025,KZT,chronos2_small_ft_head2y,basis_train_120m,0.005457985382815634,-0.0001781181585774639,0.011156711937277741,10000,-0.2723262989021209,-0.5045265203320607,-0.0609758311579788,-4.424823585942743,-21.41680460625441,13.025482895293486,0.40062975573006554,-11.377278699093916,12.569563248508935,10.247324303485314,-8.422943167257346,31.91358046967582,11.0,3.0,19.0
development_2023_2025,KZT,chronos2_small_ft_head2y,base_control_head2y,-0.0011193401678856907,-0.007026115149043022,0.004736244083772212,10000,-0.3819971153963022,-0.6104711508310551,-0.16979331330487793,-16.490631547859223,-33.85493275648558,0.32758752577573014,-1.70229267530544,-10.672238037334592,7.497091090587683,16.527144207810522,-3.7208288325625927,37.70806937447964,27.0,17.0,38.0
development_2023_2025,KZT,chronos2_synth_ft_head10y,baseline_reproduction,-0.0025199984208539843,-0.011741095388697753,0.006632343363709855,10000,-0.2602026286286374,-0.5817552771209745,0.07580421651419118,-13.308924454578076,-33.89414112186916,7.659014999317903,1.5795801809383327,-13.245194294707614,16.64600411652888,9.925923571138384,-9.089535134776071,28.35978340730554,16.0,3.0,30.0
development_2023_2025,KZT,chronos2_synth_ft_head10y,basis_train_120m,0.004057327129847337,-0.0023982549288704843,0.010702327556622097,10000,-0.1505318121344561,-0.4222502746326385,0.12370333863163797,-1.2431164926615956,-21.999497717230877,20.363683108617284,3.682502611973838,-9.981974355077053,18.297938335003323,3.6461036668131754,-18.907398404548225,25.813076563238905,0.0,-10.0,11.0
development_2023_2025,KZT,chronos2_synth_ft_head10y,chronos2_synth_ft_head2y,-0.003209214507660726,-0.008285137002451152,0.0018418481385397824,10000,0.056338971364484625,-0.18102303288674512,0.28077003265117795,4.548750033123607,-10.638169803989639,20.51935149985334,5.945413073193066,-5.633815470844112,18.749083880510987,-6.891788690307493,-25.091877907093288,8.686295961024994,-8.0,-15.0,-1.0
