stage,scope,config_id,signals,hit_rate,lift,forward_delta_bps,symmetric_delta_bps,regret_bps,brier,logloss,auc,ece10,rows,dates,mean_signals_per_corridor_week,min_cell_week_coverage,mean_cell_week_coverage
inspected_retrospective_2026,all,chronos2_synth_ft_head2y,170.0,0.4588235294117647,1.3436395759717314,32.70198025905915,25.1508099725181,83.00011145174948,0.21166797164253415,0.6206809717828655,0.6949573267333962,0.10041571701388459,780,156,1.0577777777777777,0.8387096774193549,0.9096774193548388
inspected_retrospective_2026,all,chronos2_synth_zs_head10y,175.0,0.44571428571428573,1.3030627543371172,26.232916507050202,20.393610102854097,90.2848232445947,0.20874278816740444,0.6084191497003428,0.697016156704704,0.09679763935219736,780,156,1.0888888888888888,0.9354838709677419,0.9419354838709676
inspected_retrospective_2026,all,chronos2_synth_zs_head2y,171.0,0.4619883040935672,1.3523537803138372,34.92037793055551,25.904292919390887,84.98347075768449,0.20659885602693537,0.6045758591512981,0.7084054288864067,0.0864965724945071,780,156,1.064,0.8709677419354839,0.9225806451612903
inspected_retrospective_2026,KZT,base_control_head10y,34.0,0.4411764705882353,1.2074303405572757,32.09992321684652,26.234021854222203,97.54501536265549,0.2342280544659515,0.6798172221499795,0.6368066631224526,0.13383685570554457,156,156,1.0577777777777777,0.967741935483871,0.967741935483871
inspected_retrospective_2026,KZT,base_control_head2y,33.0,0.36363636363636365,0.9952153110047848,31.50893421802111,18.151243205049322,95.08950750790376,0.23698814647799885,0.6915462211749547,0.6384015594541911,0.1459098270653862,156,156,1.0266666666666666,0.8709677419354839,0.8709677419354839
inspected_retrospective_2026,KZT,baseline_reproduction,33.0,0.36363636363636365,0.9952153110047848,31.50893421802111,18.151243205049322,95.08950750790376,0.23698814647799885,0.6915462211749547,0.6384015594541911,0.1459098270653862,156,156,1.0266666666666666,0.8709677419354839,0.8709677419354839
inspected_retrospective_2026,KZT,basis_train_120m,34.0,0.4411764705882353,1.2074303405572757,31.60429895654539,24.91316675540188,96.84326071695753,0.2349803479118283,0.6823821056094926,0.633351054403686,0.13264708194167982,156,156,1.0577777777777777,0.967741935483871,0.967741935483871
inspected_retrospective_2026,KZT,chronos2_small_ft_head10y,33.0,0.45454545454545453,1.244019138755981,47.964217029689536,33.10729349344047,87.51224843154364,0.24608726001312356,0.7153806820551768,0.6025163919900762,0.14612981161656294,156,156,1.0266666666666666,0.8709677419354839,0.8709677419354839
inspected_retrospective_2026,KZT,chronos2_small_ft_head2y,35.0,0.37142857142857144,1.0165413533834586,21.61297949387598,16.13118049759899,102.81703879738268,0.24130950123519823,0.7056663129207043,0.6356547935495304,0.15655600495091207,156,156,1.0888888888888888,0.967741935483871,0.967741935483871
inspected_retrospective_2026,KZT,chronos2_synth_ft_head10y,35.0,0.4,1.0947368421052632,12.272171577242379,13.663012630058988,116.17900195043707,0.24635522583878647,0.7122466455872011,0.6236930710614922,0.1503330255179296,156,156,1.0888888888888888,1.0,1.0
