epoch,training_bce
1,0.6182615471196242
2,0.5693066405455595
3,0.5678851620931056
4,0.5647103339615318
5,0.5588065065876443
6,0.5537420427203421
7,0.5525837998862966
8,0.5510896017085435
9,0.5474768055982098
10,0.5501351869479276
11,0.5442394412954084
12,0.541177041280662
13,0.5425474002370017
14,0.5453784948972511
15,0.539421312259688
16,0.532232970568476
