open_time,open,close,high,low,volume,source_date
1651449600000,76.436493,74.590001,76.74469,74.05468,177610.30635235,2022-05-02
1651536000000,74.590001,74.378223,75.631799,73.3,227335.46413631,2022-05-03
1651622400000,74.39305,72.525652,74.900196,71.5134,173251.44669924,2022-05-04
1651708800000,72.566314,74.244522,75.570118,71.067001,145792.8045378,2022-05-05
1651795200000,74.166698,76.339763,76.6,73.300001,156023.66389271,2022-05-06
1651881600000,76.454756,76.605572,77.25,75.4999,90320.39273918,2022-05-07
1651968000000,76.665571,78.71143,79.6,76.435439,159764.37509305,2022-05-08
1652054400000,78.778528,83.227648,83.45,77.73,152917.84507922,2022-05-09
1652140800000,83.274564,81.520629,83.71,79.0,134889.98951185,2022-05-10
1652227200000,81.208903,81.004597,88.563263,79.845622,193581.1475294,2022-05-11
1652313600000,81.054784,75.366322,83.83,74.128032,190314.17099414,2022-05-12
1652400000000,75.33629,78.2,78.27493,72.200002,135717.06617723,2022-05-13
1652486400000,78.08974,75.053591,78.274929,75.000005,90895.12177315,2022-05-14
1652572800000,75.030869,73.779668,76.499999,73.0001,82170.94286418,2022-05-15
1652659200000,73.57469,73.336636,75.5,72.72928,112719.68176953,2022-05-16
1652745600000,73.199294,72.954949,74.227402,71.100001,94601.1203612,2022-05-17
1652832000000,72.863011,71.89769,73.5,71.0,99532.31436945,2022-05-18
1652918400000,71.904736,68.548613,72.138739,68.310501,96229.42726566,2022-05-19
1653004800000,68.559893,68.09505,69.33529,64.239501,108775.43994066,2022-05-20
1653091200000,68.092413,67.809791,68.3038,67.6078,77458.50364404,2022-05-21
1653177600000,67.799782,67.62602,68.0212,66.700001,84334.68952692,2022-05-22
1653264000000,67.635164,63.498934,67.730699,62.3281,97034.40312207,2022-05-23
1653350400000,63.503752,60.825274,63.810689,60.4,67257.30504682,2022-05-24
1653436800000,61.106397,63.801783,64.32685,59.66015,93727.00937765,2022-05-25
1653523200000,63.793306,67.829849,68.47606,61.8994,100003.73010659,2022-05-26
1653609600000,67.811373,71.456636,71.98,67.730796,101702.13874256,2022-05-27
1653696000000,71.46055,70.83028,71.471737,70.222701,67504.25819034,2022-05-28
1653782400000,70.85093,71.351068,71.424126,70.818511,69492.32740381,2022-05-29
1653868800000,71.365531,67.834006,71.499999,65.960938,112289.21903952,2022-05-30
1653955200000,67.833207,64.878,67.833207,64.000001,82513.78595265,2022-05-31
1654041600000,64.903842,64.411251,65.182347,62.7414,109406.61980551,2022-06-01
1654128000000,64.440916,64.617097,65.509,62.0235,187637.99515671,2022-06-02
1654214400000,64.625071,64.878202,65.568062,62.8,79428.29968557,2022-06-03
1654300800000,64.867399,65.001788,65.464291,64.7932,75388.78949931,2022-06-04
1654387200000,65.017987,64.965753,65.288499,64.778769,80724.98756402,2022-06-05
1654473600000,64.94295,63.710255,65.117765,62.534809,86201.02701658,2022-06-06
1654560000000,63.715796,64.676529,65.973407,63.700381,93427.22235481,2022-06-07
1654646400000,64.795658,63.198559,65.166912,62.92154,103237.35601724,2022-06-08
1654732800000,63.183063,62.24696,63.9708,60.8177,98870.90259453,2022-06-09
1654819200000,62.386071,62.346108,63.009,60.7662,104754.67928223,2022-06-10
1654905600000,62.297263,62.560697,62.87416,61.605628,84565.59698964,2022-06-11
1654992000000,62.570234,65.0,65.0,62.551878,97751.75773144,2022-06-12
1655078400000,64.971212,65.725558,67.9199,64.13,170776.54107002,2022-06-13
1655164800000,65.754322,65.094135,67.0,63.157701,136785.96220653,2022-06-14
1655251200000,64.658414,63.266128,66.079999,63.2,190237.53180128,2022-06-15
1655337600000,63.325973,64.215053,65.25,63.0,140067.58553652,2022-06-16
1655424000000,64.150735,63.686824,64.5,63.09,109472.15421873,2022-06-17
1655510400000,63.671737,63.083985,64.9999,62.8,139213.48931241,2022-06-18
1655596800000,63.108955,62.5,63.4584,62.5,82766.54743213,2022-06-19
1655683200000,62.536953,62.143551,64.388888,61.99999,139567.43760197,2022-06-20
1655769600000,62.325809,60.415567,62.58618,60.1,141618.79345727,2022-06-21
1655856000000,60.546392,60.150362,61.499999,58.36357,146013.22660917,2022-06-22
1655942400000,60.150635,59.092516,60.397,58.0,105370.69850844,2022-06-23
1656028800000,59.086488,58.336145,59.183604,57.215301,112162.41702582,2022-06-24
1656115200000,58.360182,57.715297,58.499999,57.63,99553.20148935,2022-06-25
1656201600000,57.67929,57.008505,58.085179,57.000001,96594.94171826,2022-06-26
1656288000000,57.018125,56.415274,57.5,56.300001,135854.08818768,2022-06-27
1656374400000,56.899992,57.392256,57.55,56.0,96947.38408172,2022-06-28
1656460800000,57.409572,56.459655,57.91,54.65,120103.54523776,2022-06-29
1656547200000,56.514246,58.991411,59.415999,56.1277,114645.37006293,2022-06-30
1656633600000,58.71607,60.602644,61.666,56.707494,127084.63420385,2022-07-01
1656720000000,60.432115,60.936799,61.002428,60.196722,89699.41999912,2022-07-02
1656806400000,60.936799,60.332301,61.042049,60.1792,91344.9124432,2022-07-03
1656892800000,60.329913,61.204506,61.204506,59.000001,146225.96233134,2022-07-04
1656979200000,61.294352,64.642133,67.022,59.2399,127650.06062707,2022-07-05
1657065600000,64.772758,64.417523,67.7499,63.049943,137378.47157962,2022-07-06
1657152000000,64.55373,63.89937,65.008999,63.3172,148234.90904682,2022-07-07
1657238400000,63.856891,66.198641,66.339199,62.5707,215521.64542138,2022-07-08
1657324800000,66.061777,66.287264,66.470816,65.808622,111249.05889051,2022-07-09
1657411200000,66.287359,67.127473,67.240138,66.247022,94413.18635207,2022-07-10
1657497600000,67.127272,67.05916,67.725969,64.5,126974.40342344,2022-07-11
1657584000000,67.02373,64.283267,68.1739,63.600001,180827.32595869,2022-07-12
1657670400000,64.177089,64.769051,66.37656,63.050001,117708.1876216,2022-07-13
1657756800000,64.67908,63.935786,65.453755,63.5,110395.91759767,2022-07-14
1657843200000,63.976478,62.925643,64.7,62.6338,99869.96348882,2022-07-15
1657929600000,62.90841,62.633121,63.355849,61.5,94496.37409738,2022-07-16
1658016000000,62.71222,62.552441,63.199999,62.197001,106597.82303303,2022-07-17
1658102400000,62.468535,61.792423,63.39,61.4525,178053.69325142,2022-07-18
1658188800000,61.823306,59.857959,62.47878,59.121788,151516.84660461,2022-07-19
1658275200000,59.838488,58.542623,60.093706,57.681339,150396.84434885,2022-07-20
1658361600000,58.550757,60.271427,61.032999,57.89552,125057.46005827,2022-07-21
1658448000000,60.379231,59.8945,60.547699,58.3729,146335.92409305,2022-07-22
1658534400000,60.00124,59.668592,60.27776,59.401576,100735.55133838,2022-07-23
1658620800000,59.624483,59.479944,59.868499,59.208,97051.09245808,2022-07-24
