effective_date,actual_rub_per_kzt,raw_nominal,raw_value,cbr_rub_per_usd,nbk_rate_date,nbk_kzt_per_usd,synthetic_rub_per_kzt,synthetic_cbr_value,exact_to_cbr_rounding,relative_error_bps
2026-04-10,0.16376,100.0,16.376,77.8366,2026-04-09,475.31,0.16375965159580064,16.376,True,-0.021275293072831047
2026-04-11,0.1604189999999999,100.0,16.0419,76.9724,2026-04-10,479.82,0.16041932391313407,16.0419,True,0.020191693888005346
2026-04-14,0.161158,100.0,16.1158,76.2489,2026-04-13,473.13,0.1611584553928096,16.1158,True,0.028257536677234185
2026-04-15,0.159725,100.0,15.9725,75.8532,2026-04-14,474.9,0.15972457359444095,15.9725,True,-0.026696231588685393
2026-04-16,0.157734,100.0,15.7734,75.2346,2026-04-15,476.97,0.15773444870746586,15.7734,True,0.028447098650019598
2026-04-17,0.160492,100.0,16.0492,76.0861,2026-04-16,474.08,0.16049211103611205,16.0492,True,0.006918482668982762
2026-04-18,0.161315,100.0,16.1315,76.0535,2026-04-17,471.46,0.16131485173715693,16.1315,True,-0.009190890063459634
2026-04-21,0.160242,100.0,16.0242,75.237,2026-04-20,469.52,0.16024237519168513,16.0242,True,0.02341406654560174
2026-04-22,0.158874,100.0,15.8874,74.5897,2026-04-21,469.49,0.15887388442778333,15.8874,True,-0.007274457536343704
2026-04-23,0.161383,100.0,16.1383,74.9995,2026-04-22,464.73,0.16138295354291737,16.1383,True,-0.0028786850303497147
2026-04-24,0.1622009999999999,100.0,16.2201,74.8349,2026-04-23,461.37,0.1622014868760431,16.2201,True,0.030016833632018347
2026-04-25,0.1631719999999999,100.0,16.3172,75.5273,2026-04-24,462.87,0.16317173288396308,16.3172,True,-0.01637021283196205
2026-04-28,0.160926,100.0,16.0926,74.8081,2026-04-27,464.86,0.1609260852729854,16.0926,True,0.005298894236727136
2026-04-29,0.162098,100.0,16.2098,74.6947,2026-04-28,460.8,0.1620978732638889,16.2098,True,-0.007818487033350863
2026-04-30,0.163777,100.0,16.3777,74.8806,2026-04-29,457.21,0.16377725771527307,16.3777,True,0.015735742691092014
2026-05-01,0.162066,100.0,16.2066,74.8014,2026-04-30,461.55,0.16206564835879103,16.2066,True,-0.021697407781573474
2026-05-05,0.162966,100.0,16.2966,75.4388,2026-05-04,462.91,0.1629664513620358,16.2966,True,0.027696699667068003
2026-05-06,0.162196,100.0,16.2196,75.3448,2026-05-05,464.53,0.16219576776526815,16.2196,True,-0.014318154076820022
2026-05-07,0.16177,100.0,16.177,75.2246,2026-05-06,465.01,0.16176985441173308,16.177,True,-0.008999707419299341
2026-05-08,0.161026,100.0,16.1026,74.6209,2026-05-07,463.41,0.16102565762499732,16.1026,True,-0.02126209448727323
2026-05-09,0.160325,100.0,16.0325,74.2963,2026-05-08,463.41,0.160325197988822,16.0325,True,0.012349217028972959
2026-05-13,0.15997,100.0,15.997,73.7878,2026-05-12,461.26,0.15997008194944284,15.997,True,0.005122800703638575
2026-05-14,0.1580949999999999,100.0,15.8095,73.342,2026-05-13,463.91,0.15809532021297235,15.8095,True,0.020254465507019148
2026-05-15,0.156402,100.0,15.6402,73.1385,2026-05-14,467.63,0.15640249770117398,15.6402,True,0.0318219187711577
2026-05-16,0.1542639999999999,100.0,15.4264,73.1275,2026-05-15,474.04,0.15426440806682978,15.4264,True,0.026452498955720216
2026-05-19,0.15388,100.0,15.388,72.3497,2026-05-18,470.17,0.15387987323733968,15.388,True,-0.008237760612539446
2026-05-20,0.152471,100.0,15.2471,71.2926,2026-05-19,467.58,0.15247144873604515,15.2471,True,0.029430911134831206
2026-05-21,0.150342,100.0,15.0342,70.9509,2026-05-20,471.93,0.1503419998728625,15.0342,True,-8.456552125224448e-06
2026-05-22,0.150052,100.0,15.0052,70.7902,2026-05-21,471.77,0.1500523560209424,15.0052,True,0.023726504305709994
2026-05-23,0.151043,100.0,15.1043,71.209,2026-05-22,471.45,0.1510425283699226,15.1043,True,-0.031224888105141346
2026-05-26,0.151967,100.0,15.1967,71.546,2026-05-25,470.8,0.15196686491079014,15.1967,True,-0.00888937794707445
2026-05-27,0.151685,100.0,15.1685,71.668,2026-05-26,472.48,0.1516847273958686,15.1685,True,-0.017971726365972884
2026-05-28,0.14849,100.0,14.849,70.9012,2026-05-27,477.48,0.14849040797520316,14.849,True,0.02747492781729477
2026-05-29,0.149475,100.0,14.9475,71.3715,2026-05-28,477.48,0.1494753706961548,14.9475,True,0.024799876554570943
2026-05-30,0.146272,100.0,14.6272,71.0224,2026-05-29,485.55,0.146272062609412,14.6272,True,0.004280341554530054
2026-06-02,0.1472439999999999,100.0,14.7244,71.5532,2026-06-01,485.95,0.14724395513941765,14.7244,True,-0.0030466832090514373
2026-06-03,0.148396,100.0,14.8396,72.5597,2026-06-02,488.96,0.14839598331151835,14.8396,True,-0.0011245910702673
2026-06-04,0.148725,100.0,14.8725,73.3436,2026-06-03,493.15,0.14872472878434553,14.8725,True,-0.018236050056685826
2026-06-05,0.151837,100.0,15.1837,74.2956,2026-06-04,489.31,0.15183748543867895,15.1837,True,0.03197103992658157
2026-06-06,0.151376,100.0,15.1376,73.4689,2026-06-05,485.34,0.1513761486792764,15.1376,True,0.009821852631208827
2026-06-09,0.150304,100.0,15.0304,73.2644,2026-06-08,487.44,0.15030444772689971,15.0304,True,0.029788089452864597
2026-06-10,0.147968,100.0,14.7968,71.7318,2026-06-09,484.78,0.14796773794298446,14.7968,True,-0.01771038437570205
2026-06-11,0.146446,100.0,14.6446,71.7892,2026-06-10,490.21,0.14644580893902612,14.6446,True,-0.01304651365496845
2026-06-12,0.147174,100.0,14.7174,71.9077,2026-06-11,488.59,0.14717390859411777,14.7174,True,-0.00621073574347264
2026-06-16,0.148062,100.0,14.8062,72.4513,2026-06-15,489.33,0.14806224838043858,14.8062,True,0.01677543451927832
2026-06-17,0.146812,100.0,14.6812,72.1388,2026-06-16,491.37,0.14681156765777317,14.6812,True,-0.02944869811893902
2026-06-18,0.149328,100.0,14.9328,72.7479,2026-06-17,487.17,0.14932754479955662,14.9328,True,-0.03048326123522571
2026-06-19,0.149899,100.0,14.9899,73.3591,2026-06-18,489.39,0.14989905801099326,14.9899,True,0.0038700053539564294
2026-06-20,0.1505729999999999,100.0,15.0573,73.439,2026-06-19,487.73,0.15057306296516512,15.0573,True,0.004181703574523965
2026-06-23,0.151043,100.0,15.1043,73.765,2026-06-22,488.37,0.1510432663759035,15.1043,True,0.01763576620517071
2026-06-24,0.153221,100.0,15.3221,74.62,2026-06-23,487.01,0.15322067308679493,15.3221,True,-0.02133605739862432
2026-06-25,0.153795,100.0,15.3795,74.7738,2026-06-24,486.19,0.15379542977025443,15.3795,True,0.027944358038656247
2026-06-26,0.155301,100.0,15.5301,75.6347,2026-06-25,487.02,0.15530101433206028,15.5301,True,0.0009228569219921212
2026-06-27,0.158758,100.0,15.8758,77.0611,2026-06-26,485.4,0.1587579316028018,15.8758,True,-0.004308267816943712
2026-06-30,0.159833,100.0,15.9833,77.7539,2026-06-29,486.47,0.15983287766974325,15.9833,True,-0.00765362952348525
2026-07-01,0.161108,100.0,16.1108,78.2696,2026-06-30,485.82,0.16110822938536906,16.1108,True,0.014237987502330185
2026-07-02,0.1628079999999999,100.0,16.2808,78.2652,2026-07-01,480.72,0.16280828756864701,16.2808,True,0.01766305385064726
2026-07-03,0.162603,100.0,16.2603,77.9293,2026-07-02,479.26,0.16260338855735926,16.2603,True,0.023896075671547834
2026-07-04,0.162764,100.0,16.2764,77.2264,2026-07-03,474.47,0.1627635045419099,16.2764,True,-0.030440274881859963
2026-07-07,0.165179,100.0,16.5179,77.9695,2026-07-06,472.03,0.16517911997118828,16.5179,True,0.007263101744481304
2026-07-08,0.161273,100.0,16.1273,76.1258,2026-07-07,472.03,0.1612732241594814,16.1273,True,0.013899380639781356
2026-07-09,0.1621999999999999,100.0,16.22,76.4026,2026-07-08,471.04,0.16219981317934784,16.22,True,-0.011517919362713513
2026-07-10,0.162251,100.0,16.2251,75.93,2026-07-09,467.98,0.16225052352664646,16.2251,True,-0.02936643555662144
2026-07-11,0.16402,100.0,16.402,76.6647,2026-07-10,467.41,0.16402023919043238,16.402,True,0.014583004046553327
2026-07-14,0.16488,100.0,16.488,76.6213,2026-07-13,464.71,0.16487981752060427,16.488,True,-0.01106740634027048
2026-07-15,0.162418,100.0,16.2418,77.4912,2026-07-14,477.11,0.16241789105237786,16.2418,True,-0.006707853941190223
2026-07-16,0.166262,100.0,16.6262,77.9568,2026-07-15,468.88,0.1662617300801911,16.6262,True,-0.016234606157183862
2026-07-17,0.166737,100.0,16.6737,78.3181,2026-07-16,469.71,0.1667371356794618,16.6737,True,0.008137333753488463
2026-07-18,0.165979,100.0,16.5979,78.3987,2026-07-17,472.34,0.16597937926070205,16.5979,True,0.022849920897627385
2026-07-21,0.16669,100.0,16.669,78.3159,2026-07-20,469.83,0.1666898665474746,16.669,True,-0.008006030679519327
2026-07-22,0.167037,100.0,16.7037,78.554,2026-07-21,470.28,0.16703665901165266,16.7037,True,-0.020413941063113228
2026-07-23,0.167115,100.0,16.7115,78.4756,2026-07-22,469.59,0.16711514299708258,16.7115,True,0.008556807142845457
2026-07-24,0.167657,100.0,16.7657,78.4049,2026-07-23,467.65,0.16765722228162086,16.7657,True,0.013258117517178647
2026-07-25,0.167542,100.0,16.7542,78.0308,2026-07-24,465.74,0.1675415467857603,16.7542,True,-0.02705078366527225
2026-07-28,0.163878,100.0,16.3878,78.0172,2026-07-27,476.07,0.1638775810280001,16.3878,True,-0.025566091842454952
2026-07-29,0.16624,100.0,16.624,78.698,2026-07-28,473.4,0.1662399662019434,16.624,True,-0.0020330881012053936
2026-07-30,0.166454,100.0,16.6454,79.357,2026-07-29,476.75,0.16645411641321448,16.6454,True,0.006993716852310428
2026-07-31,0.167356,100.0,16.7356,79.8573,2026-07-30,477.17,0.16735607854642998,16.7356,True,0.004693374002773254
2026-08-01,0.167422,100.0,16.7422,79.4637,2026-07-31,474.63,0.1674224132482144,16.7422,True,0.024683029375971444
2026-08-04,0.169068,100.0,16.9068,80.0687,2026-08-03,473.59,0.16906754787896705,16.9068,True,-0.02674196376228899
2026-08-05,0.1706619999999999,100.0,17.0662,81.1291,2026-08-04,475.38,0.17066157600235599,17.0662,True,-0.024844291284242814
2026-08-06,0.1714679999999999,100.0,17.1468,80.9293,2026-08-05,471.98,0.17146764693419211,17.1468,True,-0.020590769577166768
2026-08-07,0.173263,100.0,17.3263,81.4077,2026-08-06,469.85,0.17326316909652018,17.3263,True,0.009759528587505173
2026-08-08,0.175765,100.0,17.5765,82.1665,2026-08-07,467.48,0.17576473859844272,17.5765,True,-0.0148722190018713
2026-08-11,0.175784,100.0,17.5784,82.606,2026-08-10,469.93,0.17578362734875405,17.5784,True,-0.02119938367184382
2026-08-12,0.176738,100.0,17.6738,82.3742,2026-08-11,466.08,0.17673832818400276,17.6738,True,0.018568955333364556
2026-08-13,0.1782059999999999,100.0,17.8206,82.9977,2026-08-12,465.74,0.1782060806458539,17.8206,True,0.004525428660695496
2026-08-14,0.180154,100.0,18.0154,83.8058,2026-08-13,465.19,0.1801539156043767,18.0154,True,-0.004684637771035227
2026-08-15,0.181743,100.0,18.1743,84.5449,2026-08-14,465.08,0.1817857142857143,18.1786,False,2.3502575457823305
2026-08-18,0.183211,100.0,18.3211,85.0136,2026-08-17,464.02,0.18321106848842722,18.3211,True,0.0037382268103236527
2026-08-19,0.184582,100.0,18.4582,85.1645,2026-08-18,461.39,0.18458245735711656,18.4582,True,0.024777991167734825
2026-08-20,0.185011,100.0,18.5011,85.1293,2026-08-19,460.13,0.18501140981896422,18.5011,True,0.022151059353436864
2026-08-21,0.180336,100.0,18.0336,83.355,2026-08-20,462.22,0.1803362035394401,18.0336,True,0.011286678207600431
2026-08-22,0.18096,100.0,18.096,82.9211,2026-08-21,458.23,0.18095956179211312,18.096,True,-0.024215732034038595
2026-08-25,0.182297,100.0,18.2297,83.2878,2026-08-24,456.88,0.1822968832078445,18.2297,True,-0.006406696515526278
2026-08-26,0.184422,100.0,18.4422,84.4635,2026-08-25,457.99,0.18442214895521736,18.4422,True,0.008076868125428405
2026-08-27,0.183829,100.0,18.3829,84.282,2026-08-26,458.48,0.18382917466410748,18.3829,True,0.009501444684367755
2026-08-28,0.187317,100.0,18.7317,85.9541,2026-08-27,458.87,0.1873168871357901,18.7317,True,-0.006025305226975419
2026-08-29,0.185163,100.0,18.5163,85.6007,2026-08-28,462.3,0.18516266493618863,18.5163,True,-0.018095613668611676
2026-09-01,0.185854,100.0,18.5854,86.3793,2026-08-31,464.77,0.18585386320115327,18.5854,True,-0.007360554344915116
2026-09-02,0.187651,100.0,18.7651,86.753,2026-09-01,462.31,0.18765114317233025,18.7651,True,0.007629713150159034
2026-09-03,0.189762,100.0,18.9762,86.9963,2026-09-02,458.45,0.18976180608572366,18.9762,True,-0.0102188149542215
