config_id,horizon_cbr_rows_pub_proxy,fold_test_year,feature,standardized_coefficient,coefficient_mean,coefficient_std,sign_agreement_folds
logit_full,5,2023,numeric__dmin252,0.05848266759617244,0.15764412095616664,0.18603600193533082,4
logit_full,5,2024,numeric__dmin252,0.08381387866103567,0.15764412095616664,0.18603600193533082,4
logit_full,5,2025,numeric__dmin252,0.4359487539782628,0.15764412095616664,0.18603600193533082,4
logit_full,5,2026,numeric__dmin252,0.05233118358919567,0.15764412095616664,0.18603600193533082,4
logit_full,5,2023,numeric__dmin60,-0.05049264824342237,0.1382179713409698,0.312006461044798,2
logit_full,5,2024,numeric__dmin60,0.0316404029107392,0.1382179713409698,0.312006461044798,2
logit_full,5,2025,numeric__dmin60,-0.03153048511107661,0.1382179713409698,0.312006461044798,2
logit_full,5,2026,numeric__dmin60,0.603254615807639,0.1382179713409698,0.312006461044798,2
logit_full,5,2023,numeric__dom,0.2054734365594669,0.04819285329429634,0.12446221331875615,3
logit_full,5,2024,numeric__dom,0.06072101075050302,0.04819285329429634,0.12446221331875615,3
logit_full,5,2025,numeric__dom,0.023125289409392208,0.04819285329429634,0.12446221331875615,3
logit_full,5,2026,numeric__dom,-0.09654832354217677,0.04819285329429634,0.12446221331875615,3
logit_full,5,2023,numeric__dow,0.009924439411944087,0.10767913543701346,0.07972540259306482,4
logit_full,5,2024,numeric__dow,0.16746952811390622,0.10767913543701346,0.07972540259306482,4
logit_full,5,2025,numeric__dow,0.1777342919184942,0.10767913543701346,0.07972540259306482,4
logit_full,5,2026,numeric__dow,0.07558828230370929,0.10767913543701346,0.07972540259306482,4
logit_full,5,2023,numeric__month,-0.25018759586800754,-0.14769585917554823,0.118995456432191,4
logit_full,5,2024,numeric__month,-0.03099003330789105,-0.14769585917554823,0.118995456432191,4
logit_full,5,2025,numeric__month,-0.2503380541196726,-0.14769585917554823,0.118995456432191,4
logit_full,5,2026,numeric__month,-0.059267753406621757,-0.14769585917554823,0.118995456432191,4
logit_full,5,2023,numeric__pr120,0.20097316587840103,0.08537104956337037,0.14349227703076461,3
logit_full,5,2024,numeric__pr120,0.015365367101704325,0.08537104956337037,0.14349227703076461,3
logit_full,5,2025,numeric__pr120,0.20828820320361122,0.08537104956337037,0.14349227703076461,3
logit_full,5,2026,numeric__pr120,-0.0831425379302351,0.08537104956337037,0.14349227703076461,3
logit_full,5,2023,numeric__pr20,0.2751865072201066,0.34783880681569634,0.07624670781395565,4
logit_full,5,2024,numeric__pr20,0.3389475143150015,0.34783880681569634,0.07624670781395565,4
logit_full,5,2025,numeric__pr20,0.32243435738044285,0.34783880681569634,0.07624670781395565,4
logit_full,5,2026,numeric__pr20,0.4547868483472344,0.34783880681569634,0.07624670781395565,4
logit_full,5,2023,numeric__pr252,-0.2860832453494833,-0.11272520175550577,0.21250239576657423,3
logit_full,5,2024,numeric__pr252,0.1971689879668632,-0.11272520175550577,0.21250239576657423,3
logit_full,5,2025,numeric__pr252,-0.1753663343815294,-0.11272520175550577,0.21250239576657423,3
logit_full,5,2026,numeric__pr252,-0.1866202152578735,-0.11272520175550577,0.21250239576657423,3
logit_full,5,2023,numeric__pr60,-0.23291524587035997,0.09940889155334658,0.424224188945892,2
logit_full,5,2024,numeric__pr60,-0.2961247451308331,0.09940889155334658,0.424224188945892,2
logit_full,5,2025,numeric__pr60,0.3996046328637564,0.09940889155334658,0.424224188945892,2
logit_full,5,2026,numeric__pr60,0.5270709243508229,0.09940889155334658,0.424224188945892,2
logit_full,5,2023,numeric__resid1,0.049312025251053694,0.0754939377024769,0.021701697925222623,4
logit_full,5,2024,numeric__resid1,0.07552284529368251,0.0754939377024769,0.021701697925222623,4
logit_full,5,2025,numeric__resid1,0.1024522244494654,0.0754939377024769,0.021701697925222623,4
logit_full,5,2026,numeric__resid1,0.07468865581570595,0.0754939377024769,0.021701697925222623,4
logit_full,5,2023,numeric__resid5,-0.06494657375343532,-0.020465543832090587,0.03675887492905984,2
logit_full,5,2024,numeric__resid5,-0.03619337003978305,-0.020465543832090587,0.03675887492905984,2
logit_full,5,2025,numeric__resid5,0.00688525572768193,-0.020465543832090587,0.03675887492905984,2
logit_full,5,2026,numeric__resid5,0.01239251273717409,-0.020465543832090587,0.03675887492905984,2
logit_full,5,2023,numeric__ret1,-0.021358368536381647,0.07380847476286212,0.06731474784580896,3
logit_full,5,2024,numeric__ret1,0.07444330311777705,0.07380847476286212,0.06731474784580896,3
logit_full,5,2025,numeric__ret1,0.11522025994107063,0.07380847476286212,0.06731474784580896,3
logit_full,5,2026,numeric__ret1,0.12692870452898244,0.07380847476286212,0.06731474784580896,3
logit_full,5,2023,numeric__ret10,0.04648970126012646,-0.2404824791238899,0.24149995518905273,3
logit_full,5,2024,numeric__ret10,-0.4501943699500221,-0.2404824791238899,0.24149995518905273,3
logit_full,5,2025,numeric__ret10,-0.43019207225606,-0.2404824791238899,0.24149995518905273,3
logit_full,5,2026,numeric__ret10,-0.12803317554960397,-0.2404824791238899,0.24149995518905273,3
logit_full,5,2023,numeric__ret20,0.032416179088477944,-0.17211331160821955,0.16267968733260837,3
logit_full,5,2024,numeric__ret20,-0.34230764050994594,-0.17211331160821955,0.16267968733260837,3
logit_full,5,2025,numeric__ret20,-0.25255082291977604,-0.17211331160821955,0.16267968733260837,3
logit_full,5,2026,numeric__ret20,-0.12601096209163415,-0.17211331160821955,0.16267968733260837,3
logit_full,5,2023,numeric__ret3,-0.20321553370798517,-0.16512238451966388,0.042880984422440815,4
logit_full,5,2024,numeric__ret3,-0.18438010671381153,-0.16512238451966388,0.042880984422440815,4
logit_full,5,2025,numeric__ret3,-0.16846122198711533,-0.16512238451966388,0.042880984422440815,4
logit_full,5,2026,numeric__ret3,-0.10443267566974349,-0.16512238451966388,0.042880984422440815,4
logit_full,5,2023,numeric__ret5,-0.14413056798807605,0.0012684570064970188,0.12887317600388157,2
logit_full,5,2024,numeric__ret5,0.04186759216064804,0.0012684570064970188,0.12887317600388157,2
logit_full,5,2025,numeric__ret5,0.1574571580134405,0.0012684570064970188,0.12887317600388157,2
logit_full,5,2026,numeric__ret5,-0.050120354160024416,0.0012684570064970188,0.12887317600388157,2
logit_full,5,2023,numeric__ret60,0.12480161641712874,-0.4617974342382002,0.401021050991611,3
logit_full,5,2024,numeric__ret60,-0.5448348430237405,-0.4617974342382002,0.401021050991611,3
logit_full,5,2025,numeric__ret60,-0.6652417837131286,-0.4617974342382002,0.401021050991611,3
logit_full,5,2026,numeric__ret60,-0.7619147266330603,-0.4617974342382002,0.401021050991611,3
logit_full,5,2023,numeric__reversal1,-0.0466519505312341,-0.0009773413026694549,0.03430615880921242,2
logit_full,5,2024,numeric__reversal1,0.01029703242518781,-0.0009773413026694549,0.03430615880921242,2
logit_full,5,2025,numeric__reversal1,0.03527229172155884,-0.0009773413026694549,0.03430615880921242,2
logit_full,5,2026,numeric__reversal1,-0.0028267388261903606,-0.0009773413026694549,0.03430615880921242,2
logit_full,5,2023,numeric__vol20,0.07499048003083132,-0.26326620566164927,0.396855383202427,3
logit_full,5,2024,numeric__vol20,-0.7967461755225117,-0.26326620566164927,0.396855383202427,3
logit_full,5,2025,numeric__vol20,-0.33059100062379876,-0.26326620566164927,0.396855383202427,3
