config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,train_start,train_end_inclusive,validation_start,validation_end_inclusive_after_purge,test_start,test_end_inclusive,purge_cbr_rows_pub_proxy,threshold,threshold_selected_with_labels,validation_mean_signals_per_week,eligible_count,baseline_hits,baseline_hit_rate,signal_count,signal_hits,hit_rate,hit_wilson95_low,hit_wilson95_high,lift,signals_per_week,signal_symmetric_bps,baseline_symmetric_bps,signal_forward_bps,baseline_forward_bps,signal_regret_bps,baseline_regret_bps,prior_year_prevalence,model_brier,prior_year_prevalence_brier,oracle_test_climatology_brier
logit_core_vol_calendar,logistic,core_vol_calendar,3,2023,UZS,2020-01-01,2021-12-28,2022-01-11,2022-12-28,2023-01-10,2023-12-27,3,0.10914753250011482,False,1.0016901408450702,244,110,0.45081967213114754,61,25,0.4098360655737705,0.2953514834927377,0.5350043374617113,0.9090909090909091,1.2130681818181819,-5.56377620670004,1.39131826974685,5.000503047332148,15.264393811489512,77.50267147798458,69.55261255562054,0.3360655737704918,0.3041256241416116,0.26074979844127927,0.2475812953507123
logit_core_vol_calendar,logistic,core_vol_calendar,3,2024,AMD,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.29021323693301754,False,1.0016901408450705,245,98,0.4,58,25,0.43103448275862066,0.3118160080083492,0.5588212329427257,1.0775862068965516,1.1534090909090908,5.254438662516461,1.054443717846404,20.198101880077736,11.720639771190896,68.74328521946423,69.13725164639852,0.44508196721311477,0.23340292977348726,0.24203238376780437,0.24000000000000005
logit_core_vol_calendar,logistic,core_vol_calendar,3,2024,KGS,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.29021323693301754,False,1.0016901408450705,245,101,0.4122448979591837,59,25,0.423728813559322,0.3061253228310244,0.5506574452716337,1.0278570229904347,1.1732954545454546,8.796996056353136,1.076265360178538,23.16014723804607,11.912851597219483,61.04197162169039,65.25301460667265,0.44508196721311477,0.24264238292414622,0.2433773151829934,0.24229904206580588
logit_core_vol_calendar,logistic,core_vol_calendar,3,2024,KZT,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.29021323693301754,False,1.0016901408450705,245,82,0.3346938775510204,50,19,0.38,0.2586259584257722,0.5184980497760643,1.1353658536585365,0.9943181818181819,8.087568378531287,1.358512254547834,12.25210150124463,-0.5507583511298314,81.13943152743778,87.0905174770872,0.44508196721311477,0.22399769937287453,0.23485941622012957,0.222673885880883
logit_core_vol_calendar,logistic,core_vol_calendar,3,2024,TJS,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.29021323693301754,False,1.0016901408450705,245,98,0.4,58,24,0.41379310344827586,0.29627832678138283,0.5420182244074607,1.0344827586206895,1.1534090909090908,5.077251422799226,1.044014813598734,18.011718166797753,10.051261367532824,71.32009871610174,68.4528015482439,0.44508196721311477,0.2339833621215933,0.24203238376780434,0.24000000000000005
logit_core_vol_calendar,logistic,core_vol_calendar,3,2024,UZS,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.29021323693301754,False,1.0016901408450705,245,94,0.3836734693877551,56,26,0.4642857142857143,0.34019643403583766,0.5929604334275992,1.2101063829787235,1.1136363636363635,5.357976569710197,1.1227142063913833,17.826049633998217,6.4336066647682655,66.4790954817562,70.50845234869746,0.44508196721311477,0.23454005046916537,0.24023914188088563,0.23646813827571841
logit_core_vol_calendar,logistic,core_vol_calendar,3,2025,AMD,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.40244011827683984,False,1.0016901408450702,244,68,0.2786885245901639,50,19,0.38,0.2586259584257722,0.5184980497760643,1.363529411764706,0.9971509971509972,8.38343030249589,0.13773345430802938,4.026310091925978,-18.337166220525635,77.2960137045651,94.37138073801825,0.38612244897959186,0.23087137004010427,0.21256327896163482,0.20102123085192153
logit_core_vol_calendar,logistic,core_vol_calendar,3,2025,KGS,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.40244011827683984,False,1.0016901408450702,244,62,0.2540983606557377,45,14,0.3111111111111111,0.19528525463541907,0.4566507998754897,1.2243727598566307,0.8974358974358974,3.9632492390759797,0.15072422928123116,2.930900248463973,-21.89857295764788,77.0757849609735,96.5009859428173,0.38612244897959186,0.21498137100324827,0.20696274366554918,0.18953238376780435
logit_core_vol_calendar,logistic,core_vol_calendar,3,2025,KZT,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.40244011827683984,False,1.0016901408450702,244,64,0.26229508196721313,39,13,0.3333333333333333,0.20632766106915157,0.4902289567975947,1.2708333333333333,0.7777777777777777,-9.142668231790319,0.9313528381410803,5.384378335330999,-18.651391700751198,74.30690145540571,101.63442958060966,0.38612244897959186,0.22454154128353676,0.20882958876424437,0.1934963719430261
logit_core_vol_calendar,logistic,core_vol_calendar,3,2025,TJS,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.40244011827683984,False,1.0016901408450702,244,82,0.3360655737704918,48,16,0.3333333333333333,0.2167660137089678,0.47460153667527943,0.991869918699187,0.9572649572649574,3.702307346924915,0.24316377000494702,16.010023370202816,-7.6548389173514275,76.04959643612126,93.74956692028941,0.38612244897959186,0.2409135617383586,0.22563119465250137,0.22312550389680197
logit_core_vol_calendar,logistic,core_vol_calendar,3,2025,UZS,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.40244011827683984,False,1.0016901408450702,244,67,0.27459016393442626,43,15,0.3488372093023256,0.22418398748963103,0.49828492902901905,1.270392224921902,0.8575498575498576,-1.309714871244043,0.5039246477486465,8.05126336463465,-15.31014870797065,98.2763184961709,105.86943421358649,0.38612244897959186,0.216453594619744,0.2116298564122872,0.19919040580489114
logit_core_vol_calendar,logistic,core_vol_calendar,3,2026,AMD,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.34886341910239654,False,1.0028089887640448,158,64,0.4050632911392405,35,18,0.5142857142857142,0.35568539626711626,0.6700601960874726,1.269642857142857,1.079295154185022,22.330824644877996,1.1905385847739294,44.972105315556185,17.44166861068012,46.77491930906192,68.69567624049905,0.28114754098360656,0.2457538888890289,0.2563421344473208,0.24098702131068742
logit_core_vol_calendar,logistic,core_vol_calendar,3,2026,KGS,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.34886341910239654,False,1.0028089887640448,158,60,0.379746835443038,37,18,0.4864864864864865,0.33446153327211037,0.6410536277401908,1.281081081081081,1.1409691629955947,13.665810860229836,1.2573594758677948,29.14810141564208,11.860518254394535,59.33092396112385,73.76613094140238,0.28114754098360656,0.2388632937873728,0.24526099728193382,0.2355391764140362
logit_core_vol_calendar,logistic,core_vol_calendar,3,2026,KZT,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.34886341910239654,False,1.0028089887640448,158,67,0.4240506329113924,30,12,0.4,0.24590394326083403,0.5767994750172616,0.9432835820895523,0.9251101321585903,-3.8658307190500016,1.6716525961369544,4.299492355109921,25.05024289671819,92.21004791128262,86.70409182792886,0.28114754098360656,0.2784309577865136,0.26465298732136106,0.2442316936388399
logit_core_vol_calendar,logistic,core_vol_calendar,3,2026,TJS,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.34886341910239654,False,1.0028089887640448,158,63,0.3987341772151899,34,16,0.47058823529411764,0.31451251633111366,0.6326355957994516,1.1802054154995332,1.0484581497797356,18.621651788039852,1.7844150943014403,35.68876816068205,13.119406493157106,58.95570257371361,73.35036144888913,0.28114754098360656,0.2384670798011793,0.2535718501559741,0.23974523313571547
logit_core_vol_calendar,logistic,core_vol_calendar,3,2026,UZS,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.34886341910239654,False,1.0028089887640448,158,68,0.43037974683544306,34,17,0.5,0.34069062628048985,0.6593093737195102,1.1617647058823528,1.0484581497797356,21.885651181122896,1.4188048357342669,39.40989032509815,14.616949670973497,57.71035115476125,78.21615350280204,0.28114754098360656,0.25045537708663196,0.26742327161270785,0.245153020349303
logit_full,logistic,full,3,2023,AMD,2020-01-01,2021-12-28,2022-01-11,2022-12-28,2023-01-10,2023-12-27,3,0.0995074551666462,False,1.0016901408450702,244,112,0.45901639344262296,61,20,0.32786885245901637,0.2233495518172607,0.45278428818668737,0.7142857142857142,1.2130681818181819,-7.486077834335598,1.436123331198088,10.04048509469481,20.745133215193363,78.955022739683,72.79903788226619,0.3360655737704918,0.26451814568144194,0.263437248051599,0.24832034399355007
