config_id,track,rows,dates,signals,brier,log_loss,auc,hit_rate,lift,forward_delta_bps,symmetric_bps,symmetric_delta_bps,regret_bps,min_cell_week_coverage,mean_cell_week_coverage,min_observed_calendar_week_coverage,mean_observed_calendar_week_coverage
annual_recent_calibration_3m,development_2023_2025,3410,682,567,0.1518267601227173,0.49082191803340547,0.6617539734935755,0.26102292768959434,1.2532026667757374,47.234892832128345,41.18992651284959,34.15102610428863,215.3775187722482,0.32608695652173914,0.7345893719806763,0.3333333333333333,0.724822695035461
baseline_reproduction,development_2023_2025,3410,682,652,0.15588651575908657,0.4896584021741,0.5828861889941301,0.25,1.2890565479583003,41.486651134122475,39.43938503888643,33.56124835633309,232.24592632862084,0.6222222222222222,0.8276650563607085,0.6382978723404256,0.8210106382978725
basis_train_120m,development_2023_2025,3410,682,671,0.1485673308684625,0.4637922140926867,0.6744281155827417,0.2608047690014903,1.3415902761700311,43.33983607864668,36.923340587997885,30.75642449892829,239.1800132319505,0.6956521739130435,0.8709822866344604,0.6875,0.8555260047281324
long_with_historical_cny,development_2023_2025,3410,682,674,0.14799684505654306,0.46244464875707575,0.6768886725679615,0.2626112759643917,1.3383447662063424,37.18451163212179,34.13160116322543,27.861468670332332,242.53739775318746,0.6739130434782609,0.8723993558776167,0.6666666666666666,0.8541075650118203
annual_recent_calibration_3m,diagnostic_2026,705,141,145,0.2159536357495071,0.8850717045640067,0.57939827893433,0.2896551724137931,1.1733703190013869,-6.081482025659192,58.90731349397917,25.456961392815316,255.92650791291035,0.75,0.8571428571428571,0.7333333333333333,0.8400000000000001
baseline_reproduction,diagnostic_2026,705,141,155,0.20061814024536342,0.621030136309709,0.6233484723369116,0.3419354838709677,1.3981290926099157,30.256763395404274,54.73076677275031,21.66615458986326,236.34762903441649,0.8928571428571429,0.9285714285714286,0.8333333333333334,0.9066666666666666
basis_train_120m,diagnostic_2026,705,141,158,0.20282509530679488,0.6287501784965853,0.6281672389065147,0.310126582278481,1.2656164132625023,23.792669231035827,47.33308795634249,14.1506886908898,242.00153088025115,0.8928571428571429,0.9357142857142857,0.8666666666666667,0.9133333333333333
long_with_historical_cny,diagnostic_2026,705,141,156,0.20251383574582218,0.6273647282964103,0.6279390673214829,0.3076923076923077,1.255192878338279,33.25337651143614,47.530066455555335,14.390521485271615,236.40827774524072,0.8928571428571429,0.9214285714285715,0.8666666666666667,0.9066666666666666
