config_id,track,rows,dates,signals,brier,log_loss,auc,hit_rate,lift,forward_delta_bps,symmetric_bps,symmetric_delta_bps,regret_bps,min_cell_week_coverage,mean_cell_week_coverage,min_observed_calendar_week_coverage,mean_observed_calendar_week_coverage
basis_train_3m,diagnostic_2026,780,156,171,0.2276700800943936,0.6668211539771954,0.6200108052069416,0.391812865497076,1.1476885911935875,14.380930359204767,19.873322452437936,17.516850625221625,95.97923603827016,0.7419354838709677,0.9419354838709678,0.7575757575757576,0.9212121212121213
basis_train_60m,diagnostic_2026,780,156,171,0.20733334202868609,0.6057261713430578,0.7014221988596127,0.47953216374269003,1.4029392410616361,32.84348218990077,27.052654111056384,24.666822813691333,84.38012680367883,0.9032258064516129,0.9354838709677418,0.8787878787878788,0.909090909090909
basis_train_6m,diagnostic_2026,780,156,173,0.24411977690285366,0.7175418078748658,0.5854925495177812,0.44508670520231214,1.2984542211652794,22.50216514485503,25.055955665202497,22.660485086890322,93.23386520143595,0.9032258064516129,0.9225806451612903,0.8787878787878788,0.9151515151515153
basis_train_allm,diagnostic_2026,780,156,172,0.20834379836188915,0.608871801359282,0.6942199443677859,0.4883720930232558,1.4266739248775175,33.70333066113332,27.024207316806365,24.63744503466098,83.05855764979536,0.9354838709677419,0.9483870967741936,0.9090909090909091,0.9212121212121213
capacity_extra_trees,diagnostic_2026,780,156,176,0.20482410412822258,0.5969259734576668,0.7122310562089784,0.4772727272727273,1.3959731543624159,27.734334630582783,23.343731702057344,20.973590750840046,87.46539644640569,0.9032258064516129,0.9548387096774194,0.8484848484848485,0.9151515151515153
capacity_hgb1,diagnostic_2026,780,156,174,0.2071979282644374,0.6067772313619813,0.6999547349438933,0.4425287356321839,1.2945360491432267,30.539414139099687,23.980567667583493,21.60797482279989,90.45854839519077,0.9032258064516129,0.9419354838709678,0.9090909090909091,0.9272727272727274
capacity_hgb3,diagnostic_2026,780,156,166,0.2129609577886501,0.622971181971871,0.6943732614933089,0.463855421686747,1.3577483892845033,38.098823764650035,29.68491755034434,27.313529021986017,79.73335937332092,0.7741935483870968,0.8838709677419354,0.7878787878787878,0.884848484848485
capacity_hgb4,diagnostic_2026,780,156,169,0.21731570514109977,0.632780019088697,0.6844989085280825,0.4437869822485207,1.2965425531914894,32.73467534282263,26.54497879987092,24.169812928786612,82.85006024325055,0.8709677419354839,0.9032258064516128,0.8787878787878788,0.8969696969696969
capacity_hgb6,diagnostic_2026,780,156,165,0.22150334274247568,0.6414450933345007,0.6724562133590322,0.4303030303030303,1.2563520871143374,28.153371071563527,21.784702441374396,19.412168073430916,87.99480537011351,0.8064516129032258,0.8774193548387096,0.7878787878787878,0.8666666666666666
capacity_logit,diagnostic_2026,780,156,174,0.2091466153433777,0.6070089544492954,0.7122675602864841,0.4827586206896552,1.4117647058823528,30.207857191208202,26.06065813695545,23.68703090729057,87.51920860193658,0.9354838709677419,0.9612903225806452,0.9090909090909091,0.9212121212121213
decay_12m,diagnostic_2026,780,156,168,0.20888616993732848,0.6115561013655378,0.7050215009016507,0.47619047619047616,1.3927017073987278,39.03761877416356,29.862027977375284,27.484149904725573,78.67073115659345,0.9032258064516129,0.9161290322580644,0.8787878787878788,0.9151515151515153
decay_24m,diagnostic_2026,780,156,173,0.20987656772201504,0.6127936439214786,0.6956837578757546,0.44508670520231214,1.3031026252983293,28.04973084736955,24.55611574880163,22.175997374794118,88.49487094501073,0.9032258064516129,0.9419354838709678,0.8787878787878788,0.9151515151515153
features_basis_normalized,diagnostic_2026,780,156,174,0.21431956153145393,0.6218003427952083,0.6932124318286352,0.4827586206896552,1.4097902097902097,33.16768145126112,27.073810018803147,24.69486812332252,84.3888513620905,0.967741935483871,0.9741935483870968,0.9393939393939394,0.9575757575757576
