config_id,fold_test_year,corridor,brier,signals,mean_per_corridor_week,hit_rate,lift,forward_delta_bps,symmetric_bps,regret_bps,min_cell_week_coverage,mean_cell_week_coverage
monthly_structural_val3,2025,UZS,0.1428200633978531,50,1.002865329512894,0.26,1.3108333333333335,38.232770576156916,27.033829116506116,120.37081455413423,0.8775510204081632,0.8775510204081632
monthly_structural_val3,2026,AMD,0.21482428140862025,33,1.0266666666666666,0.48484848484848486,1.4545454545454546,29.710710899622583,27.33087896527624,80.67657698092142,0.9354838709677419,0.9354838709677419
monthly_structural_val3,2026,KGS,0.1916495726446837,34,1.0577777777777777,0.4411764705882353,1.4338235294117645,19.10867088630405,21.979837653478686,101.64262228929704,0.967741935483871,0.967741935483871
monthly_structural_val3,2026,KZT,0.24477917398302707,35,1.0888888888888888,0.45714285714285713,1.2511278195488724,29.396706388411594,35.559752488929036,97.21625604007063,0.967741935483871,0.967741935483871
monthly_structural_val3,2026,TJS,0.19283814277457478,34,1.0577777777777777,0.5294117647058824,1.6517647058823526,23.410222636140485,23.953868243901667,92.49751615122835,0.967741935483871,0.967741935483871
monthly_structural_val3,2026,UZS,0.22238870049030895,31,0.9644444444444443,0.5483870967741935,1.4258064516129028,37.00851247245825,24.077515528156702,87.14846024624332,0.8709677419354839,0.8709677419354839
monthly_train24_val1,2023,AMD,0.21553957872927326,47,0.9454022988505747,0.3829787234042553,0.9755879059350497,28.336360896256014,19.97057260781651,85.04513443639487,0.8333333333333334,0.8333333333333334
monthly_train24_val1,2023,KGS,0.2116299763980268,48,0.9655172413793103,0.4375,1.1263297872340428,32.65303417435379,26.615463118937218,66.87627282514661,0.875,0.875
monthly_train24_val1,2023,KZT,0.2144949435913369,50,1.0057471264367817,0.5,1.3595505617977528,24.643456501127957,26.32362129175834,93.64351227444959,0.9166666666666666,0.9166666666666666
monthly_train24_val1,2023,TJS,0.19932286521873777,50,1.0057471264367817,0.44,1.1327659574468085,24.702158076158394,21.130665641576332,77.23785680914656,0.9375,0.9375
monthly_train24_val1,2023,UZS,0.22471519807490045,47,0.9454022988505747,0.48936170212765956,1.2465845464725636,27.5225169934689,14.204817248077013,80.18754958630136,0.8958333333333334,0.8958333333333334
monthly_train24_val1,2024,AMD,0.21638106575604568,49,0.98,0.40816326530612246,1.1668667466986795,26.473366413201944,12.114299964052968,68.32751601765841,0.8571428571428571,0.8571428571428571
monthly_train24_val1,2024,KGS,0.24162376178824624,47,0.94,0.48936170212765956,1.321276595744681,42.70424730282306,25.52011138954965,53.368009148422516,0.7959183673469388,0.7959183673469388
monthly_train24_val1,2024,KZT,0.21015723391585844,49,0.98,0.32653061224489793,1.2207221350078492,38.74029715403887,25.397086471273013,94.83696328304117,0.8979591836734694,0.8979591836734694
monthly_train24_val1,2024,TJS,0.2169076309714757,47,0.94,0.40425531914893614,1.1556946182728411,33.87414774247311,15.095154582444417,67.5157797206177,0.8163265306122449,0.8163265306122449
monthly_train24_val1,2024,UZS,0.20646639814339807,43,0.86,0.46511627906976744,1.4127906976744184,47.27358273745755,28.40987242764007,62.09024668680036,0.7755102040816326,0.7755102040816326
monthly_train24_val1,2025,AMD,0.14759345392876988,49,0.982808022922636,0.3469387755102041,1.5841355410088565,42.48128970786481,32.01160166252957,104.80700854046717,0.8571428571428571,0.8571428571428571
monthly_train24_val1,2025,KGS,0.14027432970744647,47,0.9426934097421202,0.3404255319148936,1.6812852800694744,36.71285425204878,32.51398874792256,119.12851033814337,0.8163265306122449,0.8163265306122449
monthly_train24_val1,2025,KZT,0.1475770329597905,48,0.9627507163323782,0.3333333333333333,1.6805555555555556,31.278194317029545,26.48750765122415,128.39781845864965,0.8571428571428571,0.8571428571428571
monthly_train24_val1,2025,TJS,0.20249522647321488,51,1.0229226361031518,0.39215686274509803,1.3557422969187676,22.262489665354256,16.972959876203745,127.3407193906364,0.8571428571428571,0.8571428571428571
monthly_train24_val1,2025,UZS,0.13274395757426455,49,0.982808022922636,0.2653061224489796,1.3375850340136055,35.52728168768569,24.787700580142623,129.25270263363566,0.8775510204081632,0.8775510204081632
monthly_train24_val1,2026,AMD,0.2510518755278522,34,1.0577777777777777,0.47058823529411764,1.4117647058823528,34.78755763372425,34.273720660430115,77.59793629247339,0.967741935483871,0.967741935483871
monthly_train24_val1,2026,KGS,0.24639804218163674,33,1.0266666666666666,0.5151515151515151,1.674242424242424,42.03662015932707,39.473935895652325,79.93374780874574,0.9354838709677419,0.9354838709677419
monthly_train24_val1,2026,KZT,0.2589272364981448,32,0.9955555555555554,0.375,1.0263157894736843,28.035019372326992,41.081299813139594,107.45840265492669,0.9354838709677419,0.9354838709677419
monthly_train24_val1,2026,TJS,0.24508279455557905,32,0.9955555555555554,0.46875,1.4625,25.38810627250531,25.61806384341562,95.67379068724243,0.8387096774193549,0.8387096774193549
monthly_train24_val1,2026,UZS,0.2551503184803926,32,0.9955555555555554,0.65625,1.7062499999999998,34.528989940622395,35.751202864784254,87.80710860409755,0.9032258064516129,0.9032258064516129
basis_train_allm,2023,AMD,0.2065711568874882,59,1.1867816091954022,0.4576271186440678,1.165744870651204,19.67056455821743,24.260101199961593,90.96792649404637,1.0,1.0
basis_train_allm,2023,KGS,0.19727753264012504,56,1.1264367816091954,0.4642857142857143,1.1952887537993924,25.738446786662717,26.25767135226248,77.8238186177504,0.9791666666666666,0.9791666666666666
basis_train_allm,2023,KZT,0.19807604912366947,56,1.1264367816091954,0.42857142857142855,1.1653290529695024,19.23004771545086,23.290820298668354,105.97124567366734,0.9791666666666666,0.9791666666666666
basis_train_allm,2023,TJS,0.19878534444007426,56,1.1264367816091954,0.4642857142857143,1.1952887537993924,25.13658865152922,25.598984775317515,80.68551032855888,0.9791666666666666,0.9791666666666666
basis_train_allm,2023,UZS,0.2041236881420355,56,1.1264367816091954,0.48214285714285715,1.2281954887218043,31.420617194913177,31.68634174698351,80.00620184299821,0.9791666666666666,0.9791666666666666
basis_train_allm,2024,AMD,0.19687759938235985,44,0.88,0.45454545454545453,1.299465240641711,30.04273976028442,12.999764076009335,79.60789231497057,0.8367346938775511,0.8367346938775511
basis_train_allm,2024,KGS,0.20276240644507915,44,0.88,0.45454545454545453,1.2272727272727275,39.22451546319922,25.938309962784345,62.49972708220545,0.8367346938775511,0.8367346938775511
basis_train_allm,2024,KZT,0.19192022943032014,48,0.96,0.3125,1.1682692307692308,7.770174705656285,0.7364997839646321,118.22745929769349,0.8979591836734694,0.8979591836734694
basis_train_allm,2024,TJS,0.19659887865025077,44,0.88,0.4318181818181818,1.2344919786096256,30.338465145905978,11.627789268523639,79.43311305243593,0.8163265306122449,0.8163265306122449
basis_train_allm,2024,UZS,0.176532708332495,45,0.9,0.4444444444444444,1.3499999999999999,29.03164242756407,13.761933837594592,84.08983018776617,0.8367346938775511,0.8367346938775511
basis_train_allm,2025,AMD,0.16335355407819782,44,0.8825214899713466,0.38636363636363635,1.7641509433962266,63.78614408058787,46.482988533337945,92.00813577647854,0.8367346938775511,0.8367346938775511
basis_train_allm,2025,KGS,0.15581747764230072,38,0.7621776504297993,0.2894736842105263,1.4296455424274972,76.8232399515664,49.30035225685168,82.26073263283472,0.7142857142857143,0.7142857142857143
basis_train_allm,2025,KZT,0.15673007739736025,44,0.8825214899713466,0.36363636363636365,1.833333333333334,52.697895311829896,34.60888397791953,109.017903485751,0.8163265306122449,0.8163265306122449
basis_train_allm,2025,TJS,0.19219616474244353,42,0.8424068767908309,0.5476190476190477,1.8931972789115648,80.85554691757,51.188593991222035,75.92886275009124,0.7959183673469388,0.7959183673469388
basis_train_allm,2025,UZS,0.14758682020309333,52,1.0429799426934097,0.28846153846153844,1.4543269230769234,47.1780453844187,37.56461212587412,116.14113724350706,0.9183673469387755,0.9183673469387755
basis_train_allm,2026,AMD,0.2022909839980717,34,1.0577777777777777,0.5,1.5,38.926626675944625,30.45716852455419,70.61317378241071,0.9354838709677419,0.9354838709677419
basis_train_allm,2026,KGS,0.18883806996994,34,1.0577777777777777,0.47058823529411764,1.529411764705882,39.6852976584236,30.51872659271374,75.87856671616996,0.9354838709677419,0.9354838709677419
basis_train_allm,2026,KZT,0.2369271971391627,35,1.0888888888888888,0.4,1.0947368421052632,26.541493460639018,21.473839604144793,99.21060554356842,0.967741935483871,0.967741935483871
basis_train_allm,2026,TJS,0.19684679579154155,35,1.0888888888888888,0.4857142857142857,1.5154285714285711,26.131863885305147,22.918682302658397,87.94015622419968,0.967741935483871,0.967741935483871
basis_train_allm,2026,UZS,0.21681594491072978,34,1.0577777777777777,0.5882352941176471,1.5294117647058822,37.664704095246115,30.036616404866866,81.0316493217993,0.9354838709677419,0.9354838709677419
basis_train_36m,2023,AMD,0.21316305253540382,52,1.0459770114942528,0.40384615384615385,1.0287449392712547,20.53936227427895,24.0147206389631,99.31766153478588,0.9375,0.9375
basis_train_36m,2023,KGS,0.19934462345873516,48,0.9655172413793103,0.5208333333333334,1.3408687943262412,41.428974763927776,29.35724378637511,55.23321930615717,0.8958333333333334,0.8958333333333334
basis_train_36m,2023,KZT,0.20209750007921448,49,0.985632183908046,0.5102040816326531,1.38729649163036,40.468411290320056,29.009259030023074,80.25355932078018,0.8541666666666666,0.8541666666666666
basis_train_36m,2023,TJS,0.20255624204640743,50,1.0057471264367817,0.48,1.235744680851064,18.510269057588996,18.166062999789514,86.72741048293365,0.9166666666666666,0.9166666666666666
basis_train_36m,2023,UZS,0.20927773862782342,52,1.0459770114942528,0.5384615384615384,1.3716599190283394,35.49971372678745,32.686171755276234,78.18623709665975,0.9583333333333334,0.9583333333333334
basis_train_36m,2024,AMD,0.20007282859687828,50,1.0,0.44,1.2578823529411765,29.788775831580676,19.63405812742951,78.93256078784889,0.8979591836734694,0.8979591836734694
basis_train_36m,2024,KGS,0.20095015596760063,45,0.9,0.5333333333333333,1.4400000000000002,51.08438506772126,32.254657283420386,57.66698583503634,0.8775510204081632,0.8775510204081632
basis_train_36m,2024,KZT,0.2086619992824065,50,1.0,0.34,1.271076923076923,28.11197825953132,17.95192946158772,103.38941476211284,0.9183673469387755,0.9183673469387755
basis_train_36m,2024,TJS,0.20536765540959637,43,0.86,0.4883720930232558,1.3961696306429547,57.17579343713488,34.54231003962275,60.63464425978994,0.8367346938775511,0.8367346938775511
basis_train_36m,2024,UZS,0.18994759018526147,50,1.0,0.48,1.458,44.50186403535373,28.39239920690792,67.83173041947646,0.9183673469387755,0.9183673469387755
basis_train_36m,2025,AMD,0.16365129586091284,44,0.8825214899713466,0.3181818181818182,1.4528301886792454,59.48027292233965,41.95762605793223,92.5243375022747,0.8163265306122449,0.8163265306122449
basis_train_36m,2025,KGS,0.16104373578996278,44,0.8825214899713466,0.3409090909090909,1.6836734693877549,62.74285984201571,44.469837607963804,93.49147631654168,0.8163265306122449,0.8163265306122449
basis_train_36m,2025,KZT,0.16295548281530958,47,0.9426934097421202,0.40425531914893614,2.0381205673758873,51.97069940620194,37.0459841621501,108.34791381666086,0.8571428571428571,0.8571428571428571
basis_train_36m,2025,TJS,0.19386883757146772,48,0.9627507163323782,0.4375,1.5125000000000002,60.67240635179716,42.24965753390415,89.81312988624836,0.8979591836734694,0.8979591836734694
basis_train_36m,2025,UZS,0.1530827176015167,47,0.9426934097421202,0.3191489361702128,1.60904255319149,57.497011285038,41.58611404639583,108.29247795146587,0.8979591836734694,0.8979591836734694
basis_train_36m,2026,AMD,0.20143858695209596,36,1.1199999999999999,0.3888888888888889,1.1666666666666665,23.84271056409985,19.79462298055226,89.8014555183226,0.967741935483871,0.967741935483871
basis_train_36m,2026,KGS,0.18678312468840913,36,1.1199999999999999,0.3888888888888889,1.2638888888888886,23.720304721675813,19.55833936508232,97.83508116074634,0.967741935483871,0.967741935483871
basis_train_36m,2026,KZT,0.23604042078733728,34,1.0577777777777777,0.4117647058823529,1.126934984520124,26.217418893593223,22.400344019319636,103.84828966678558,0.9354838709677419,0.9354838709677419
basis_train_36m,2026,TJS,0.19716647790056419,36,1.1199999999999999,0.4166666666666667,1.2999999999999996,17.54795151547701,13.795362092067958,100.16853282841569,0.967741935483871,0.967741935483871
basis_train_36m,2026,UZS,0.21867310517128813,33,1.0266666666666666,0.5757575757575758,1.4969696969696968,45.39638414065871,34.827848327358836,83.3116185210438,0.9032258064516129,0.9032258064516129
