config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,train_start,train_end_inclusive,validation_start,validation_end_inclusive_after_purge,test_start,test_end_inclusive,purge_cbr_rows_pub_proxy,threshold,threshold_scope,threshold_selected_with_labels,validation_candidate_mean_signals_per_corridor_week,validation_portfolio_signals_per_week,validation_candidate_weighted_error_3,validation_corridor_candidate_signals_per_week,validation_corridor_candidate_weighted_error_3,validation_corridor_candidate_weeks_with_1_to_2_signals_share,validation_corridor_candidate_silent_week_share,eligible_count,baseline_hits,baseline_hit_rate,signal_count,signal_hits,hit_rate,hit_naive_iid_wilson95_low,hit_naive_iid_wilson95_high,hit_interval_note,lift,signals_per_week,candidate_signal_count,candidate_signal_hits,candidate_hit_rate,candidate_lift,candidate_false_positives,candidate_false_negatives,candidate_weighted_error_1,candidate_weighted_error_2,candidate_weighted_error_3,candidate_weighted_error_5,candidate_signals_per_corridor_week,candidate_silent_week_share,candidate_weeks_with_1_to_2_signals_share,candidate_weeks_above_2_signals_share,candidate_maximum_calendar_gap_days,portfolio_signals_per_week,portfolio_silent_week_share,portfolio_weeks_with_1_to_2_signals_share,portfolio_weeks_above_2_signals_share,portfolio_maximum_calendar_gap_days,candidate_signal_symmetric_bps,candidate_signal_forward_bps,candidate_signal_regret_bps,signal_symmetric_bps,baseline_symmetric_bps,signal_forward_bps,baseline_forward_bps,signal_regret_bps,baseline_regret_bps,prior_year_prevalence,model_brier,prior_year_prevalence_brier,oracle_test_climatology_brier
basis_train_3m,hist_gradient_boosting,basis_train_3m,5,2023,AMD,2021-10-01,2021-12-24,2022-01-11,2022-12-24,2023-01-10,2023-12-23,5,0.21788178183680898,per_corridor,True,1.0298850574712644,1.084507042253521,0.6066115702479339,1.0660919540229885,0.6033057851239669,0.9166666666666666,0.08333333333333333,242,95,0.3925619834710744,21,8,0.38095238095238093,0.20750767797982506,0.5912170418449848,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,0.9704260651629072,0.4224137931034483,52,22,0.4230769230769231,1.0777327935222671,30,73,0.4256198347107438,0.5495867768595041,0.6735537190082644,0.9214876033057852,1.045977011494253,0.041666666666666664,0.9583333333333334,0.0,13.0,1.045977011494253,0.041666666666666664,0.9583333333333334,0.0,13.0,22.086316427597655,50.305043506444434,94.53614225950878,19.02900098073886,3.453191465705983,10.018169959365888,33.27828577245119,137.54155827930305,104.36677336765345,0.29338842975206614,0.23892940069003765,0.2482924663615873,0.23845707260433036
basis_train_3m,hist_gradient_boosting,basis_train_3m,5,2023,KGS,2021-10-01,2021-12-24,2022-01-11,2022-12-24,2023-01-10,2023-12-23,5,0.24804824353751004,per_corridor,True,1.0298850574712644,1.084507042253521,0.6066115702479339,1.045977011494253,0.5785123966942148,0.8958333333333334,0.10416666666666667,242,94,0.3884297520661157,10,7,0.7,0.39677321997956516,0.892210712513788,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.802127659574468,0.20114942528735633,47,24,0.5106382978723404,1.314622000905387,23,70,0.384297520661157,0.4793388429752066,0.5743801652892562,0.7644628099173554,0.9454022988505747,0.14583333333333334,0.8541666666666666,0.0,14.0,1.045977011494253,0.041666666666666664,0.9583333333333334,0.0,13.0,25.858881185689853,60.713770211322675,69.51053500085052,18.619804580837787,2.7232742026426195,62.63572027831144,31.084960136487794,106.19902705836571,90.3659060923096,0.2644628099173554,0.2336546848685242,0.25291988252168573,0.23755207977597154
basis_train_3m,hist_gradient_boosting,basis_train_3m,5,2023,KZT,2021-10-01,2021-12-24,2022-01-11,2022-12-24,2023-01-10,2023-12-23,5,0.2544828651808598,per_corridor,True,1.0298850574712644,1.084507042253521,0.6066115702479339,1.0057471264367814,0.6322314049586777,0.9166666666666666,0.08333333333333333,242,89,0.3677685950413223,8,3,0.375,0.13684175946152105,0.6942621454161981,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.0196629213483146,0.16091954022988506,47,20,0.425531914893617,1.1570643079129812,27,69,0.39669421487603307,0.5082644628099173,0.6198347107438017,0.8429752066115702,0.9454022988505747,0.10416666666666667,0.8958333333333334,0.0,14.0,1.045977011494253,0.041666666666666664,0.9583333333333334,0.0,13.0,18.733808408641227,52.11508801844778,114.52889058246252,13.421228582558147,3.481329878340394,47.527692241743495,37.923616510572145,46.40248071185016,113.71450359207032,0.2603305785123967,0.2345909025294409,0.24405778293832384,0.23251485554265422
basis_train_3m,hist_gradient_boosting,basis_train_3m,5,2023,TJS,2021-10-01,2021-12-24,2022-01-11,2022-12-24,2023-01-10,2023-12-23,5,0.25064655810364367,per_corridor,True,1.0298850574712644,1.084507042253521,0.6066115702479339,1.0057471264367814,0.5867768595041323,0.8541666666666666,0.14583333333333334,242,94,0.3884297520661157,3,2,0.6666666666666666,0.2076549551264879,0.9385096847238394,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.7163120567375887,0.06034482758620689,45,22,0.4888888888888889,1.258628841607565,23,72,0.3925619834710744,0.48760330578512395,0.5826446280991735,0.7727272727272727,0.9051724137931035,0.125,0.875,0.0,16.0,1.045977011494253,0.041666666666666664,0.9583333333333334,0.0,13.0,27.67478216509408,55.32646471037433,73.65160178151869,25.90479922013074,2.9284129282172855,88.05873635412593,27.384315785533037,63.5257546070352,95.34290298170141,0.3140495867768595,0.23209422884728467,0.2430844887644286,0.2375520797759715
basis_train_3m,hist_gradient_boosting,basis_train_3m,5,2023,UZS,2021-10-01,2021-12-24,2022-01-11,2022-12-24,2023-01-10,2023-12-23,5,0.24800801868747785,per_corridor,True,1.0298850574712644,1.084507042253521,0.6066115702479339,1.0258620689655171,0.6322314049586777,0.9166666666666666,0.08333333333333333,242,95,0.3925619834710744,10,5,0.5,0.23658959361548731,0.7634104063845126,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.2736842105263158,0.20114942528735633,48,20,0.4166666666666667,1.0614035087719298,28,75,0.4256198347107438,0.5413223140495868,0.6570247933884298,0.8884297520661157,0.9655172413793103,0.0625,0.9375,0.0,16.0,1.045977011494253,0.041666666666666664,0.9583333333333334,0.0,13.0,20.287946314786453,43.6784202762987,95.61952350652655,75.33926727085849,3.502320614379478,108.49562916100562,24.995351533616585,38.23473246719655,99.84076244025565,0.2644628099173554,0.2414228010560702,0.25486647086947617,0.23845707260433033
basis_train_3m,hist_gradient_boosting,basis_train_3m,5,2024,AMD,2022-10-01,2022-12-24,2023-01-10,2023-12-23,2024-01-10,2024-12-24,5,0.2676787419422604,per_corridor,True,1.017816091954023,1.084507042253521,0.5834710743801653,1.0057471264367814,0.5991735537190083,0.9375,0.0625,243,85,0.3497942386831276,9,1,0.1111111111111111,0.019890371327130535,0.4350062147680601,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,0.3176470588235294,0.18,56,22,0.39285714285714285,1.123109243697479,34,63,0.3991769547325103,0.5390946502057613,0.6790123456790124,0.9588477366255144,1.12,0.04081632653061224,0.9591836734693877,0.0,11.0,1.1400000000000001,0.02040816326530612,0.9795918367346939,0.0,10.0,14.094084029027814,34.06803854155944,92.96473536111408,-14.321753408016324,0.6992829180310366,-56.75825216470883,18.173846437932582,193.73637356100204,100.22664756167576,0.3925619834710744,0.21973365929141342,0.2292673092614657,0.22743822926721874
basis_train_3m,hist_gradient_boosting,basis_train_3m,5,2024,KGS,2022-10-01,2022-12-24,2023-01-10,2023-12-23,2024-01-10,2024-12-24,5,0.2894515914205021,per_corridor,True,1.017816091954023,1.084507042253521,0.5834710743801653,1.0057471264367814,0.6115702479338843,0.9583333333333334,0.041666666666666664,243,90,0.37037037037037035,8,4,0.5,0.21521252682444186,0.7847874731755582,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.35,0.16,51,18,0.35294117647058826,0.9529411764705884,33,72,0.43209876543209874,0.5679012345679012,0.7037037037037037,0.9753086419753086,1.02,0.08163265306122448,0.9183673469387755,0.0,22.0,1.1400000000000001,0.02040816326530612,0.9795918367346939,0.0,10.0,14.459075841585626,35.8965327946798,89.76480103635055,17.663334002598344,0.79799538563217,37.29140646266602,18.36516654861514,38.98242889918497,93.51715187548805,0.3884297520661157,0.22609899227276686,0.23352230038931762,0.23319615912208508
basis_train_3m,hist_gradient_boosting,basis_train_3m,5,2024,KZT,2022-10-01,2022-12-24,2023-01-10,2023-12-23,2024-01-10,2024-12-24,5,0.26052255753942277,per_corridor,True,1.017816091954023,1.084507042253521,0.5834710743801653,1.0258620689655171,0.5537190082644629,0.9166666666666666,0.08333333333333333,243,65,0.2674897119341564,14,5,0.35714285714285715,0.16344490737202735,0.6123599531785959,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.335164835164835,0.28,54,20,0.37037037037037035,1.3846153846153846,34,45,0.32510288065843623,0.46502057613168724,0.6049382716049383,0.8847736625514403,1.0799999999999998,0.04081632653061224,0.9591836734693877,0.0,13.0,1.1400000000000001,0.02040816326530612,0.9795918367346939,0.0,10.0,12.887336951319737,13.063432943831762,116.42343184563443,21.10531806425842,1.2238776776293148,7.508368996025681,-1.1666025711732755,145.72095653590125,124.45766995796836,0.3677685950413223,0.21111432162693888,0.20599482034075908,0.1959389659435384
basis_train_3m,hist_gradient_boosting,basis_train_3m,5,2024,TJS,2022-10-01,2022-12-24,2023-01-10,2023-12-23,2024-01-10,2024-12-24,5,0.3066942493227384,per_corridor,True,1.017816091954023,1.084507042253521,0.5834710743801653,1.0057471264367814,0.5619834710743802,0.9375,0.0625,243,85,0.3497942386831276,4,1,0.25,0.045586062644636216,0.6993639475573634,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,0.7147058823529412,0.08,52,20,0.38461538461538464,1.0995475113122173,32,65,0.3991769547325103,0.5308641975308642,0.6625514403292181,0.9259259259259259,1.04,0.04081632653061224,0.9591836734693877,0.0,14.0,1.1400000000000001,0.02040816326530612,0.9795918367346939,0.0,10.0,21.221662906879242,40.42337219364175,81.07986030906285,-0.9317423502536144,0.6792096378517561,53.28459594514584,15.536985248134993,27.11438863967741,98.28857458927315,0.3884297520661157,0.21673190670098538,0.22893093216158575,0.22743822926721874
basis_train_3m,hist_gradient_boosting,basis_train_3m,5,2024,UZS,2022-10-01,2022-12-24,2023-01-10,2023-12-23,2024-01-10,2024-12-24,5,0.2630153633192295,per_corridor,True,1.017816091954023,1.084507042253521,0.5834710743801653,1.045977011494253,0.5909090909090909,0.9583333333333334,0.041666666666666664,243,80,0.3292181069958848,22,11,0.5,0.3072180469247956,0.6927819530752044,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.51875,0.44000000000000006,56,22,0.39285714285714285,1.1933035714285714,34,58,0.3786008230452675,0.5185185185185185,0.6584362139917695,0.9382716049382716,1.12,0.04081632653061224,0.9591836734693877,0.0,11.0,1.1400000000000001,0.02040816326530612,0.9795918367346939,0.0,10.0,16.247023837777373,30.864814262779255,86.98022993342094,7.744030501147804,0.8063454445855951,53.79253363536339,10.226407702064064,62.04734573508342,101.92994103230596,0.3925619834710744,0.20996765901339584,0.224845991708835,0.22083354502193084
