config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,train_start,train_end_inclusive,validation_start,validation_end_inclusive_after_purge,test_start,test_end_inclusive,purge_cbr_rows_pub_proxy,threshold,threshold_scope,threshold_selected_with_labels,validation_candidate_mean_signals_per_corridor_week,validation_portfolio_signals_per_week,validation_candidate_weighted_error_3,validation_corridor_candidate_signals_per_week,validation_corridor_candidate_weighted_error_3,validation_corridor_candidate_weeks_with_1_to_2_signals_share,validation_corridor_candidate_silent_week_share,eligible_count,baseline_hits,baseline_hit_rate,signal_count,signal_hits,hit_rate,hit_naive_iid_wilson95_low,hit_naive_iid_wilson95_high,hit_interval_note,lift,signals_per_week,candidate_signal_count,candidate_signal_hits,candidate_hit_rate,candidate_lift,candidate_false_positives,candidate_false_negatives,candidate_weighted_error_1,candidate_weighted_error_2,candidate_weighted_error_3,candidate_weighted_error_5,candidate_signals_per_corridor_week,candidate_silent_week_share,candidate_weeks_with_1_to_2_signals_share,candidate_weeks_above_2_signals_share,candidate_maximum_calendar_gap_days,portfolio_signals_per_week,portfolio_silent_week_share,portfolio_weeks_with_1_to_2_signals_share,portfolio_weeks_above_2_signals_share,portfolio_maximum_calendar_gap_days,candidate_signal_symmetric_bps,candidate_signal_forward_bps,candidate_signal_regret_bps,signal_symmetric_bps,baseline_symmetric_bps,signal_forward_bps,baseline_forward_bps,signal_regret_bps,baseline_regret_bps,prior_year_prevalence,model_brier,prior_year_prevalence_brier,oracle_test_climatology_brier
decay_24m,hist_gradient_boosting,decay_24m,5,2023,AMD,2010-01-01,2021-12-24,2022-01-11,2022-12-24,2023-01-10,2023-12-23,5,0.25046860825884465,per_corridor,True,1.054022988505747,1.0253521126760563,0.6413223140495867,1.1063218390804597,0.6446280991735537,0.9791666666666666,0.020833333333333332,242,95,0.3925619834710744,15,5,0.3333333333333333,0.15176100694691236,0.5828687484878701,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,0.8491228070175437,0.3017241379310345,56,25,0.44642857142857145,1.137218045112782,31,70,0.41735537190082644,0.5454545454545454,0.6735537190082644,0.9297520661157025,1.1264367816091954,0.020833333333333332,0.9791666666666666,0.0,12.0,1.0660919540229885,0.0625,0.9375,0.0,13.0,23.551123837829785,53.64319573419681,91.30372019754093,29.427768773396142,3.453191465705983,34.51051895164088,33.27828577245119,126.03962207712152,104.36677336765345,0.29338842975206614,0.21326205072347149,0.2482924663615873,0.23845707260433036
decay_24m,hist_gradient_boosting,decay_24m,5,2023,KGS,2010-01-01,2021-12-24,2022-01-11,2022-12-24,2023-01-10,2023-12-23,5,0.25294947901883086,per_corridor,True,1.054022988505747,1.0253521126760563,0.6413223140495867,1.0258620689655171,0.6487603305785123,0.9166666666666666,0.08333333333333333,242,94,0.3884297520661157,6,2,0.3333333333333333,0.09676933255921683,0.7000116786584712,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,0.8581560283687943,0.12068965517241378,55,23,0.41818181818181815,1.076595744680851,32,71,0.4256198347107438,0.5578512396694215,0.6900826446280992,0.9545454545454546,1.1063218390804597,0.020833333333333332,0.9791666666666666,0.0,12.0,1.0660919540229885,0.0625,0.9375,0.0,13.0,23.03974769190763,49.0207936217593,82.81102899392327,37.1777581589805,2.7232742026426195,13.073498434704561,31.084960136487794,110.29656810194301,90.3659060923096,0.2644628099173554,0.20495407543950386,0.25291988252168573,0.23755207977597154
decay_24m,hist_gradient_boosting,decay_24m,5,2023,KZT,2010-01-01,2021-12-24,2022-01-11,2022-12-24,2023-01-10,2023-12-23,5,0.27304820978967426,per_corridor,True,1.054022988505747,1.0253521126760563,0.6413223140495867,1.0057471264367814,0.5991735537190083,0.8958333333333334,0.10416666666666667,242,89,0.3677685950413223,14,3,0.21428571428571427,0.0757124833691637,0.4758972377320828,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,0.5826645264847512,0.28160919540229884,54,18,0.3333333333333333,0.9063670411985019,36,71,0.44214876033057854,0.5909090909090909,0.7396694214876033,1.037190082644628,1.0862068965517242,0.041666666666666664,0.9583333333333334,0.0,14.0,1.0660919540229885,0.0625,0.9375,0.0,13.0,15.35105533272136,50.693267685874105,110.9944340661391,18.436658997527193,3.481329878340394,100.89844887116583,37.923616510572145,71.52166318389315,113.71450359207032,0.2603305785123967,0.2068877899509968,0.24405778293832384,0.23251485554265422
decay_24m,hist_gradient_boosting,decay_24m,5,2023,TJS,2010-01-01,2021-12-24,2022-01-11,2022-12-24,2023-01-10,2023-12-23,5,0.24850536052875616,per_corridor,True,1.054022988505747,1.0253521126760563,0.6413223140495867,1.0862068965517242,0.6363636363636364,0.9375,0.0625,242,94,0.3884297520661157,12,4,0.3333333333333333,0.13811783989736134,0.609382412602386,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,0.8581560283687943,0.24137931034482757,56,24,0.42857142857142855,1.1033434650455927,32,70,0.4214876033057851,0.5537190082644629,0.6859504132231405,0.9504132231404959,1.1264367816091954,0.020833333333333332,0.9791666666666666,0.0,12.0,1.0660919540229885,0.0625,0.9375,0.0,13.0,25.954934341925195,50.24729161945758,82.54826691166572,25.42114170904905,2.9284129282172855,2.589840934682602,27.384315785533037,133.07905500898053,95.34290298170141,0.3140495867768595,0.20700522848618838,0.2430844887644286,0.2375520797759715
decay_24m,hist_gradient_boosting,decay_24m,5,2023,UZS,2010-01-01,2021-12-24,2022-01-11,2022-12-24,2023-01-10,2023-12-23,5,0.2588786055174293,per_corridor,True,1.054022988505747,1.0253521126760563,0.6413223140495867,1.045977011494253,0.6776859504132231,0.9375,0.0625,242,95,0.3925619834710744,6,3,0.5,0.18761280689940868,0.8123871931005913,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.2736842105263158,0.12068965517241378,55,25,0.45454545454545453,1.157894736842105,30,70,0.4132231404958678,0.5371900826446281,0.6611570247933884,0.9090909090909091,1.1063218390804597,0.0,1.0,0.0,10.0,1.0660919540229885,0.0625,0.9375,0.0,13.0,22.05502261719109,45.47068570286571,85.20839725830949,12.078971442276247,3.502320614379478,45.16288850590004,24.995351533616585,136.74608976016984,99.84076244025565,0.2644628099173554,0.21197618953327246,0.25486647086947617,0.23845707260433033
decay_24m,hist_gradient_boosting,decay_24m,5,2024,AMD,2010-01-01,2022-12-24,2023-01-10,2023-12-23,2024-01-10,2024-12-24,5,0.26929201936274166,per_corridor,True,1.0178160919540227,1.0253521126760563,0.5834710743801653,1.0057471264367814,0.5991735537190083,0.9375,0.0625,243,85,0.3497942386831276,4,1,0.25,0.045586062644636216,0.6993639475573634,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,0.7147058823529412,0.08,53,23,0.4339622641509434,1.2406215316315206,30,62,0.3786008230452675,0.5020576131687243,0.6255144032921811,0.8724279835390947,1.06,0.061224489795918366,0.9387755102040817,0.0,13.0,1.04,0.08163265306122448,0.9183673469387755,0.0,13.0,17.47159515925114,38.12878886130347,89.83287237834675,146.7793579304777,0.6992829180310366,89.00445286335267,18.173846437932582,120.59987289302798,100.22664756167576,0.3925619834710744,0.2021272904435777,0.2292673092614657,0.22743822926721874
decay_24m,hist_gradient_boosting,decay_24m,5,2024,KGS,2010-01-01,2022-12-24,2023-01-10,2023-12-23,2024-01-10,2024-12-24,5,0.27545158862258123,per_corridor,True,1.0178160919540227,1.0253521126760563,0.5834710743801653,1.0258620689655171,0.6239669421487604,0.9583333333333334,0.041666666666666664,243,90,0.37037037037037035,16,9,0.5625,0.33178195606776517,0.7690163666481448,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.51875,0.32,53,23,0.4339622641509434,1.1716981132075472,30,67,0.3991769547325103,0.522633744855967,0.6460905349794238,0.8930041152263375,1.06,0.061224489795918366,0.9387755102040817,0.0,13.0,1.04,0.08163265306122448,0.9183673469387755,0.0,13.0,15.447081255993684,41.547983460464046,76.1608622003083,30.236076760889116,0.79799538563217,51.54885179900391,18.36516654861514,50.95737384302718,93.51715187548805,0.3884297520661157,0.20325160413142263,0.23352230038931762,0.23319615912208508
decay_24m,hist_gradient_boosting,decay_24m,5,2024,KZT,2010-01-01,2022-12-24,2023-01-10,2023-12-23,2024-01-10,2024-12-24,5,0.25494191403936495,per_corridor,True,1.0178160919540227,1.0253521126760563,0.5834710743801653,1.0057471264367814,0.5578512396694215,0.9375,0.0625,243,65,0.2674897119341564,9,3,0.3333333333333333,0.12058159868274293,0.6458026525009102,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.2461538461538462,0.18,53,16,0.3018867924528302,1.1285921625544266,37,49,0.35390946502057613,0.5061728395061729,0.6584362139917695,0.9629629629629629,1.06,0.04081632653061224,0.9591836734693877,0.0,11.0,1.04,0.08163265306122448,0.9183673469387755,0.0,13.0,21.788188392744445,27.756450716679552,95.10471210081198,22.22038027029459,1.2238776776293148,-18.998146159325692,-1.1666025711732755,120.11391305285107,124.45766995796836,0.3677685950413223,0.19913101538264064,0.20599482034075908,0.1959389659435384
decay_24m,hist_gradient_boosting,decay_24m,5,2024,TJS,2010-01-01,2022-12-24,2023-01-10,2023-12-23,2024-01-10,2024-12-24,5,0.259622484300004,per_corridor,True,1.0178160919540227,1.0253521126760563,0.5834710743801653,1.0258620689655171,0.5743801652892562,0.9583333333333334,0.041666666666666664,243,85,0.3497942386831276,6,3,0.5,0.18761280689940868,0.8123871931005913,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.4294117647058824,0.12000000000000001,53,22,0.41509433962264153,1.1866814650388458,31,63,0.3868312757201646,0.51440329218107,0.6419753086419753,0.897119341563786,1.06,0.061224489795918366,0.9387755102040817,0.0,13.0,1.04,0.08163265306122448,0.9183673469387755,0.0,13.0,17.339211771340512,33.47447653131221,89.45394837942091,-10.05304730962109,0.6792096378517561,15.052956420990398,15.536985248134993,33.29651187093533,98.28857458927315,0.3884297520661157,0.20252718828046287,0.22893093216158575,0.22743822926721874
decay_24m,hist_gradient_boosting,decay_24m,5,2024,UZS,2010-01-01,2022-12-24,2023-01-10,2023-12-23,2024-01-10,2024-12-24,5,0.2576413029610001,per_corridor,True,1.0178160919540227,1.0253521126760563,0.5834710743801653,1.0258620689655171,0.5619834710743802,0.9583333333333334,0.041666666666666664,243,80,0.3292181069958848,17,10,0.5882352941176471,0.36005074385515545,0.7838921396086862,diagnostic_only_iid_interval; use date-grouped month-block uncertainty for claims,1.786764705882353,0.33999999999999997,54,24,0.4444444444444444,1.3499999999999999,30,56,0.35390946502057613,0.4773662551440329,0.6008230452674898,0.8477366255144033,1.0799999999999998,0.04081632653061224,0.9591836734693877,0.0,11.0,1.04,0.08163265306122448,0.9183673469387755,0.0,13.0,23.387192317884317,35.88896745437965,78.22862916656014,-8.14706342167306,0.8063454445855951,60.15585314213181,10.226407702064064,77.05326676583245,101.92994103230596,0.3925619834710744,0.18595335487935666,0.224845991708835,0.22083354502193084
