scenario,period,segment,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
execution_drag_50bps,2026 diagnostic,monthly,matched_random_market,2479,324,107,3301,3301,155811539.33382714,155811539.33382714,12688.969745411323,-14414.712256649722,24624.682002061043,4924936.400412209,351,38,1163.0,158287.30518455728,450,14464.285714285716,5.5088888888888885,0.17138765432098763,0.1306978620411456,0.043162565550625254,0.03241441987276583,28.197710545358497,-32.03269390366605,0.8143793328570569,25.76473829052752,0.4691407825736184,63.85127276504932,0.0
execution_drag_50bps,2026 diagnostic,monthly,user_aware,2479,1437,474,3301,3301,155811539.33382714,155811539.33382714,103973.45489545983,-8803.307263997738,110297.76215945758,22059552.431891516,1530,149,1164.0,148541.76696065243,450,14464.285714285716,5.5088888888888885,0.17138765432098763,0.5796692214602662,0.19120613150463897,0.14359285065131777,231.05212198991072,-19.562905031106084,6.673026615358449,47.133075440436095,0.46954417103670837,59.92003507892393,0.0
execution_drag_50bps,2026 diagnostic,monthly,weekly_fixed,14850,1899,559,3301,3301,155811539.33382714,155811539.33382714,65538.16810388722,-86624.16458960544,137312.33269349264,27462466.53869853,1808,250,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.12787878787878787,0.037643097643097645,0.16934262344744017,145.64037356419382,-192.49814353245654,4.2062461088630485,23.864632847721307,0.30303030303030304,26.436343066319136,0.0
execution_drag_50bps,2026 diagnostic,occasional,frequency_gate,1892,415,140,1242,1242,122330554.91845416,122330554.91845416,136096.117626992,66252.2013641301,67951.91626286191,13590383.252572382,843,42,908.0,123693.56256812195,450,14464.285714285716,4.204444444444444,0.13080493827160491,0.21934460887949261,0.07399577167019028,0.11272141706924316,302.4358169488711,147.22711414251134,11.125275914730706,100.14148615068068,0.4799154334038055,65.37714723473677,0.0
execution_drag_50bps,2026 diagnostic,occasional,market_only,15120,1284,378,1242,1242,122330554.91845416,122330554.91845416,318848.07951179787,120441.54517820214,183286.53433359571,36657306.86671915,2338,118,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.08492063492063492,0.025,0.30434782608695654,708.5512878039953,267.64787817378254,26.064467681385306,86.98077048351777,0.47023809523809523,61.07041746047376,0.0
execution_drag_50bps,2026 diagnostic,occasional,matched_calendar,1714,140,52,1242,1242,122330554.91845416,122330554.91845416,6082.812426933839,-19796.841096658696,24165.653523592533,4833130.704718507,302,26,717.0,84138.48673080474,450,14464.285714285716,3.8088888888888888,0.11849876543209875,0.08168028004667445,0.030338389731621937,0.04186795491143317,13.517360948741864,-43.9929802147971,0.49724391677849056,12.585656789698007,0.41831971995332556,49.08896542053952,0.0
execution_drag_50bps,2026 diagnostic,occasional,matched_random_market,1714,200,63,1242,1242,122330554.91845416,122330554.91845416,32529.472839299946,3010.60087750098,27804.871961798966,5560974.392359793,355,17,779.0,94660.33504493385,450,14464.285714285716,3.8088888888888888,0.11849876543209875,0.11668611435239207,0.0367561260210035,0.050724637681159424,72.28771742066655,6.6902241722244,2.659145367319242,58.49599466595656,0.4544924154025671,55.227733398444485,0.0
execution_drag_50bps,2026 diagnostic,occasional,user_aware,1714,940,326,1242,1242,122330554.91845416,122330554.91845416,291813.2489092368,130121.40175594467,159977.84715329212,31995569.430658426,2038,104,794.0,105384.0838919515,450,14464.285714285716,3.8088888888888888,0.11849876543209875,0.5484247374562428,0.19019836639439908,0.26247987117552335,648.4738864649706,289.1586705687659,23.854485831749905,91.20426799768686,0.4632438739789965,61.48429631969165,0.0
execution_drag_50bps,2026 diagnostic,occasional,weekly_fixed,14850,1268,380,1242,1242,122330554.91845416,122330554.91845416,193928.20662215725,868.0996163977902,178210.10700575946,35642021.401151896,2360,172,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.08538720538720539,0.02558922558922559,0.3059581320450886,430.9515702714605,1.9291102586617561,15.852802004489414,54.40999107191204,0.30303030303030304,26.436343066319136,0.0
high_contact_cost,2023-2025 OOT,frequent,frequency_gate,19784,4112,1392,51909,51909,971907824.8527851,971907824.8527851,104618.83251175414,-93221.16748824586,0.0,26466604.579032112,2258,328,8916.0,1081130.10524831,1350,67307.14285714286,14.654814814814815,0.293936113764194,0.20784472300849172,0.0703598867771937,0.026816159047564007,77.49543149018825,-69.05271665795989,1.076427515413828,39.52861886735457,0.45066720582288716,54.646689509113926,0.0
high_contact_cost,2023-2025 OOT,frequent,market_only,59670,10472,3139,51909,51909,971907824.8527851,971907824.8527851,236753.4866566876,-359946.5133433124,0.0,59222762.964801274,5047,715,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.1754985754985755,0.0526059996648232,0.06047120923153981,175.37295307902787,-266.6270469209722,2.4359664631010522,39.97677156626426,0.45248868778280543,54.48839030246017,0.0
high_contact_cost,2023-2025 OOT,frequent,matched_calendar,11257,2002,688,51909,51909,971907824.8527851,971907824.8527851,-5413.176125817528,-117983.17612581752,0.0,13182922.890406026,1128,289,2875.0,-215880.8769682357,1350,67307.14285714286,8.33851851851852,0.16724822243446885,0.17784489650883895,0.061117526872168426,0.013253963667186808,-4.009760093198169,-87.39494527838335,-0.05569639411677195,-4.106203283459247,0.25539664208936663,-19.17747863269394,0.0
high_contact_cost,2023-2025 OOT,frequent,matched_random_market,11257,2385,776,51909,51909,971907824.8527851,971907824.8527851,58702.026125192766,-53867.973874807234,0.0,14971650.640892863,1241,183,5103.0,615513.0095055794,1350,67307.14285714286,8.33851851851852,0.16724822243446885,0.21186817091587457,0.06893488496046904,0.014949238089733958,43.4829823149576,-39.90220287022758,0.6039875863133869,39.208787015679356,0.4533179355067958,54.678245492189696,0.0
high_contact_cost,2023-2025 OOT,frequent,user_aware,11257,7512,2557,51909,51909,971907824.8527851,971907824.8527851,190065.23401295717,77495.23401295715,0.0,47612705.33949351,4068,585,5057.0,621425.1736358416,1350,67307.14285714286,8.33851851851852,0.16724822243446885,0.667318113174025,0.22714755263391667,0.04925928066423934,140.7890622318201,57.403877046634925,1.9555890914011969,39.91901587144282,0.4492315892333659,55.203444402224534,0.0
high_contact_cost,2023-2025 OOT,frequent,weekly_fixed,68400,11655,3427,51909,51909,971907824.8527851,971907824.8527851,-64434.52181689358,-748434.5218168936,0.0,64672019.04314288,5537,1726,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.17039473684210527,0.05010233918128655,0.06601938006896685,-47.72927541992117,-554.3959420865879,-0.6629694727136648,-9.96327666434987,0.2723684210526316,-4.021402168853032,0.0
high_contact_cost,2023-2025 OOT,monthly,frequency_gate,14691,3720,1254,15436,15436,727562329.9799291,727562329.9799291,311497.2092853851,164587.2092853851,0.0,58905968.474375784,4086,346,6597.0,803342.5546457015,1350,67307.14285714286,10.882222222222222,0.21826806749442854,0.2532162548499081,0.08535838268327547,0.08123866286602748,230.7386735447297,121.91645132250747,4.281381765517989,52.880415576375256,0.44905043904431285,54.68263254003822,0.0
high_contact_cost,2023-2025 OOT,monthly,market_only,59670,7640,2220,15436,15436,727562329.9799291,727562329.9799291,490879.16211527254,-105820.83788472744,0.0,104362403.34691255,7163,655,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.1280375398022457,0.03720462543991956,0.1438196423944027,363.61419415946114,-78.38580584053885,6.746901837658557,47.03601549722213,0.45248868778280543,54.48839030246017,0.0
high_contact_cost,2023-2025 OOT,monthly,matched_calendar,9973,1099,414,15436,15436,727562329.9799291,727562329.9799291,7212.261863567457,-92517.73813643254,0.0,20635559.000659578,1350,185,2556.0,-165823.6799012483,1350,67307.14285714286,7.387407407407407,0.14817149527751247,0.11019753334001806,0.04151208262308232,0.026820419797875097,5.342416195235153,-68.53165787883891,0.09912912703666801,3.495064932981428,0.2562919883685952,-16.627261596435208,0.0
high_contact_cost,2023-2025 OOT,monthly,matched_random_market,9973,1360,452,15436,15436,727562329.9799291,727562329.9799291,82596.43885533603,-17133.56114466397,0.0,21073859.296840798,1417,138,4571.0,554875.9787628863,1350,67307.14285714286,7.387407407407407,0.14817149527751247,0.13636819412413517,0.04532237040008022,0.02928219746048199,61.18254730024891,-12.691526773825164,1.1352489738936125,39.19378870851536,0.45833751128045724,55.63781999026234,0.0
high_contact_cost,2023-2025 OOT,monthly,user_aware,9973,5805,1927,15436,15436,727562329.9799291,727562329.9799291,434412.0990365164,334682.0990365164,0.0,90416724.10164444,6151,561,4441.0,552362.0389916953,1350,67307.14285714286,7.387407407407407,0.14817149527751247,0.5820715933019152,0.19322169858618268,0.12483804094324955,321.7867400270492,247.9126659529751,5.970788771437634,48.04554725386424,0.4453023162538855,55.385745411781336,0.0
high_contact_cost,2023-2025 OOT,monthly,weekly_fixed,68400,8770,2543,15436,15436,727562329.9799291,727562329.9799291,-100818.23384364639,-784818.2338436464,0.0,119023447.95424077,8258,1270,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.12821637426900584,0.037178362573099415,0.1647447525265613,-74.68017321751584,-581.3468398841825,-1.3856989248801215,-8.470451459481037,0.2723684210526316,-4.021402168853032,0.0
high_contact_cost,2023-2025 OOT,occasional,frequency_gate,7309,1656,560,5750,5750,562703670.9925017,562703670.9925017,230910.16992991272,157820.16992991272,0.0,53607040.247712016,3275,186,3301.0,401617.1007232413,1350,67307.14285714286,5.414074074074074,0.10859174360607025,0.22656998221370914,0.07661786838144753,0.09739130434782609,171.04457031845388,116.90382957771313,4.103583854760203,43.07459782575258,0.45163497058421126,54.948296719556886,0.0
high_contact_cost,2023-2025 OOT,occasional,market_only,59670,5216,1532,5750,5750,562703670.9925017,562703670.9925017,912273.215858742,315573.215858742,0.0,153214414.4917148,9480,495,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.08741411094352271,0.025674543321602145,0.26643478260869563,675.7579376731422,233.75793767314224,16.21232031860866,59.5422577493891,0.45248868778280543,54.48839030246017,0.0
high_contact_cost,2023-2025 OOT,occasional,matched_calendar,6700,576,188,5750,5750,562703670.9925017,562703670.9925017,-58432.441719493014,-125432.44171949301,0.0,19562236.573646203,1172,98,1451.0,-226528.95668064212,1350,67307.14285714286,4.962962962962963,0.09954366974424281,0.08597014925373134,0.028059701492537312,0.03269565217391304,-43.28329016258742,-92.91291979221705,-1.0384229698809209,-29.870020996582706,0.2165671641791045,-33.81029204188688,0.0
high_contact_cost,2023-2025 OOT,occasional,matched_random_market,6700,708,231,5750,5750,562703670.9925017,562703670.9925017,205763.25931328547,138763.25931328547,0.0,23169731.484305482,1379,72,2959.0,352268.187294401,1350,67307.14285714286,4.962962962962963,0.09954366974424281,0.10567164179104478,0.034477611940298504,0.04017391304347826,152.4172291209522,102.78759949132257,3.6566894783245045,88.80692443616088,0.44164179104477613,52.57734138722403,0.0
high_contact_cost,2023-2025 OOT,occasional,user_aware,6700,3736,1272,5750,5750,562703670.9925017,562703670.9925017,726043.6926764642,659043.6926764642,0.0,125080277.204801,7829,403,3042.0,365927.9464863206,1350,67307.14285714286,4.962962962962963,0.09954366974424281,0.5576119402985075,0.18985074626865672,0.22121739130434784,537.8101427233069,488.1805130936772,12.902771567064097,58.04621710964646,0.45402985074626867,54.616111415868744,0.0
high_contact_cost,2023-2025 OOT,occasional,weekly_fixed,68400,5945,1645,5750,5750,562703670.9925017,562703670.9925017,-26209.61646365444,-710209.6164636544,0.0,161813272.64826202,9944,761,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.08691520467836257,0.024049707602339182,0.28608695652173916,-19.414530713818106,-526.0811973804848,-0.46578008665601356,-1.619744538547651,0.2723684210526316,-4.021402168853032,0.0
high_contact_cost,2026 diagnostic,frequent,frequency_gate,4992,1010,301,11156,11156,207880384.38956743,207880384.38956743,18394.36631959575,-31525.633680404248,0.0,5544925.648206965,507,74,2368.0,304425.20988070156,450,14464.285714285716,11.093333333333334,0.3451259259259259,0.20232371794871795,0.06029647435897436,0.02698099677303693,40.876369599101665,-70.05696373423166,0.8848533917045651,33.173332676776006,0.47435897435897434,60.982614158794384,0.0
high_contact_cost,2026 diagnostic,frequent,market_only,15120,2705,733,11156,11156,207880384.38956743,207880384.38956743,52630.095518699694,-98569.9044813003,0.0,13292016.186591733,1209,177,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.1789021164021164,0.048478835978835975,0.0657045536034421,116.95576781933265,-219.04423218066734,2.5317489994664912,39.595268904193844,0.47023809523809523,61.07041746047376,0.0
high_contact_cost,2026 diagnostic,frequent,matched_calendar,2857,510,158,11156,11156,207880384.38956743,207880384.38956743,2512.8945076735627,-26057.10549232644,0.0,2774760.7999937544,245,53,1192.0,140112.57760063536,450,14464.285714285716,6.348888888888889,0.19752098765432097,0.1785089254462723,0.05530276513825691,0.014162782359268555,5.584210017052362,-57.90467887183653,0.12088175202545341,9.056256336327149,0.41722086104305217,49.04185425293502,0.0
high_contact_cost,2026 diagnostic,frequent,matched_random_market,2857,615,202,11156,11156,207880384.38956743,207880384.38956743,13257.450522897763,-15312.549477102237,0.0,3574892.717685029,338,50,1333.0,170517.44542308443,450,14464.285714285716,6.348888888888889,0.19752098765432097,0.21526076303815192,0.07070353517675884,0.018106848332735747,29.46100116199503,-34.02788772689386,0.6377441797516271,37.08489056836035,0.4665733286664333,59.684090102584676,0.0
high_contact_cost,2026 diagnostic,frequent,user_aware,2857,1922,592,11156,11156,207880384.38956743,207880384.38956743,44133.68395414523,15563.68395414523,0.0,10766184.901478222,963,135,1327.0,174065.20699986612,450,14464.285714285716,6.348888888888889,0.19752098765432097,0.6727336366818341,0.2072103605180259,0.05306561491574041,98.07485323143383,34.585964342544955,2.1230326316618116,40.99287199506073,0.46447322366118304,60.92586874339031,0.0
high_contact_cost,2026 diagnostic,frequent,weekly_fixed,14850,2489,666,11156,11156,207880384.38956743,207880384.38956743,14098.167310727971,-134401.83268927204,0.0,12468221.83020085,1100,304,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.1676094276094276,0.044848484848484846,0.05969881678020796,31.3292606905066,-298.6707393094934,0.6781865134667076,11.307279821232429,0.30303030303030304,26.436343066319136,0.0
high_contact_cost,2026 diagnostic,monthly,frequency_gate,3749,1024,343,3301,3301,155811539.33382714,155811539.33382714,65539.98008033773,28049.980080337733,0.0,16125662.958031125,1116,109,1802.0,232509.3933301273,450,14464.285714285716,8.331111111111111,0.2591901234567901,0.27313950386769803,0.09149106428380901,0.10390790669494093,145.6444001785283,62.333289067417184,4.2063624016907974,40.64327789245812,0.4806615097359296,62.0190432995805,0.0
high_contact_cost,2026 diagnostic,monthly,market_only,15120,1885,532,3301,3301,155811539.33382714,155811539.33382714,118062.30113505984,-33137.698864940154,0.0,24786786.557458982,1692,169,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.12466931216931217,0.03518518518518519,0.16116328385337778,262.36066918902185,-73.63933081097812,7.57725016002253,47.63114446536913,0.47023809523809523,61.07041746047376,0.0
high_contact_cost,2026 diagnostic,monthly,matched_calendar,2479,284,109,3301,3301,155811539.33382714,155811539.33382714,19286.03948371058,-5503.960516289417,0.0,4740599.472574962,350,43,1035.0,127179.60749208338,450,14464.285714285716,5.5088888888888885,0.17138765432098763,0.1145623235175474,0.043969342476805166,0.033020296879733416,42.85786551935685,-12.231023369532037,1.237779920933207,40.682701829764454,0.41750705929810406,51.30278640261532,0.0
high_contact_cost,2026 diagnostic,monthly,matched_random_market,2479,324,107,3301,3301,155811539.33382714,155811539.33382714,12688.969745411323,-12101.030254588679,0.0,4924936.400412209,351,38,1163.0,158287.30518455728,450,14464.285714285716,5.5088888888888885,0.17138765432098763,0.1306978620411456,0.043162565550625254,0.03241441987276583,28.197710545358497,-26.8911783435304,0.8143793328570569,25.76473829052752,0.4691407825736184,63.85127276504932,0.0
high_contact_cost,2026 diagnostic,monthly,user_aware,2479,1437,474,3301,3301,155811539.33382714,155811539.33382714,103973.45489545983,79183.45489545983,0.0,22059552.431891516,1530,149,1164.0,148541.76696065243,450,14464.285714285716,5.5088888888888885,0.17138765432098763,0.5796692214602662,0.19120613150463897,0.14359285065131777,231.05212198991072,175.96323310102184,6.673026615358449,47.133075440436095,0.46954417103670837,59.92003507892393,0.0
high_contact_cost,2026 diagnostic,monthly,weekly_fixed,14850,1899,559,3301,3301,155811539.33382714,155811539.33382714,65538.16810388722,-82961.83189611278,0.0,27462466.53869853,1808,250,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.12787878787878787,0.037643097643097645,0.16934262344744017,145.64037356419382,-184.35962643580618,4.2062461088630485,23.864632847721307,0.30303030303030304,26.436343066319136,0.0
high_contact_cost,2026 diagnostic,occasional,frequency_gate,1892,415,140,1242,1242,122330554.91845416,122330554.91845416,136096.117626992,117176.11762699201,0.0,13590383.252572382,843,42,908.0,123693.56256812195,450,14464.285714285716,4.204444444444444,0.13080493827160491,0.21934460887949261,0.07399577167019028,0.11272141706924316,302.4358169488711,260.39137250442667,11.125275914730706,100.14148615068068,0.4799154334038055,65.37714723473677,0.0
high_contact_cost,2026 diagnostic,occasional,market_only,15120,1284,378,1242,1242,122330554.91845416,122330554.91845416,318848.07951179787,167648.07951179787,0.0,36657306.86671915,2338,118,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.08492063492063492,0.025,0.30434782608695654,708.5512878039953,372.55128780399525,26.064467681385306,86.98077048351777,0.47023809523809523,61.07041746047376,0.0
high_contact_cost,2026 diagnostic,occasional,matched_calendar,1714,140,52,1242,1242,122330554.91845416,122330554.91845416,6082.812426933839,-11057.187573066161,0.0,4833130.704718507,302,26,717.0,84138.48673080474,450,14464.285714285716,3.8088888888888888,0.11849876543209875,0.08168028004667445,0.030338389731621937,0.04186795491143317,13.517360948741864,-24.571527940147025,0.49724391677849056,12.585656789698007,0.41831971995332556,49.08896542053952,0.0
high_contact_cost,2026 diagnostic,occasional,matched_random_market,1714,200,63,1242,1242,122330554.91845416,122330554.91845416,32529.472839299946,15389.472839299946,0.0,5560974.392359793,355,17,779.0,94660.33504493385,450,14464.285714285716,3.8088888888888888,0.11849876543209875,0.11668611435239207,0.0367561260210035,0.050724637681159424,72.28771742066655,34.19882853177766,2.659145367319242,58.49599466595656,0.4544924154025671,55.227733398444485,0.0
high_contact_cost,2026 diagnostic,occasional,user_aware,1714,940,326,1242,1242,122330554.91845416,122330554.91845416,291813.2489092368,274673.2489092368,0.0,31995569.430658426,2038,104,794.0,105384.0838919515,450,14464.285714285716,3.8088888888888888,0.11849876543209875,0.5484247374562428,0.19019836639439908,0.26247987117552335,648.4738864649706,610.3849975760818,23.854485831749905,91.20426799768686,0.4632438739789965,61.48429631969165,0.0
high_contact_cost,2026 diagnostic,occasional,weekly_fixed,14850,1268,380,1242,1242,122330554.91845416,122330554.91845416,193928.20662215725,45428.20662215725,0.0,35642021.401151896,2360,172,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.08538720538720539,0.02558922558922559,0.3059581320450886,430.9515702714605,100.95157027146057,15.852802004489414,54.40999107191204,0.30303030303030304,26.436343066319136,0.0
high_response,2023-2025 OOT,frequent,frequency_gate,19784,4112,2687,51909,51909,971907824.8527851,971907824.8527851,193075.5697942504,173291.5697942504,0.0,51248840.7250568,4417,662,8916.0,1081130.10524831,1350,67307.14285714286,14.654814814814815,0.293936113764194,0.20784472300849172,0.13581682167408007,0.05176366333391127,143.01894058833363,128.3641257735188,1.986562561357046,37.67413409994484,0.45066720582288716,54.646689509113926,0.0
high_response,2023-2025 OOT,frequent,market_only,59670,10472,6151,51909,51909,971907824.8527851,971907824.8527851,445428.49817182426,385758.49817182426,0.0,116580258.73450552,9969,1471,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.1754985754985755,0.10308362661303838,0.1184958292396309,329.9470356828328,285.7470356828328,4.583032328598582,38.20788382244223,0.45248868778280543,54.48839030246017,0.0
high_response,2023-2025 OOT,frequent,matched_calendar,11267,2001,1385,51909,51909,971907824.8527851,971907824.8527851,-3606.8965554376377,-14873.896555437637,0.0,26082514.205664467,2268,581,2879.0,-213245.2723425195,1350,67307.14285714286,8.345925925925926,0.16739679507587818,0.1775982959084051,0.12292535723795155,0.02668130767304321,-2.671775226250102,-11.017701152176027,-0.03711150855261377,-1.3828791683948591,0.25552498446791516,-18.92653522166677,0.0
high_response,2023-2025 OOT,frequent,matched_random_market,11267,2386,1613,51909,51909,971907824.8527851,971907824.8527851,114163.31092895566,102896.31092895566,0.0,30891734.186949275,2652,378,5105.0,615430.213835913,1350,67307.14285714286,8.345925925925926,0.16739679507587818,0.21176888257743853,0.14316144492766486,0.03107360958600628,84.56541550293012,76.2194895770042,1.1746310504933735,36.95594110646784,0.4530931037543268,54.62236743018665,0.0
high_response,2023-2025 OOT,frequent,user_aware,11267,7513,5046,51909,51909,971907824.8527851,971907824.8527851,359678.3804566686,348411.3804566686,0.0,94669354.93872535,8112,1200,5064.0,622586.302603157,1350,67307.14285714286,8.345925925925926,0.16739679507587818,0.6668145912842816,0.44785657229076065,0.09720857654741952,266.4284299679027,258.08250404197673,3.7007458038641587,37.99311621902041,0.44945415816100115,55.2575044468942,0.0
high_response,2023-2025 OOT,frequent,weekly_fixed,68400,11655,6803,51909,51909,971907824.8527851,971907824.8527851,-97273.27826148299,-165673.278261483,0.0,127796463.0142897,11156,3378,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.17039473684210527,0.09945906432748539,0.1310562715521393,-72.0542801936911,-122.72094686035778,-1.0008488024696887,-7.611578283712459,0.2723684210526316,-4.021402168853032,0.0
high_response,2023-2025 OOT,monthly,frequency_gate,14691,3707,2511,15436,15436,727562329.9799291,727562329.9799291,638645.0612023955,623954.0612023955,0.0,118195657.42826858,8205,713,6597.0,803342.5546457015,1350,67307.14285714286,10.882222222222222,0.21826806749442854,0.25233135933564765,0.17092097202368797,0.16267167660015547,473.0704157054781,462.18819348325593,8.777874209347994,54.03287016614641,0.44905043904431285,54.68263254003822,0.0
high_response,2023-2025 OOT,monthly,market_only,59670,7576,4432,15436,15436,727562329.9799291,727562329.9799291,1006222.0216431211,946552.0216431211,0.0,206854545.57725963,14346,1313,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.12696497402379756,0.0742751801575331,0.28712101580720395,745.3496456615712,701.1496456615712,13.830045621945262,48.64394054455525,0.45248868778280543,54.48839030246017,0.0
high_response,2023-2025 OOT,monthly,matched_calendar,10031,1104,769,15436,15436,727562329.9799291,727562329.9799291,4535.676512875746,-5495.323487124254,0.0,37033234.78340719,2477,348,2583.0,-167878.71286284193,1350,67307.14285714286,7.430370370370371,0.1490332165976865,0.11005881766523776,0.07666234672515203,0.04981860585643949,3.3597603799079603,-4.07060999046241,0.06234072774219729,1.224758393211701,0.2575017445917655,-16.735989718157903,0.0
high_response,2023-2025 OOT,monthly,matched_random_market,10031,1364,913,15436,15436,727562329.9799291,727562329.9799291,195957.09942858768,185926.09942858768,0.0,42151644.68647467,2837,272,4600.0,557840.9494951433,1350,67307.14285714286,7.430370370370371,0.1490332165976865,0.1359784667530655,0.0910178446814874,0.059147447525265615,145.15340698413902,137.72303661376864,2.693337620077079,46.488601070283984,0.45857840693849067,55.61169868359518,0.0
high_response,2023-2025 OOT,monthly,user_aware,10031,5771,3927,15436,15436,727562329.9799291,727562329.9799291,899182.9022731804,889151.9022731804,0.0,183386264.90465587,12642,1166,4469.0,556745.4246260469,1350,67307.14285714286,7.430370370370371,0.1490332165976865,0.5753165187917456,0.39148639218422887,0.2544052863436123,666.0614090912447,658.6310387208744,12.358843568742566,49.03218366657249,0.4455188914365467,55.50248475984916,0.0
high_response,2023-2025 OOT,monthly,weekly_fixed,68400,8755,5082,15436,15436,727562329.9799291,727562329.9799291,-125313.87673641511,-193713.8767364151,0.0,238365917.81902945,16281,2507,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.1279970760233918,0.07429824561403509,0.32923037056232185,-92.82509387882601,-143.49176054549267,-1.7223799470194134,-5.257206142681651,0.2723684210526316,-4.021402168853032,0.0
high_response,2023-2025 OOT,occasional,frequency_gate,7309,1593,1062,5750,5750,562703670.9925017,562703670.9925017,520519.0963246395,513210.0963246395,0.0,100987085.48400286,6201,333,3301.0,401617.1007232413,1350,67307.14285714286,5.414074074074074,0.10859174360607025,0.2179504720207963,0.14530031468053084,0.18469565217391304,385.56970098121445,380.1556269071404,9.250323450112619,51.54313483055156,0.45163497058421126,54.948296719556886,0.0
high_response,2023-2025 OOT,occasional,market_only,59670,4675,2740,5750,5750,562703670.9925017,562703670.9925017,1646943.2244271867,1587273.2244271867,0.0,270697028.2826586,17803,885,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.07834757834757834,0.045919222389810624,0.4765217391304348,1219.9579440201383,1175.7579440201382,29.26839310506529,60.84083134845013,0.45248868778280543,54.48839030246017,0.0
high_response,2023-2025 OOT,occasional,matched_calendar,6736,587,395,5750,5750,562703670.9925017,562703670.9925017,5276.853612695742,-1459.1463873042585,0.0,39239431.40932307,2505,190,1464.0,-226711.1268739776,1350,67307.14285714286,4.989629629629629,0.10007853125331635,0.0871437054631829,0.05864014251781473,0.06869565217391305,3.908780453848698,-1.0808491757809322,0.09377677603183894,1.3447834036254642,0.2173396674584323,-33.65663997535297,0.0
high_response,2023-2025 OOT,occasional,matched_random_market,6736,707,450,5750,5750,562703670.9925017,562703670.9925017,324685.8206929815,317949.8206929815,0.0,45299941.74618714,2634,147,2975.0,354402.2763861091,1350,67307.14285714286,4.989629629629629,0.10007853125331635,0.10495843230403801,0.06680522565320665,0.0782608695652174,240.50801532813443,235.5183856985048,5.770103118756943,71.67466627488766,0.44165676959619954,52.6131645466314,0.0
high_response,2023-2025 OOT,occasional,user_aware,6736,3424,2306,5750,5750,562703670.9925017,562703670.9925017,1382487.6109373982,1375751.6109373982,0.0,224644885.93258682,14761,733,3060.0,368356.889191563,1350,67307.14285714286,4.989629629629629,0.10007853125331635,0.5083135391923991,0.3423396674584323,0.40104347826086956,1024.0648969906654,1019.0752673610357,24.568661663410765,61.54102307729657,0.45427553444180524,54.68481134079023,0.0
high_response,2023-2025 OOT,occasional,weekly_fixed,68400,5340,3055,5750,5750,562703670.9925017,562703670.9925017,-35711.62151460432,-104111.62151460431,0.0,297259143.74548835,19610,1426,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.0780701754385965,0.04466374269005848,0.5313043478260869,-26.453052973780977,-77.11971964044764,-0.6346434785402385,-1.2013632638725629,0.2723684210526316,-4.021402168853032,0.0
high_response,2026 diagnostic,frequent,frequency_gate,4992,1010,645,11156,11156,207880384.38956743,207880384.38956743,43987.740302518774,38995.740302518774,0.0,11529408.265235338,1057,139,2368.0,304425.20988070156,450,14464.285714285716,11.093333333333334,0.3451259259259259,0.20232371794871795,0.12920673076923078,0.05781642165650771,97.75053400559727,86.65720067226394,2.116012072600647,38.152643475342224,0.47435897435897434,60.982614158794384,0.0
