scenario,year,segment,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
base,2024,occasional,frequency_gate,2724,651,210,1931,1931,187486489.66332862,187486489.66332862,21015.91747358968,18291.91747358968,0.0,20314611.433240242,1213,81,1220.0,113859.74424140612,450,22500.0,6.053333333333334,0.12106666666666667,0.23898678414096916,0.07709251101321586,0.10875194199896426,46.70203883019929,40.64870549686596,1.1209297006588677,10.345222473318842,0.447870778267254,41.79873136615496,0.0
base,2024,occasional,market_only,22320,1967,559,1931,1931,187486489.66332862,187486489.66332862,233855.30219417298,211535.30219417298,0.0,55293695.52157332,3446,174,9900.0,955749.5476599063,450,22500.0,49.6,0.992,0.08812724014336917,0.025044802867383514,0.28948731227343344,519.6784493203844,470.0784493203844,12.473181540393089,42.29330305892329,0.4435483870967742,42.82032023565888,0.0
base,2024,occasional,matched_calendar,2493,218,68,1931,1931,187486489.66332862,187486489.66332862,-38301.18700479596,-40794.18700479596,0.0,7243986.405506387,431,37,575.0,-144507.89170902674,450,22500.0,5.54,0.1108,0.08744484556758925,0.02727637384677096,0.03521491455204557,-85.11374889954658,-90.65374889954658,-2.0428771733672004,-52.873079628755235,0.23064580826313677,-57.96545997153098,0.0
base,2024,occasional,matched_random_market,2493,274,83,1931,1931,187486489.66332862,187486489.66332862,51484.23381660131,48991.23381660131,0.0,8117601.945230502,459,29,1065.0,106697.03373285758,450,22500.0,5.54,0.1108,0.10990774167669475,0.033293221018852785,0.04298291040911445,114.40940848133624,108.86940848133624,2.7460236686415147,63.42295934681901,0.42719614921780985,42.79864971233758,0.0
base,2024,occasional,user_aware,2493,1398,478,1931,1931,187486489.66332862,187486489.66332862,175602.38893271328,173109.38893271328,0.0,46587956.20899681,2955,160,1131.0,105081.67085072918,450,22500.0,5.54,0.1108,0.5607701564380265,0.1917368632170076,0.24754013464526153,390.22753096158505,384.6875309615851,9.366135621187652,37.69265776436913,0.4536702767749699,42.15069027305623,0.0
base,2024,occasional,weekly_fixed,22950,2016,590,1931,1931,187486489.66332862,187486489.66332862,46969.96765156396,24019.967651563962,0.0,57491669.31373182,3610,261,6480.0,119019.26355998935,450,22500.0,51.0,1.02,0.08784313725490196,0.02570806100217865,0.30554117037804246,104.37770589236435,53.37770589236436,2.5052454572011245,8.169873689916539,0.2823529411764706,5.186024555990821,0.0
base,2025,frequent,frequency_gate,6066,1235,439,17299,17299,324914721.68344456,324914721.68344456,40199.79489889607,34133.79489889607,0.0,8418440.011063145,721,109,2311.0,258139.49389944892,450,22435.714285714283,13.48,0.27037249283667625,0.20359380151665019,0.07237059017474448,0.025377189432915198,89.33287755310238,75.85287755310237,1.237241411857651,47.752071459875296,0.38097593142103525,42.55514241665825,0.0
base,2025,frequent,market_only,18180,3122,960,17299,17299,324914721.68344456,324914721.68344456,91039.80014727636,72859.80014727636,0.0,18356945.883077387,1570,219,6930.0,748758.3869724876,450,22435.714285714283,40.4,0.8103151862464184,0.17172717271727173,0.052805280528052806,0.05549453725648881,202.31066699394745,161.91066699394747,2.8019598396644496,49.59419760081261,0.3811881188118812,41.18582986647346,0.0
base,2025,frequent,matched_calendar,3306,573,207,17299,17299,324914721.68344456,324914721.68344456,115.61949494903291,-3190.3805050509673,0.0,4097700.434506896,338,108,650.0,-42050.84716313447,450,22435.714285714283,7.346666666666667,0.14735434574976125,0.1733212341197822,0.06261343012704174,0.0119660095959304,0.2569322109978509,-7.089734455668816,0.003558456642099393,0.2821570214733039,0.19661222020568664,-12.719554495805951,0.0
base,2025,frequent,matched_random_market,3306,658,217,17299,17299,324914721.68344456,324914721.68344456,21225.157130039675,17919.157130039675,0.0,4390788.467890953,341,50,1258.0,136704.88555060467,450,22435.714285714283,7.346666666666667,0.14735434574976125,0.19903206291591047,0.06563823351482154,0.012544077692352159,47.167015844532614,39.82034917786594,0.6532531680949427,48.340195127265716,0.38052026618269813,41.35054009395181,0.0
base,2025,frequent,user_aware,3306,2203,757,17299,17299,324914721.68344456,324914721.68344456,67878.59899290824,64572.598992908235,0.0,14207756.277235327,1223,176,1255.0,142746.23286194797,450,22435.714285714283,7.346666666666667,0.14735434574976125,0.6663641863278887,0.22897761645493042,0.04375975489912712,150.84133109535165,143.49466442868496,2.0891204510899475,47.77573437240624,0.3796128251663642,43.17792887536236,0.0
base,2025,frequent,weekly_fixed,22950,3952,1164,17299,17299,324914721.68344456,324914721.68344456,-57554.0842287653,-80504.08422876529,0.0,21578278.960920896,1840,694,4500.0,-772264.0712017276,450,22435.714285714283,51.0,1.022922636103152,0.1722004357298475,0.05071895424836601,0.06728712642349269,-127.89796495281178,-178.89796495281175,-1.7713596949552397,-26.67223105837031,0.19607843137254902,-33.64985059702517,0.0
base,2025,monthly,frequency_gate,4449,1168,404,5140,5140,242889266.8012412,242889266.8012412,90419.59336642515,85970.59336642515,0.0,18057955.048975028,1314,132,1710.0,193914.39316161603,450,22435.714285714283,9.886666666666667,0.19829990448901627,0.26253090582153293,0.09080692290402338,0.07859922178988327,200.932429703167,191.04576303650035,3.7226673107962585,50.07188971353507,0.38435603506405935,43.58606274704788,0.0
base,2025,monthly,market_only,18180,2347,712,5140,5140,242889266.8012412,242889266.8012412,141408.25804784655,123228.25804784654,0.0,32789210.875258062,2270,242,6930.0,748758.3869724876,450,22435.714285714283,40.4,0.8103151862464184,0.1290979097909791,0.039163916391639166,0.13852140077821012,314.240573439659,273.84057343965895,5.821922883219142,43.12645967169334,0.3811881188118812,41.18582986647346,0.0
base,2025,monthly,matched_calendar,2971,303,120,5140,5140,242889266.8012412,242889266.8012412,22509.628333742887,19538.628333742887,0.0,5884749.127012381,414,48,680.0,8256.080703860389,450,22435.714285714283,6.602222222222222,0.1324227952881248,0.10198586334567486,0.04039044092898014,0.023346303501945526,50.021396297206415,43.41917407498419,0.9267444638532648,38.25078664852237,0.2288791652642208,2.7788894997847153,0.0
base,2025,monthly,matched_random_market,2971,419,143,5140,5140,242889266.8012412,242889266.8012412,17564.34555602339,14593.345556023389,0.0,6771074.2292588465,448,47,1114.0,119391.14123640668,450,22435.714285714283,6.602222222222222,0.1324227952881248,0.141029956243689,0.04813194210703467,0.02782101167315175,39.03187901338531,32.42965679116308,0.7231421045210893,25.940264367690975,0.3749579266240323,40.18550697960507,0.0
base,2025,monthly,user_aware,2971,1784,612,5140,5140,242889266.8012412,242889266.8012412,144277.57132036574,141306.57132036574,0.0,27880942.560460296,1953,195,1128.0,126848.85031513798,450,22435.714285714283,6.602222222222222,0.1324227952881248,0.6004712218108381,0.20599124873779873,0.11906614785992217,320.6168251563683,314.01460293414607,5.940055450800532,51.7477380857901,0.37967014473241334,42.69567496302187,0.0
