scenario,year,seed,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
high_contact_cost,2024,4101,weekly_fixed,22950,2995,836,8335,8335,259474712.15755534,259474712.15755534,44352.01852797674,-185147.98147202327,0.0,37748935.69631968,2501,401,6480.0,119019.26355998935,450,22500.0,51.0,1.02,0.13050108932461874,0.03642701525054466,0.1002999400119976,98.56004117328165,-411.4399588267184,1.709300230422678,11.749210331326196,0.2823529411764706,5.186024555990821,0.0
high_contact_cost,2024,4102,frequency_gate,5082,1180,396,8009,8009,248325959.53102002,248325959.53102002,44864.88777915011,-5955.1122208498955,0.0,17376521.040504757,1211,115,2244.0,226185.70899403322,450,22500.0,11.293333333333333,0.22586666666666666,0.23219205037386856,0.07792207792207792,0.04944437507803721,99.69975062033357,-13.233582712999768,1.8066934227851332,25.819257879393597,0.44155844155844154,44.50722333609469,0.0
high_contact_cost,2024,4102,market_only,22320,2912,864,8009,8009,248325959.53102002,248325959.53102002,108232.55812515566,-114967.44187484434,0.0,39818766.97722604,2765,251,9900.0,955749.5476599063,450,22500.0,49.6,0.992,0.13046594982078852,0.03870967741935484,0.10787863653389937,240.51679583367923,-255.48320416632077,4.358487462589896,27.18129322966184,0.4435483870967742,42.82032023565888,0.0
high_contact_cost,2024,4102,matched_calendar,3429,425,131,8009,8009,248325959.53102002,248325959.53102002,-27148.53658702509,-61438.53658702509,0.0,5715936.206410094,357,56,862.0,-150124.1446674731,450,22500.0,7.62,0.1524,0.12394284047827354,0.03820355788859726,0.01635659882632039,-60.3300813045002,-136.5300813045002,-1.0932621236336666,-47.49622040319408,0.25138524351122776,-43.780736269312655,0.0
high_contact_cost,2024,4102,matched_random_market,3429,527,166,8009,8009,248325959.53102002,248325959.53102002,14766.481472047057,-19523.518527952943,0.0,6664903.99394682,468,54,1544.0,148347.42025205246,450,22500.0,7.62,0.1524,0.1536891221930592,0.0484106153397492,0.020726682482207517,32.81440327121568,-43.38559672878432,0.5946410717564339,22.155580163582595,0.45027704870224555,43.262589749796575,0.0
high_contact_cost,2024,4102,user_aware,3429,2111,737,8009,8009,248325959.53102002,248325959.53102002,76391.25603655947,42101.25603655947,0.0,33892019.34543631,2351,228,1521.0,157222.1619631588,450,22500.0,7.62,0.1524,0.615631379410907,0.21493146689997084,0.09202147583968036,169.75834674790994,93.55834674790994,3.076249304777858,22.53960003325852,0.4435695538057743,45.85073256435078,0.0
high_contact_cost,2024,4102,weekly_fixed,22950,2887,858,8009,8009,248325959.53102002,248325959.53102002,21165.74835815642,-208334.25164184358,0.0,40628324.30088464,2852,401,6480.0,119019.26355998935,450,22500.0,51.0,1.02,0.12579520697167756,0.03738562091503268,0.10712947933574729,47.03499635145871,-462.9650036485413,0.8523373230140471,5.209604068680616,0.2823529411764706,5.186024555990821,0.0
high_contact_cost,2024,4103,frequency_gate,5208,1142,385,8108,8108,248356818.6736752,248356818.6736752,25623.16480829153,-26456.83519170847,0.0,17839544.66987838,1134,121,2272.0,209034.01479670923,450,22500.0,11.573333333333334,0.23146666666666665,0.21927803379416283,0.0739247311827957,0.04748396645288604,56.94036624064785,-58.79296709268549,1.0317077237955248,14.363127132698402,0.4362519201228879,40.13709961534356,0.0
high_contact_cost,2024,4103,market_only,22320,2876,841,8108,8108,248356818.6736752,248356818.6736752,166965.10857214616,-56234.891427853836,0.0,38811515.22845238,2642,236,9900.0,955749.5476599063,450,22500.0,49.6,0.992,0.1288530465949821,0.03767921146953405,0.10372471632955106,371.0335746047692,-124.96642539523074,6.722791404069622,43.01947697464425,0.4435483870967742,42.82032023565888,0.0
high_contact_cost,2024,4103,matched_calendar,3452,466,162,8108,8108,248356818.6736752,248356818.6736752,-18246.369723499538,-52766.36972349954,0.0,7068772.508390979,420,75,875.0,-136486.3880124061,450,22500.0,7.671111111111111,0.1534222222222222,0.13499420625724218,0.04692931633835458,0.019980266403552046,-40.54748827444342,-117.25859938555453,-0.7346836628421338,-25.812642438047344,0.25347624565469296,-39.53835110440501,0.0
high_contact_cost,2024,4103,matched_random_market,3452,538,183,8108,8108,248356818.6736752,248356818.6736752,35320.70730820769,800.7073082076872,0.0,7402637.462304198,503,58,1518.0,142095.17693835497,450,22500.0,7.671111111111111,0.1534222222222222,0.15585168018539977,0.05301274623406721,0.02257030093734583,78.49046068490598,1.7793495737948606,1.42217586361568,47.71367973653746,0.43974507531865586,41.16314511539831,0.0
