scenario,period,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
high_response,2026 diagnostic,weekly_fixed,44550,5520,3216,15699,15699,486022478.64184874,486022478.64184874,467957.5214539335,423407.5214539335,0.0,147877306.761986,10449,1455,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.12390572390572391,0.07218855218855219,0.20485381234473532,346.63520107698776,313.63520107698776,9.628310253501107,31.644985407201695,0.30303030303030304,26.436343066319132,0.0
low_response,2023-2025 OOT,frequency_gate,41784,9543,905,73095,73095,2262173825.825216,2262173825.825216,198250.4074449293,156466.4074449293,0.0,39018271.74342999,2595,227,18814.0,2286089.7606172524,4050,201921.42857142858,10.317037037037037,0.2069319749548976,0.22838885697874783,0.021659008232816388,0.012381147821328408,48.95071788763686,38.63368085059982,0.8763712371776282,50.80963317610583,0.4502680451847597,54.7120850233882,0.0
low_response,2023-2025 OOT,market_only,179010,23778,1991,73095,73095,2262173825.825216,2262173825.825216,472341.49740927503,293331.49740927503,0.0,93412389.46367763,6098,515,81000.0,9753966.748043394,4050,201921.42857142858,44.2,0.8865329512893982,0.13283056812468577,0.011122283671303279,0.0272385252069225,116.62753022451236,72.42753022451235,2.087998243180849,50.56518735054303,0.45248868778280543,54.48839030246016,0.0
low_response,2023-2025 OOT,matched_calendar,27846,3674,369,73095,73095,2262173825.825216,2262173825.825216,-13199.212228155264,-41045.212228155266,0.0,14817152.689790137,1026,153,6842.0,-607518.6692616194,4050,201921.42857142858,6.875555555555556,0.13790512575612862,0.13193995546936724,0.013251454427925016,0.005048224912784732,-3.2590647476926575,-10.134620303248214,-0.058347471257388185,-8.908062503297462,0.24570853982618687,-21.817089322043362,0.0
low_response,2023-2025 OOT,matched_random_market,27846,4450,396,73095,73095,2262173825.825216,2262173825.825216,101198.7649783013,73352.76497830129,0.0,17240284.756331533,1035,92,12595.0,1517383.584955102,4050,201921.42857142858,6.875555555555556,0.13790512575612862,0.1598075127486892,0.014221073044602456,0.005417607223476298,24.987349377358345,18.111793821802788,0.44735185167030705,58.699010143168216,0.452309128779717,54.491976763452634,0.0
low_response,2023-2025 OOT,user_aware,27846,17328,1637,73095,73095,2262173825.825216,2262173825.825216,412179.2668887381,384333.2668887381,0.0,77137408.86766122,4928,417,12493.0,1534794.4883494938,4050,201921.42857142858,6.875555555555556,0.13790512575612862,0.6222796811032105,0.05878761761114702,0.022395512688966415,101.77265849104644,94.89710293549089,1.8220494914372007,53.434419555871095,0.44864612511671337,55.11723365472577,0.0
low_response,2023-2025 OOT,weekly_fixed,205200,26793,2185,73095,73095,2262173825.825216,2262173825.825216,41626.60768313943,-163573.39231686055,0.0,100138615.95652162,6711,1072,55890.0,-825191.7250486424,4050,201921.42857142858,50.666666666666664,1.0162368672397326,0.1305701754385965,0.010648148148148148,0.029892605513373006,10.278174736577638,-40.388491930089025,0.18401153442730914,4.156898643497625,0.2723684210526316,-4.021402168853033,0.0
low_response,2026 diagnostic,frequency_gate,10633,2467,230,15699,15699,486022478.64184874,486022478.64184874,42826.96478778768,32193.96478778768,0.0,9714392.335703118,709,67,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.23201354274428665,0.02163077212451801,0.014650614688833684,31.723677620583466,23.84738132428717,0.8811725109394988,44.08609752190733,0.47756982977522805,62.12998831740344,0.0
low_response,2026 diagnostic,market_only,45360,6004,483,15699,15699,486022478.64184874,486022478.64184874,132868.2011274213,87508.2011274213,0.0,22327512.26201864,1625,142,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.13236331569664903,0.010648148148148148,0.030766290846550734,98.42088972401577,64.82088972401577,2.733787159365775,59.508735038718825,0.47023809523809523,61.070417460473756,0.0
low_response,2026 diagnostic,matched_calendar,7025,942,97,15699,15699,486022478.64184874,486022478.64184874,13910.606218828252,6885.606218828253,0.0,4012711.2107274607,294,36,2932.0,348662.1668130205,1350,43392.857142857145,5.203703703703703,0.16189300411522634,0.13409252669039146,0.013807829181494662,0.006178737499203771,10.304152754687594,5.100449050983891,0.2862132273737696,34.66635271843151,0.4173665480427046,49.631625169113235,0.0
low_response,2026 diagnostic,matched_random_market,7025,1132,110,15699,15699,486022478.64184874,486022478.64184874,5758.961651082145,-1266.038348917856,0.0,3761676.34795771,328,36,3261.0,421555.77954959095,1350,43392.857142857145,5.203703703703703,0.16189300411522634,0.16113879003558718,0.015658362989323844,0.0070068157207465445,4.265897519320108,-0.937806184383597,0.11849167279618644,15.309561797385365,0.46419928825622775,60.007940149407965,0.0
low_response,2026 diagnostic,user_aware,7025,4385,397,15699,15699,486022478.64184874,486022478.64184874,120339.21761693119,113314.21761693119,0.0,18730922.519667637,1349,113,3272.0,426280.2938887211,1350,43392.857142857145,5.203703703703703,0.16189300411522634,0.6241992882562277,0.056512455516014234,0.02528823491942162,89.1401611977268,83.9364574940231,2.4760010679590287,64.24628444785563,0.4657651245551601,60.68046888095674,0.0
low_response,2026 diagnostic,weekly_fixed,44550,5761,483,15699,15699,486022478.64184874,486022478.64184874,62617.237961754756,18067.237961754756,0.0,23413904.027708787,1597,237,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.12931537598204265,0.010841750841750842,0.030766290846550734,46.38313923092945,13.383139230929448,1.2883609444718207,26.743612636171843,0.30303030303030304,26.436343066319132,0.0
narrow_flexibility,2023-2025 OOT,frequency_gate,41784,2402,796,73095,73095,2262173825.825216,2262173825.825216,144346.54659510474,102562.54659510472,0.0,33374036.96248782,985,174,18814.0,2286089.7606172524,4050,201921.42857142858,10.317037037037037,0.2069319749548976,0.05748611908864637,0.019050354202565574,0.010889937752240236,35.64112261607524,25.324085579038204,0.6380877762231588,43.2511496158973,0.4502680451847597,54.7120850233882,0.0
narrow_flexibility,2023-2025 OOT,market_only,179010,6195,1812,73095,73095,2262173825.825216,2262173825.825216,341957.86886721,162947.86886721003,0.0,85114740.78233826,2318,406,81000.0,9753966.748043394,4050,201921.42857142858,44.2,0.8865329512893982,0.03460700519524049,0.01012233953410424,0.024789657295300638,84.4340416956074,40.23404169560742,1.5116339202734237,40.17610413003431,0.45248868778280543,54.48839030246016,0.0
narrow_flexibility,2023-2025 OOT,matched_calendar,17791,542,182,73095,73095,2262173825.825216,2262173825.825216,-28263.279371347176,-46054.27937134718,0.0,7672280.493230822,223,84,3536.0,-726066.1111535502,4050,201921.42857142858,4.392839506172839,0.08810852877710566,0.030464841773930638,0.010229891518183352,0.0024899103905875915,-6.978587499098068,-11.371427005270908,-0.12493858362558433,-36.83817268709557,0.19875217806756226,-40.81086567104436,0.0
narrow_flexibility,2023-2025 OOT,matched_random_market,17791,779,264,73095,73095,2262173825.825216,2262173825.825216,51219.44913734034,33428.44913734034,0.0,11125376.36259611,328,64,8080.0,974536.2868047063,4050,201921.42857142858,4.392839506172839,0.08810852877710566,0.043786184025630934,0.014838963520881345,0.0036117381489841984,12.646777564775393,8.253938058602554,0.22641694706487048,46.03839678587581,0.4541622168512169,54.77692579420529,0.0
narrow_flexibility,2023-2025 OOT,user_aware,17791,4552,1538,73095,73095,2262173825.825216,2262173825.825216,262364.8041882051,244573.80418820507,0.0,69844795.4968741,1976,348,7946.0,966363.9370669518,4050,201921.42857142858,4.392839506172839,0.08810852877710566,0.25585970434489347,0.0864482041481648,0.02104111088309734,64.78143313289014,60.3885936267173,1.1597906455862088,37.563973424469005,0.44663031870046654,54.31757276527187,0.0
narrow_flexibility,2023-2025 OOT,weekly_fixed,205200,6823,1953,73095,73095,2262173825.825216,2262173825.825216,-39717.49924666211,-244917.4992466621,0.0,88860071.26536441,2482,999,55890.0,-825191.7250486424,4050,201921.42857142858,50.666666666666664,1.0162368672397326,0.0332504873294347,0.009517543859649123,0.026718653806689925,-9.806789937447435,-60.4734566041141,-0.17557226943943446,-4.469667723769097,0.2723684210526316,-4.021402168853033,0.0
narrow_flexibility,2026 diagnostic,frequency_gate,10633,609,186,15699,15699,486022478.64184874,486022478.64184874,25089.355085415078,14456.355085415078,0.0,8285780.391501641,240,51,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.05727452271231073,0.01749271137026239,0.011847888400535066,18.584707470677834,10.708411174381538,0.5162179978902476,30.280014554993663,0.47756982977522805,62.12998831740344,0.0
narrow_flexibility,2026 diagnostic,market_only,45360,1574,411,15699,15699,486022478.64184874,486022478.64184874,83722.2758692896,38362.27586928961,0.0,19931748.848043416,537,101,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.034700176366843034,0.009060846560846561,0.02618001146569845,62.01650064391822,28.41650064391823,1.7226008991033679,42.00448064421007,0.47023809523809523,61.070417460473756,0.0
narrow_flexibility,2026 diagnostic,matched_calendar,4485,145,54,15699,15699,486022478.64184874,486022478.64184874,512.6183415633013,-3972.3816584366987,0.0,2319092.2065985426,71,12,1861.0,227727.82110566998,1350,43392.857142857145,3.3222222222222224,0.10335802469135802,0.032329988851727984,0.012040133779264214,0.0034397095356392127,0.37971729004688987,-2.9425049321753325,0.010547214667843608,2.210426735533593,0.4149386845039019,50.77543391430769,0.0
narrow_flexibility,2026 diagnostic,matched_random_market,4485,196,72,15699,15699,486022478.64184874,486022478.64184874,10069.140366897087,5584.140366897087,0.0,2886212.2261866233,87,17,2097.0,271538.12704179384,1350,43392.857142857145,3.3222222222222224,0.10335802469135802,0.04370122630992196,0.016053511705685617,0.004586279380852283,7.458622493997842,4.13640027177562,0.20717437586497028,34.88704079187146,0.46755852842809364,60.54361806951925,0.0
narrow_flexibility,2026 diagnostic,user_aware,4485,1121,362,15699,15699,486022478.64184874,486022478.64184874,67512.5666774884,63027.5666774884,0.0,17970010.853504516,483,90,2126.0,278764.35277430207,1350,43392.857142857145,3.3222222222222224,0.10335802469135802,0.24994425863991082,0.08071348940914158,0.023058793553729535,50.00930864999141,46.68708642776919,1.38908321413748,37.5695747920609,0.47402452619843927,62.15481667208519,0.0
narrow_flexibility,2026 diagnostic,weekly_fixed,44550,1464,426,15699,15699,486022478.64184874,486022478.64184874,30070.39104764041,-14479.608952359593,0.0,20511064.37486422,569,183,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.03286195286195286,0.009562289562289562,0.027135486336709345,22.274363738992896,-10.725636261007105,0.6187037095829339,14.660570752481716,0.30303030303030304,26.436343066319132,0.0
no_behavioral_response,2023-2025 OOT,frequency_gate,41784,9560,0,73095,73095,2262173825.825216,2262173825.825216,0.0,-41784.0,0.0,0.0,0,0,18814.0,2286089.7606172524,4050,201921.42857142858,10.317037037037037,0.2069319749548976,0.22879571127704385,0.0,0.0,0.0,-10.317037037037037,0.0,,0.4502680451847597,54.7120850233882,0.0
no_behavioral_response,2023-2025 OOT,market_only,179010,23951,0,73095,73095,2262173825.825216,2262173825.825216,0.0,-179010.0,0.0,0.0,0,0,81000.0,9753966.748043394,4050,201921.42857142858,44.2,0.8865329512893982,0.1337969945813083,0.0,0.0,0.0,-44.2,0.0,,0.45248868778280543,54.48839030246016,0.0
no_behavioral_response,2023-2025 OOT,matched_calendar,27813,3679,0,73095,73095,2262173825.825216,2262173825.825216,0.0,-27813.0,0.0,0.0,0,0,6827.0,-607565.4509351425,4050,201921.42857142858,6.867407407407407,0.13774169585057836,0.13227627368496747,0.0,0.0,0.0,-6.867407407407407,0.0,,0.24546075576169418,-21.84465720832497,0.0
no_behavioral_response,2023-2025 OOT,matched_random_market,27813,4451,0,73095,73095,2262173825.825216,2262173825.825216,0.0,-27813.0,0.0,0.0,0,0,12576.0,1514340.4384522343,4050,201921.42857142858,6.867407407407407,0.13774169585057836,0.1600330780570237,0.0,0.0,0.0,-6.867407407407407,0.0,,0.45216265774997305,54.447216713487734,0.0
no_behavioral_response,2023-2025 OOT,user_aware,27813,17433,0,73095,73095,2262173825.825216,2262173825.825216,0.0,-27813.0,0.0,0.0,0,0,12475.0,1533117.515995059,4050,201921.42857142858,6.867407407407407,0.13774169585057836,0.6267932261891921,0.0,0.0,0.0,-6.867407407407407,0.0,,0.4485312623593284,55.12233545446586,0.0
no_behavioral_response,2023-2025 OOT,weekly_fixed,205200,26962,0,73095,73095,2262173825.825216,2262173825.825216,0.0,-205200.0,0.0,0.0,0,0,55890.0,-825191.7250486424,4050,201921.42857142858,50.666666666666664,1.0162368672397326,0.13139376218323587,0.0,0.0,0.0,-50.666666666666664,0.0,,0.2723684210526316,-4.021402168853033,0.0
no_behavioral_response,2026 diagnostic,frequency_gate,10633,2476,0,15699,15699,486022478.64184874,486022478.64184874,0.0,-10633.0,0.0,0.0,0,0,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.23285996426220257,0.0,0.0,0.0,-7.876296296296296,0.0,,0.47756982977522805,62.12998831740344,0.0
no_behavioral_response,2026 diagnostic,market_only,45360,6070,0,15699,15699,486022478.64184874,486022478.64184874,0.0,-45360.0,0.0,0.0,0,0,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.13381834215167548,0.0,0.0,0.0,-33.6,0.0,,0.47023809523809523,61.070417460473756,0.0
no_behavioral_response,2026 diagnostic,matched_calendar,7009,936,0,15699,15699,486022478.64184874,486022478.64184874,0.0,-7009.0,0.0,0.0,0,0,2929.0,349851.6450162873,1350,43392.857142857145,5.191851851851852,0.16152427983539094,0.133542588101013,0.0,0.0,0.0,-5.191851851851852,0.0,,0.4178912826366101,49.9146304774272,0.0
no_behavioral_response,2026 diagnostic,matched_random_market,7009,1129,0,15699,15699,486022478.64184874,486022478.64184874,0.0,-7009.0,0.0,0.0,0,0,3254.0,420992.399652689,1350,43392.857142857145,5.191851851851852,0.16152427983539094,0.1610786132115851,0.0,0.0,0.0,-5.191851851851852,0.0,,0.4642602368383507,60.06454553469668,0.0
no_behavioral_response,2026 diagnostic,user_aware,7009,4426,0,15699,15699,486022478.64184874,486022478.64184874,0.0,-7009.0,0.0,0.0,0,0,3264.0,425502.5478236383,1350,43392.857142857145,5.191851851851852,0.16152427983539094,0.6314738193750892,0.0,0.0,0.0,-5.191851851851852,0.0,,0.46568697389071195,60.70802508540994,0.0
no_behavioral_response,2026 diagnostic,weekly_fixed,44550,5799,0,15699,15699,486022478.64184874,486022478.64184874,0.0,-44550.0,0.0,0.0,0,0,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.13016835016835016,0.0,0.0,0.0,-33.0,0.0,,0.30303030303030304,26.436343066319132,0.0
no_fatigue,2023-2025 OOT,frequency_gate,41784,9487,3337,73095,73095,2262173825.825216,2262173825.825216,664749.8329963485,622965.8329963485,0.0,142527456.48264202,9903,895,18814.0,2286089.7606172524,4050,201921.42857142858,10.317037037037037,0.2069319749548976,0.22704863105494927,0.07986310549492628,0.04565291743621315,164.1357612336663,153.81872419662926,2.9385444452035205,46.64012460485509,0.4502680451847597,54.7120850233882,0.0
no_fatigue,2023-2025 OOT,market_only,179010,23217,8035,73095,73095,2262173825.825216,2262173825.825216,1919092.0130046539,1740082.0130046539,0.0,365505533.48943186,25245,2166,81000.0,9753966.748043394,4050,201921.42857142858,44.2,0.8865329512893982,0.12969666499078264,0.04488576057203508,0.1099254394965456,473.84987975423553,429.64987975423554,8.483397655370672,52.5051425263892,0.45248868778280543,54.48839030246016,0.0
no_fatigue,2023-2025 OOT,matched_calendar,27932,3674,1300,73095,73095,2262173825.825216,2262173825.825216,-56572.8748187079,-84504.8748187079,0.0,53571489.5241998,3668,576,6884.0,-608660.6633708725,4050,201921.42857142858,6.89679012345679,0.13833103399483532,0.13153372476013175,0.04654160103107547,0.017785074218482796,-13.96861106634763,-20.86540118980442,-0.25008190870597996,-10.560257950855052,0.24645567807532578,-21.790801352243754,0.0
no_fatigue,2023-2025 OOT,matched_random_market,27932,4453,1515,73095,73095,2262173825.825216,2262173825.825216,360561.65552877233,332629.65552877233,0.0,61218702.659413986,4172,409,12634.0,1522545.0960130072,4050,201921.42857142858,6.89679012345679,0.13833103399483532,0.15942288414721467,0.0542388658169841,0.020726451877693414,89.02756926636354,82.13077914290675,1.5938724576005714,58.897304233108656,0.4523127595589288,54.50898954650606,0.0
no_fatigue,2023-2025 OOT,user_aware,27932,17047,5889,73095,73095,2262173825.825216,2262173825.825216,1380417.0651519215,1352485.0651519215,0.0,268172960.7844303,18374,1573,12540.0,1539664.8974920234,4050,201921.42857142858,6.89679012345679,0.13833103399483532,0.6103035944436489,0.2108334526707719,0.08056638620972707,340.8437197905979,333.9469296671411,6.102170617451825,51.474878791436545,0.44894744379206647,55.12189952355805,0.0
no_fatigue,2023-2025 OOT,weekly_fixed,205200,26254,9198,73095,73095,2262173825.825216,2262173825.825216,-204311.61086646328,-409511.6108664633,0.0,415875899.98583114,28740,4537,55890.0,-825191.7250486424,4050,201921.42857142858,50.666666666666664,1.0162368672397326,0.12794346978557505,0.044824561403508774,0.12583624050892675,-50.44731132505266,-101.11397799171932,-0.903164949280291,-4.912802373819309,0.2723684210526316,-4.021402168853033,0.0
no_fatigue,2026 diagnostic,frequency_gate,10633,2449,829,15699,15699,486022478.64184874,486022478.64184874,225615.5697487592,214982.5697487592,0.0,36403143.98742914,2543,234,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.2303206997084548,0.07796482648358882,0.05280591120453532,167.12264425834016,159.24634796204387,4.642080966691583,61.976946229333805,0.47756982977522805,62.12998831740344,0.0
no_fatigue,2026 diagnostic,market_only,45360,5837,1971,15699,15699,486022478.64184874,486022478.64184874,575260.743959155,529900.743959155,0.0,88249803.71143386,6276,549,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.12868165784832453,0.04345238095238095,0.12554939805083126,426.1190695993741,392.5190695993741,11.836093375077539,65.18549841087328,0.47023809523809523,61.070417460473756,0.0
no_fatigue,2026 diagnostic,matched_calendar,7050,934,323,15699,15699,486022478.64184874,486022478.64184874,24672.03765016202,17622.03765016202,0.0,12495059.796312645,910,123,2944.0,351430.6718235235,1350,43392.857142857145,5.222222222222222,0.16246913580246913,0.1324822695035461,0.04581560283687943,0.020574558889101216,18.275583444564457,13.053361222342236,0.5076316165274098,19.745433837333746,0.4175886524822695,49.84832224447141,0.0
no_fatigue,2026 diagnostic,matched_random_market,7050,1138,390,15699,15699,486022478.64184874,486022478.64184874,62336.51135130225,55286.51135130225,0.0,14720395.255044146,1079,107,3275.0,423465.08565257554,1350,43392.857142857145,5.222222222222222,0.16246913580246913,0.16141843971631206,0.05531914893617021,0.024842346646283202,46.175193593557225,40.952971371335,1.282584943920633,42.34703638813081,0.4645390070921986,60.06596959611001,0.0
no_fatigue,2026 diagnostic,user_aware,7050,4297,1435,15699,15699,486022478.64184874,486022478.64184874,450723.65758049866,443673.65758049866,0.0,66439617.09889293,4637,396,3285.0,427991.05785247,1350,43392.857142857145,5.222222222222222,0.16246913580246913,0.6095035460992908,0.20354609929078013,0.09140709599337538,333.86937598555454,328.64715376333237,9.273720401575051,67.83959289073161,0.46595744680851064,60.70795146843547,0.0
no_fatigue,2026 diagnostic,weekly_fixed,44550,5632,1940,15699,15699,486022478.64184874,486022478.64184874,350400.8699664186,305850.8699664186,0.0,89960833.95310043,6297,860,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.12641975308641976,0.04354657687991021,0.12357474998407542,259.5561999751249,226.55619997512488,7.2095609846191895,38.95038035653318,0.30303030303030304,26.436343066319132,0.0
urgent_majority,2023-2025 OOT,frequency_gate,41784,3007,1040,73095,73095,2262173825.825216,2262173825.825216,213042.3259318343,171258.3259318343,0.0,44579835.9182429,3068,291,18814.0,2286089.7606172524,4050,201921.42857142858,10.317037037037037,0.2069319749548976,0.07196534558682749,0.02488991001340226,0.014228059374786236,52.60304343995909,42.28600640292205,0.9417593091199294,47.78894348614087,0.4502680451847597,54.7120850233882,0.0
urgent_majority,2023-2025 OOT,market_only,179010,7350,2196,73095,73095,2262173825.825216,2262173825.825216,504670.70448736096,325660.70448736096,0.0,98913370.36495377,6879,603,81000.0,9753966.748043394,4050,201921.42857142858,44.2,0.8865329512893982,0.04105915870621753,0.012267471091000503,0.030043094602914017,124.61005049070641,80.41005049070641,2.230910369159022,51.021485025261256,0.45248868778280543,54.48839030246016,0.0
urgent_majority,2023-2025 OOT,matched_calendar,18527,696,231,73095,73095,2262173825.825216,2262173825.825216,-34754.53316168064,-53281.53316168064,0.0,10820925.70877788,651,111,3774.0,-708371.3142722583,4050,201921.42857142858,4.574567901234568,0.09175351091301426,0.03756679440816106,0.012468289523398284,0.003160270880361174,-8.581366212760653,-13.15593411399522,-0.15363334490444197,-32.11789277278555,0.20370270416149402,-38.234539551587325,0.0
urgent_majority,2023-2025 OOT,matched_random_market,18527,987,324,73095,73095,2262173825.825216,2262173825.825216,76493.67416277784,57966.67416277784,0.0,12645117.678019198,839,91,8393.0,1012118.0753969089,4050,201921.42857142858,4.574567901234568,0.09175351091301426,0.05327360069088358,0.01748799050035084,0.004432587728298789,18.887326953772305,14.312759052537738,0.33814233587851633,60.4926550393007,0.45301451935013765,54.62935582646456,0.0
urgent_majority,2023-2025 OOT,user_aware,18527,5380,1876,73095,73095,2262173825.825216,2262173825.825216,403035.0301589365,384508.0301589365,0.0,84013212.56054746,5808,522,8318.0,1021428.3883212277,4050,201921.42857142858,4.574567901234568,0.09175351091301426,0.29038700275273926,0.10125762400820425,0.025665230179902868,99.51482226146581,94.94025436023124,1.7816271480018289,47.972814974605726,0.44896637340098233,55.13188256713055,0.0
urgent_majority,2023-2025 OOT,weekly_fixed,205200,8123,2396,73095,73095,2262173825.825216,2262173825.825216,-35984.38994236842,-241184.38994236843,0.0,108187378.5050916,7424,1203,55890.0,-825191.7250486424,4050,201921.42857142858,50.666666666666664,1.0162368672397326,0.03958576998050682,0.011676413255360623,0.03277925986729598,-8.885034553671215,-59.55170122033788,-0.15906995975095642,-3.3261171903407285,0.2723684210526316,-4.021402168853033,0.0
urgent_majority,2026 diagnostic,frequency_gate,10633,762,255,15699,15699,486022478.64184874,486022478.64184874,65341.33173411289,54708.331734112886,0.0,12160972.039135559,858,77,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.0716636885168814,0.023981943007617794,0.01624307280718517,48.40098646971325,40.52469017341695,1.3444096642752834,53.730352741406,0.47756982977522805,62.12998831740344,0.0
urgent_majority,2026 diagnostic,market_only,45360,1868,529,15699,15699,486022478.64184874,486022478.64184874,153611.67808605166,108251.67808605164,0.0,25438848.522100504,1763,144,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.04118165784832452,0.01166225749559083,0.033696413784317474,113.78642821189011,80.1864282118901,3.1605879323793276,60.38468209463115,0.47023809523809523,61.070417460473756,0.0
urgent_majority,2026 diagnostic,matched_calendar,4738,177,57,15699,15699,486022478.64184874,486022478.64184874,-10022.15932854472,-14760.15932854472,0.0,2611563.3673545187,152,28,1976.0,240992.30142790684,1350,43392.857142857145,3.5096296296296297,0.10918847736625514,0.0373575348248206,0.012030392570704939,0.003630804509841391,-7.42382172484794,-10.93345135447757,-0.20620773254255334,-38.376090941637926,0.41705360911777123,50.86371917009431,0.0
urgent_majority,2026 diagnostic,matched_random_market,4738,247,77,15699,15699,486022478.64184874,486022478.64184874,13169.441500858526,8431.441500858526,0.0,2901081.981374531,216,18,2215.0,285093.9254799423,1350,43392.857142857145,3.5096296296296297,0.10918847736625514,0.052131701139721404,0.016251582946390883,0.004904771004522581,9.755141852487796,6.245512222858167,0.27096362986459976,45.39493053077684,0.46749683410721826,60.171786720122896,0.0
urgent_majority,2026 diagnostic,user_aware,4738,1389,462,15699,15699,486022478.64184874,486022478.64184874,153645.25874740252,148907.25874740252,0.0,22707077.160902552,1565,119,2249.0,297843.3541272035,1350,43392.857142857145,3.5096296296296297,0.10918847736625514,0.2931616715913888,0.0975094976783453,0.029428626027135488,113.81130277585372,110.30167314622409,3.161278860532377,67.66404044812586,0.47467285774588436,62.862674995188584,0.0
urgent_majority,2026 diagnostic,weekly_fixed,44550,1783,516,15699,15699,486022478.64184874,486022478.64184874,96805.26848187365,52255.268481873645,0.0,25665714.60352497,1763,225,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.04002244668911335,0.011582491582491583,0.0328683355627747,71.70760628286936,38.707606282869364,1.9917858275277367,37.717737447520065,0.30303030303030304,26.436343066319132,0.0
weak_intent,2023-2025 OOT,frequency_gate,42007,7760,2606,73095,73095,2262173825.825216,2262173825.825216,566589.4155682254,524582.4155682254,0.0,109662653.4690753,7578,681,19030.0,2284387.267848905,4050,201921.42857142858,10.3720987654321,0.20803636492270686,0.184731116242531,0.06203727950103554,0.03565223339489705,139.8986211279569,129.5265223625248,2.5046236902751713,51.66657906267085,0.45301973480610375,54.38110952576726,0.0
weak_intent,2023-2025 OOT,market_only,179010,23328,6891,73095,73095,2262173825.825216,2262173825.825216,1639905.8646307022,1460895.8646307022,0.0,316799580.8034286,21690,1865,81000.0,9753966.748043394,4050,201921.42857142858,44.2,0.8865329512893982,0.13031674208144797,0.038495056142114965,0.09427457418428073,404.9150283038771,360.7150283038771,7.249247807172743,51.76477381920053,0.45248868778280543,54.48839030246016,0.0
weak_intent,2023-2025 OOT,matched_calendar,25670,3187,1127,73095,73095,2262173825.825216,2262173825.825216,-66646.78933322462,-92316.78933322462,0.0,49103235.36542357,3449,502,6038.0,-621991.7458277484,4050,201921.42857142858,6.338271604938272,0.12712865683257277,0.12415270744059213,0.04390338917023763,0.015418291264792394,-16.4559973662283,-22.794268971166574,-0.2946139176944663,-13.572789824793192,0.23521620568757304,-24.230297850710887,0.0
weak_intent,2023-2025 OOT,matched_random_market,25670,3719,1242,73095,73095,2262173825.825216,2262173825.825216,310928.21080081165,285258.21080081165,0.0,53391404.33329281,3499,335,11662.0,1395471.5935987171,4050,201921.42857142858,6.338271604938272,0.12712865683257277,0.1448772886638099,0.048383326840670045,0.016991586291812025,76.77239772859546,70.4341261236572,1.374466485515933,58.23563075057175,0.4543046357615894,54.36196313201079,0.0
weak_intent,2023-2025 OOT,user_aware,25670,9162,3095,73095,73095,2262173825.825216,2262173825.825216,737400.9120717562,711730.9120717562,0.0,137149091.8131966,9344,824,11568.0,1433553.9122112596,4050,201921.42857142858,6.338271604938272,0.12712865683257277,0.3569146864043631,0.1205687573042462,0.04234215746631097,182.07429927697683,175.73602767203857,3.2597004865563792,53.76637222477056,0.45064277366575767,55.8454971644433,0.0
weak_intent,2023-2025 OOT,weekly_fixed,205200,26370,7615,73095,73095,2262173825.825216,2262173825.825216,-191462.3721241944,-396662.3721241944,0.0,345508739.6456457,23739,3757,55890.0,-825191.7250486424,4050,201921.42857142858,50.666666666666664,1.0162368672397326,0.12850877192982457,0.03711013645224172,0.10417949244134346,-47.2746597837517,-97.94132645041837,-0.8463645451929454,-5.541462491529405,0.2723684210526316,-4.021402168853033,0.0
