date,moex_session_index,cbr_rate,nbk_rate,moex_open,moex_high,moex_low,moex_close,cbr_age_days,nbk_age_days,cbr_is_fresh,nbk_is_fresh,moex_is_fresh,return_1,return_3,return_5,return_10,decreasing_run,falling_2,falling_3,falling_4,falling_5,percentile_20,distance_min_20_bps,percentile_60,distance_min_60_bps,percentile_120,distance_min_120_bps,rebound_5_bps,rebound_10_bps,rebound_20_bps,volatility_20_bps,volatility_regime,speed_3_bps,candle_body_bps,candle_range_bps,candle_close_position,gap_bps,cbr_nbk_basis_bps,cbr_moex_basis_bps,nbk_moex_basis_bps,usd_cross_rate,cny_cross_rate,usd_cross_basis_bps,cny_cross_basis_bps,weekday,week_of_month,month,is_month_end,is_ru_weekend,is_kz_weekend,is_ru_holiday,is_kz_holiday,days_since_ru_holiday,days_to_ru_holiday,days_since_kz_holiday,days_to_kz_holiday
2022-10-07,405,0.128182,0.1287001287001287,0.1298,0.1333,0.12775,0.1319,0,0,1,1,1,0.019940163595276506,0.06147832855794233,0.07029717024456628,0.02347455326487924,0,0,0,0,0,1.0,1054.2701173710923,0.8,1226.014380424405,0.525,1426.8649265440026,1054.2701173710923,1054.2701173710923,1054.2701173710923,180.51017283427566,1.1891091998114713,204.92776185980776,161.78736517719506,434.44227005870806,0.7477477477477456,48.38397522740401,-40.25860000000048,-281.88021228203183,-242.59827898948316,0.12854058666666668,0.13036084977238238,27.974806655122197,169.98094680862997,4,1,10,0,0,0,0,0,30,28,30,18
2022-10-10,406,0.130661,0.12987012987012986,0.131,0.136,0.130475,0.1335,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1268.0562622351376,1.0,1443.1220059028037,0.675,1647.8569390957066,0.0,0.0,0.0,181.9367261814607,1.1922086035015473,0.0,190.83969465648832,423.4527687296419,0.5475113122171943,-68.23351023502511,60.89700000000198,-212.65917602996342,-271.9003842599366,0.12975065672400643,0.129499547920434,-69.67214976110414,-88.89049368717482,0,2,10,0,0,0,0,0,30,25,30,15
2022-10-11,407,0.13200699999999999,0.13123359580052493,0.132525,0.1354,0.132525,0.13455,0,0,1,1,1,0.010301467155463317,0.05037556892326278,0.09315324864605246,0.09117435545599561,0,0,0,0,0,1.0,1384.1337737264657,1.0,1561.0029514025703,0.6916666666666667,1767.846954785337,676.8954528543003,1384.1337737264657,1384.1337737264657,182.32057850442163,1.2255638412387533,167.9185630775426,152.80135823429575,216.94019996227,0.704347826086959,-73.03370786516882,58.933399999998585,-189.00037160906825,-246.48117424563853,0.13163336009125862,0.13006461352657006,-28.304552693521057,-147.1426873900572,1,2,10,0,0,0,0,0,30,24,30,14
2022-10-12,408,0.13452999999999998,0.13440860215053763,0.13595000000000002,0.13595000000000002,0.1331,0.1349,0,0,1,1,1,0.01911262281545678,0.04952333400945519,0.08809589284847696,0.10390835911280316,0,0,0,0,0,1.0,1601.714428624401,1.0,1781.9640401811098,0.725,1992.7613749821705,704.510009866639,1601.714428624401,1601.714428624401,185.64083568226226,1.27812571939547,165.07778003151728,-77.23427730783494,214.12471825695167,0.6315789473684155,104.05053883314919,9.031999999999929,-27.427724240178808,-36.42682353316329,0.13408569323086642,0.13221163141993958,-33.02659400383323,-172.33097302166044,2,2,10,0,0,0,0,0,30,23,30,13
2022-10-13,409,0.134237,0.13351134846461948,0.13390000000000002,0.1387,0.13269999999999998,0.13815,0,0,1,1,1,-0.002177952872965072,0.027368533839477793,0.06811960915369664,0.09987955459781883,1,0,0,0,0,0.95,1576.4464413532587,0.9833333333333333,1576.4464413532587,0.725,1966.6417058907437,472.375216489056,1576.4464413532587,1576.4464413532587,184.3696353846977,1.2696715263453333,91.22844613159265,317.4010455563825,452.1477015825171,0.9083333333333342,-74.12898443291182,54.35129999999955,-283.2428519724939,-335.76920270579126,0.1334112452656469,0.13004049797510123,-61.51468926995474,-312.6188774256555,3,2,10,0,0,0,0,0,30,22,30,12
2022-10-14,410,0.132858,0.1321003963011889,0.13815,0.13815,0.134,0.13422499999999998,0,0,1,1,1,-0.010272875585717767,0.006446627830342555,0.036479380880310996,0.10934094837303676,2,1,0,0,0,0.9,1457.523047336513,0.9666666666666667,1457.523047336513,0.7,1843.7098844672662,168.1450471066359,1457.523047336513,1457.523047336513,186.30483805315484,1.3082418060345526,21.488759434475185,-284.1114730365557,309.7014925373132,0.05421686746987372,0.0,57.35060000000125,-101.84391879306975,-158.28673487138013,0.13246202954185096,0.1305272154745839,-29.804035748621782,-175.43426255220652,4,2,10,0,0,0,0,0,30,21,30,11
2022-10-17,411,0.131553,0.1321003963011889,0.1355,0.135525,0.132225,0.13269999999999998,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.8,1344.9813292858548,0.9333333333333333,1344.9813292858548,0.6916666666666667,1727.3748395378695,0.0,0.0,0.0,188.20247159250397,1.3224112974199538,0.0,-206.64206642066586,249.57458876914362,0.14393939393938662,94.98975600670701,-41.43789999999869,-86.43556895252314,-45.184905712968295,0.13222294449453753,0.13121256038647344,50.92582415737512,-25.878513870953856,0,3,10,0,0,0,0,0,30,18,30,8
2022-10-18,412,0.129513,0.13020833333333334,0.13269999999999998,0.133725,0.13112500000000002,0.13237500000000002,0,0,1,1,1,-0.015507057991836048,-0.03519148967870267,-0.018892937495738837,0.07250037264611864,4,1,1,1,0,0.7,1169.0540458963228,0.8833333333333333,1169.0540458963228,0.65,1545.5177578091561,0.0,475.17753441498553,1169.0540458963228,191.71810948224322,1.3312587044459938,-117.30496559567557,-24.491333835716667,198.28408007626308,0.48076923076923284,0.0,-53.401600000001494,-216.20396600566804,-163.67642429965468,0.13060010149708196,0.12978589919293437,83.93763537883902,21.071181497949176,1,3,10,0,0,0,0,0,30,17,30,7
2022-10-19,413,0.130473,0.13054830287206265,0.13295,0.133475,0.13117499999999999,0.13275,0,0,1,1,1,0.007412383312872084,-0.01795149708711552,-0.03015684233999838,0.05528235655704572,0,0,0,0,0,0.7,1251.8433557266917,0.9,1251.8433557266917,0.6833333333333333,1631.0975609756094,74.12383312872083,381.6957891721562,1251.8433557266917,191.78240855855753,1.3837682291398496,-59.838323623718395,-15.043249341858411,175.33828854583655,0.684782608695654,43.43720491029268,-5.768199999998114,-171.5254237288133,-165.8528909933976,0.13048384368127222,0.12954407063479983,0.8311053836584925,-71.1970572609022,2,3,10,0,0,0,0,0,30,16,30,6
2022-10-20,414,0.130246,0.13089005235602094,0.13297499999999998,0.134475,0.130675,0.1318,0,0,1,1,1,-0.0017398235650287752,-0.009935159213396938,-0.029730998159970712,0.036363347019319425,1,0,0,0,0,0.65,1232.2671335063862,0.8833333333333333,1232.2671335063862,0.6833333333333333,1610.861503351877,56.596635086825216,161.0210481970964,1232.2671335063862,190.3579945466083,1.3913305887258947,-33.11719737798979,-88.362474149275,290.7977807537776,0.2960526315789441,16.949152542371504,-49.20559999999963,-117.9059180576636,-69.04003368581657,0.13100738093718758,0.12994944683466503,58.45714549295833,-22.768696569182012,3,3,10,0,0,0,0,0,30,15,30,5
2022-10-21,415,0.130819,0.13157894736842105,0.13237500000000002,0.13237500000000002,0.1308,0.13167500000000001,0,0,1,1,1,0.00439936735101254,0.010083929798553104,-0.0153472128136809,0.020572311244948516,0,0,0,0,0,0.75,1281.6820028113862,0.9166666666666666,1281.6820028113862,0.7083333333333334,1661.9419483668519,100.83929798553103,100.83929798553103,1281.6820028113862,186.2436350283142,1.360634641424152,33.613099328510344,-52.88007554296592,120.41284403669917,0.5555555555555575,43.626707132020655,-57.755999999999915,-65.00854376305432,-7.2946748873337075,0.1313383304503812,0.1304297839506173,39.69839628656491,-29.75225688796712,4,3,10,0,0,0,0,0,30,14,30,4
2022-10-24,416,0.130685,0.12820512820512822,0.13117499999999999,0.13269999999999998,0.13117499999999999,0.13255,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.7,1270.1259949808973,0.9,1270.1259949808973,0.7083333333333334,1649.9964341748673,0.0,0.0,0.0,164.41916001761268,1.2246353450379655,0.0,104.82180293501119,116.25690870973982,0.9016393442623059,-37.972280235429864,193.42999999999887,-140.70162202942328,-327.7911576666748,0.12939716237075255,0.12818738518064912,-98.54517574683031,-191.11717636690284,0,4,10,0,0,0,0,0,30,11,30,1
2022-10-25,417,0.129328,0.12820512820512822,0.13225,0.1335,0.13167500000000001,0.133,0,0,1,1,1,-0.010383747178329572,-0.007048201096386819,-0.0014284280342513611,-0.020294378328421847,2,1,0,0,0,0.45,1153.0998559810969,0.7833333333333333,1153.0998559810969,0.6333333333333333,1529.0258165739544,0.0,0.0,1153.0998559810969,167.40775438275915,1.2542530820752886,-23.49400365462273,56.71077504725952,138.5988228593127,0.7260273972602728,-22.632968691059794,87.58399999999833,-276.09022556391085,-360.5166763061496,0.12932759605015542,0.12739880587875077,-0.03123452342657096,-149.17064527783853,1,4,10,0,0,0,0,1,30,10,0,0
2022-10-26,418,0.129686,0.12820512820512822,0.1335,0.1335,0.1305,0.1323,0,0,1,1,1,0.0027681553878511345,-0.008660821440310662,-0.006031899320165901,-0.0360068386233553,0,0,0,0,0,0.5,1183.9733694386712,0.8333333333333334,1183.9733694386712,0.6666666666666666,1560.9399515047785,27.681553878511345,27.681553878511345,1183.9733694386712,167.17536573385286,1.33411792854281,-28.86940480103554,-89.88764044943865,229.88505747126408,0.5999999999999982,37.59398496240518,115.50799999999751,-197.5812547241118,-309.5141190379269,0.12968642293785548,0.12743661971830988,0.03261245280716807,-173.44819654319775,2,4,10,0,0,0,0,0,30,9,1,30
2022-10-27,419,0.129888,0.1303780964797914,0.1323,0.133625,0.1322,0.13345,0,0,1,1,1,0.001557608377157127,-0.00609863412021272,-0.00274864487201143,-0.03239792307635003,0,0,0,0,0,0.5,1201.3936200488117,0.8333333333333334,1201.3936200488117,0.6833333333333333,1578.9473684210532,43.30075467029681,43.30075467029681,1201.3936200488117,167.1711766763254,1.3392310847700555,-20.328780400709068,86.92365835223148,107.79122541603402,0.8771929824561523,0.0,-37.59040000000047,-266.9164481079067,-230.19134658738173,0.1303311974879063,0.1290872411693057,34.12151144881026,-61.64994693076409,3,4,10,0,0,0,0,0,30,8,2,30
2022-10-28,420,0.130185,0.13175230566534915,0.132025,0.133575,0.131525,0.131525,0,0,1,1,1,0.0022865853658535773,0.006626561920079155,-0.00484639081478988,-0.020119225037257937,0,0,0,0,0,0.5,1227.0065627775796,0.8333333333333334,1227.0065627775796,0.7083333333333334,1605.4236200256744,66.26561920079155,66.26561920079155,1227.0065627775796,159.458287291818,1.2773282908015007,22.088539733597184,-37.87161522438964,155.8639042007215,0.0,-106.78156612963674,-118.95850000000041,-101.88177152632649,17.28231631622501,0.13185254426680418,0.13121377487562189,128.09035348190446,79.02407156138436,4,4,10,0,0,0,0,0,30,7,3,30
2022-10-31,421,0.13222899999999999,0.13192612137203166,0.13237500000000002,0.1338,0.131825,0.1334,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.85,949.916361648917,0.95,1403.278801624739,0.7833333333333333,1787.637284267578,0.0,0.0,0.0,137.844591927922,1.091194221338926,0.0,77.43153918791101,149.81983690498745,0.7974683544303744,64.62649686371557,22.958199999998374,-87.7811094452774,-110.48565427048906,0.13176509635974304,0.1310066811684276,-35.0833508728754,-92.43954288184808,0,5,10,1,0,0,0,0,30,4,6,30
2022-11-01,422,0.131955,0.13157894736842105,0.132525,0.13390000000000002,0.1325,0.13324999999999998,0,0,1,1,1,-0.0020721626874588006,0.01591371027346633,0.02031269330694041,0.01885525005211841,1,0,0,0,0,0.75,672.6896261667115,0.9166666666666666,1379.6493527773212,0.775,1763.2113821138207,174.9610597905704,203.12693306940412,672.6896261667115,113.5061900538503,0.8995354527138444,53.045700911554434,54.70665912091776,105.66037735849187,0.5357142857142616,-65.59220389805054,28.580000000000272,-97.18574108817934,-125.40732694776291,0.13157446354222269,0.1307991586163914,-28.83835078453245,-87.59360263791316,1,1,11,0,0,0,0,0,30,3,7,30
2022-11-02,423,0.131157,0.1314060446780552,0.133425,0.13495,0.1331,0.13419999999999999,0,0,1,1,1,-0.006047516198704028,0.0074662979605946145,0.011342781796030321,0.005242463958060162,2,1,0,0,0,0.65,436.12145517043734,0.8833333333333333,1310.8307389808283,0.7666666666666667,1692.0731707317073,97.69955654101992,141.42335766423432,436.12145517043734,106.52100427261259,0.842597822088622,24.887659868648715,58.085066516768705,138.99323816679131,0.5945945945945922,13.133208255160511,-18.952300000000257,-226.75111773472366,-208.19339209722787,0.13175646690403672,0.13121261317514832,45.70605488359192,4.2401987807227925,2,1,11,0,0,0,0,0,30,2,8,30
2022-11-03,424,0.132164,0.13386880856760375,0.13442500000000002,0.1348,0.133225,0.13390000000000002,0,0,1,1,1,0.007677821237143334,-0.0004915714404554183,0.01752278886425218,0.0147259800684858,0,0,0,0,0,0.8,310.65204162830986,0.9333333333333333,1397.6732754383092,0.8,1781.8428184281854,152.01444098782656,219.28739329456937,310.65204162830986,102.61009224198207,0.8100767692596558,-1.6385714681847279,-39.05523526129828,118.22105460686849,0.4285714285714361,16.766020864382725,-127.34919999999983,-129.6489917849153,-2.32945723646516,0.13378821434775057,0.13315118483412325,122.89385519131946,74.69392831052745,3,1,11,0,0,0,0,0,30,1,9,30
