KEY,FREQ,REF_AREA,CURRENCY,PROVIDER_FM,INSTRUMENT_FM,PROVIDER_FM_ID,DATA_TYPE_FM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,FM_CONTRACT_TIME,FM_COUPON_RATE,FM_IDENTIFIER,FM_LOT_SIZE,FM_MATURITY,FM_OUTS_AMOUNT,FM_PUT_CALL,FM_STRIKE_PRICE,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-15,0.02500016483109074,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-16,0.02708478100890398,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-17,0.02777091963206602,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-20,0.021555249221991965,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-21,0.019659345586923952,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-22,0.016693973431916385,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-23,0.014687938516282051,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-24,0.02523300992149464,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-27,0.04836518068692748,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-28,0.03858551897859698,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-29,0.0350847685398966,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-30,0.029609855364843698,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-01-31,0.04561267766108323,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-03,0.03704497803824899,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-04,0.03668718031820522,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-05,0.0279545713552077,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-06,0.021935000861813787,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-07,0.02167849843674803,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-10,0.017026373756944123,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-11,0.014486166749877655,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-12,0.014164650474361235,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-13,0.015490124763043333,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-14,0.01631109065678068,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-17,0.01816336717929782,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-18,0.022118609450459098,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-19,0.02821485386146001,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-20,0.029935049758024673,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-21,0.04355210257001871,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-24,0.08589043246706002,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-25,0.09085626738271707,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-26,0.08411561075643274,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-27,0.10710234116357249,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-02-28,0.138885960945693,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-02,0.16399970742031497,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-03,0.1933725204409538,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-04,0.20185508898967927,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-05,0.22623186540926993,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-06,0.27087618258612217,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-09,0.35441972733880966,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-10,0.382081854347217,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-11,0.4200248281438409,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-12,0.4883323447181401,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-13,0.500203735523288,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-16,0.5392731346521166,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-17,0.5652522264897424,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-18,0.5980394965201361,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-19,0.6365718709755663,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-20,0.6360435553603963,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-23,0.6822137162739706,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-24,0.6854571555616755,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-25,0.6937858147201081,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-26,0.7099954989808579,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-27,0.7140153018070594,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-30,0.7149545525666143,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-03-31,0.7134206532696331,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-04-01,0.7193098748302678,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-04-02,0.7119944081617339,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-04-03,0.7120331612016784,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-04-06,0.650699409989385,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-04-07,0.6736867396289696,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-04-08,0.6646925969285535,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-04-09,0.6439505411704944,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-04-10,0.6247996631327946,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-04-13,0.5954922440831663,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-04-14,0.5810096594564762,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
CISS.D.US.Z0Z.4F.EC.SS_CIN.IDX,D,US,Z0Z,4F,EC,SS_CIN,IDX,2020-04-15,0.608678286080819,A,F,,,P1D,,V,,,,,,,,,,,,,,,,,4,4F0,,NEW CISS - Composite Indicator of Systemic Stress.,"United States, New Composite Indicator of Systemic Stress (CISS), Index",PURE_NUMB,0
