config_id,mode,scope,rows,dates,brier,signals,lift,forward_delta_bps,cutoff
halyk_shrink_120m,bank_delayed,KZT,122,122,0.2419486767854843,29,1.2270114942528734,12.293952137837804,2026-03-01
halyk_shrink_120m,normal,KZT,122,122,0.22942512330263246,27,1.1296296296296295,52.76705069281965,2026-03-01
kzt_local_120m,normal,KZT,122,122,0.24688725504820716,27,1.1296296296296295,25.807007119384387,2026-03-01
kzt_oxr_2010_120m,normal,KZT,122,122,0.24676087488363824,27,1.1296296296296295,23.20520993946509,2026-03-01
kzt_oxr_2010_120m,oxr_delayed,KZT,122,122,0.24666803762409087,27,1.2237654320987652,23.063466187114358,2026-03-01
kzt_oxr_2018_120m,normal,KZT,122,122,0.24797189132523867,27,1.1296296296296295,22.58109050056737,2026-03-01
kzt_oxr_2018_120m,oxr_delayed,KZT,122,122,0.2456127919623641,27,1.1296296296296295,22.58109050056737,2026-03-01
kzt_shrink_120m,normal,KZT,122,122,0.24688725504820716,27,1.1296296296296295,25.807007119384387,2026-03-01
oxr_basis_2010_120m,normal,all,610,122,0.23239001550516125,142,1.0891208957482221,15.8711880364869,2026-03-01
oxr_basis_2010_120m,normal,KZT,122,122,0.24291713280440602,27,1.1296296296296295,23.20520993946509,2026-03-01
oxr_basis_2010_120m,oxr_delayed,all,610,122,0.23357015107973855,138,1.1394769613947697,21.799652583742485,2026-03-01
oxr_basis_2010_120m,oxr_delayed,KZT,122,122,0.2430482178619784,27,1.2237654320987652,23.063466187114358,2026-03-01
oxr_basis_2010_180m,normal,all,610,122,0.23365409711287458,138,1.25283958300918,28.08336361011464,2026-03-01
oxr_basis_2010_180m,normal,KZT,122,122,0.24580728511602026,28,1.0892857142857142,22.158369617989667,2026-03-01
oxr_basis_2010_180m,oxr_delayed,all,610,122,0.23226898778046598,138,1.2150638032990975,25.71049444818119,2026-03-01
oxr_basis_2010_180m,oxr_delayed,KZT,122,122,0.24473092134861368,28,1.0892857142857142,22.158369617989667,2026-03-01
oxr_basis_2018_120m,normal,all,610,122,0.23317870960471462,141,1.1163641909409792,16.48971505298991,2026-03-01
oxr_basis_2018_120m,normal,KZT,122,122,0.24400240713790317,27,1.1296296296296295,22.58109050056737,2026-03-01
oxr_basis_2018_120m,oxr_delayed,all,610,122,0.2312394368681929,140,1.123561013046815,17.506080593788948,2026-03-01
oxr_basis_2018_120m,oxr_delayed,KZT,122,122,0.2412783807142216,27,1.1296296296296295,22.58109050056737,2026-03-01
oxr_basis_2018_180m,normal,all,610,122,0.233806793005659,136,1.270632791541739,30.826590606325272,2026-03-01
oxr_basis_2018_180m,normal,KZT,122,122,0.2450774093392079,27,1.1296296296296295,22.413499718343022,2026-03-01
oxr_basis_2018_180m,oxr_delayed,all,610,122,0.2334296875735286,135,1.279923700524559,32.24853099144488,2026-03-01
oxr_basis_2018_180m,oxr_delayed,KZT,122,122,0.2445243474567207,27,1.1296296296296295,23.03761915724074,2026-03-01
oxr_coverage_2010_120m,normal,all,610,122,0.23276442630979371,143,1.0807807807807808,14.095574503499078,2026-03-01
oxr_coverage_2010_120m,normal,KZT,122,122,0.24276017144441864,29,1.1393678160919538,9.389778430153543,2026-03-01
oxr_coverage_2010_120m,oxr_delayed,all,610,122,0.23468317643159195,140,1.1230438784903347,22.127891320329198,2026-03-01
oxr_coverage_2010_120m,oxr_delayed,KZT,122,122,0.24411067347163218,28,1.0892857142857142,22.158369617989667,2026-03-01
oxr_full_2010_120m,normal,all,610,122,0.2328781395929913,143,1.0806185257468848,15.130116906690485,2026-03-01
oxr_full_2010_120m,normal,KZT,122,122,0.24279830467915114,27,1.1296296296296295,25.807007119384387,2026-03-01
oxr_full_2010_120m,oxr_delayed,all,610,122,0.23118819185632777,144,1.0547026382471307,14.38475074786302,2026-03-01
oxr_full_2010_120m,oxr_delayed,KZT,122,122,0.23879724811378417,28,1.0892857142857142,22.76019907692675,2026-03-01
v3_120m,normal,all,610,122,0.23235923898564068,141,1.1146642302421197,17.952508252989944,2026-03-01
v3_120m,normal,KZT,122,122,0.2422858871035243,27,1.1296296296296295,25.807007119384387,2026-03-01
v3_180m,normal,all,610,122,0.23284545749050753,136,1.2898848035347958,30.798450302549753,2026-03-01
v3_180m,normal,KZT,122,122,0.24436988197916165,27,1.2237654320987652,22.27175596599229,2026-03-01
