epoch,training_bce
1,0.6071289144653171
2,0.5712439665606428
3,0.5683881474045029
4,0.5659318082655217
5,0.5602033002402713
6,0.5554848515323777
7,0.5554630448545977
8,0.5553689325596927
9,0.5516205587216578
10,0.5470398726234684
11,0.54511464669035
12,0.5444156140730857
13,0.5425802588656587
14,0.5428991436667677
15,0.5441539915099177
16,0.5384094403168865
