config_id,track,rows,dates,signals,brier,log_loss,auc,hit_rate,lift,forward_delta_bps,symmetric_bps,symmetric_delta_bps,regret_bps,min_cell_week_coverage,mean_cell_week_coverage,min_observed_calendar_week_coverage,mean_observed_calendar_week_coverage
moex_liquidity_24m_lag1,development_2023_2025,3635,727,691,0.18622942890378874,0.5527759781590077,0.730569032802447,0.44573082489146165,1.3733349054082282,43.780714225976176,28.61959210654234,27.17377321280171,74.69606467034701,0.5714285714285714,0.8445294784580498,0.5490196078431373,0.8244967320261438
moex_liquidity_24m_lag1,diagnostic_2026,780,156,172,0.20434904822157177,0.5983218904031964,0.708314168692643,0.4418604651162791,1.2941818578757778,31.13979563191737,24.153763714422123,21.7767638978264,84.7875813640476,0.8709677419354839,0.9290322580645162,0.8787878787878788,0.9272727272727274
moex_liquidity_24m_lag1__KZT,development_2023_2025,727,727,154,0.1842040082443816,0.5481889817256252,0.7025789721829326,0.3961038961038961,1.3925425750092295,26.625283159488138,20.153675190357795,18.246687462546113,105.47964558081908,0.7959183673469388,0.9112811791383221,0.7647058823529411,0.8886274509803922
moex_liquidity_24m_lag1__KZT,diagnostic_2026,156,156,33,0.23594745138849688,0.6871331640433846,0.6505404926457558,0.36363636363636365,0.9952153110047848,34.28544027341858,25.209374590060666,22.29286434122579,89.20964004510303,0.8709677419354839,0.8709677419354839,0.8787878787878788,0.8787878787878788
kase_halyk_24m_lag1,development_2023_2025,3635,727,663,0.2042671658497791,0.5930343387186948,0.661771613402243,0.4494720965309201,1.4131976600717073,44.62050887544329,26.68396337415321,25.428213806848785,76.83378901043363,0.6875,0.8137755102040816,0.6862745098039216,0.7949803921568624
kase_halyk_24m_lag1,diagnostic_2026,780,156,174,0.2010042314541006,0.5896819123953677,0.7251279467916566,0.41954022988505746,1.2251748251748251,23.93520034360841,18.905962225350187,16.52702032986956,95.7716781160484,0.8709677419354839,0.8709677419354838,0.8787878787878788,0.8787878787878787
kase_halyk_24m_lag1__KZT,development_2023_2025,727,727,126,0.19835863539795026,0.5793134510969655,0.6483026874115982,0.40476190476190477,1.4676851522883623,46.412711596409,26.61212771191209,24.85074875312369,90.81501382554762,0.6875,0.7665816326530611,0.7,0.7496732026143791
kase_halyk_24m_lag1__KZT,diagnostic_2026,156,156,35,0.21756980160702136,0.6311212126998419,0.7111465532518164,0.4,1.0947368421052632,18.3888896630338,14.853148290884688,11.936638042049818,106.42187033332011,0.8709677419354839,0.8709677419354839,0.8787878787878788,0.8787878787878788
kase_prices_24m_lag2,development_2023_2025,3635,727,724,0.19251993077636403,0.566969701500562,0.7118630242942026,0.4599447513812155,1.4438388551686234,44.022058570877604,33.7393447675089,32.42252499369493,84.06479192294026,0.7551020408163265,0.8758503401360543,0.7254901960784313,0.8676601307189543
kase_prices_24m_lag2,diagnostic_2026,780,156,175,0.20753430933442302,0.6012442615972939,0.7050616553869068,0.44571428571428573,1.3025048169556839,25.060455699369253,20.8746884486117,18.490557307859035,92.94331930547979,0.9032258064516129,0.9419354838709678,0.8787878787878788,0.9151515151515153
kase_prices_24m_lag2__KZT,development_2023_2025,727,727,147,0.1892066152753069,0.5599041324300044,0.6882131070249882,0.41496598639455784,1.4723295304360386,40.89318420137824,30.860386335537065,28.997653646176264,93.0301828704228,0.7551020408163265,0.8840702947845805,0.7254901960784313,0.8755555555555555
kase_prices_24m_lag2__KZT,diagnostic_2026,156,156,36,0.2296695771713552,0.6649598364050652,0.6589580010632643,0.4444444444444444,1.216374269005848,18.692047784935166,16.94760785974766,14.031097610912788,108.61654504052032,0.967741935483871,0.967741935483871,0.9393939393939394,0.9393939393939394
kase_liquidity_24m_lag2,development_2023_2025,3635,727,713,0.203676046425,0.589955755086947,0.6638434764265373,0.4165497896213184,1.3090836727145034,39.06383706025615,26.159149618805344,24.89887330572598,85.36003664670747,0.7142857142857143,0.8617913832199547,0.6862745098039216,0.8410980392156863
kase_liquidity_24m_lag2,diagnostic_2026,780,156,166,0.20901607828154745,0.6120972656876746,0.6973446934022531,0.4578313253012048,1.3395096599254321,38.63009499705695,27.897655491926145,25.52249320048659,80.72473110615465,0.8709677419354839,0.9032258064516128,0.8484848484848485,0.8787878787878787
kase_liquidity_24m_lag2__KZT,development_2023_2025,727,727,144,0.20131031044097797,0.5842773472267099,0.632065063649222,0.3472222222222222,1.2556702246053797,34.69189185322935,24.869085202851117,23.096508762338548,100.9563623438979,0.8125,0.8490646258503401,0.7843137254901961,0.8288888888888888
kase_liquidity_24m_lag2__KZT,diagnostic_2026,156,156,33,0.23844831765124525,0.6977553491310429,0.6314017366648945,0.3939393939393939,1.0781499202551834,39.083255583588716,27.075388634022847,24.15887838518798,83.11081353809875,0.9032258064516129,0.9032258064516129,0.8787878787878788,0.8787878787878788
kase_full_24m_lag2,development_2023_2025,3635,727,709,0.20568340872847862,0.5955169071563663,0.6636098512815104,0.45698166431593795,1.4418324550831685,40.070842604074606,26.442193887323185,25.21028722647171,87.90093283870989,0.673469387755102,0.8410714285714286,0.6470588235294118,0.8225098039215687
kase_full_24m_lag2,diagnostic_2026,780,156,174,0.2112870959713617,0.6121102158613106,0.6890582678085142,0.40229885057471265,1.1769777969389954,26.155943282907902,19.735070021451463,17.35473386149879,92.74158477267514,0.9032258064516129,0.9225806451612902,0.8787878787878788,0.8969696969696969
kase_full_24m_lag2__KZT,development_2023_2025,727,727,147,0.20400842444892234,0.5903148730655824,0.6343988684582744,0.41496598639455784,1.4979573684441296,40.66563091560093,28.401301034605037,26.62456571033694,95.72679672689071,0.8125,0.8626700680272109,0.82,0.8484967320261437
kase_full_24m_lag2__KZT,diagnostic_2026,156,156,34,0.23413069725594576,0.6788114795450653,0.6455785929470139,0.4117647058823529,1.126934984520124,30.85223992269779,19.51358209003988,16.59707184120501,94.38155653829354,0.9032258064516129,0.9032258064516129,0.8787878787878788,0.8787878787878788
halyk_24m_lag2,development_2023_2025,3635,727,725,0.1972865159374802,0.577697313757944,0.6864620469008191,0.4386206896551724,1.3868974465561938,40.43125057057227,29.952112422704648,28.708371611108426,86.55550334372573,0.7755102040816326,0.8671201814058956,0.7450980392156863,0.847529411764706
halyk_24m_lag2,diagnostic_2026,780,156,175,0.21425720748344412,0.6231542667553747,0.686568689722642,0.3942857142857143,1.1518459069020868,25.32860216802773,19.072214107320832,16.690931521541707,95.46057733417655,0.8709677419354839,0.9096774193548386,0.8787878787878788,0.9151515151515153
halyk_24m_lag2__KZT,development_2023_2025,727,727,151,0.1942843922851324,0.5701214999764772,0.663936822253654,0.39072847682119205,1.3917145038100571,36.13797593265327,25.871324585625338,24.01953440958432,101.25455695815407,0.8367346938775511,0.8903061224489797,0.803921568627451,0.8684967320261437
halyk_24m_lag2__KZT,diagnostic_2026,156,156,35,0.2442561540817404,0.7079381648605245,0.6279461279461278,0.37142857142857144,1.0165413533834589,28.250337336629986,24.22305697492298,21.30654672608811,94.049127105124,0.9354838709677419,0.9354838709677419,0.9393939393939394,0.9393939393939394
moex_liquidity_24m_lag2,development_2023_2025,3635,727,699,0.1923447161768608,0.5662565018670401,0.710539500052737,0.45064377682403434,1.41895467828474,47.04194753904594,35.08115187728672,33.815404707576654,77.4983726662355,0.6938775510204082,0.8412131519274375,0.6666666666666666,0.8278692810457516
moex_liquidity_24m_lag2,diagnostic_2026,780,156,175,0.21042995328221817,0.613060683597004,0.6936942856517072,0.4685714285714286,1.3723849372384938,23.475285160287665,21.111906081518708,18.740218604736956,92.54782294221914,0.8387096774193549,0.935483870967742,0.8484848484848485,0.9333333333333333
moex_liquidity_24m_lag2__KZT,development_2023_2025,727,727,144,0.19072324797888981,0.5633856771935968,0.6781423856671382,0.4513888888888889,1.6267219917012448,45.83245934246078,35.27253891143328,33.49369232432314,88.95410453794904,0.7959183673469388,0.8490646258503401,0.7647058823529411,0.8354248366013071
moex_liquidity_24m_lag2__KZT,diagnostic_2026,156,156,33,0.2397107031708464,0.6932517887454234,0.6418571681729577,0.42424242424242425,1.1610845295055823,28.340477032436127,20.37715718855404,17.46064693971916,98.64825955628513,0.8387096774193549,0.8387096774193549,0.8484848484848485,0.8484848484848485
kase_halyk_24m_lag2,development_2023_2025,3635,727,672,0.20692138379557257,0.6003118744230713,0.6267573743979187,0.41220238095238093,1.3057632459811093,41.69247175157854,30.43552602747754,29.286255762344982,89.45519424793031,0.5,0.785827664399093,0.52,0.7746928104575161
kase_halyk_24m_lag2,diagnostic_2026,780,156,174,0.21095672576077235,0.6129187928382906,0.6881164626088734,0.3850574712643678,1.1253229974160206,21.937701536878485,17.34694382135478,14.968737256627698,96.75207939568968,0.8709677419354839,0.9419354838709678,0.8484848484848485,0.903030303030303
kase_halyk_24m_lag2__KZT,development_2023_2025,727,727,126,0.1993249033564938,0.5824240847346877,0.6021027817067421,0.3888888888888889,1.465394197708355,50.86744790037183,36.83200324487739,35.27845226920722,96.07363078271284,0.5,0.7448979591836734,0.52,0.7354248366013071
kase_halyk_24m_lag2__KZT,diagnostic_2026,156,156,34,0.2359875574856334,0.6865104533453088,0.6349459507354244,0.38235294117647056,1.0464396284829722,25.507127584417777,21.828766437492014,18.912256188657146,105.80639895297058,0.8709677419354839,0.8709677419354839,0.8484848484848485,0.8484848484848485
kase_prices_120m_lag1,development_2023_2025,3635,727,743,0.19036118721739245,0.5597068455412818,0.7243785817248531,0.44952893674293404,1.4000097224857573,44.35576072600562,31.018190723179842,29.660156066648874,75.23860152146479,0.7551020408163265,0.8923752834467121,0.7254901960784313,0.8730718954248368
kase_prices_120m_lag1,diagnostic_2026,780,156,172,0.19839302024835764,0.5815455668144159,0.7266319147848814,0.47674418604651164,1.3927054980947193,34.357847659347854,26.21595514768016,23.82919286553478,85.5339223857519,0.9354838709677419,0.9419354838709676,0.9090909090909091,0.915151515151515
kase_prices_120m_lag1__KZT,development_2023_2025,727,727,147,0.18576413430162636,0.5500633220022266,0.7013295615275813,0.4421768707482993,1.5589858082324977,44.34195921090278,30.962824913899283,29.044807138192933,89.74258063591283,0.7959183673469388,0.8840702947845805,0.7647058823529411,0.862483660130719
kase_prices_120m_lag1__KZT,diagnostic_2026,156,156,35,0.21116577906920433,0.6137914871061861,0.7283359914938862,0.4857142857142857,1.3293233082706768,28.243715965131777,20.7304113737676,17.813901124932734,101.89227559553458,0.9354838709677419,0.9354838709677419,0.9090909090909091,0.9090909090909091
kase_liquidity_120m_lag1,development_2023_2025,3635,727,705,0.19114973585531778,0.5611765797828642,0.716592659002215,0.42836879432624114,1.3242345860813416,39.1152962036551,28.948865181757018,27.543744348426813,83.77434366779033,0.673469387755102,0.874546485260771,0.6470588235294118,0.8533333333333333
kase_liquidity_120m_lag1,diagnostic_2026,780,156,174,0.20583117633805742,0.6023623642616878,0.7012542801030874,0.4482758620689655,1.3114895451605948,27.62681706808593,24.836864998958752,22.456528839006076,88.419207518588,0.9354838709677419,0.9483870967741936,0.9090909090909091,0.9212121212121213
kase_liquidity_120m_lag1__KZT,development_2023_2025,727,727,143,0.19094489906195233,0.5605663247740009,0.6796793965110797,0.40559440559440557,1.4394973921689942,32.56092369064286,26.788414043792923,24.910968281062182,104.64271160150763,0.8163265306122449,0.8907312925170068,0.7843137254901961,0.8688888888888888
kase_liquidity_120m_lag1__KZT,diagnostic_2026,156,156,34,0.23466890098497759,0.6836459042332754,0.6328194222931065,0.4411764705882353,1.2074303405572757,31.604298956545374,27.829677004236753,24.913166755401885,96.84326071695754,0.967741935483871,0.967741935483871,0.9393939393939394,0.9393939393939394
kase_full_120m_lag1,development_2023_2025,3635,727,724,0.1940475511283824,0.5683173559742579,0.7095448792321485,0.43922651933701656,1.375811614322066,45.870099673525715,32.87887643788329,31.575562266263912,77.25933334246483,0.7142857142857143,0.8919784580498865,0.6862745098039216,0.8700915032679738
kase_full_120m_lag1,diagnostic_2026,780,156,170,0.19922616384457165,0.583004033463676,0.7346044053120733,0.45294117647058824,1.3231989424983477,33.81796257316027,24.54161028538328,22.16032769960415,86.52086886755069,0.8709677419354839,0.896774193548387,0.8484848484848485,0.8727272727272727
kase_full_120m_lag1__KZT,development_2023_2025,727,727,142,0.19214905069094693,0.56392784715961,0.6824469589816125,0.4084507042253521,1.4689140860792984,43.406807748165875,30.950760573386642,29.138660879865693,94.20628363966598,0.8163265306122449,0.8833616780045351,0.7843137254901961,0.8618300653594771
kase_full_120m_lag1__KZT,diagnostic_2026,156,156,34,0.2149867477447259,0.6232384283516186,0.7356016303384725,0.4117647058823529,1.126934984520124,35.019383601762826,19.787965682299415,16.871455433464547,87.7989845640101,0.8709677419354839,0.8709677419354839,0.8484848484848485,0.8484848484848485
halyk_120m_lag1,development_2023_2025,3635,727,695,0.1901132708871002,0.5616452373012334,0.7187480223605105,0.45611510791366905,1.4235431088043018,42.23441158002609,31.631433517011036,30.29010918961852,83.00273127037491,0.7346938775510204,0.8375283446712019,0.7058823529411765,0.8203921568627449
halyk_120m_lag1,diagnostic_2026,780,156,176,0.20320517483900752,0.59590491444271,0.7033569149674018,0.4602272727272727,1.3454003407155024,30.923771327582244,26.08516298601062,23.69873393868428,84.02627083162962,0.9354838709677419,0.9741935483870968,0.9090909090909091,0.9454545454545455
halyk_120m_lag1__KZT,development_2023_2025,727,727,133,0.18222684737812514,0.5428808644552373,0.7127015558698727,0.46616541353383456,1.670149760355031,48.417571159331885,36.845763183209364,35.02780714144772,89.48013532943821,0.7346938775510204,0.8011621315192744,0.7058823529411765,0.7894117647058824
halyk_120m_lag1__KZT,diagnostic_2026,156,156,36,0.22323146397166546,0.6481143876963815,0.6673755094807726,0.5,1.3684210526315792,36.34640260361142,32.542913362926384,29.626403114091506,90.84904872711327,1.0,1.0,0.9696969696969697,0.9696969696969697
moex_liquidity_120m_lag1,development_2023_2025,3635,727,726,0.18395369293558167,0.545362565312755,0.740919206834722,0.4366391184573003,1.3620478697870246,40.63933695559981,30.010554751730606,28.62385997517975,82.97880632976225,0.7346938775510204,0.8842120181405897,0.7058823529411765,0.863921568627451
moex_liquidity_120m_lag1,diagnostic_2026,780,156,177,0.20714320554952148,0.6031951112294474,0.6901387885026757,0.423728813559322,1.2400635930047694,21.064030398164352,21.69534892425884,19.317505257962363,94.684419184045,0.9354838709677419,0.9806451612903226,0.9090909090909091,0.9515151515151515
moex_liquidity_120m_lag1__KZT,development_2023_2025,727,727,147,0.18360540799123212,0.5457168262378096,0.7082272512965582,0.4013605442176871,1.4013666494872843,33.54514154762258,26.716979169711973,24.759034481988653,103.30791021245965,0.7755102040816326,0.8910147392290249,0.7450980392156863,0.8756862745098039
moex_liquidity_120m_lag1__KZT,diagnostic_2026,156,156,35,0.23481555045598276,0.6799742480727684,0.6222753854332801,0.4,1.0947368421052632,16.57331720830146,18.48129590213616,15.564785653301293,113.24413443958437,0.967741935483871,0.967741935483871,0.9393939393939394,0.9393939393939394
kase_halyk_120m_lag1,development_2023_2025,3635,727,663,0.19878944859003417,0.5804867156201493,0.6916784446085152,0.4751131221719457,1.505980503273966,47.01906751598903,35.515739259778115,34.240102204515324,81.76649276922487,0.7142857142857143,0.793452380952381,0.6862745098039216,0.7754509803921568
kase_halyk_120m_lag1,diagnostic_2026,780,156,170,0.19841553794006184,0.5824921451662497,0.7355973162202218,0.4823529411764706,1.409120951751487,42.64389343325351,30.41158854223963,28.030305956460506,76.26221854818236,0.8709677419354839,0.896774193548387,0.8787878787878788,0.903030303030303
kase_halyk_120m_lag1__KZT,development_2023_2025,727,727,133,0.19097018225367618,0.5618235990355482,0.6835077793493636,0.43609022556390975,1.5698532762234576,46.89894783966382,34.39889494535479,32.57754303907724,95.61098574214856,0.7916666666666666,0.8013038548752833,0.7647058823529411,0.7830065359477124
kase_halyk_120m_lag1__KZT,diagnostic_2026,156,156,34,0.21670660225933375,0.6283803800498033,0.7233740917951444,0.4117647058823529,1.126934984520124,46.908403058729085,30.7543422644363,27.837832015601425,77.08257474209131,0.8709677419354839,0.8709677419354839,0.8787878787878788,0.8787878787878788
kase_prices_120m_lag2,development_2023_2025,3635,727,742,0.1883239389164848,0.5579392357534131,0.7214669690257708,0.44339622641509435,1.3903472380221156,38.407720292343335,30.10709932231802,28.77912277518498,84.6313888491401,0.7551020408163265,0.8731859410430839,0.7254901960784313,0.8650980392156865
kase_prices_120m_lag2,diagnostic_2026,780,156,172,0.20337774202220185,0.5933722134539117,0.7095553073278286,0.5,1.4609604704344985,36.71055594814026,28.527571381458138,26.14574421395839,80.94398856717015,0.9354838709677419,0.9419354838709678,0.9090909090909091,0.9151515151515153
kase_prices_120m_lag2__KZT,development_2023_2025,727,727,149,0.18365949481517513,0.5481019320018377,0.6997689768976898,0.4161073825503356,1.4752001812657036,34.86093088983366,28.311931481531314,26.4335323943993,102.67506296008038,0.7959183673469388,0.8772675736961452,0.7647058823529411,0.8690196078431373
kase_prices_120m_lag2__KZT,diagnostic_2026,156,156,35,0.22530946196174922,0.6544706383401123,0.6680843522948785,0.45714285714285713,1.2511278195488724,38.61261842155911,31.090739087842223,28.17422883900736,92.06135462761341,0.967741935483871,0.967741935483871,0.9393939393939394,0.9393939393939394
kase_liquidity_120m_lag2,development_2023_2025,3635,727,766,0.20176144735769205,0.5852977231410401,0.6713498927679922,0.4086161879895561,1.2823609409040206,33.83413193274209,25.58773672401419,24.31194980673018,88.96522330892833,0.7959183673469388,0.9112244897959185,0.7647058823529411,0.888575163398693
kase_liquidity_120m_lag2,diagnostic_2026,780,156,175,0.20435733684746843,0.5963601213766133,0.7082119572756277,0.42857142857142855,1.2520064205457464,25.02503417403715,22.477267854009504,20.095985268230375,91.42562326913183,0.9354838709677419,0.9419354838709678,0.9090909090909091,0.9151515151515153
kase_liquidity_120m_lag2__KZT,development_2023_2025,727,727,153,0.20053978676196899,0.5823954712968242,0.6412069778406412,0.37254901960784315,1.3268197180221808,30.579274534942027,26.078489537917633,24.22310343606706,103.74107598655213,0.8571428571428571,0.9180839002267573,0.8235294117647058,0.8951633986928105
kase_liquidity_120m_lag2__KZT,diagnostic_2026,156,156,35,0.23280171735162583,0.6767357211157031,0.6413255360623782,0.4,1.0947368421052632,16.57331720830146,18.48129590213616,15.564785653301293,113.24413443958437,0.967741935483871,0.967741935483871,0.9393939393939394,0.9393939393939394
kase_full_120m_lag2,development_2023_2025,3635,727,765,0.20122271183535656,0.5856861647306195,0.6755002988433005,0.4222222222222222,1.3206489601065288,37.67302421828424,30.513536644699382,29.198647945335008,84.99549102945106,0.7755102040816326,0.9059523809523811,0.7450980392156863,0.8835032679738565
kase_full_120m_lag2,diagnostic_2026,780,156,172,0.20364452672470681,0.5940396948408554,0.7123113651794905,0.4418604651162791,1.292770690219169,30.519415632928084,26.082528426946848,23.707682968311893,85.61084203669552,0.9032258064516129,0.9161290322580644,0.8787878787878788,0.8909090909090909
kase_full_120m_lag2__KZT,development_2023_2025,727,727,152,0.19924791055343916,0.5804712928687393,0.6475530410183875,0.40789473684210525,1.4408143232111992,38.160772265925814,32.76760545913715,30.872421239288588,96.56162185082107,0.7959183673469388,0.9046201814058957,0.7647058823529411,0.8822222222222221
kase_full_120m_lag2__KZT,diagnostic_2026,156,156,33,0.2284703886630444,0.6617742690863816,0.667198298777246,0.3939393939393939,1.0781499202551834,42.97147732546806,36.11689176725578,33.2003815184209,82.53592117373117,0.9354838709677419,0.9354838709677419,0.9090909090909091,0.9090909090909091
halyk_120m_lag2,development_2023_2025,3635,727,718,0.1919427323977914,0.5646408686437999,0.7107523819568964,0.42479108635097496,1.3340618081989792,41.495456207972374,31.754638533319728,30.424210072179978,84.31202482157425,0.6938775510204082,0.8757936507936507,0.6666666666666666,0.8571503267973858
halyk_120m_lag2,diagnostic_2026,780,156,176,0.20764254279943806,0.607220205148014,0.6939899686795016,0.4318181818181818,1.263157894736842,22.387133382686468,20.56863514249342,18.19058839284057,93.5177314813874,0.9354838709677419,0.9612903225806452,0.9090909090909091,0.9333333333333333
halyk_120m_lag2__KZT,development_2023_2025,727,727,148,0.1904514615043687,0.562280296641598,0.6832531824611032,0.40540540540540543,1.4642764212054395,39.06543114865664,29.50533238859584,27.689622416854366,102.51479458519987,0.875,0.9039115646258504,0.8627450980392157,0.8815686274509803
halyk_120m_lag2__KZT,diagnostic_2026,156,156,34,0.23343137697461833,0.6806835403753948,0.6349459507354245,0.4411764705882353,1.2074303405572757,27.15765654203022,22.000005257227485,19.083495008392624,103.59590996138968,0.9354838709677419,0.9354838709677419,0.9090909090909091,0.9090909090909091
moex_liquidity_120m_lag2,development_2023_2025,3635,727,754,0.18731756625958226,0.5531804155127008,0.7276092535949091,0.4124668435013263,1.2988412908256695,31.73489760382236,25.24573764821631,23.917362519502905,90.53369946375736,0.7755102040816326,0.9017857142857142,0.7450980392156863,0.8860392156862746
moex_liquidity_120m_lag2,diagnostic_2026,780,156,174,0.2088353458155101,0.6081928193161855,0.6903833658219624,0.4367816091954023,1.2778616081051948,25.04798450061429,21.851838867364776,19.471502707412096,90.3725310141694,0.9354838709677419,0.9419354838709676,0.9090909090909091,0.915151515151515
moex_liquidity_120m_lag2__KZT,development_2023_2025,727,727,165,0.18653695608698642,0.55341557192835,0.6877039132484679,0.32727272727272727,1.1709094529344413,22.784739328123504,19.290850297974472,17.43487295083477,108.56145387279089,0.9387755102040817,0.9590419501133787,0.9019607843137255,0.941045751633987
moex_liquidity_120m_lag2__KZT,diagnostic_2026,156,156,34,0.23655225881691136,0.6828060800884348,0.6336168704589757,0.4411764705882353,1.2074303405572757,27.15765654203022,22.000005257227485,19.083495008392624,103.59590996138968,0.9354838709677419,0.9354838709677419,0.9090909090909091,0.9090909090909091
kase_halyk_120m_lag2,development_2023_2025,3635,727,707,0.20187566041738964,0.5881265384566512,0.6709155152410083,0.44271570014144274,1.3940174937994951,42.112768374065816,31.820604887117163,30.563453652074195,83.29467074614188,0.625,0.8494614512471654,0.64,0.8292549019607842
kase_halyk_120m_lag2,diagnostic_2026,780,156,174,0.20361418591760777,0.5930384498917567,0.7144614553445621,0.4425287356321839,1.29328165374677,28.34339021589582,24.54447179240119,22.166265227674106,89.42381039257675,0.9032258064516129,0.9290322580645161,0.8787878787878788,0.903030303030303
kase_halyk_120m_lag2__KZT,development_2023_2025,727,727,134,0.20097315309074293,0.5855624607057577,0.63999528524281,0.43283582089552236,1.591247352973697,50.30777956268549,38.51578392922214,36.843772641787865,93.41625199548416,0.625,0.7865646258503401,0.64,0.7688888888888888
kase_halyk_120m_lag2__KZT,diagnostic_2026,156,156,34,0.22864703672381653,0.6613710893393516,0.668970405812511,0.47058823529411764,1.2879256965944275,33.51697266141354,30.129200964188016,27.212690715353148,94.89373674449875,0.9354838709677419,0.9354838709677419,0.9090909090909091,0.9090909090909091
