date,corridor,session_ordinal,raw_probability,probability,candidate_signal,closing_probability,closing_annotation,primary_scenario,model_verdict,expires,authorized_contact
2026-02-28,KZT,3988,0.1526889055967331,0.18339932959715396,False,0.34097653763416275,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-03,KZT,3989,0.1888323277235031,0.21443645007962636,True,0.40981647243976105,False,NOW,Модельный сигнал: выгодно сейчас,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-04,KZT,3990,0.016333363950252533,0.035220277863397195,False,0.3516261551623442,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-05,KZT,3991,0.274549275636673,0.28330669693433314,False,0.4503291512660843,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-06,KZT,3992,0.687214732170105,0.6015642652087183,True,0.5396760865806295,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-07,KZT,3993,0.2718084454536438,0.28117594905108395,False,0.3797207931572229,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-11,KZT,3994,0.4902290999889374,0.44582676613333483,False,0.49029210547786034,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-12,KZT,3995,0.18501773476600647,0.2112324810765445,True,0.4680183393312721,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-13,KZT,3996,0.747241735458374,0.6543356104036124,False,0.47022744940662703,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-14,KZT,3997,0.17008578777313232,0.198537053937546,False,0.39175133282203006,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-17,KZT,3998,0.6320390701293945,0.5558731605405863,True,0.4721009094553866,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-18,KZT,3999,0.7977030277252197,0.7021645038625187,False,0.5285004639778774,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-19,KZT,4000,0.2360672801733017,0.2530209567471168,False,0.46985792439293905,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-20,KZT,4001,0.32394716143608093,0.32118740806396295,True,0.4554267085087833,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-21,KZT,4002,0.04926181957125664,0.0799378073216012,False,0.2754529877748573,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-24,KZT,4003,0.5646688938140869,0.502610872150664,False,0.46672648743800776,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-25,KZT,4004,0.058828599750995636,0.09110166632019169,False,0.30420812505729594,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-26,KZT,4005,0.3893536329269409,0.3703624693773864,True,0.4697221544015429,False,NOW,Модельный сигнал: выгодно сейчас,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-27,KZT,4006,0.038827020674943924,0.06705220313511406,False,0.31712898127496914,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-28,KZT,4007,0.1876721978187561,0.2134636296338378,False,0.48094359897443034,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-03-31,KZT,4008,0.23425574600696564,0.2515732621362062,True,0.4590416144208477,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-04-01,KZT,4009,0.3072095215320587,0.30844986794906476,False,0.4292641759209401,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-04-02,KZT,4010,0.04217878356575966,0.07128431960616431,False,0.3955504972107682,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-04-03,KZT,4011,0.0918264389038086,0.12633167118550886,False,0.44161341126681997,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-04-04,KZT,4012,0.06599828600883484,0.09914094904109134,False,0.3790940353733904,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-04-07,KZT,4013,0.5972983837127686,0.5281231972583541,True,0.5598498224887605,False,NOW,Модельный сигнал: выгодно сейчас,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-04-08,KZT,4014,0.005371743347495794,0.015276433644181684,False,0.3259917178299281,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-04-09,KZT,4015,0.015076758340001106,0.033174114032623256,False,0.374467738316443,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-04-10,KZT,4016,0.1292547583580017,0.16229848431089192,False,0.3244494052312381,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-04-11,KZT,4017,0.1399206817150116,0.1720142163481716,False,0.3963367537849357,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-04-14,KZT,4018,0.2390270233154297,0.2553815264546737,True,0.465836064070539,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-04-15,KZT,4019,0.07539548724889755,0.10932329100855667,False,0.3462478072430771,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
