date,corridor,ret1,ret3,ret5,ret10,ret20,ret60,pr20,pr60,pr120,pr252,vol5,vol20,vol60,volratio,moex_cny_close_minus_fixing_same_session,oxr_log_basis,oxr_basis_chg1,oxr_basis_chg5,oxr_basis_z20,oxr_available,oxr_age_days,halyk_rub_sell_official_basis,halyk_rub_personal_legal_gap,halyk_personal_rub_ret1,halyk_personal_rub_ret5,halyk_personal_usd_ret1,halyk_personal_usd_ret5,treasury_t10yie_stale_level,treasury_t10yie_stale_chg5,treasury_t10yie_stale_chg20,treasury_t5yifr_stale_level,treasury_t5yifr_stale_chg5,treasury_t5yifr_stale_chg20,rub_per_unit,session_ordinal
2026-01-13,KZT,-0.003017880147193397,0.01965986448082302,0.00498291401949702,-0.0011836808678173938,0.00724247824050317,0.028597197306182487,0.775,0.775,0.8458333333333333,0.5059523809523809,0.009719278158442328,0.009870853931012162,0.009848481484674633,0.9868808885478071,-0.0010296650947885233,0.0019700289662047954,-0.006505335660060396,0.014715218880162917,0.17865264049660268,1.0,1.2951504629629629,0.04205251711668967,-0.029199154692262308,-0.010316966970932206,0.0014825799602229406,-0.006405923099778832,-0.010653853797275126,2.27,0.04999999999999982,0.010000000000000231,2.24,0.03000000000000025,0.06000000000000005,0.154511,3955
2026-08-25,KZT,0.007361212790834015,-0.014778057611496198,-0.005001268946958959,0.03638125656367874,0.10651497660618947,0.22016932300931047,0.825,0.9416666666666667,0.9708333333333333,0.9861111111111112,0.013938392380991276,0.008361534663454231,0.0099290467461369,1.4037996534173127,0.00938551140631505,-0.015435230262469402,-0.011808923268772142,-0.004073278558787585,-1.3885639009214579,1.0,1.2951504629629629,0.0026300384149327005,-0.07696104113612834,-0.007246408520767078,0.014652276786870422,-0.004554828393080079,-0.008442522274556552,2.3,0.029999999999999805,0.040000000000000036,2.33,0.020000000000000018,0.08999999999999986,0.182297,4110
