scenario,seed,year,policy,mix,exposure_weeks,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,relevance_rate,timing_bps_all_planned_volume,incremental_volume_rub
base,4101,2024,user_aware,active_bank_assumption,50.0,7.215,4.15,1.5775000000000001,13.295,13.295,561972.871492102,561972.871492102,259.74801885800156,252.53301885800158,0.0,91339.9338338023,5.8725,0.41000000000000003,3.5324999999999998,379.6323660345066,0.5751905751905753,4.622073983186074,0.0
base,4101,2024,weekly_fixed,active_bank_assumption,50.0,51.0,6.3475,1.6949999999999998,13.295,13.295,561972.871492102,561972.871492102,295.36529617157635,244.36529617157635,0.0,86877.21486567758,5.584999999999999,0.73,14.4,264.48725235553195,0.1244607843137255,5.25586395989806,0.0
base,4101,2025,frequency_gate,active_bank_assumption,49.857142857142854,8.9725,2.11,0.5925,13.254999999999999,13.254999999999999,579925.8238537032,579925.8238537032,159.6375225218863,150.66502252188627,0.0,28758.683384429023,2.0649999999999995,0.1925,2.99,268.86227450406386,0.23516299804959598,2.7527231234689378,0.0
base,4101,2025,market_only,active_bank_assumption,49.857142857142854,40.4,5.205,1.5374999999999999,13.254999999999999,13.254999999999999,579925.8238537032,579925.8238537032,806.3059715449374,765.9059715449375,0.0,86949.91411041326,5.9475,0.3725,15.399999999999999,1663.907526605528,0.12883663366336634,13.903605226387413,0.0
base,4101,2025,matched_calendar,active_bank_assumption,49.857142857142854,6.49,0.8325,0.315,13.254999999999999,13.254999999999999,579925.8238537032,579925.8238537032,-44.038840265582245,-50.52884026558224,0.0,17114.747013612363,1.305,0.1575,1.4024999999999999,12.206773450824475,0.12827426810477657,-0.7593874673994832,0.0
base,4101,2025,matched_random_market,active_bank_assumption,49.857142857142854,6.49,0.65,0.2375,13.254999999999999,13.254999999999999,579925.8238537032,579925.8238537032,36.71779412631366,30.22779412631366,0.0,10413.85584974856,0.7625,0.09,2.6875,316.8305122470688,0.10015408320493066,0.6331463890039908,0.0
base,4101,2025,user_aware,active_bank_assumption,49.857142857142854,6.49,3.86,1.2475,13.254999999999999,13.254999999999999,579925.8238537032,579925.8238537032,642.5969688461968,636.1069688461967,0.0,69408.89417118617,4.6,0.3325,2.375,277.75792181471536,0.5947611710323575,11.080675190079196,0.0
base,4101,2025,weekly_fixed,active_bank_assumption,49.857142857142854,51.0,6.575,2.04,13.254999999999999,13.254999999999999,579925.8238537032,579925.8238537032,-184.1351439351746,-235.1351439351746,0.0,109279.40410000015,7.4425,1.2225,10.0,-1716.1423804482838,0.128921568627451,-3.1751499305819153,0.0
base,4101,2026,frequency_gate,active_bank_assumption,32.142857142857146,7.172499999999999,1.7325,0.505,8.61,8.61,377044.6271763677,377044.6271763677,-19.09694863367902,-26.269448633679016,0.0,27194.699108324945,1.62,0.1775,3.1525,382.355570994149,0.24154757755315442,-0.5064904061010838,0.0
base,4101,2026,market_only,active_bank_assumption,32.142857142857146,33.6,4.01,1.12,8.61,8.61,377044.6271763677,377044.6271763677,205.85303289526084,172.25303289526087,0.0,61360.82055221411,3.5700000000000003,0.22999999999999998,15.8,2051.9660266719184,0.11934523809523809,5.459646366979533,0.0
