scenario,year,segment,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
base,2024,frequent,user_aware,171,108,34,804,804,16509345.727237279,16509345.727237279,2370.8020481612202,2199.8020481612202,0.0,637905.4427172948,55,6,76.0,7850.461902544374,20,1000.0,8.55,0.171,0.631578947368421,0.19883040935672514,0.04228855721393035,118.54010240806102,109.990102408061,1.4360363440992383,37.165414956522106,0.4444444444444444,45.909133933008036,0.0
base,2024,frequent,weekly_fixed,1020,215,55,804,804,16509345.727237279,16509345.727237279,-26.48700177523466,-1046.4870017752346,0.0,963661.5597974451,82,31,288.0,5289.745047110639,20,1000.0,51.0,1.02,0.2107843137254902,0.05392156862745098,0.06840796019900497,-1.324350088761733,-52.32435008876173,-0.01604364110658616,-0.2748579260627771,0.2823529411764706,5.186024555990822,0.0
base,2024,monthly,frequency_gate,233,40,15,229,229,11650696.620039491,11650696.620039491,2351.775999813677,2118.775999813677,0.0,784256.9298711598,54,4,108.0,11059.631981378452,20,1000.0,11.65,0.233,0.17167381974248927,0.06437768240343347,0.06550218340611354,117.58879999068385,105.93879999068386,2.018571143435804,29.987315511512715,0.463519313304721,47.46623167973585,0.0
base,2024,monthly,market_only,992,123,38,229,229,11650696.620039491,11650696.620039491,10221.317525036293,9229.317525036295,0.0,1811974.258081134,136,12,440.0,42477.757673773616,20,1000.0,49.6,0.992,0.12399193548387097,0.038306451612903226,0.16593886462882096,511.06587625181464,461.46587625181473,8.773138515559122,56.409838492190204,0.4435483870967742,42.82032023565889,0.0
base,2024,monthly,matched_calendar,154,18,5,229,229,11650696.620039491,11650696.620039491,320.61785671313305,166.61785671313308,0.0,115907.60256226707,9,0,44.0,-4654.022541432165,20,1000.0,7.7,0.154,0.11688311688311688,0.032467532467532464,0.021834061135371178,16.03089283565665,8.330892835656654,0.2751920053961943,27.661503613698937,0.2857142857142857,-30.220925593715357,0.0
base,2024,monthly,matched_random_market,154,23,5,229,229,11650696.620039491,11650696.620039491,360.0138975521203,206.01389755212026,0.0,177410.55928920524,19,2,62.0,3414.9178321202744,20,1000.0,7.7,0.154,0.14935064935064934,0.032467532467532464,0.021834061135371178,18.000694877606016,10.300694877606013,0.30900632751254314,20.292698416290136,0.4025974025974026,22.17479111766412,0.0
base,2024,monthly,user_aware,154,86,34,229,229,11650696.620039491,11650696.620039491,10809.177048208292,10655.177048208292,0.0,1702717.6155541139,126,9,80.0,8578.357425400289,20,1000.0,7.7,0.154,0.5584415584415584,0.22077922077922077,0.14847161572052403,540.4588524104146,532.7588524104146,9.277708793495005,63.48191238211082,0.5194805194805194,55.70361964545642,0.0
base,2024,monthly,weekly_fixed,1020,125,38,229,229,11650696.620039491,11650696.620039491,8350.627558677355,7330.627558677356,0.0,2148526.8132107854,126,15,288.0,5289.745047110639,20,1000.0,51.0,1.02,0.12254901960784313,0.03725490196078431,0.16593886462882096,417.53137793386776,366.5313779338678,7.167492065937127,38.86675980644651,0.2823529411764706,5.186024555990822,0.0
base,2024,occasional,frequency_gate,129,24,10,88,88,8393449.316390585,8393449.316390585,-3149.5990265042024,-3278.5990265042024,0.0,810565.485069997,58,3,62.0,6597.425653365238,20,1000.0,6.45,0.129,0.18604651162790697,0.07751937984496124,0.11363636363636363,-157.47995132521012,-163.9299513252101,-3.752448972740824,-38.856811504035555,0.4806201550387597,51.142834522211146,0.0
base,2024,occasional,market_only,992,90,23,88,88,8393449.316390585,8393449.316390585,-9050.651611141146,-10042.651611141146,0.0,1916318.0410050356,113,9,440.0,42477.757673773616,20,1000.0,49.6,0.992,0.0907258064516129,0.023185483870967742,0.26136363636363635,-452.53258055705726,-502.1325805570573,-10.78299429707306,-47.22938164478389,0.4435483870967742,42.82032023565889,0.0
base,2024,occasional,matched_calendar,119,9,4,88,88,8393449.316390585,8393449.316390585,-610.6171940630963,-729.6171940630963,0.0,192220.45246709275,31,2,30.0,-5974.882611784887,20,1000.0,5.95,0.119,0.07563025210084033,0.03361344537815126,0.045454545454545456,-30.530859703154817,-36.48085970315482,-0.7274925612175837,-31.766504876354464,0.25210084033613445,-50.209097578024256,0.0
base,2024,occasional,matched_random_market,119,13,3,88,88,8393449.316390585,8393449.316390585,604.3071231599828,485.3071231599828,0.0,202622.95620028776,13,2,53.0,5506.173534191083,20,1000.0,5.95,0.119,0.1092436974789916,0.025210084033613446,0.03409090909090909,30.21535615799914,24.26535615799914,0.7199747093008617,29.82421806947877,0.44537815126050423,46.270365833538506,0.0
