epoch,training_bce
1,0.6032893039597965
2,0.5719486634840766
3,0.5692653539024781
4,0.5667343418901406
5,0.5597219881561897
6,0.5550659830276679
7,0.5516082769678357
8,0.5493127175435357
9,0.547277618355501
10,0.5464270278381556
11,0.548739321199872
12,0.5452906295372577
13,0.5409549286650333
