effective_date,available_at,symbol,normalized_value,normalized_unit
2021-12-09,2021-12-09 00:00:00+00:00,USD,73.8453,RUB_per_USD
2021-12-10,2021-12-10 00:00:00+00:00,CNY,11.6,RUB_per_CNY
2021-12-10,2021-12-10 00:00:00+00:00,KZT,0.16902,RUB_per_KZT
2021-12-10,2021-12-10 00:00:00+00:00,USD,73.5998,RUB_per_USD
2021-12-11,2021-12-11 00:00:00+00:00,CNY,11.5542,RUB_per_CNY
2021-12-11,2021-12-11 00:00:00+00:00,KZT,0.168531,RUB_per_KZT
2021-12-11,2021-12-11 00:00:00+00:00,USD,73.6059,RUB_per_USD
2021-12-14,2021-12-14 00:00:00+00:00,CNY,11.536,RUB_per_CNY
2021-12-14,2021-12-14 00:00:00+00:00,KZT,0.168373,RUB_per_KZT
2021-12-14,2021-12-14 00:00:00+00:00,USD,73.4107,RUB_per_USD
2021-12-15,2021-12-15 00:00:00+00:00,CNY,11.5466,RUB_per_CNY
2021-12-15,2021-12-15 00:00:00+00:00,KZT,0.167912,RUB_per_KZT
2021-12-15,2021-12-15 00:00:00+00:00,USD,73.4698,RUB_per_USD
2021-12-16,2021-12-16 00:00:00+00:00,CNY,11.6029,RUB_per_CNY
2021-12-16,2021-12-16 00:00:00+00:00,KZT,0.168398,RUB_per_KZT
2021-12-16,2021-12-16 00:00:00+00:00,USD,73.851,RUB_per_USD
2021-12-17,2021-12-17 00:00:00+00:00,CNY,11.5525,RUB_per_CNY
2021-12-17,2021-12-17 00:00:00+00:00,KZT,0.167989,RUB_per_KZT
2021-12-17,2021-12-17 00:00:00+00:00,USD,73.5708,RUB_per_USD
2021-12-18,2021-12-18 00:00:00+00:00,CNY,11.5678,RUB_per_CNY
2021-12-18,2021-12-18 00:00:00+00:00,KZT,0.1683589999999999,RUB_per_KZT
2021-12-18,2021-12-18 00:00:00+00:00,USD,73.733,RUB_per_USD
2021-12-21,2021-12-21 00:00:00+00:00,CNY,11.6482,RUB_per_CNY
2021-12-21,2021-12-21 00:00:00+00:00,KZT,0.169121,RUB_per_KZT
2021-12-21,2021-12-21 00:00:00+00:00,USD,74.2947,RUB_per_USD
2021-12-22,2021-12-22 00:00:00+00:00,CNY,11.5884,RUB_per_CNY
2021-12-22,2021-12-22 00:00:00+00:00,KZT,0.168598,RUB_per_KZT
2021-12-22,2021-12-22 00:00:00+00:00,USD,73.8206,RUB_per_USD
2021-12-23,2021-12-23 00:00:00+00:00,CNY,11.5796,RUB_per_CNY
2021-12-23,2021-12-23 00:00:00+00:00,KZT,0.169146,RUB_per_KZT
2021-12-23,2021-12-23 00:00:00+00:00,USD,73.7901,RUB_per_USD
2021-12-24,2021-12-24 00:00:00+00:00,CNY,11.5162,RUB_per_CNY
2021-12-24,2021-12-24 00:00:00+00:00,KZT,0.168137,RUB_per_KZT
2021-12-24,2021-12-24 00:00:00+00:00,USD,73.3583,RUB_per_USD
2021-12-25,2021-12-25 00:00:00+00:00,CNY,11.4907,RUB_per_CNY
2021-12-25,2021-12-25 00:00:00+00:00,KZT,0.169007,RUB_per_KZT
2021-12-25,2021-12-25 00:00:00+00:00,USD,73.1886,RUB_per_USD
2021-12-28,2021-12-28 00:00:00+00:00,CNY,11.4924,RUB_per_CNY
2021-12-28,2021-12-28 00:00:00+00:00,KZT,0.168993,RUB_per_KZT
2021-12-28,2021-12-28 00:00:00+00:00,USD,73.2329,RUB_per_USD
2021-12-29,2021-12-29 00:00:00+00:00,CNY,11.5353,RUB_per_CNY
2021-12-29,2021-12-29 00:00:00+00:00,KZT,0.169248,RUB_per_KZT
2021-12-29,2021-12-29 00:00:00+00:00,USD,73.4959,RUB_per_USD
2021-12-30,2021-12-30 00:00:00+00:00,CNY,11.5599,RUB_per_CNY
2021-12-30,2021-12-30 00:00:00+00:00,KZT,0.169158,RUB_per_KZT
2021-12-30,2021-12-30 00:00:00+00:00,USD,73.6514,RUB_per_USD
2021-12-31,2021-12-31 00:00:00+00:00,CNY,11.6503,RUB_per_CNY
2021-12-31,2021-12-31 00:00:00+00:00,KZT,0.1689999999999999,RUB_per_KZT
2021-12-31,2021-12-31 00:00:00+00:00,USD,74.2926,RUB_per_USD
2022-01-11,2022-01-11 00:00:00+00:00,CNY,11.7907,RUB_per_CNY
2022-01-11,2022-01-11 00:00:00+00:00,KZT,0.172328,RUB_per_KZT
2022-01-11,2022-01-11 00:00:00+00:00,USD,75.1315,RUB_per_USD
2022-01-12,2022-01-12 00:00:00+00:00,CNY,11.7446,RUB_per_CNY
2022-01-12,2022-01-12 00:00:00+00:00,KZT,0.171858,RUB_per_KZT
2022-01-12,2022-01-12 00:00:00+00:00,USD,74.8355,RUB_per_USD
2022-01-13,2022-01-13 00:00:00+00:00,CNY,11.7088,RUB_per_CNY
2022-01-13,2022-01-13 00:00:00+00:00,KZT,0.171367,RUB_per_KZT
2022-01-13,2022-01-13 00:00:00+00:00,USD,74.5277,RUB_per_USD
2022-01-14,2022-01-14 00:00:00+00:00,CNY,11.7246,RUB_per_CNY
2022-01-14,2022-01-14 00:00:00+00:00,KZT,0.171442,RUB_per_KZT
2022-01-14,2022-01-14 00:00:00+00:00,USD,74.5686,RUB_per_USD
2022-01-15,2022-01-15 00:00:00+00:00,CNY,11.9457,RUB_per_CNY
2022-01-15,2022-01-15 00:00:00+00:00,KZT,0.173677,RUB_per_KZT
2022-01-15,2022-01-15 00:00:00+00:00,USD,75.7668,RUB_per_USD
2022-01-18,2022-01-18 00:00:00+00:00,CNY,11.9798,RUB_per_CNY
2022-01-18,2022-01-18 00:00:00+00:00,KZT,0.1746249999999999,RUB_per_KZT
2022-01-18,2022-01-18 00:00:00+00:00,USD,76.0404,RUB_per_USD
2022-01-19,2022-01-19 00:00:00+00:00,CNY,12.018,RUB_per_CNY
2022-01-19,2022-01-19 00:00:00+00:00,KZT,0.1752,RUB_per_KZT
2022-01-19,2022-01-19 00:00:00+00:00,USD,76.3347,RUB_per_USD
2022-01-20,2022-01-20 00:00:00+00:00,CNY,12.1011,RUB_per_CNY
2022-01-20,2022-01-20 00:00:00+00:00,KZT,0.1759639999999999,RUB_per_KZT
2022-01-20,2022-01-20 00:00:00+00:00,USD,76.8697,RUB_per_USD
2022-01-21,2022-01-21 00:00:00+00:00,CNY,12.052,RUB_per_CNY
2022-01-21,2022-01-21 00:00:00+00:00,KZT,0.175323,RUB_per_KZT
2022-01-21,2022-01-21 00:00:00+00:00,USD,76.4408,RUB_per_USD
2022-01-22,2022-01-22 00:00:00+00:00,CNY,12.0972,RUB_per_CNY
2022-01-22,2022-01-22 00:00:00+00:00,KZT,0.1758149999999999,RUB_per_KZT
2022-01-22,2022-01-22 00:00:00+00:00,USD,76.6903,RUB_per_USD
2022-01-25,2022-01-25 00:00:00+00:00,CNY,12.219,RUB_per_CNY
2022-01-25,2022-01-25 00:00:00+00:00,KZT,0.177402,RUB_per_KZT
2022-01-25,2022-01-25 00:00:00+00:00,USD,77.3649,RUB_per_USD
2022-01-26,2022-01-26 00:00:00+00:00,CNY,12.4324,RUB_per_CNY
2022-01-26,2022-01-26 00:00:00+00:00,KZT,0.180165,RUB_per_KZT
2022-01-26,2022-01-26 00:00:00+00:00,USD,78.6422,RUB_per_USD
2022-01-27,2022-01-27 00:00:00+00:00,CNY,12.4864,RUB_per_CNY
2022-01-27,2022-01-27 00:00:00+00:00,KZT,0.181167,RUB_per_KZT
2022-01-27,2022-01-27 00:00:00+00:00,USD,78.9437,RUB_per_USD
2022-01-28,2022-01-28 00:00:00+00:00,CNY,12.4054,RUB_per_CNY
2022-01-28,2022-01-28 00:00:00+00:00,KZT,0.181675,RUB_per_KZT
2022-01-28,2022-01-28 00:00:00+00:00,USD,78.947,RUB_per_USD
2022-01-29,2022-01-29 00:00:00+00:00,CNY,12.2258,RUB_per_CNY
2022-01-29,2022-01-29 00:00:00+00:00,KZT,0.178808,RUB_per_KZT
2022-01-29,2022-01-29 00:00:00+00:00,USD,77.8174,RUB_per_USD
2022-02-01,2022-02-01 00:00:00+00:00,CNY,12.1789,RUB_per_CNY
2022-02-01,2022-02-01 00:00:00+00:00,KZT,0.178379,RUB_per_KZT
2022-02-01,2022-02-01 00:00:00+00:00,USD,77.4702,RUB_per_USD
2022-02-02,2022-02-02 00:00:00+00:00,CNY,12.1255,RUB_per_CNY
2022-02-02,2022-02-02 00:00:00+00:00,KZT,0.177719,RUB_per_KZT
2022-02-02,2022-02-02 00:00:00+00:00,USD,77.1302,RUB_per_USD
2022-02-03,2022-02-03 00:00:00+00:00,CNY,12.024,RUB_per_CNY
2022-02-03,2022-02-03 00:00:00+00:00,KZT,0.176253,RUB_per_KZT
2022-02-03,2022-02-03 00:00:00+00:00,USD,76.4849,RUB_per_USD
2022-02-04,2022-02-04 00:00:00+00:00,CNY,12.05,RUB_per_CNY
2022-02-04,2022-02-04 00:00:00+00:00,KZT,0.176308,RUB_per_KZT
2022-02-04,2022-02-04 00:00:00+00:00,USD,76.6501,RUB_per_USD
2022-02-05,2022-02-05 00:00:00+00:00,CNY,11.9558,RUB_per_CNY
2022-02-05,2022-02-05 00:00:00+00:00,KZT,0.175942,RUB_per_KZT
2022-02-05,2022-02-05 00:00:00+00:00,USD,76.0509,RUB_per_USD
2022-02-08,2022-02-08 00:00:00+00:00,CNY,11.9028,RUB_per_CNY
2022-02-08,2022-02-08 00:00:00+00:00,KZT,0.175695,RUB_per_KZT
2022-02-08,2022-02-08 00:00:00+00:00,USD,75.6806,RUB_per_USD
2022-02-09,2022-02-09 00:00:00+00:00,CNY,11.8243,RUB_per_CNY
2022-02-09,2022-02-09 00:00:00+00:00,KZT,0.1759649999999999,RUB_per_KZT
2022-02-09,2022-02-09 00:00:00+00:00,USD,75.3042,RUB_per_USD
2022-02-10,2022-02-10 00:00:00+00:00,CNY,11.7592,RUB_per_CNY
2022-02-10,2022-02-10 00:00:00+00:00,KZT,0.17559,RUB_per_KZT
2022-02-10,2022-02-10 00:00:00+00:00,USD,74.8015,RUB_per_USD
2022-02-11,2022-02-11 00:00:00+00:00,CNY,11.7502,RUB_per_CNY
2022-02-11,2022-02-11 00:00:00+00:00,KZT,0.175018,RUB_per_KZT
2022-02-11,2022-02-11 00:00:00+00:00,USD,74.7241,RUB_per_USD
2022-02-12,2022-02-12 00:00:00+00:00,CNY,11.7915,RUB_per_CNY
2022-02-12,2022-02-12 00:00:00+00:00,KZT,0.174631,RUB_per_KZT
2022-02-12,2022-02-12 00:00:00+00:00,USD,74.9867,RUB_per_USD
2022-02-15,2022-02-15 00:00:00+00:00,CNY,12.0416,RUB_per_CNY
2022-02-15,2022-02-15 00:00:00+00:00,KZT,0.17765,RUB_per_KZT
2022-02-15,2022-02-15 00:00:00+00:00,USD,76.5762,RUB_per_USD
2022-02-16,2022-02-16 00:00:00+00:00,CNY,11.9988,RUB_per_CNY
2022-02-16,2022-02-16 00:00:00+00:00,KZT,0.176945,RUB_per_KZT
2022-02-16,2022-02-16 00:00:00+00:00,USD,76.166,RUB_per_USD
2022-02-17,2022-02-17 00:00:00+00:00,CNY,11.841,RUB_per_CNY
2022-02-17,2022-02-17 00:00:00+00:00,KZT,0.175533,RUB_per_KZT
2022-02-17,2022-02-17 00:00:00+00:00,USD,75.0141,RUB_per_USD
2022-02-18,2022-02-18 00:00:00+00:00,CNY,11.9516,RUB_per_CNY
2022-02-18,2022-02-18 00:00:00+00:00,KZT,0.176786,RUB_per_KZT
2022-02-18,2022-02-18 00:00:00+00:00,USD,75.7527,RUB_per_USD
2022-02-19,2022-02-19 00:00:00+00:00,CNY,11.9751,RUB_per_CNY
2022-02-19,2022-02-19 00:00:00+00:00,KZT,0.176931,RUB_per_KZT
2022-02-19,2022-02-19 00:00:00+00:00,USD,75.7619,RUB_per_USD
2022-02-22,2022-02-22 00:00:00+00:00,CNY,12.1208,RUB_per_CNY
2022-02-22,2022-02-22 00:00:00+00:00,KZT,0.17953,RUB_per_KZT
2022-02-22,2022-02-22 00:00:00+00:00,USD,76.7671,RUB_per_USD
2022-02-23,2022-02-23 00:00:00+00:00,CNY,12.6927,RUB_per_CNY
2022-02-23,2022-02-23 00:00:00+00:00,KZT,0.1846809999999999,RUB_per_KZT
2022-02-23,2022-02-23 00:00:00+00:00,USD,80.4194,RUB_per_USD
2022-02-25,2022-02-25 00:00:00+00:00,CNY,13.7485,RUB_per_CNY
2022-02-25,2022-02-25 00:00:00+00:00,KZT,0.185306,RUB_per_KZT
2022-02-25,2022-02-25 00:00:00+00:00,USD,86.9288,RUB_per_USD
2022-02-26,2022-02-26 00:00:00+00:00,CNY,13.2325,RUB_per_CNY
2022-02-26,2022-02-26 00:00:00+00:00,KZT,0.1800189999999999,RUB_per_KZT
2022-02-26,2022-02-26 00:00:00+00:00,USD,83.5485,RUB_per_USD
2022-03-01,2022-03-01 00:00:00+00:00,CNY,14.8243,RUB_per_CNY
2022-03-01,2022-03-01 00:00:00+00:00,KZT,0.188393,RUB_per_KZT
2022-03-01,2022-03-01 00:00:00+00:00,USD,93.5589,RUB_per_USD
2022-03-02,2022-03-02 00:00:00+00:00,CNY,14.534,RUB_per_CNY
2022-03-02,2022-03-02 00:00:00+00:00,KZT,0.1866209999999999,RUB_per_KZT
2022-03-02,2022-03-02 00:00:00+00:00,USD,91.7457,RUB_per_USD
2022-03-03,2022-03-03 00:00:00+00:00,CNY,16.3599,RUB_per_CNY
2022-03-03,2022-03-03 00:00:00+00:00,KZT,0.209806,RUB_per_KZT
2022-03-03,2022-03-03 00:00:00+00:00,USD,103.2487,RUB_per_USD
2022-03-04,2022-03-04 00:00:00+00:00,CNY,17.6869,RUB_per_CNY
2022-03-04,2022-03-04 00:00:00+00:00,KZT,0.225809,RUB_per_KZT
2022-03-04,2022-03-04 00:00:00+00:00,USD,111.7564,RUB_per_USD
2022-03-05,2022-03-05 00:00:00+00:00,CNY,16.7449,RUB_per_CNY
2022-03-05,2022-03-05 00:00:00+00:00,KZT,0.210524,RUB_per_KZT
2022-03-05,2022-03-05 00:00:00+00:00,USD,105.8124,RUB_per_USD
2022-03-06,2022-03-06 00:00:00+00:00,CNY,16.7425,RUB_per_CNY
2022-03-06,2022-03-06 00:00:00+00:00,KZT,0.207345,RUB_per_KZT
2022-03-06,2022-03-06 00:00:00+00:00,USD,105.8124,RUB_per_USD
2022-03-10,2022-03-10 00:00:00+00:00,CNY,18.3719,RUB_per_CNY
2022-03-10,2022-03-10 00:00:00+00:00,KZT,0.230647,RUB_per_KZT
2022-03-10,2022-03-10 00:00:00+00:00,USD,116.0847,RUB_per_USD
2022-03-11,2022-03-11 00:00:00+00:00,CNY,19.0415,RUB_per_CNY
2022-03-11,2022-03-11 00:00:00+00:00,KZT,0.231488,RUB_per_KZT
2022-03-11,2022-03-11 00:00:00+00:00,USD,120.3785,RUB_per_USD
2022-03-12,2022-03-12 00:00:00+00:00,CNY,18.4678,RUB_per_CNY
2022-03-12,2022-03-12 00:00:00+00:00,KZT,0.228376,RUB_per_KZT
2022-03-12,2022-03-12 00:00:00+00:00,USD,116.7517,RUB_per_USD
2022-03-15,2022-03-15 00:00:00+00:00,CNY,18.2218,RUB_per_CNY
2022-03-15,2022-03-15 00:00:00+00:00,KZT,0.224903,RUB_per_KZT
2022-03-15,2022-03-15 00:00:00+00:00,USD,115.1963,RUB_per_USD
2022-03-16,2022-03-16 00:00:00+00:00,CNY,17.4743,RUB_per_CNY
2022-03-16,2022-03-16 00:00:00+00:00,KZT,0.217075,RUB_per_KZT
2022-03-16,2022-03-16 00:00:00+00:00,USD,111.4823,RUB_per_USD
2022-03-17,2022-03-17 00:00:00+00:00,CNY,17.0155,RUB_per_CNY
2022-03-17,2022-03-17 00:00:00+00:00,KZT,0.212006,RUB_per_KZT
2022-03-17,2022-03-17 00:00:00+00:00,USD,108.0521,RUB_per_USD
2022-03-18,2022-03-18 00:00:00+00:00,CNY,16.5039,RUB_per_CNY
2022-03-18,2022-03-18 00:00:00+00:00,KZT,0.206141,RUB_per_KZT
2022-03-18,2022-03-18 00:00:00+00:00,USD,104.8012,RUB_per_USD
2022-03-19,2022-03-19 00:00:00+00:00,CNY,16.3332,RUB_per_CNY
2022-03-19,2022-03-19 00:00:00+00:00,KZT,0.204893,RUB_per_KZT
2022-03-19,2022-03-19 00:00:00+00:00,USD,103.9524,RUB_per_USD
2022-03-22,2022-03-22 00:00:00+00:00,CNY,16.4716,RUB_per_CNY
2022-03-22,2022-03-22 00:00:00+00:00,KZT,0.206331,RUB_per_KZT
2022-03-22,2022-03-22 00:00:00+00:00,USD,104.6819,RUB_per_USD
2022-03-23,2022-03-23 00:00:00+00:00,CNY,16.3582,RUB_per_CNY
2022-03-23,2022-03-23 00:00:00+00:00,KZT,0.205133,RUB_per_KZT
2022-03-23,2022-03-23 00:00:00+00:00,USD,104.0741,RUB_per_USD
2022-03-24,2022-03-24 00:00:00+00:00,CNY,16.1891,RUB_per_CNY
2022-03-24,2022-03-24 00:00:00+00:00,KZT,0.203014,RUB_per_KZT
2022-03-24,2022-03-24 00:00:00+00:00,USD,103.1618,RUB_per_USD
2022-03-25,2022-03-25 00:00:00+00:00,CNY,15.0771,RUB_per_CNY
2022-03-25,2022-03-25 00:00:00+00:00,KZT,0.194515,RUB_per_KZT
2022-03-25,2022-03-25 00:00:00+00:00,USD,96.0458,RUB_per_USD
2022-03-26,2022-03-26 00:00:00+00:00,CNY,15.031,RUB_per_CNY
2022-03-26,2022-03-26 00:00:00+00:00,KZT,0.193977,RUB_per_KZT
2022-03-26,2022-03-26 00:00:00+00:00,USD,95.6618,RUB_per_USD
2022-03-29,2022-03-29 00:00:00+00:00,CNY,14.7104,RUB_per_CNY
2022-03-29,2022-03-29 00:00:00+00:00,KZT,0.194731,RUB_per_KZT
2022-03-29,2022-03-29 00:00:00+00:00,USD,93.7125,RUB_per_USD
2022-03-30,2022-03-30 00:00:00+00:00,CNY,13.555,RUB_per_CNY
2022-03-30,2022-03-30 00:00:00+00:00,KZT,0.1847629999999999,RUB_per_KZT
2022-03-30,2022-03-30 00:00:00+00:00,USD,86.2843,RUB_per_USD
2022-03-31,2022-03-31 00:00:00+00:00,CNY,13.2388,RUB_per_CNY
2022-03-31,2022-03-31 00:00:00+00:00,KZT,0.180649,RUB_per_KZT
2022-03-31,2022-03-31 00:00:00+00:00,USD,84.0851,RUB_per_USD
2022-04-01,2022-04-01 00:00:00+00:00,CNY,13.1569,RUB_per_CNY
2022-04-01,2022-04-01 00:00:00+00:00,KZT,0.177349,RUB_per_KZT
2022-04-01,2022-04-01 00:00:00+00:00,USD,83.4097,RUB_per_USD
2022-04-02,2022-04-02 00:00:00+00:00,CNY,13.1111,RUB_per_CNY
2022-04-02,2022-04-02 00:00:00+00:00,KZT,0.175449,RUB_per_KZT
2022-04-02,2022-04-02 00:00:00+00:00,USD,83.4285,RUB_per_USD
2022-04-05,2022-04-05 00:00:00+00:00,CNY,13.1372,RUB_per_CNY
2022-04-05,2022-04-05 00:00:00+00:00,KZT,0.176894,RUB_per_KZT
2022-04-05,2022-04-05 00:00:00+00:00,USD,83.5932,RUB_per_USD
2022-04-06,2022-04-06 00:00:00+00:00,CNY,13.0993,RUB_per_CNY
2022-04-06,2022-04-06 00:00:00+00:00,KZT,0.176309,RUB_per_KZT
2022-04-06,2022-04-06 00:00:00+00:00,USD,83.352,RUB_per_USD
2022-04-07,2022-04-07 00:00:00+00:00,CNY,12.9838,RUB_per_CNY
2022-04-07,2022-04-07 00:00:00+00:00,KZT,0.178428,RUB_per_KZT
2022-04-07,2022-04-07 00:00:00+00:00,USD,82.5962,RUB_per_USD
2022-04-08,2022-04-08 00:00:00+00:00,CNY,11.9862,RUB_per_CNY
2022-04-08,2022-04-08 00:00:00+00:00,KZT,0.1649749999999999,RUB_per_KZT
2022-04-08,2022-04-08 00:00:00+00:00,USD,76.2547,RUB_per_USD
2022-04-09,2022-04-09 00:00:00+00:00,CNY,11.7611,RUB_per_CNY
2022-04-09,2022-04-09 00:00:00+00:00,KZT,0.163118,RUB_per_KZT
2022-04-09,2022-04-09 00:00:00+00:00,USD,74.8501,RUB_per_USD
2022-04-12,2022-04-12 00:00:00+00:00,CNY,12.4234,RUB_per_CNY
2022-04-12,2022-04-12 00:00:00+00:00,KZT,0.177134,RUB_per_KZT
2022-04-12,2022-04-12 00:00:00+00:00,USD,79.1596,RUB_per_USD
2022-04-13,2022-04-13 00:00:00+00:00,CNY,12.5043,RUB_per_CNY
2022-04-13,2022-04-13 00:00:00+00:00,KZT,0.177135,RUB_per_KZT
2022-04-13,2022-04-13 00:00:00+00:00,USD,79.6274,RUB_per_USD
2022-04-14,2022-04-14 00:00:00+00:00,CNY,12.5374,RUB_per_CNY
2022-04-14,2022-04-14 00:00:00+00:00,KZT,0.177541,RUB_per_KZT
2022-04-14,2022-04-14 00:00:00+00:00,USD,79.8471,RUB_per_USD
2022-04-15,2022-04-15 00:00:00+00:00,CNY,12.7499,RUB_per_CNY
2022-04-15,2022-04-15 00:00:00+00:00,KZT,0.180572,RUB_per_KZT
2022-04-15,2022-04-15 00:00:00+00:00,USD,81.288,RUB_per_USD
2022-04-16,2022-04-16 00:00:00+00:00,CNY,12.563,RUB_per_CNY
2022-04-16,2022-04-16 00:00:00+00:00,KZT,0.178593,RUB_per_KZT
2022-04-16,2022-04-16 00:00:00+00:00,USD,80.0437,RUB_per_USD
2022-04-19,2022-04-19 00:00:00+00:00,CNY,12.4818,RUB_per_CNY
2022-04-19,2022-04-19 00:00:00+00:00,KZT,0.174902,RUB_per_KZT
2022-04-19,2022-04-19 00:00:00+00:00,USD,79.4529,RUB_per_USD
2022-04-20,2022-04-20 00:00:00+00:00,CNY,12.3602,RUB_per_CNY
2022-04-20,2022-04-20 00:00:00+00:00,KZT,0.1756779999999999,RUB_per_KZT
2022-04-20,2022-04-20 00:00:00+00:00,USD,79.0287,RUB_per_USD
2022-04-21,2022-04-21 00:00:00+00:00,CNY,12.0155,RUB_per_CNY
2022-04-21,2022-04-21 00:00:00+00:00,KZT,0.173774,RUB_per_KZT
2022-04-21,2022-04-21 00:00:00+00:00,USD,77.0809,RUB_per_USD
2022-04-22,2022-04-22 00:00:00+00:00,CNY,11.635,RUB_per_CNY
2022-04-22,2022-04-22 00:00:00+00:00,KZT,0.168905,RUB_per_KZT
2022-04-22,2022-04-22 00:00:00+00:00,USD,74.999,RUB_per_USD
2022-04-23,2022-04-23 00:00:00+00:00,CNY,11.3057,RUB_per_CNY
2022-04-23,2022-04-23 00:00:00+00:00,KZT,0.165537,RUB_per_KZT
2022-04-23,2022-04-23 00:00:00+00:00,USD,73.505,RUB_per_USD
2022-04-26,2022-04-26 00:00:00+00:00,CNY,11.2289,RUB_per_CNY
2022-04-26,2022-04-26 00:00:00+00:00,KZT,0.165231,RUB_per_KZT
2022-04-26,2022-04-26 00:00:00+00:00,USD,73.3611,RUB_per_USD
2022-04-27,2022-04-27 00:00:00+00:00,CNY,11.1576,RUB_per_CNY
2022-04-27,2022-04-27 00:00:00+00:00,KZT,0.162203,RUB_per_KZT
2022-04-27,2022-04-27 00:00:00+00:00,USD,72.7089,RUB_per_USD
2022-04-28,2022-04-28 00:00:00+00:00,CNY,11.1223,RUB_per_CNY
2022-04-28,2022-04-28 00:00:00+00:00,KZT,0.160687,RUB_per_KZT
2022-04-28,2022-04-28 00:00:00+00:00,USD,72.8764,RUB_per_USD
2022-04-29,2022-04-29 00:00:00+00:00,CNY,10.9613,RUB_per_CNY
2022-04-29,2022-04-29 00:00:00+00:00,KZT,0.160817,RUB_per_KZT
2022-04-29,2022-04-29 00:00:00+00:00,USD,72.2953,RUB_per_USD
2022-04-30,2022-04-30 00:00:00+00:00,CNY,10.8518,RUB_per_CNY
2022-04-30,2022-04-30 00:00:00+00:00,KZT,0.158362,RUB_per_KZT
2022-04-30,2022-04-30 00:00:00+00:00,USD,71.0237,RUB_per_USD
2022-05-05,2022-05-05 00:00:00+00:00,CNY,10.4877,RUB_per_CNY
2022-05-05,2022-05-05 00:00:00+00:00,KZT,0.157178,RUB_per_KZT
2022-05-05,2022-05-05 00:00:00+00:00,USD,69.416,RUB_per_USD
2022-05-06,2022-05-06 00:00:00+00:00,CNY,9.99646,RUB_per_CNY
2022-05-06,2022-05-06 00:00:00+00:00,KZT,0.1516259999999999,RUB_per_KZT
2022-05-06,2022-05-06 00:00:00+00:00,USD,66.2378,RUB_per_USD
2022-05-07,2022-05-07 00:00:00+00:00,CNY,10.0352,RUB_per_CNY
2022-05-07,2022-05-07 00:00:00+00:00,KZT,0.157514,RUB_per_KZT
2022-05-07,2022-05-07 00:00:00+00:00,USD,67.3843,RUB_per_USD
2022-05-12,2022-05-12 00:00:00+00:00,CNY,10.2029,RUB_per_CNY
2022-05-12,2022-05-12 00:00:00+00:00,KZT,0.158443,RUB_per_KZT
2022-05-12,2022-05-12 00:00:00+00:00,USD,68.8389,RUB_per_USD
2022-05-13,2022-05-13 00:00:00+00:00,CNY,9.6905,RUB_per_CNY
2022-05-13,2022-05-13 00:00:00+00:00,KZT,0.148645,RUB_per_KZT
2022-05-13,2022-05-13 00:00:00+00:00,USD,65.7916,RUB_per_USD
2022-05-14,2022-05-14 00:00:00+00:00,CNY,9.36542,RUB_per_CNY
2022-05-14,2022-05-14 00:00:00+00:00,KZT,0.146701,RUB_per_KZT
2022-05-14,2022-05-14 00:00:00+00:00,USD,63.7799,RUB_per_USD
2022-05-17,2022-05-17 00:00:00+00:00,CNY,9.36231,RUB_per_CNY
2022-05-17,2022-05-17 00:00:00+00:00,KZT,0.14829,RUB_per_KZT
2022-05-17,2022-05-17 00:00:00+00:00,USD,63.4445,RUB_per_USD
2022-05-18,2022-05-18 00:00:00+00:00,CNY,9.44705,RUB_per_CNY
2022-05-18,2022-05-18 00:00:00+00:00,KZT,0.147922,RUB_per_KZT
2022-05-18,2022-05-18 00:00:00+00:00,USD,63.5428,RUB_per_USD
2022-05-19,2022-05-19 00:00:00+00:00,CNY,9.45947,RUB_per_CNY
2022-05-19,2022-05-19 00:00:00+00:00,KZT,0.146871,RUB_per_KZT
2022-05-19,2022-05-19 00:00:00+00:00,USD,63.5643,RUB_per_USD
2022-05-20,2022-05-20 00:00:00+00:00,CNY,9.2395,RUB_per_CNY
2022-05-20,2022-05-20 00:00:00+00:00,KZT,0.144221,RUB_per_KZT
2022-05-20,2022-05-20 00:00:00+00:00,USD,62.4031,RUB_per_USD
2022-05-21,2022-05-21 00:00:00+00:00,CNY,8.880320000000001,RUB_per_CNY
2022-05-21,2022-05-21 00:00:00+00:00,KZT,0.1364969999999999,RUB_per_KZT
2022-05-21,2022-05-21 00:00:00+00:00,USD,58.8862,RUB_per_USD
2022-05-24,2022-05-24 00:00:00+00:00,CNY,8.79854,RUB_per_CNY
2022-05-24,2022-05-24 00:00:00+00:00,KZT,0.136955,RUB_per_KZT
2022-05-24,2022-05-24 00:00:00+00:00,USD,58.2087,RUB_per_USD
2022-05-25,2022-05-25 00:00:00+00:00,CNY,8.70648,RUB_per_CNY
2022-05-25,2022-05-25 00:00:00+00:00,KZT,0.134095,RUB_per_KZT
2022-05-25,2022-05-25 00:00:00+00:00,USD,56.969,RUB_per_USD
2022-05-26,2022-05-26 00:00:00+00:00,CNY,8.5902,RUB_per_CNY
2022-05-26,2022-05-26 00:00:00+00:00,KZT,0.13504,RUB_per_KZT
2022-05-26,2022-05-26 00:00:00+00:00,USD,56.2996,RUB_per_USD
2022-05-27,2022-05-27 00:00:00+00:00,CNY,9.47641,RUB_per_CNY
2022-05-27,2022-05-27 00:00:00+00:00,KZT,0.149474,RUB_per_KZT
2022-05-27,2022-05-27 00:00:00+00:00,USD,62.0495,RUB_per_USD
2022-05-28,2022-05-28 00:00:00+00:00,CNY,10.0616,RUB_per_CNY
