date,pair,base,quote,quote_per_rub,rub_per_quote,rub_per_usd,quote_per_usd,published_at_utc,source
2018-06-21,RUB/AMD,RUB,AMD,7.577814520502724,0.13196416952333356,63.6135,482.051304,2018-06-21T23:59:58+00:00,openexchangerates.org
2018-06-21,RUB/AZN,RUB,AZN,0.02676318705935061,37.3647577092511,63.6135,1.7025,2018-06-21T23:59:58+00:00,openexchangerates.org
2018-06-21,RUB/BYN,RUB,BYN,0.03153179749581456,31.714018210751767,63.6135,2.005848,2018-06-21T23:59:58+00:00,openexchangerates.org
2018-06-21,RUB/KGS,RUB,KGS,1.0734218994395843,0.9316001476419321,63.6135,68.284124,2018-06-21T23:59:58+00:00,openexchangerates.org
2018-06-21,RUB/KZT,RUB,KZT,5.367750807611592,0.18629776899888448,63.6135,341.461416,2018-06-21T23:59:58+00:00,openexchangerates.org
2018-06-21,RUB/MDL,RUB,MDL,0.26617037264102744,3.7569921478400494,63.6135,16.932029,2018-06-21T23:59:58+00:00,openexchangerates.org
2018-06-21,RUB/TJS,RUB,TJS,0.14314494564832936,6.98592601695309,63.6135,9.105951,2018-06-21T23:59:58+00:00,openexchangerates.org
2018-06-21,RUB/TMT,RUB,TMT,0.05517665275452537,18.123607541923317,63.6135,3.50998,2018-06-21T23:59:58+00:00,openexchangerates.org
2018-06-21,RUB/UZS,RUB,UZS,124.04599652589465,0.0080615257888734,63.6135,7891.0,2018-06-21T23:59:58+00:00,openexchangerates.org
2018-06-22,RUB/AMD,RUB,AMD,7.654645557761016,0.13063962171130233,62.975,482.051304,2018-06-22T23:59:26+00:00,openexchangerates.org
2018-06-22,RUB/AZN,RUB,AZN,0.027034537514886856,36.989720998531574,62.975,1.7025,2018-06-22T23:59:26+00:00,openexchangerates.org
2018-06-22,RUB/BYN,RUB,BYN,0.031663691941246526,31.581914132298508,62.975,1.994021,2018-06-22T23:59:26+00:00,openexchangerates.org
2018-06-22,RUB/KGS,RUB,KGS,1.083849067090115,0.9226376903979532,62.975,68.255395,2018-06-22T23:59:26+00:00,openexchangerates.org
2018-06-22,RUB/KZT,RUB,KZT,5.398650258038905,0.18523148420495322,62.975,339.98,2018-06-22T23:59:26+00:00,openexchangerates.org
2018-06-22,RUB/MDL,RUB,MDL,0.26950791583961886,3.7104661541558905,62.975,16.972261,2018-06-22T23:59:26+00:00,openexchangerates.org
2018-06-22,RUB/TJS,RUB,TJS,0.14459628423977766,6.915807036519306,62.975,9.105951,2018-06-22T23:59:26+00:00,openexchangerates.org
2018-06-22,RUB/TMT,RUB,TMT,0.055577387852322344,17.992929114573602,62.975,3.499986,2018-06-22T23:59:26+00:00,openexchangerates.org
2018-06-22,RUB/UZS,RUB,UZS,125.28781262405717,0.007981622306717364,62.975,7890.0,2018-06-22T23:59:26+00:00,openexchangerates.org
2018-06-23,RUB/AMD,RUB,AMD,7.654645557761016,0.13063962171130233,62.975,482.051304,2018-06-23T23:59:36+00:00,openexchangerates.org
2018-06-23,RUB/AZN,RUB,AZN,0.027034537514886856,36.989720998531574,62.975,1.7025,2018-06-23T23:59:36+00:00,openexchangerates.org
2018-06-23,RUB/BYN,RUB,BYN,0.031663691941246526,31.581914132298508,62.975,1.994021,2018-06-23T23:59:36+00:00,openexchangerates.org
2018-06-23,RUB/KGS,RUB,KGS,1.0835995236204845,0.9228501657686553,62.975,68.23968,2018-06-23T23:59:36+00:00,openexchangerates.org
2018-06-23,RUB/KZT,RUB,KZT,5.398650258038905,0.18523148420495322,62.975,339.98,2018-06-23T23:59:36+00:00,openexchangerates.org
2018-06-23,RUB/MDL,RUB,MDL,0.26950791583961886,3.7104661541558905,62.975,16.972261,2018-06-23T23:59:36+00:00,openexchangerates.org
2018-06-23,RUB/TJS,RUB,TJS,0.14459628423977766,6.915807036519306,62.975,9.105951,2018-06-23T23:59:36+00:00,openexchangerates.org
2018-06-23,RUB/TMT,RUB,TMT,0.055577387852322344,17.992929114573602,62.975,3.499986,2018-06-23T23:59:36+00:00,openexchangerates.org
2018-06-23,RUB/UZS,RUB,UZS,125.28781262405717,0.007981622306717364,62.975,7890.0,2018-06-23T23:59:36+00:00,openexchangerates.org
2018-06-24,RUB/AMD,RUB,AMD,7.66130974800324,0.13052598483707425,62.977,482.486304,2018-06-24T23:59:59+00:00,openexchangerates.org
2018-06-24,RUB/AZN,RUB,AZN,0.02695746066024104,37.09548212287212,62.977,1.6977,2018-06-24T23:59:59+00:00,openexchangerates.org
2018-06-24,RUB/BYN,RUB,BYN,0.03166327389364371,31.582331105715078,62.977,1.994058,2018-06-24T23:59:59+00:00,openexchangerates.org
2018-06-24,RUB/KGS,RUB,KGS,1.0834352382615875,0.9229901010092099,62.977,68.231501,2018-06-24T23:59:59+00:00,openexchangerates.org
2018-06-24,RUB/KZT,RUB,KZT,5.39982291947854,0.18519125810454723,62.977,340.064648,2018-06-24T23:59:59+00:00,openexchangerates.org
2018-06-24,RUB/MDL,RUB,MDL,0.26903764866538576,3.7169519023106874,62.977,16.943184,2018-06-24T23:59:59+00:00,openexchangerates.org
2018-06-24,RUB/TJS,RUB,TJS,0.1445527255982343,6.917891003863679,62.977,9.103497,2018-06-24T23:59:59+00:00,openexchangerates.org
2018-06-24,RUB/TMT,RUB,TMT,0.055575622846436,17.993500545430752,62.977,3.499986,2018-06-24T23:59:59+00:00,openexchangerates.org
2018-06-24,RUB/UZS,RUB,UZS,125.24281351922131,0.007984490062949021,62.977,7887.416667,2018-06-24T23:59:59+00:00,openexchangerates.org
2018-06-25,RUB/AMD,RUB,AMD,7.6762581284271585,0.13027180473474997,62.7889,481.983804,2018-06-25T23:59:59+00:00,openexchangerates.org
2018-06-25,RUB/AZN,RUB,AZN,0.027114665171710284,36.88041116005874,62.7889,1.7025,2018-06-25T23:59:59+00:00,openexchangerates.org
2018-06-25,RUB/BYN,RUB,BYN,0.031746152584294356,31.49988009869032,62.7889,1.993306,2018-06-25T23:59:59+00:00,openexchangerates.org
2018-06-25,RUB/KGS,RUB,KGS,1.0860040867095937,0.9208068480016762,62.7889,68.189002,2018-06-25T23:59:59+00:00,openexchangerates.org
2018-06-25,RUB/KZT,RUB,KZT,5.399825255737877,0.18519117798069407,62.7889,339.049088,2018-06-25T23:59:59+00:00,openexchangerates.org
2018-06-25,RUB/MDL,RUB,MDL,0.2705363049838427,3.6963615661850757,62.7889,16.986677,2018-06-25T23:59:59+00:00,openexchangerates.org
2018-06-25,RUB/TJS,RUB,TJS,0.14533382492765443,6.880710670745706,62.7889,9.125351,2018-06-25T23:59:59+00:00,openexchangerates.org
2018-06-25,RUB/TMT,RUB,TMT,0.05574211365384646,17.93975747331561,62.7889,3.499986,2018-06-25T23:59:59+00:00,openexchangerates.org
2018-06-25,RUB/UZS,RUB,UZS,125.51687745763981,0.007967056066523691,62.7889,7881.066667,2018-06-25T23:59:59+00:00,openexchangerates.org
