date,pair,base,quote,source_quote,quote_per_rub,rub_per_quote,rub_per_usd,quote_per_usd,published_at_utc,source
2010-01-14,RUB/BYN,RUB,BYN,BYR,0.009612905495229756,104.02682107883338,29.520076,0.28377370080000003,2010-01-14T17:00:00+00:00,openexchangerates.org
2010-01-14,RUB/KGS,RUB,KGS,KGS,1.497646754025972,0.6677141971641853,29.520076,44.210646,2010-01-14T17:00:00+00:00,openexchangerates.org
2010-01-14,RUB/KZT,RUB,KZT,KZT,5.017011406068195,0.19932185101083807,29.520076,148.102558,2010-01-14T17:00:00+00:00,openexchangerates.org
2010-01-14,RUB/MDL,RUB,MDL,MDL,0.4158187126618509,2.4048941751527493,29.520076,12.275,2010-01-14T17:00:00+00:00,openexchangerates.org
2010-01-14,RUB/TJS,RUB,TJS,TJS,0.14837380499968902,6.739734146482904,29.520076,4.380006,2010-01-14T17:00:00+00:00,openexchangerates.org
2010-01-14,RUB/UZS,RUB,UZS,UZS,51.71366059491175,0.019337250322178753,29.520076,1526.591191,2010-01-14T17:00:00+00:00,openexchangerates.org
2010-01-15,RUB/AMD,RUB,AMD,AMD,12.78576240393522,0.07821199615692989,29.522526,377.468003,2010-01-15T17:00:00+00:00,openexchangerates.org
2010-01-15,RUB/AZN,RUB,AZN,AZN,0.02717806057652384,36.79438410199847,29.522526,0.802365,2010-01-15T17:00:00+00:00,openexchangerates.org
2010-01-15,RUB/BYN,RUB,BYN,BYR,0.009614472640315399,104.00986485798512,29.522526,0.2838435185,2010-01-15T17:00:00+00:00,openexchangerates.org
2010-01-15,RUB/KGS,RUB,KGS,KGS,1.4979883835143375,0.6675619190410289,29.522526,44.224401,2010-01-15T17:00:00+00:00,openexchangerates.org
2010-01-15,RUB/KZT,RUB,KZT,KZT,5.016569483248147,0.1993394097977322,29.522526,148.101803,2010-01-15T17:00:00+00:00,openexchangerates.org
2010-01-15,RUB/MDL,RUB,MDL,MDL,0.41600522258833816,2.40381597562192,29.522526,12.281525,2010-01-15T17:00:00+00:00,openexchangerates.org
2010-01-15,RUB/TJS,RUB,TJS,TJS,0.14808363620375845,6.752940605969665,29.522526,4.371803,2010-01-15T17:00:00+00:00,openexchangerates.org
2010-01-15,RUB/UZS,RUB,UZS,UZS,51.637208550514956,0.019365880303574765,29.522526,1524.460832,2010-01-15T17:00:00+00:00,openexchangerates.org
2010-01-16,RUB/AMD,RUB,AMD,AMD,12.78576240393522,0.07821199615692989,29.522526,377.468003,2010-01-16T17:00:00+00:00,openexchangerates.org
2010-01-16,RUB/AZN,RUB,AZN,AZN,0.02717806057652384,36.79438410199847,29.522526,0.802365,2010-01-16T17:00:00+00:00,openexchangerates.org
2010-01-16,RUB/BYN,RUB,BYN,BYR,0.009614472640315399,104.00986485798512,29.522526,0.2838435185,2010-01-16T17:00:00+00:00,openexchangerates.org
2010-01-16,RUB/KGS,RUB,KGS,KGS,1.4979883835143375,0.6675619190410289,29.522526,44.224401,2010-01-16T17:00:00+00:00,openexchangerates.org
2010-01-16,RUB/KZT,RUB,KZT,KZT,5.016569483248147,0.1993394097977322,29.522526,148.101803,2010-01-16T17:00:00+00:00,openexchangerates.org
2010-01-16,RUB/MDL,RUB,MDL,MDL,0.41600522258833816,2.40381597562192,29.522526,12.281525,2010-01-16T17:00:00+00:00,openexchangerates.org
2010-01-16,RUB/TJS,RUB,TJS,TJS,0.14808363620375845,6.752940605969665,29.522526,4.371803,2010-01-16T17:00:00+00:00,openexchangerates.org
2010-01-16,RUB/UZS,RUB,UZS,UZS,51.637208550514956,0.019365880303574765,29.522526,1524.460832,2010-01-16T17:00:00+00:00,openexchangerates.org
2010-01-17,RUB/AMD,RUB,AMD,AMD,12.78576240393522,0.07821199615692989,29.522526,377.468003,2010-01-17T17:00:00+00:00,openexchangerates.org
2010-01-17,RUB/AZN,RUB,AZN,AZN,0.02717806057652384,36.79438410199847,29.522526,0.802365,2010-01-17T17:00:00+00:00,openexchangerates.org
2010-01-17,RUB/BYN,RUB,BYN,BYR,0.009614472640315399,104.00986485798512,29.522526,0.2838435185,2010-01-17T17:00:00+00:00,openexchangerates.org
2010-01-17,RUB/KGS,RUB,KGS,KGS,1.4979883835143375,0.6675619190410289,29.522526,44.224401,2010-01-17T17:00:00+00:00,openexchangerates.org
2010-01-17,RUB/KZT,RUB,KZT,KZT,5.016569483248147,0.1993394097977322,29.522526,148.101803,2010-01-17T17:00:00+00:00,openexchangerates.org
2010-01-17,RUB/MDL,RUB,MDL,MDL,0.41600522258833816,2.40381597562192,29.522526,12.281525,2010-01-17T17:00:00+00:00,openexchangerates.org
2010-01-17,RUB/TJS,RUB,TJS,TJS,0.14808363620375845,6.752940605969665,29.522526,4.371803,2010-01-17T17:00:00+00:00,openexchangerates.org
2010-01-17,RUB/UZS,RUB,UZS,UZS,51.637208550514956,0.019365880303574765,29.522526,1524.460832,2010-01-17T17:00:00+00:00,openexchangerates.org
2010-01-18,RUB/AMD,RUB,AMD,AMD,12.694620065018308,0.07877352727992477,29.711939,377.181777,2010-01-18T17:00:00+00:00,openexchangerates.org
2010-01-18,RUB/AZN,RUB,AZN,AZN,0.0270093109709198,37.02426918912049,29.711939,0.802499,2010-01-18T17:00:00+00:00,openexchangerates.org
2010-01-18,RUB/BYN,RUB,BYN,BYR,0.009568082291768303,104.5141512694063,29.711939,0.2842862774,2010-01-18T17:00:00+00:00,openexchangerates.org
2010-01-18,RUB/KGS,RUB,KGS,KGS,1.487111426824079,0.6724445673419582,29.711939,44.184964,2010-01-18T17:00:00+00:00,openexchangerates.org
2010-01-18,RUB/KZT,RUB,KZT,KZT,4.9812263009829145,0.2007537782017003,29.711939,148.001892,2010-01-18T17:00:00+00:00,openexchangerates.org
2010-01-18,RUB/MDL,RUB,MDL,MDL,0.41749368831162453,2.395245791724599,29.711939,12.404547,2010-01-18T17:00:00+00:00,openexchangerates.org
2010-01-18,RUB/TJS,RUB,TJS,TJS,0.14709898266821292,6.798143548385622,29.711939,4.370596,2010-01-18T17:00:00+00:00,openexchangerates.org
2010-01-18,RUB/UZS,RUB,UZS,UZS,51.19962618393905,0.019531392600551693,29.711939,1521.24017,2010-01-18T17:00:00+00:00,openexchangerates.org
2010-01-19,RUB/AMD,RUB,AMD,AMD,12.712063872664354,0.07866543230248949,29.681555,377.313823,2010-01-19T17:00:00+00:00,openexchangerates.org
2010-01-19,RUB/AZN,RUB,AZN,AZN,0.027037026867359207,36.98631528185012,29.681555,0.802501,2010-01-19T17:00:00+00:00,openexchangerates.org
2010-01-19,RUB/BYN,RUB,BYN,BYR,0.009579548760164352,104.38905057390652,29.681555,0.28433590340000003,2010-01-19T17:00:00+00:00,openexchangerates.org
2010-01-19,RUB/KGS,RUB,KGS,KGS,1.4891784140015574,0.6715112108782918,29.681555,44.201131,2010-01-19T17:00:00+00:00,openexchangerates.org
2010-01-19,RUB/KZT,RUB,KZT,KZT,4.984706562712096,0.20061361434602012,29.681555,147.953842,2010-01-19T17:00:00+00:00,openexchangerates.org
2010-01-19,RUB/MDL,RUB,MDL,MDL,0.41952081014623394,2.38367197958887,29.681555,12.45203,2010-01-19T17:00:00+00:00,openexchangerates.org
2010-01-19,RUB/TJS,RUB,TJS,TJS,0.14726704850874558,6.790385290709579,29.681555,4.371115,2010-01-19T17:00:00+00:00,openexchangerates.org
2010-01-19,RUB/UZS,RUB,UZS,UZS,51.7897894837383,0.019308825348942463,29.681555,1537.201485,2010-01-19T17:00:00+00:00,openexchangerates.org
2010-01-20,RUB/AMD,RUB,AMD,AMD,12.645599041423559,0.07907889509419608,29.846759,377.430147,2010-01-20T17:00:00+00:00,openexchangerates.org
2010-01-20,RUB/AZN,RUB,AZN,AZN,0.026887240922875415,37.19236208982712,29.846759,0.802497,2010-01-20T17:00:00+00:00,openexchangerates.org
2010-01-20,RUB/BYN,RUB,BYN,BYR,0.009567388372050716,104.52173164845148,29.846759,0.285555535,2010-01-20T17:00:00+00:00,openexchangerates.org
2010-01-20,RUB/KGS,RUB,KGS,KGS,1.481854327969077,0.6748301645618082,29.846759,44.228549,2010-01-20T17:00:00+00:00,openexchangerates.org
