config_id,track,rows,dates,signals,brier,log_loss,auc,hit_rate,lift,forward_delta_bps,symmetric_bps,symmetric_delta_bps,regret_bps,min_cell_week_coverage,mean_cell_week_coverage,min_observed_calendar_week_coverage,mean_observed_calendar_week_coverage
kzt_only_120m__kase_prices_lag1,development_2023_2025,727,727,152,0.17992176498952162,0.5343288716451448,0.7403866100895804,0.4276315789473684,1.5254815631916747,42.147935457855304,32.60777998216847,30.70962306885806,95.80727698116806,0.8163265306122449,0.9182256235827664,0.7843137254901961,0.901830065359477
kzt_only_120m__kase_prices_lag1,diagnostic_2026,156,156,33,0.2013879810504751,0.5827852544002509,0.7690944533049796,0.5151515151515151,1.4098883572567784,64.42109270109258,48.14521551331881,45.22870526448394,65.07580845782596,0.9032258064516129,0.9032258064516129,0.9090909090909091,0.9090909090909091
kzt_residual_120m__kase_prices_lag1,development_2023_2025,727,727,140,0.18316255791816655,0.5448630077742102,0.7155586987270157,0.44285714285714284,1.563335512986804,52.73473623946667,35.66005069304853,33.74925059452466,86.21635458998325,0.7346938775510204,0.8496315192743764,0.7058823529411765,0.8294117647058824
kzt_residual_120m__kase_prices_lag1,diagnostic_2026,156,156,35,0.20542680349645442,0.6048687150483237,0.7439305334042177,0.42857142857142855,1.1729323308270678,34.02305881473802,24.35585601410655,21.439345765271682,87.73152961968928,0.967741935483871,0.967741935483871,0.9393939393939394,0.9393939393939394
kzt_residual_shrink_120m__kase_prices_lag1,development_2023_2025,727,727,143,0.18312065955938572,0.5448574713457743,0.7157944365865159,0.46853146853146854,1.6436837520692047,52.42720529088838,36.156570229865025,34.21282195414219,83.60417862675516,0.7346938775510204,0.8704648526077098,0.7058823529411765,0.8494117647058824
kzt_residual_shrink_120m__kase_prices_lag1,diagnostic_2026,156,156,35,0.20542680349645442,0.6048687150483237,0.7439305334042177,0.42857142857142855,1.1729323308270678,34.02305881473802,24.35585601410655,21.439345765271682,87.73152961968928,0.967741935483871,0.967741935483871,0.9393939393939394,0.9393939393939394
kzt_pooled_120m__halyk_lag2,development_2023_2025,727,727,148,0.18612877044135526,0.5539552923704176,0.682932578972183,0.40540540540540543,1.4642764212054395,39.06543114865664,29.50533238859584,27.689622416854366,102.51479458519987,0.875,0.9039115646258504,0.8627450980392157,0.8815686274509803
kzt_pooled_120m__halyk_lag2,diagnostic_2026,156,156,34,0.23986973541846643,0.7017489538516196,0.6349459507354245,0.4411764705882353,1.2074303405572757,27.15765654203022,22.000005257227485,19.083495008392624,103.59590996138968,0.9354838709677419,0.9354838709677419,0.9090909090909091,0.9090909090909091
kzt_only_120m__halyk_lag2,development_2023_2025,727,727,145,0.18548896913921242,0.5492472042876193,0.6965440829797266,0.43448275862068964,1.5395808182915656,39.91199890887173,30.961374079594183,29.055577497781663,95.27299424879646,0.8571428571428571,0.8905895691609977,0.8235294117647058,0.8687581699346406
kzt_only_120m__halyk_lag2,diagnostic_2026,156,156,34,0.23427087095694654,0.6826268938816349,0.6514265461633882,0.38235294117647056,1.0464396284829722,30.42757981060298,19.89306778789168,16.976557539056813,103.86605789038025,0.9354838709677419,0.9354838709677419,0.9090909090909091,0.9090909090909091
kzt_residual_120m__halyk_lag2,development_2023_2025,727,727,144,0.18477587081966446,0.5505165549404918,0.6843375766148043,0.4027777777777778,1.4289069415822533,37.62426982509545,30.092030811794118,28.206582038225974,101.47886754852063,0.8571428571428571,0.8975340136054423,0.8235294117647058,0.8754248366013071
