config_id,cutoff,year,mode,policy,rows,dates,signals,weeks,weeks_1_2,signals_per_week,silent_weeks,brier,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,both_delayed,cadence85_cd2,156,156,43,33,0.9090909090909091,1.303030303030303,3,0.2327715912214876,0.36538461538461536,0.46511627906976744,1.2729498164014688,48.871757980525686,86.0363342722448
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,normal,cadence85_cd2,156,156,43,33,0.9393939393939394,1.303030303030303,2,0.2275043958410963,0.36538461538461536,0.5116279069767442,1.4002447980416157,38.945978520297274,76.11055481201639
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,oxr_delayed,cadence85_cd2,156,156,43,33,0.9393939393939394,1.303030303030303,2,0.2270678043402574,0.36538461538461536,0.5116279069767442,1.4002447980416157,38.945978520297274,76.11055481201639
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,bank_delayed,legacy,242,242,46,51,0.7647058823529411,0.9019607843137255,12,0.14900964122227045,0.19834710743801653,0.41304347826086957,2.082427536231884,55.57119435481876,27.324895467098653
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,both_delayed,legacy,242,242,60,51,0.9411764705882353,1.1764705882352942,3,0.22930771529611693,0.19834710743801653,0.15,0.75625,-0.8203922012711118,-29.06669108899122
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,normal,legacy,242,242,44,51,0.7450980392156863,0.8627450980392157,13,0.1434721521575407,0.19834710743801653,0.4090909090909091,2.0625,71.13381390373534,42.887515016015236
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,oxr_delayed,legacy,242,242,60,51,0.9411764705882353,1.1764705882352942,3,0.22510007151046538,0.19834710743801653,0.15,0.75625,-0.8203922012711118,-29.06669108899122
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,bank_delayed,cadence90_cd3,242,242,48,51,0.8235294117647058,0.9411764705882353,9,0.14900964122227045,0.19834710743801653,0.4166666666666667,2.1006944444444446,53.21404135422354,24.967742466503434
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,both_delayed,cadence90_cd3,242,242,60,51,0.9411764705882353,1.1764705882352942,3,0.22930771529611693,0.19834710743801653,0.15,0.75625,-0.8203922012711118,-29.06669108899122
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,normal,cadence90_cd3,242,242,46,51,0.7843137254901961,0.9019607843137255,11,0.1434721521575407,0.19834710743801653,0.3695652173913043,1.8632246376811592,70.19828765466855,41.951988766948446
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,oxr_delayed,cadence90_cd3,242,242,60,51,0.9411764705882353,1.1764705882352942,3,0.22510007151046538,0.19834710743801653,0.15,0.75625,-0.8203922012711118,-29.06669108899122
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,bank_delayed,cadence90_cd2,242,242,61,51,0.9215686274509803,1.196078431372549,4,0.14900964122227045,0.19834710743801653,0.32786885245901637,1.653005464480874,31.15120292347364,2.904904035753532
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,both_delayed,cadence90_cd2,242,242,80,51,0.9607843137254902,1.5686274509803921,2,0.22930771529611693,0.19834710743801653,0.1375,0.6932291666666667,-18.120635555098794,-46.3669344428189
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,normal,cadence90_cd2,242,242,60,51,0.9215686274509803,1.1764705882352942,4,0.1434721521575407,0.19834710743801653,0.36666666666666664,1.848611111111111,58.05684857666157,29.810549688941464
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,oxr_delayed,cadence90_cd2,242,242,80,51,0.9607843137254902,1.5686274509803921,2,0.22510007151046538,0.19834710743801653,0.1375,0.6932291666666667,-18.120635555098794,-46.3669344428189
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,bank_delayed,cadence85_cd2,242,242,60,51,0.9019607843137255,1.1764705882352942,5,0.14900964122227045,0.19834710743801653,0.36666666666666664,1.848611111111111,35.86834706692627,7.622048179206158
blend_treasH_tabm_periodic_kzt_120m_s0_bankaug_kztcal,2025-01-01,2025,both_delayed,cadence85_cd2,242,242,80,51,0.9607843137254902,1.5686274509803921,2,0.22930771529611693,0.19834710743801653,0.1375,0.6932291666666667,-18.120635555098794,-46.3669344428189
